Date,Source,Headlines,Teaser
  January 2012 ,Personalized Medicine,Healthcare Payers: Gate or Bridge to Personalized Medicine?,"According to healthcare payers, what are the benefits of pharmacogenomics?"
  January 2012 ,Expert Review of Molecular Diagnostics,Development of Diagnostics for Neuropsychiatric Disorders,Diagnostic advances for neuropsychiatric disorders will best be accomplished through the development of biomarkers--but a better understanding of the underlying molecular mechanisms must come first.
  December 2011 ,Nature Reviews Clinical Oncology,A Personal Note--40 Years After the Cancer Act,"The Cancer Act had a mandate ""to support research and the application of the results of research, to reduce the incidence, morbidity and mortality from cancer."" Has it been effective?"
  November 2011 ,IRB: Ethics & Human Research,When Is It Ethical to Withhold a Research Incentive?,Is it fair for institutional review boards (IRBs) to offer incentives to survey participants? This commentary looks at the issue.
  December 2011 ,Journal of the National Cancer Institute,Company Stock Prices Related to Oncology Drugs,How do public announcements regarding experimental anticancer drugs affect stock prices?
  April 2012 ,Breast Cancer Research,MicroRNA Let-7a Suppresses Breast Cancer Cell Migration ,Learn about the therapeutic potential of let-7a as an antitumor and antimetastatic manager in breast cancer patients.
  April 2012 ,International Journal of Epidemiology,Commentary: The Seven Plagues of Epigenetic Epidemiology,"The authors of this commentary identify seven critical biological, technical and methodological issues that may complicate--and confound--epigenetic study results."
  March 2012 ,Expert Review of Clinical Pharmacology,Drug Development: Lessons From an Undeveloped Drug,What makes a drug successful in the marketplace?
  April 2012 ,International Journal of Clinical Practice,New Therapies for Chronic Hepatitis C Infection,Over 40 new treatment options are undergoing clinical trials for the treatment of hepatitis C virus. Which look to be the most promising?
  April 2012 ,Diabetes,Preventing Beta-Cell Loss and Diabetes With CCBs,Will this research change the future of diabetes therapy?
  February 2012 ,Annals of Clinical Microbiology and Antimicrobials,Antimicrobial Activity of Sida Alba L. (Malvaceae) ,"An overview of the in vitro antimicrobial activity of Sida alba L, an herb in the Malvaceae family used in traditional African medicine. Is it effective against drug-resistant bacterial strains?"
  April 2012 ,Expert Review of Neurotherapeutics,A Novel Treatment for Glioblastoma: Integrin Inhibition,The prognosis for the majority of patients with glioblastoma remains discouraging. This review focuses on the potential of anti-integrin strategies as a promising therapeutic option.
  April 2012 ,Diabetes,Postprandial Intranasal Insulin Intensifies Satiety,Is insulin an effective treatment for food overconsumption?
  April 2012 ,Expert Review of Anti-Infective Therapy,Immunomodulatory Effects of Antimicrobial Agents. Part II,Antiparasitic and antifungal agents have both deleterious and beneficial immunomodulatory properties. What does this mean for treatment?
  April 2012 ,Journal of the American Geriatrics Society,Exclusion of People With Dementia From Geriatrics Research,Are persons with cognitive impairment being excluded from the very clinical research which may help them--without rationale or justification?
  March 2012 ,Expert Review of Anti-Infective Therapy,Immunomodulatory Effects of Antimicrobial Agents. Part I,"What do the past, present, and future hold for antibacterial and antiviral agents?"
  March 2012 ,Future Neurology,Emerging Strategies for the Treatment of Multiple Sclerosis,"An overview of emerging methodologies in the fight against multiple sclerosis, highlighting strategies for prevention through immune modulation, and repair via neuroprotection and remyelination."
  March 2012 ,Journal of the National Cancer Institute,Sipuleucel-T in Castration-resistant Prostate Cancer,The lack of demonstrable tumor responses has prompted calls for scrutiny of the trial design for sipuleucel-T. What are the lessons learned and how will our understanding of related trials for late-stage prostate cancer be improved?
  March 2012 ,Pharmacogenomics,Pharmacogenetics of Antidepressant Drugs,This review summarizes recent progress in isolating biomarkers which might predict which patients will have the greatest benefit from antidepressant therapy for depression and other mood disorders.
  March 2012 ,Pacing and Clinical Electrophysiology,"ICDs, Guidelines, and National Registries",Are we thoroughly mining the ICD device registry data -- to systematically improve outcomes?
  March 2012 ,HIV Medicine,New ART Drugs in Treatment-experienced HIV-infected Patients,What is the efficacy of new ART drugs in treatment-experienced patients?
  March 2012 ,Expert Review of Clinical Pharmacology,Communicating Clinical Trial Results to Study Volunteers,Will improving patient communication improve clinical trial recruitment?
  March 2012 ,Brain,Herbalism Helps Headache,This short commentary highlights some novel therapeutic agents derived from natural sources that may prove to be effective against migraine and other forms of headache.
  March 2012 ,American Journal of Kidney Diseases,New Anemia Therapies: Novel Strategies From Bench to Bedside,What are some of the newer therapies on the horizon for treating anemia of chronic kidney disease? This study looks at some of the options beyond erythropoietin.
  February 2012 ,Arthritis Research & Therapy,Use of Administrative Claims Data for RA Treatment Research,A claims-based algorithm to evaluate the clinical effectiveness of rheumatoid arthritis medications seems promising.
  June 2012 ,AIDS Clinical Care,Efavirenz Better than Nevirapine for Most Patients,"For most patients, efavirenz is preferred over nevirapine, but why?"
  June 2012 ,American Heart Journal,ACE Inhibitors and ARB Blockers for Ischemic Heart Disease,Learn more about the comparative effectiveness of ACE-I/ARB in patients with or at high risk for stable ischemic heart disease.
  May 2012 ,Pediatric Pharmacotherapy,Intranasal Ciclesonide for Allergic Rhinitis in Children,Could the new ciclesonide HFA intranasal spray become a useful tool for allergic rhinitis in children?
  June 2012 ,Arthritis Research & Therapy,Meryl Streep and the Problems of Clinical Trials,Performing clinical trials can get complex. What went wrong in this trial of lupus nephritis patients?
  June 2012 ,Diabetes,Scientific Achievement Award  2011: Defeating Diabesity,What if a drug could treat both diabetes and obesity? You might be surprised at the latest in research and drug development.
  June 2012 ,American Heart Journal,Central Blood Pressure for Guiding Hypertension Management,Will central BP management prove to be feasible -- in terms of patient outcomes?
  June 2012 ,Aging Health,Elderly Women With Heart Failure: Simply Forgotten?,"Elderly women represent a good portion of heart failure patients, and yet they receive little attention compared to men--usually excluded from clinical research, and often under-treated."
  May 2012 ,Arthritis Research & Therapy,"Safety, Pharmacokinetics, and Activity of Pateclizumab",Pateclizumab may provide an attractive alternative therapeutic approach for patients with moderate to severe RA.
  May 2012 ,Future Oncology,Asians vs Caucasians - Lung Cancer and Systemic Therapy,"For lung cancer treatment, find out why ethnicity may make all the difference in the design and conduct of a global clinical study."
  May 2012 ,Current Opinion in Allergy and Clinical Immunology,Vitamin D Supplementation and the Allergy Pandemic,What does a link between vitamin D supplementation and allergy mean for the masses who are vitamin D deficient?
  May 2012 ,Diabetes,A Human Monoclonal Antibody That Improves Glycemic Control,Learn about a new mAb that shows promise for diabetes management.
  May 2012 ,Expert Review of Molecular Diagnostics,Functional Drug-gene Interactions in Lung Cancer,"Utilizing lung cancer as an example, the authors outline the principles that govern drug sensitivity and resistance from a genetic perspective."
  May 2012 ,Future Microbiology,How Mycobacterium Tuberculosis Goes to Sleep,"Ten years ago, the underlying genetic program that allows M. tuberculosis to develop a drug-tolerant dormant form was identified. What have we learned since--and what challenges remain?"
  May 2012 ,Journal of the American College of Cardiology,Personalized Medicine for Devices,The lack of a uniform response to cardiac resynchronization therapy may indicate the need for a more tailored approach -- among patients who meet criteria for biventricular pacing. . .
  April 2012 ,Nanomedicine,"Nanomedicine, Cancer Stem Cells, and Drug Resistance","Cancer stem cells, or tumor-initiating cells, are responsible for resistance, metastasis and relapse of cancers. Can metastatic and cancer stem cells be targeted with nanomedicine-based strategies?"
  April 2012 ,Pediatric Pharmacotherapy,Ivacaftor for Cystic Fibrosis and the G551D-CFTR Mutation,Ivacaftor represents a significant breakthrough for patients with CF.
  April 2012 ,Expert Review of Hematology,Immunotherapy Highlights From American Society of Hematology,"Read about immunotherapy studies presented at the American Society of Hematology annual meeting on such topics as T-cell function, tumor antigen targeting, and more."
  April 2012 ,Future Virology,Introducing Yesterday's Phage Therapy in Today's Medicine,"Could phages, the viruses that kill bacteria, help fight antibiotic-resistant bacteria?"
  April 2012 ,Future Oncology,Systemic Treatment of Malignant Pleural Mesothelioma,Malignant pleural mesothelioma is a rare malignancy with a dismal prognosis. Find out what therapeutic strategies are on the horizon.
  April 2012 ,Journal of the National Cancer Institute,CYP2D6 Genotype in Postmenopausal Women,"In this editorial, 2 breast cancer specialists comment on 2 studies that apparently refute the utility of CYP2D6 as a marker for the benefit of tamoxifen. Why has such a good theory gone wrong?"
  August 2012 ,BMC Urology,Designing the Selenium and Bladder Cancer Trial (SELEBLAT),"The SELEBLAT trial investigates the effect of selenium on the recurrence of bladder cancer, with first results due in 2014."
  July 2012 ,Schizophrenia Bulletin,Psychiatry and the Pharmaceutical Industry,"Is innovation in psychopharmacology at a standstill? In this editorial, the author examines the challenges facing the development of new psychiatric drugs."
  August 2012 ,Neurosurgical Focus,Wisconsin Spine Outcome Study-Pilot,The Wisconsin Spine Outcome Study-Pilot presents a mechanism for establishing comparative effectiveness of currently prevalent treatments for degenerative lumbar disease utilizing a patient registry.
  August 2012 ,Journal of Participatory Medicine,The Impact of Open Access and Social Media on Research,"Two trends, open access and social media, are changing the peer review process. Is research quality being adversely affected?"
  August 2012 ,Neurosurgical Focus,Meta-analysis of Diagnostic Test Accuracy in Neurosurgery,This paper aims to improve neurosurgeons' familiarity with the meta-analysis of diagnostic test accuracy. What are the steps for conducting a systemic review?
  August 2012 ,Journal of the American Board of Family Medicine,Azithromycin for Bronchial Asthma in Adults,How effective is azithromycin in treating chronic asthma in adults?
  August 2012 ,Journal of the National Cancer Institute,The Role of Cancer Research in Noncommunicable Disease,The cancer research community needs to be fully engaged with developments following the UN meeting on noncommunicable diseases. Are you there yet?
  August 2012 ,Diabetes,Steady-State Brain Glucose Levels During Hypoglycemia,Why are patients with T1DM at risk for hypoglycemia?
  August 2012 ,Neurosurgical Focus,Comparative Effectiveness in Neurosurgery: Why It Matters,"Why should a neurosurgeon care about comparative effectiveness? In this article, the author outlines the rationale of comparative effectiveness and illustrates how it applies to neurosurgical topics."
  August 2012 ,Expert Review of Dermatology,Topical Agents and Emerging Perspectives in Psoriasis,"This comprehensive review highlights the most effective topical agents for psoriasis, focusing on promising topical drugs that are currently under investigation."
  July 2012 ,The Annals of Pharmacotherapy,CFTCR-Modifying Medications: The Future of CF Treatment,Read about new targeted agents available for CF.
  July 2012 ,Neurosurgical Focus,An Alternative Approach to Comparative Effectiveness Research,"Are legislative constraints limiting the utility of comparative effectiveness research? This editorial highlights the limitations of the current approach to CER in the US, and proposes an alternative."
  July 2012 ,Emerging Infectious Diseases,Trichomonas Vaginalis Antimicrobial Drug Resistance,"To avoid the emergence of antimicrobial drug resistance, novel treatment options are needed for the treatment of Trichomonas vaginalis."
  July 2012 ,IRB: Ethics & Human Research,Women's Views About Participating in Research While Pregnant,"How can pregnant women be encouraged to participate in clinical research studies? Is it generally safe for them, in most circumstances?"
  August 2012 ,HIV Medicine,The MONET Trial: DRV/r Monotherapy vs. DRV/r Plus Two NRTIs,DRV/r monotherapy or DRV/r plus two NRTIs? Is one treatment plan more effective than the other?
  July 2012 ,Pediatric Pharmacotherapy,New Options for Eradicating Resistant Head Lice,New head lice treatments may be safer and more effective.
  June 2012 ,Personalized Medicine,Genomic Medicine in Atherosclerotic Cardiovascular Disease,Can pharmacogenomics predict who is at risk for MI?
  June 2012 ,Arthritis Research & Therapy,The Future of CCR5 Antagonists in Rheumatoid Arthritis,Are CCR5 inhibitors useful in the treatment of rheumatoid arthritis?
  June 2012 ,Diabetes,Recent Clinical Trials to Preserve B-Cell Function in T1DM,Can pharmacologic interventions delay development of type 1 diabetes? Learn what critical lessons research has taught us.
  May 2012 ,IRB: Ethics & Human Research,Perspectives on Genotype-driven Research Recruitment,What are the specific ethical issues involved in genotype-driven research recruitment?
  October 2012 ,Diabetes Care,Effects of Soy Milk in Diabetic Patients With Nephropathy,Will soy milk improve renal function in patients with diabetic nephropathy?
  September 2012 ,Newborn & Infant Nursing Reviews,Pain Interventions in Premature Infants,What's the best evidence for safe and effective pain management in the NICU?
  October 2012 ,Cardiovascular Diabetology,Low Amylase: Association With Insulin and Insulin Resistance,Is low amylase a cardiometabolic risk factor?
  October 2012 ,BMC Emergency Medicine,Trial: Immediate Total-Body CT Scanning in Trauma Patients,How beneficial is immediate total-body CT scanning in severely injured trauma patients? The REACT-2 trial investigates.
  September 2012 ,IRB: Ethics & Human Research,"Consent for Invasive, Nondiagnostic Research Procedures","How important is it for patients to give informed consent when invasive, nondiagnostic procedures are used in clinical research? This new article explains."
  October 2012 ,Nanomedicine,Nanoparticles as a Drug Delivery System,"Nanotechnology has the potential to revolutionize drug delivery, but challenges remain. This article summarizes recent developments in the use of nanoparticles as drug delivery systems."
  May 2012 ,BMC Musculoskeletal Disorders,"Total Knee Replacement and Physical, Medical Therapy",Is TKA more effective when combined with non-surgical treatments? The MEDIC-study investigates.
  September 2012 ,Expert Review of Clinical Immunology,Current Treatments of Rheumatoid Arthritis,How do rheumatoid arthritis outcomes from Japan differ from those in other nations?
  September 2012 ,Cardiovascular Diabetology,Preventing T2DM: Study Protocol for Educational Intervention,Read about a clinical trial evaluating intensive education for diabetes prevention.
  September 2012 ,Personalized Medicine,Benefit-Risk Management in Personalized Healthcare,Is the healthcare system ready to adapt to pharmacogenomics?
  September 2012 ,Diabetes,Fully Integrated Artificial Pancreas in Type 1 Diabetes,Read about new research designed to modulate insulin delivery in real time.
  September 2012 ,Expert Review of Vaccines,Prostate Cancer Vaccines in Clinical Trials,What is the future for prostate cancer treatment through vaccine immunotherapy?
  May 2012 ,Cardiovascular Diabetology,Ginkgo biloba Reduces Glucose-Induced Endothelial Adhesion,Can this herbal antioxidant reduce the risk of atherosclerosis?
  September 2012 ,American Heart Journal,Under-reporting of Cardiovascular Events in the Rofecoxib Alzheimer Disease Studies,Learn more about avoiding potential drug risks in clinical trials.
  September 2012 ,Future Microbiology,Plant-Derived Antimicrobial Compounds,"With the problem of antibiotic resistance ever-increasing, finding effective alternatives is crucial. Could medicinal plants provide the answer?"
  September 2012 ,Nanomedicine,Crossing the Blood-Brain Barrier: Nanotechnology Strategies,"Nanotechnology may be the key to opening the gate of the blood brain-barrier, providing a significant advantage over currently used drug delivery strategies for brain cancers and other CNS disorders."
  September 2012 ,Diabetes,Intranasal Insulin Suppresses Food Intake,Is intranasal insulin a therapeutic option for weight loss?
  August 2012 ,Future Virology,Eight Common Misconceptions About HIV Vaccines,Are misconceptions about HIV vaccines impeding our progress in controlling the AIDS epidemic?
  August 2012 ,Future Neurology,Generation of Human Neurons and Neural Stem Cells,"Stem cell therapies could have a significant impact on worldwide public health, but techniques for generating neurons and neural stem cells may have risks."
  August 2012 ,Neurosurgical Focus,Comparative Effectiveness Research in Neurotrauma,"Injuries to the nervous system are common and have potentially devastating consequences, yet many challenges exist in determining best management. How can comparative effectiveness be utilized?"
  November 2012 ,Future Oncology,HAMLET: Functional Properties and Therapeutic Potential,This HAMLET is no tragedy but it does kill tumor cells -- with high selectivity.
  November 2012 ,Expert Review of Anti-Infective Therapy,Targeting Antibiotic Resistance in M. tuberculosis,Drug-resistant M. tuberculosis strains pose a serious threat to public health.
  November 2012 ,AccessMedicine from McGraw-Hill,A Promising New Oral Agent for the Treatment of MS,"The first widely used oral agent for MS was approved for use just 2 years ago. This brief review reports on two studies showing that another investigational oral drug, BG-12, is safe and effective."
  November 2012 ,American Heart Journal,Pediatric Cardiovascular Safety,Pediatric drug and device development may use adult data but often requires additional preclinical and clinical testing. Is this enough to protect kids?
  November 2012 ,Expert Review of Hematology,Anti-tumor Immunity After Allogeneic HCT,Find out more about the development of novel post-HCT therapies for patients who are at high risk for disease recurrence following HCT.
  November 2012 ,The British Journal of Dermatology,Which Outcomes Should We Measure in Vitiligo?,"There's little consensus around methods of assessment and outcome measures for vitiligo, making it difficult to compare trial results. What outcomes do patients and clinicians consider important?"
  October 2012 ,The Journal of Invasive Cardiology,Appropriate Timing of Nitroglycerin Prior to IVUS,"Intravascular ultrasound facilitates assessment of coronary plaque severity, but how does nitroglycerine administration timing impact results?"
  October 2012 ,Expert Review of Clinical Immunology,Clinical Trials of Sublingual Immunotherapy,"Most of the experience with sublingual immunotherapy (SLIT) comes from Europe, so is SLIT finally gaining traction in the US?"
  October 2012 ,Nanomedicine,Nanostructuring Molecular Materials for Drug Delivery,Compressed fluid-based technology is a promising novel technique in the preparation of solid micro- and nanoparticles and vesicles as drug delivery systems.
  October 2012 ,Respiratory Research,Effect of Budesonide/Formoterol Maintenance on Severe Asthma,Budesonide/formoterol is used as both maintenance and reliever therapy. How does it stack up to standard therapy for severe asthma?
  October 2012 ,Schizophrenia Bulletin,Twenty-five Years of Glutamate in Schizophrenia,This brief commentary reviews the PCP model of schizophrenia and its relation to NMDA agonists and antagonists. Can these dissociative anesthetics translate into effective clinical treatments?
  October 2012 ,Headache,A Sumatriptan Transdermal System for Acute Migraine,"Migraine is often accompanied by nausea, and oral medications may be difficult to stomach. A transdermal sumatriptan patch, currently undergoing clinical trials, may be the answer."
  September 2012 ,Expert Review of Obstetrics & Gynecology,Histone Deacetylase Inhibitors for Endometriosis,"What are some of the latest drug therapies currently in development for endometriosis, and how promising are epigenetic drugs for the potential treatment of this debilitating gynecologic condition in women?"
  October 2012 ,Spine,Early Initiation of Rehabilitation After Lumbar Spine Fusion,How does early initiation of rehabilitation affect outcomes after lumbar spinal fusion?
  October 2012 ,Diabetes Care,Targets and Tactics for High-Risk Patients With T2DM,What did we learn from trials investigating intensive treatment of hyperglycemia in T2DM?
  October 2012 ,Diabetes,"BNP Modulates Ghrelin, Hunger, and Satiety in Healthy Men",Does this heart failure hormone have anorectic properties?
  October 2012 ,Nanomedicine,Magnetic Nanoparticles for Locally Targeted Therapy,This review examines the use of magnetic nanoparticles for drug delivery which requires penetration of a cellular barrier. What strategies might improve the efficacy of targeting?
  October 2012 ,Pharmacogenomics,Epigenetic-Dependent Regulation of Drug Metabolism,"Gene expression encoding drug transporters and drug-metabolizing enzymes are highly variable between individuals, leading to large variations in drug response. How does epigenetics factor in?"
  August 2012 ,Expert Review of Cardiovascular Therapy,Safety of Inhibition of Cholesteryl Ester Transfer Protein,Learn more about an experimental strategy for increasing HDL-C levels to decrease atherosclerosis.
  October 2012 ,Diabetes,Chronic Exercise Attenuates Lipid-Induced Insulin Resistance,Why does exercise reduce the risk of type 2 diabetes?
  December 2012 ,BMC Urology,IV Lidocaine vs IV Morphine for Renal Colic in the ED,How does IV lidocaine compare with IV morphine in pain reduction of renal colic patients treated in the ED?
  December 2012 ,Current Opinion in Rheumatology,New Treatment Strategies in Large-vessel Vasculitis,Will biologics have a place in the treatment of large-vessel vasculitis?
  December 2012 ,Cardiovascular Diabetology,Postprandial Endothelial Function in Normal Glucose,Research evaluates the relationship between insulin levels and vascular endothelial function.
  December 2012 ,Expert Review of Pharmacoeconomics & Outcomes Research,Demand for Male Contraception,Why aren't pharmaceutical companies developing hormonal contraceptives for men?
  December 2012 ,Expert Review of Vaccines,Chikungunya Virus and Prospects for a Vaccine,There are several vaccine candidates in preclinical and clinical development for the Chikungunya virus.
  December 2012 ,Annals of Clinical Microbiology and Antimicrobials,Antibacterial Activity of Plasma From Crocodile,Alligators and crocodiles are remarkably resistant to microbial infection. Might they be a source of a novel naturally occurring antibacterial agent?
  December 2012 ,Personalized Medicine,Personalizing Rare Disease Research,How will exome sequencing improve diagnosis of rare diseases?
  December 2012 ,American Heart Journal,Erythropoietin Treatment in Patients With AMI,Is there a relevant role for erythropoietin in treating patients with myocardial infarction?
  December 2012 ,Seminars in Neurology,ALS: Drug Therapy From the Bench to the Bedside,"The pathophysiology of ALS remains poorly understood, and only one drug has been shown to enhance survival. This article reviews hypotheses regarding the genesis of ALS and potential new therapies."
  December 2012 ,Expert Review of Anti-Infective Therapy,Targeting Drug Tolerance in Mycobacteria,Is biofilm formation a survival strategy of M. tuberculosis in chronic TB infection?
  October 2012 ,Nanomedicine,Nanodelivery Strategies in Cancer Chemotherapy,"Drug delivery continues to be a stumbling block in safe and efficacious cancer chemotherapy, but revolutionary developments in nanotechnology are paving the way for better delivery systems."
  December 2012 ,International Journal of Impotence Research,Losartan Improves Erectile Dysfunction in Diabetic Patients,Is losartan alone effective in treating erectile dysfunction in diabetics -- or is combination therapy with tadalafil more beneficial?
  December 2012 ,Annals of Clinical Microbiology and Antimicrobials,In Vitro Antimicrobial Activity of Cryptolepis sanguinolenta,"Cryptolepis sanguinolenta, a plant mostly found in the tropical rain forest regions of Africa, demonstrated significant antimicrobial activity in this study."
  December 2012 ,Expert Review of Vaccines,A Therapeutic Vaccine for Human Chagas Disease,Heart disease caused by Chagas disease could be prevented or significantly delayed with the Chagas vaccine.
  November 2012 ,Arthritis Research & Therapy,B Lymphocyte-Typing for Predicting Response to Rituximab,Can B lymphocte-typing identify non-responders to rituximab ahead of time?
  November 2012 ,BMC Neurology,Masitinib Treatment in Patients With Progressive MS,"Treatment options for patients suffering from progressive forms of multiple sclerosis are few. Masitinib, an oral tyrosine kinase inhibitor, showed promise in this exploratory trial."
  November 2012 ,BMC Musculoskeletal Disorders,Use of a Minimalist Footwear vs Habitual Shoe in Knee OA,Long-term use of minimalist shoes may be an effective and inexpensive treatment option for knee OA.
  November 2012 ,American Heart Journal,Cardiovascular Outcomes in BARI 2 Diabetes Trial,What are the risks associated with an abnormal ankle-brachial index in patients with type 2 diabetes and stable coronary artery disease?
  November 2012 ,Expert Review of Clinical Pharmacology,Novel Therapeutics for Gastroesophageal Reflux Symptoms,Up to 30% of patients with GERD have inadequate relief with PPIs. Are new and better drugs in development?
  November 2012 ,Skin Therapy Letter,Device-Based Therapies for Onychomycosis Treatment,"Device-based therapies such as lasers, photodynamic therapy, iontophoresis, and ultrasound are promising solutions for the treatment of onychomycosis."
  February 2013 ,Immunotherapy,Immune Modulators as Adjuncts in Invasive Fungal Infections,"Antifungal immunotherapy now includes age-old interventions as well as promising experimental techniques, but transition from the bench to clinical-phase studies just isn't keeping pace. . ."
  October 2012 ,Interventional Cardiology,"CAS, CREST and AHA Guidelines for Treating Carotid Stenosis",Just how equivalent are carotid artery stenting and carotid enderterectomy?
  February 2013 ,Future Virology,Development of SARS Vaccines and Therapeutics Still Needed,The development of vaccines and therapeutics for the prevention and treatment of SARS is still an urgent issue that needs to be addressed.
  February 2013 ,Nanomedicine,EGF Receptor-Targeted Nanocarriers for Cancer Treatment,The utilization of EGF receptor targeting to enhance delivery of chemotherapeutic and diagnostic agents to EGFR-overexpressing cancers is a novel and promising strategy in nanomedicine.
  February 2013 ,Annals of Oncology,Ipilimumab in Combination With Paclitaxel and Carboplatin in SCLC,This study enrolled patients with ED-SCLC as well as those with advanced NSCLC. Results for the ED-SCLC cohort are presented here.
  February 2013 ,Future Microbiology,Developing Oral Probiotics From Streptococcus salivarius,"S. salivarius, the principal bacterium colonizing the oral cavity, shows promise as a probiotic for control of a variety of infections, from halitosis and dental caries to otitis media and candida."
  January 2013 ,Expert Review of Clinical Pharmacology,Modeling Schizophrenia: Uncovering Novel Therapeutic Targets,Learn about animal modeling strategies being used to discover novel therapies for schizophrenia.
  January 2013 ,Malaria Journal,New Medicines for the Control and Elimination of Malaria,What is on the horizon for new therapies in the treatment of malaria?
  January 2013 ,Pharmacogenomics,Improving Clinical Trial Sampling for Future Research,"Challenges and recommendations for collecting adequate, representative samples for pharmacogenomic and future research in global trials are identified by the Drug Information Association."
  January 2013 ,The Journal of Invasive Cardiology,The RESPECT Trial,"What are the pros and cons of patent foramen ovale closure, when compared to medical management?"
  January 2013 ,Diabetes,Role for DPP4 in Obesity-Induced Visceral Inflammation,Does DPP-4 regulate adipose inflammation in obesity?
  January 2013 ,BMC Endocrine Disorders,Effect of Eplerenone on Parathyroid Hormone Levels in Patients With Primary Hyperparathyroidism,Can this mineralocorticoid receptor antagonist reduce PTH secretion?
  January 2013 ,Critical Care,7-day Doripenem vs 10-day Imipenem-Cilastatin for VAP,Which VAP treatment course has better outcomes? The results might surprise you.
  January 2013 ,Health and Quality of Life Outcomes,The Anti-Clot Treatment Scale (ACTS) in Clinical Trials,"This study evaluated the reliability and validity of the Anti-Clot Treatment Scale, a patient-reported instrument to assess satisfaction with anticoagulant treatment for venous thromboembolism."
  January 2013 ,Diabetes,Levels of Fetuin-A and Hepatic Enzymes and Risk of T2DM,Is this glycoprotein associated with diabetes risk?
  January 2013 ,BMC Musculoskeletal Disorders,Return to Work in Sick-Listed Employees With Low-Back Pain,Is there a difference in sick leave relapse in those receiving brief vs multidisciplinary intervention for low-back pain?
  January 2013 ,Journal of Pediatric Psychology,Ethical Guidance for Pediatric e-health Research,"E-health research is a fast-growing research tool in pediatric psychology, but there is little pragmatic guidance as to ethical best practice. This article aims to provide ethical guidelines."
  January 2013 ,Clinical Endocrinology,Diet Habits and Their Relationship With Metabolism in PCOS,How are hormone levels affected by diet in patients with PCOS?
  January 2013 ,BMC Endocrine Disorders,Association of ALT With the Hepatic Insulin Resistance Index,Can ALT be used to evaluate hepatic insulin resistance?
  December 2012 ,Personalized Medicine,Why Personalized Medicine Will Fail If We Stay the Course,Is research in individualized medicine taking all ethnicities into consideration?
  April 2013 ,BMC Family Practice,Family Physicians' Diagnostic Gut Feelings Are Measurable,Can 'gut feeling' in diagnostic reasoning be measured by means of a questionnaire?
  April 2013 ,Journal of the American College of Cardiology,CardioMEMS Champion Heart Failure Monitoring System,Find out why the FDA is taking a cautious approach with a new therapy that could help patients with heart failure to stay in tune.
  April 2013 ,The Annals of Pharmacotherapy,Use of Number Needed to Treat in Cost-Effectiveness Analyses,Values like number needed to treat and number needed to harm are easily understood. Should health care economic studies use more of such measures?
  April 2013 ,Rheumatology,"Osteoclast Migration, Differentiation and Function",How will osteoclast-targeted therapies impact future treatment of RA?
  April 2013 ,Expert Review of Neurotherapeutics,Individual Treatment Response in ADHD,Key to addressing the treatment needs of patients with ADHD is the development of psychometrically validated instruments to measure treatment response.
  April 2013 ,Journal of the National Cancer Institute,Radiotherapy Protocol Deviations and Clinical Outcomes,How do radiotherapy protocol deviations in clinical trials affect treatment failure and overall mortality?
  April 2013 ,The Annals of Pharmacotherapy,Protocol Design on Outcomes in RA Treated With Rituximab,Does rituximab produce sustained remissions in RA?
  March 2013 ,Expert Review of Clinical Pharmacology,Polypharmacology: Drug Discovery for the Future,Drug molecules may interact with many targets causing adverse effects. How is drug design reducing this risk?
  March 2013 ,Future Neurology,Peptidergic Drugs for Treatment of Traumatic Brain Injury,"Cerebrolysin, a peptidergic drug with neuroprotective and neurorestorative properties, presents a novel, multimodal approach to the treatment of traumatic brain injury."
  March 2013 ,Malaria Journal,Pyronaridine-artesunate Granules for Pediatric Malaria,Are pyronaridine-artesunate granules an effective treatment option for children with P. falciparum malaria?
  March 2013 ,Current Opinion in Neurology,Promoting Neuroplasticity and Recovery After Stroke,What do we know about recovery after stroke? This review poses a theoretical framework for new interventions for poststroke rehabilitation in light of current knowledge of neuroplasticity.
  March 2013 ,Nanomedicine,Biotargeted Nanomedicines for Cancer,This commentary highlights six critical tenets which will facilitate the successful development of biotargeted nanomedicines for cancer.
  March 2013 ,Nutrition and Metabolism,Dietary Protein in Weight Management,"The authors propose two theories, 'protein spread theory' and 'protein change theory' in an effort to explain discrepancies in clinical studies regarding the effect of protein intake on body weight."
  March 2013 ,Pharmacogenomics,Pharmacogenomics: A Bridge to Individualized Cancer Therapy,Pharmacogenomics has the potential to revolutionize anticancer drug development by reducing life-threatening toxicity and improving therapeutic efficacy. This review explores the latest research.
  March 2013 ,Respiratory Research,Airway Responses and Inflammation in Subjects With Asthma,How does a rapid-fire approach to bronchial allergen challenges impact research subjects with asthma? What's the clinical message?
  February 2013 ,AccessMedicine from McGraw-Hill,Endovascular Treatment Following IV tPA in Acute Stroke,Find out why this trial was halted.
  February 2013 ,Future Microbiology,Emergence of Drug-Resistant and Untreatable Gonorrhea,Treatment options for gonorrhea are diminishing rapidly due to antimicrobial resistance. Is an era of untreatable gonorrhea approaching?
  February 2013 ,Expert Review of Anti-Infective Therapy,Microbicides for the Prevention of Sexually Transmitted HIV,Can microbicide development aid in the prevention of HIV transmission?
  February 2013 ,Clinical Endocrinology,Treatment of Hypovitaminosis D With Cholecalciferol,Does oral vitamin D3 work just as well as intramuscular vitamin D3?
