Date,Source,Headlines,Teaser
  September 2012 ,Medscape Anesthesiology,Trial Shows Range of Postoperative Morbidities for Smokers,"Prior studies of postoperative morbidities for smokers were often underpowered, but this study, with 635,265 patients, links tobacco use to multiple pathologies."
  August 2012 ,Medscape Pharmacists,Your Coworker Is Impaired -- What Should You Do?,"Alcohol on the breath, mysterious trips to the car, mistakes. What can you do if you suspect that your coworker is impaired?"
  August 2012 ,Medscape Business of Medicine,'My Parrot Ate My Pain Pills',Sometimes it's hard to distinguish between tall tales and legitimate complaints of uncontrolled pain. Here's how to tell the difference.
  August 2012 ,Medscape General Surgery,The Case of the Creative but Crippled Count,"Guess the artist, whose physical infirmities led indirectly to his death."
  July 2012 ,Medscape Orthopedics,Doping in Sports: Catching and Preventing It,"Medscape interviewed Gary I. Wadler, MD, Chairman of the World Anti-Doping Agency (WADA), about doping in sports and the systems designed to catch and prevent it."
  March 2012 ,American Academy of Emergency Medicine,Bath Salts and Synthetic Cannabinoids: A Review,The use of so-called bath salts and marijuana alternatives is increasingly concerning. Public awareness can help predict complications from these drugs and allow for the timely initiation of care.
  July 2012 ,Medscape Nurses,What Actions Must Be Taken When a Nurse Is Impaired?,"It might be uncomfortable, but the law is clear: Impaired nurses must be reported."
  June 2012 ,Medscape Nurses,Can Hospitals Conduct Video Surveillance Without Notifying Staff?,A nurse wants to know if a hospital's plan to institute video surveillance to prevent drug diversion is an invasion of privacy.
  June 2012 ,Medscape Ophthalmology,Age-Related Macular Degeneration: A Primer,"Primary care providers could be the first to become aware of visual changes suggesting onset or progression of AMD; thus, they play a key role in prevention."
  May 2012 ,Medscape Psychiatry,Two New Resources to Curb Prescription Drug Abuse,"Prescription drug abuse, misuse, and overdose are running rampant. Two initiatives aim to help clinicians address the problem."
  May 2012 ,Medscape General Surgery,Alcohol Screening Results and Postoperative Healthcare Use,"Are alcohol screening results associated with postop hospital length of stay, ICU days, reoperation, and readmission? Commentary on a study published March 2012 in J Am Coll Surg."
  April 2012 ,Medscape Gastroenterology,"Smoking, PPI Use, and Hip Fracture: What's the Bottom Line?",What should you tell patients about the evidence linking PPI use with hip fractures in current and former smokers?
  April 2012 ,Medscape Ophthalmology,"Diet, Exercise, and Age-Related Macular Degeneration",Here are some concrete ways that patients can preserve their long-term vision.
  April 2012 ,Medscape Psychiatry,An Adjunct for Smoking Cessation in Schizophrenia?,Dr. Leslie Citrome reviews a recent study looking at sustained-release bupropion added to group support for smoking cessation in schizophrenia.
  March 2012 ,Medscape General Surgery,Hyperglycemia Increases Risks After Colectomy,"Commentary on a study on the relationship between blood glucose levels and outcomes after colectomy for cancer, published in January 2012 in Journal of the American College of Surgeons."
  March 2012 ,Medscape News Slideshows,Top News From AAPM 2012: Slideshow,"Highlights include an expert opinion that patients prescribed opioids for longer than 3 months should receive random drug testing, and that patients are often unable to understand drug package inserts."
  March 2012 ,Medscape Psychiatry,The Best Screen for Alcohol Abuse in Teens?,A new study looks at the most effective means of screening for alcohol dependence and misuse in teenagers.
  March 2012 ,Medscape General Surgery,The Case of the Soldier-Statesman With a Bloated Belly,Guess both the patient and his diagnosis in another historical case from this popular series.
  February 2012 ,Medscape Features Slideshows,The New Face of Abused Drugs,Are you familiar with the new recreational drugs on the scene? How can you identify and manage patients who have used these novel substances? Learn more about the 'new face of abused drugs.'
  March 2013 ,Medscape Neurology,Should Hydrocodone Be Rescheduled?,A pain expert weighs in on an FDA advisory committee's recent vote in favor of reclassifying hydrocodone-containing medications as schedule II.
  March 2013 ,Medscape Features Slideshows,Ethics in Medicine: What Makes Psychiatrists Unique?,"Psychiatrists weigh in on physician-assisted suicide, dating patients, and other ethical conundrums. How do their opinions compare with those of physicians in other specialties?"
  March 2013 ,Medscape Psychiatry,A Dementia Drug for Smoking Cessation?,This pilot study looks at whether an acetylcholinesterase inhibitor can attenuate the cognitive effects associated with tobacco withdrawal.
  March 2013 ,Medscape Pulmonary Medicine,Women and Smoking: A Deadly Combination,Women have started outpacing men when it comes to death from smoking. Here is a look at the 50-year trend of female smoking habits.
  February 2013 ,Medscape Internal Medicine,The Calories Hiding in Alcohol,"Sandra Fryhofer, MD, describes a study examining how many calories Americans take in per day from alcohol."
  February 2013 ,Medscape Psychiatry,Evaluating Involuntary Psychiatric Care,How satisfied are patients and caregivers with involuntary mental health care?
  October 2012 ,American Academy of Emergency Medicine,Toxicology-Krokodil: The New Necrosing Street Drug,Here is an example of a street drug with a very strong bite.
  February 2013 ,Medscape Pharmacists,How Can Stimulant Abuse by College Students Be Deterred?,Reports have emerged that some college students are using stimulants to improve academic performance. How can this misuse and abuse be discouraged?
  October 2012 ,American Academy of Emergency Medicine,Clinical Pearl: Bruxism and Bath Salts,Is bruxism a useful presenting feature in identifying patients under the influence of bath salts?
  January 2013 ,Medscape Radiology,Can 'Body Packing' Fool Radiography?,How effective is abdominal radiography in detecting intracorporeal containers compared with low-dose CT?
  January 2013 ,CDC Expert Commentary,Alcohol and Women: How to Screen and Intervene,"Alcohol poses significant risk to a woman's health and that of her offspring, prompting the release of new guidance from ACOG."
  January 2013 ,Medscape Psychiatry,Understanding Opioids: Part 2,"A psychiatrist, a nurse, a pharmacist, and a dentist on prescribing opioids responsibly."
  January 2013 ,Medscape Neurology,Understanding Opioids: Part 1,A panel of pain experts looks at what constitutes appropriate opioid prescribing.
  December 2012 ,Medscape Psychiatry,A Creative Approach to Managing Substance Abuse,Dr. Sharon Levy discusses an innovative approach to managing children and adolescents battling substance abuse.
  December 2012 ,Medscape General Surgery,Does Alcohol Use Affect Hospital-Acquired Infections?,"Commentary on a study on whether alcohol use disorders increase the risk for hospital-acquired and surgical-site infections, published August 2012 in the Journal of the American College of Surgeons."
  December 2012 ,Medscape Pharmacists,2012's Top 5 for Pharmacists: Ask the Expert Pharmacist,"Don't miss this review of the 'best of the best' Medscape Pharmacists Ask the Experts columns, as determined by Medscape readers."
  November 2012 ,Medscape Psychiatry,Is It Bipolar Disorder or Drugpolar Disorder?,Is a shift in the diagnostic paradigm necessary for mood-labile patients?
  October 2012 ,Medscape Features Slideshows,True Halloween Frights: What Clinicians Need to Know,What are the real risks on Halloween and what are the urban myths?
  October 2012 ,Medscape Emergency Medicine,Is Halloween Dangerous for Adults?,The injuries sustained by children on Halloween are well documented. But what factors lead to injuries in adults on Halloween?
  October 2012 ,Medscape General Surgery,Is Bariatric Surgery Related to Alcohol Use Disorder?,"Commentary on a study on the prevalence of preoperative and postoperative alcohol abuse in patients undergoing bariatric surgery, published June 2012 in JAMA."
  September 2013 ,Medscape Pulmonary Medicine,CT Screening in Lung Cancer: Risk and Benefit Analysis,"Do the benefits of low-dose CT screening in former smokers really outweigh the risks? Pulmonologist Andrew Shorr, MD, MPH, offers his analysis of a recent study"
  September 2013 ,Medscape Neurology,PAINWeek 2013,Read clinically focused news coverage of key developments from PAINWeek 2013.
  September 2013 ,Medscape Cardiology,Anne Frank and 'the Smoking Room',"An emotion-stirring day at the start of the European Society of Cardiology meetings causes Dr Melissa Walton-Shirley to ponder ""great destruction resulting in extensive loss of life."""
  August 2013 ,Medscape Internal Medicine,E-Cigs: Is It Safe to Vape?,Sandra Fryhofer provides recent evidence on e-cigarettes and whether they are a safe option for those who can't quit. 
  August 2013 ,Medscape Business of Medicine,Doctors and Nurses Should Be Drug-Tested -- Get Used to It,"Many doctors consider mandatory drug testing for health professionals an insult, but if we're going to improve quality of patient care, it makes sense, says bioethicist Art Caplan."
  July 2013 ,Medscape Features Slideshows,A Clinician's Guide to Medical Marijuana,Nineteen states have legalized marijuana. This slideshow covers recent evidence of its risks and benefits.
  July 2013 ,Medscape Oncology,The Stigma of Lung Cancer,Why would women with lung cancer say they have breast cancer? Because they are ashamed of their disease. A new study quantifies the negative attitudes associated with a diagnosis of lung cancer.
  July 2013 ,Medscape Nurses,Pregnant and Still Smoking,"How do pregnant women view continuing to smoke during pregnancy, and why are they unable to quit?"
  July 2013 ,Medscape Neurology,Cookie Encephalopathy,This case of a delirious 82-year-old women reveals a condition not to miss in the elderly. 
  June 2013 ,Medscape Neurology,Why Is This Patient Falling?,Crack this case of an elderly woman who frequently falls and has episodes of 'passing out.'
  June 2013 ,Medscape Internal Medicine,Drug-Impaired Driving: Test Without Crashing,"The FDA is interested in the effects of drugs on driving impairment. In this interview, Dr. Gary G. Kay talked about a driving simulator being used in clinical trials to test risky drugs."
  June 2013 ,Medscape Family Medicine,Colorado Docs on Medical Marijuana: Taking the High Road,This Best Evidence Review covers a survey of Colorado physicians on how they are dealing with the legalization of medical marijuana.
  June 2013 ,Medscape Neurology,Game-Changing Opioid Labeling,This news has many practice implications for prescribers and poses unanswered questions about the response of industry.
  May 2013 ,Medscape Pharmacists,Trends in Prescription Drug Abuse: 'Bridging Medications',Do you know how to identify this new trend of prescription drug abuse in opioid or benzodiazepine addicts? 
  May 2013 ,Medscape Psychiatry,A Guide to DSM-5,"The fifth edition of the Diagnostic and Statistical Manual of Mental Disorders is now on shelves. What are the major changes, and how will they affect care?"
  May 2013 ,Medscape Psychiatry,DSM-5: Past Imperfect,A psychiatrist weighs in with his opinion on the newly released fifth edition of the Diagnostic and Statistical Manual of Mental Disorders. 
  May 2013 ,Medscape Psychiatry,Treating Heroin Dependence: What's Best?,Does this systematic review provide any guidance for the most effective pharmacologic treatment of heroin dependence?
  April 2013 ,Medscape Psychiatry,A Combo Therapy for Cocaine Dependence,A recent study compares placebo with a promising combination therapy in cocaine-dependent adults.
  April 2013 ,Medscape Psychiatry,American Society of Addiction Medicine (ASAM) 44th Annual Medical-Scientific Conference,Read clinically focused news coverage of key developments from ASAM 2013.
  April 2013 ,Medscape Cardiology,EuroPRevent 2013,Read clinically focused news coverage of key developments from EuroPRevent 2013.
  January 2014 ,Medscape Psychiatry,New Drugs of Abuse?,New research shows that atypical antipsychotic misuse is on the rise among polysubstance abusers. 
  January 2014 ,CDC Expert Commentary,Alcohol: Making Screening and Counseling Routine,Is it true that only 1 in 6 adults -- and only 1 in 4 binge drinkers -- say that a healthcare professional has ever talked about alcohol use with them?
  December 2013 ,Medscape Neurology,Thoughts on the Latest Long-acting Opioid,A look at the FDA's recent and controversial opioid analgesic approval.
  December 2013 ,Medscape Emergency Medicine,Ohio AG on Fighting Prescription Drug Abuse,Ohio's attorney general offers advice to clinicians on how to combat prescription drug abuse. 
  December 2013 ,Medscape Features Slideshows,Psychedelic Medicine: Worth the Trip?  ,"A look at the renewed interest in hallucinogens such as LSD, psilocybin, MDMA, and ibogaine as potential psychiatric therapies. "
  December 2013 ,Medscape Special Reports,Special Report: Psychedelic Medicine,"From LSD to magic mushrooms to ketamine, psychedelics are again being explored as medicine. "
  November 2013 ,Medscape Family Medicine,How Safe Is Thanksgiving?,Thanksgiving is so fraught with injury and illness potential that the American College of Emergency Physicians has issued a warning.
  November 2013 ,Medscape Oncology,5 Ways to Prevent Death in Middle Age,"Dr. David Kerr reports on provocative 30-year findings indicating that 5 healthy behaviors can drastically reduce the risk for dementia, diabetes, vascular disease, cancer, and all-cause mortality."
  October 2013 ,Medscape Oncology,10th International Conference of the Society for Integrative Oncology (SIO),Read clinically focused news coverage of key developments from SIO 2013.
  October 2013 ,Medscape Neurology,Five Triggers in Multiple Sclerosis,"From the 29th ECTRIMS conference, Dr. Aaron Miller discusses new data on potential contributing factors in multiple sclerosis."
  October 2013 ,Medscape Anesthesiology,Preoperative Smoking Cessation: Does It Work? ,"No one disputes the value of preoperative smoking cessation, but the logistics of offering such a service are perceived as overwhelming."
  October 2013 ,Medscape Special Reports,Special Report: E-Cigarettes -- Solution or Problem?,Are e-cigarettes a safe way to stop smoking or just another route to nicotine addiction?
  October 2013 ,Medscape Emergency Medicine,American College of Emergency Physicians (ACEP) 2013 Scientific Assembly,Read clinically focused news coverage of key developments from ACEP13.
  October 2013 ,Medscape Neurology,Managing Opioid Overuse: A Case,Dr. Charles Argoff discusses the management of a 55-year-old woman with multiple sclerosis and peripheral nerve injury who is overusing her opioids.
  October 2013 ,Medscape General Surgery,Does Smoking Affect Surgical Outcomes?,"Commentary on a study on the effect of smoking on outcomes after colorectal surgery, published in August 2013 in the Annals of Surgery."
  September 2013 ,Medscape Family Medicine,American Academy of Family Physicians (AAFP) 2013 Scientific Assembly ,Read clinically focused news coverage of key developments from AAFP 2013.
  September 2013 ,Medscape Business of Medicine,Deny Organ Transplants to Marijuana Users?,It has been said that people who use marijuana shouldn't receive transplants because they may have liver damage or they may not comply with medical regimens. Is it time to revisit that guideline?
  September 2013 ,Medscape Internal Medicine,Let Them Use E-Cigarettes!,George Lundberg confronts e-cigarettes and whether it's right to encourage addicted smokers to use them.
  September 2013 ,Medscape Special Reports,Special Report: Drugs of Abuse -- What Clinicians Need to Know Now,Learn about the latest drugs of abuse and the key management points for clinicians.
  September 2013 ,Medscape Features Slideshows,Drugs of Abuse: What Clinicians Need to Know Now,Learn about the latest drugs of abuse and the key management points for clinicians.
  March 2014 ,Medscape Pediatrics,AAP 2014 Preventive Care Schedule: The Key Changes,"What are the key changes in the new periodicity schedule? Medscape speaks with Bright Futures editor Joseph Hagan, MD."
  March 2014 ,Medscape Pharmacists,Is Prickly Pear Cactus Effective for Hangover?,"Oh, my aching head! Can this herbal remedy prevent hangover? Please tell me, but quietly..."
  March 2014 ,Medscape Pulmonary Medicine,Smoking Cessation: Varenicline Alone or With Bupropion?,Does bupropion boost the smoking cessation benefits of varenicline?
  March 2014 ,Medscape Internal Medicine,The War on Drugs Is Lost; What Comes Next?,"The war on drugs is over, but the rehabilitation and evidence-based nation-building have just begun."
  February 2014 ,theheart.org on Medscape,New Stroke Prevention Guidelines for Women,Dr. Piña discusses the new guidelines for stroke prevention in women and how problems during pregnancy predict future risk.
  February 2014 ,Medscape Internal Medicine,Elderly Patients: Making Wise Choices,Which intervention and therapies does the American Geriatrics Society recommend avoiding in older adults?
  February 2014 ,Medscape News Slideshows,Top News From ISC 2014: Slideshow,"Highlights of this year's conference include results from the eagerly awaited FAST-MAG trial, as well as results from CRYSTAL-AF, ICARO-3, URICO-ICTUS, and more."
  February 2014 ,Medscape Pulmonary Medicine,The Case for Statins in COPD Treatment,New research sheds light on the role that statins might play in the management and treatment of chronic obstructive pulmonary disease. 
  February 2014 ,Medscape Family Medicine,Quiz: Which President Had This Ailment?,See how much you know about the history of presidential illnesses.
  February 2014 ,Medscape Oncology,Squamous Cell NSCLC: Finally Targetable?,Dr. Maurie Markman reviews a recent study looking at genetic mutations and possible therapeutic targets in squamous cell carcinoma of the lung.
  February 2014 ,FDA Expert Commentaries and Interviews,Preventing Teen Tobacco Use: An Interview With the FDA,"The FDA has launched an ambitious campaign to prevent teens from initiating tobacco use. On the basis of extensive research, they have good reason to be optimistic that this one will work. "
  February 2014 ,CDC Expert Commentary,CDC Reacts to CVS Ending Tobacco Sales,CDC applauds CVS's announcement that it will stop selling tobacco products this year. Director Tom Frieden offers his view on this news.
  February 2014 ,Medscape Pulmonary Medicine,E-Cigarettes: Time to Regulate?,Should electronic cigarettes be regulated by the FDA as smoking cessation devices? 
  February 2014 ,Medscape Business of Medicine,Suspecting That Your Patient Is Violent or Mentally Ill,"There are times when a primary care physician or specialist worries that a patient might be mentally ill or violent. Noted psychiatrist Paul Appelbaum, MD, talks about what to do."
  January 2014 ,Medscape Nurses,How Effective Are Pills for Smoking Cessation?,"This study tests 2 oral therapy regimens, but is either really better than going 'cold turkey'?"
  January 2014 ,Medscape Business of Medicine,Super Bowl Casts Spotlight on Gambling Disorder,"Plenty of people make small bets around Super Bowl, but a percentage of people have a gambling addiction that can ruin their lives. Here's how physicians can help."
  January 2014 ,theheart.org on Medscape,State of the Union Redux: A Physician's Wish List,"Many doctors become addicted to painkillers or alcohol. In fact, it may be easy for physicians to become hooked, given their ready access to controlled substances. And it's tough to quit. "
  January 2014 ,Medscape Business of Medicine,"Drug Abuse Among Doctors: Easy, Tempting, and Not Uncommon",Dr. Hans-Christoph Diener revisits advances in neurology from 2013 that you should not miss.
  January 2014 ,Medscape Neurology,2013 Neurology Studies Not to Miss,Give patients drugs for free? Pay them to stay on their regimens? The healthcare industry is exploring lots of ways to improve compliance and keep costs from going through the roof. 
  May 2014 ,Medscape Family Medicine,Is Placating Patients Putting Medicine in Peril?,Medscape readers argue that the pursuit of patient satisfaction is bad medicine.
  May 2014 ,theheart.org on Medscape,Is Atrial Fibrillation Necessary?,Dr John Mandrola reports on an award-winning paper on lifestyle intervention for AF and a stunning commentary from the president-elect of the HRS.
  May 2014 ,Medscape Public Health,Stigma: A (Dis)incentive for Weight Loss and Healthy Lifestyle?,"Does stigmatizing obesity motivate patients to lose weight, or does it make the problem worse?"
  April 2014 ,Mayo Clinic,Drilling Down on the Cholesterol Treatment Guidelines,The Mayo Clinic outlines its approach to the new cholesterol guidelines.
  April 2014 ,Medscape Oncology,No Amount of Alcohol Is Safe,"Even light drinking increases the risk for certain cancers, according to contributors to the World Cancer Report."
  April 2014 ,theheart.org on Medscape,CV Risk Calculator and Lipid Guidelines: A Bright Future,"Dr. Neil Stone, lead author of the cholesterol guidelines, is feeling optimistic, given more informed discussions of their applicability and supporting data for the CV risk calculator. "
  April 2014 ,Medscape Psychiatry,Alcoholism? Use Approved Meds,Gabapentin is effective for alcohol dependence and has a favorable safety profile.
  April 2014 ,Medscape Gastroenterology,Can Coffee Treat Liver Disease?,Dr. Rowen Zetterman ponders this question and lets the evidence provide the answer.
  April 2014 ,Medscape Psychiatry,American Society of Addiction Medicine (ASAM) 45th Annual Medical-Scientific Conference,Read clinically focused news coverage of key developments from 2014 ASAM 45th Annual Medical-Scientific Conference.
  April 2014 ,Medscape Ophthalmology,A Young Woman With Unilateral Eye Pain and Erythema,"A 30-year-old woman presents with right eye pain, air and light sensitivity, and redness. What is your differential diagnosis, and what would you do next?"
  April 2014 ,Medscape Family Medicine,The American Medical System Fails Patients With ADHD,Dr. Charles Vega argues that providers need to step up to the plate and deal with the problem of ADHD.
  April 2014 ,Medscape Features Slideshows,Medical Marijuana: What Do Physicians Say About It?,Medscape surveyed over 1500 physicians from across the nation to find out their views on medical marijuana.
  April 2014 ,Medscape Psychiatry,A New 'Champion of Mental Health Care',Welcome new legislation has the potential to further mental health research and improve patient care.
  March 2014 ,Medscape Psychiatry,Pharmacologic Interventions to Reduce Illicit Drug Use,Which drugs are useful in reducing drug use and criminal activity in illicit drug users? 
  March 2014 ,Medscape Pulmonary Medicine,Developments in COPD,A recent review summarizes developments that can be applied to either current diagnostic and therapeutic practices or practices in the near future. 
  March 2014 ,Medscape Cardiology,Statin Expansion: Hold the Rx,Dr. Rita Redberg explains her New York Times op-ed against the increased use of statins and the neglected role of a healthy diet and exercise.
  March 2014 ,Medscape Psychiatry,Modafinil for Alcohol Dependence,"Alcohol dependence is explored from the perspective of behavioral impulsivity, which could be pharmacologically treatable."
  March 2014 ,Medscape Pathology,Is There Really a Sports Gene?,"David Epstein, author of a book on sports genetics, considers what clinicians need to know about advances in sports and exercise genetics."
  March 2014 ,Medscape Cardiology,Barriers to Patients' Heart Health Beyond Physician Control,"Medscape surveyed cardiologists and primary care physicians about perceived barriers to patients' heart health, and their comfort with discussing sex after MI."
  March 2014 ,Medscape Nephrology,Fluid Intake and Good Health: Not as Simple as You May Think,Is drinking 8 or more glasses of water each day really intrinsic to good health? Lynda Szczech reviews a study that calls into question this conventional wisdom.
  June 2014 ,theheart.org on Medscape,E-Cigarettes: What to Tell Patients,"Channeling Donald Rumsfeld, Dr. Bilazarian outlines both the known and unknown unknowns about e-cigarettes. "
  June 2014 ,Medscape Business of Medicine,"For Noncompliant Patients, a Fix That Works","Help your patients become more compliant -- taking medications as prescribed, going on a diet, drinking less, or quitting smoking -- without adding to the length of their visits. Here's how."
  June 2014 ,Medscape Rheumatology,Marijuana for Arthritis and Pain: Is There a Role?,A look at the evidence on medical marijuana for rheumatologic conditions. 
  June 2014 ,Medscape Internal Medicine,Regulating e-Cigs: The FDA Wants to Hear From You,The FDA’s proposed new rule would allow for sweeping new regulations of these products. Will that be good for public health? 
  June 2014 ,Medscape Family Medicine,Play Ball! Match the Baseball Player With the Malady,Who is the baseball player depicted in each of these medical scenarios?
  June 2014 ,Medscape Business of Medicine,5 Ways to Help Your Cancer Patients Be More Compliant,"Getting cancer patients to follow your instructions sometimes starts not with the patient, but with the doctor. Here's what you can do to improve compliance."
  June 2014 ,Medscape Internal Medicine,Three Cheers for the FDA and e-Cig Regulations!,Dr. Lundberg explains why the FDA deserves kudos for its efforts to regulate e-cigarettes.
  June 2014 ,Medscape Pharmacists,Has Gabapentin Become a Drug of Abuse?,Do you closely monitor your patients taking gabapentin for signs of misuse and abuse?
  June 2014 ,Medscape Family Medicine,Patient Satisfaction and Quality of Care: Are They Linked?,"Two years after the study that fueled the debate on patient satisfaction, quality of care, and outcomes, Medscape speaks with the investigator about results and subsequent research."
  June 2014 ,Medscape Pulmonary Medicine,An Important Comorbidity in COPD,A previously ignored COPD comorbidity is found to play an important role in quality of life. 
  June 2014 ,Medscape Dermatology,Screening Unnecessary in Most Cases of  Chronic Pruritus,Dr. Graeme M. Lipper reviews a study that assessed overall malignancy and malignancy subtype in patients with chronic pruritus vs their nonpruritic peers. 
  May 2014 ,Medscape Gastroenterology,"New Drugs, Diets, Diagnostics, and Therapeutic Techniques",Dr. David Johnson summarizes the practice-changing highlights from this year's Digestive Disease Week (DDW) meeting.
  May 2014 ,Medscape Neurology,Serial Screening for Intracranial Aneurysms?,A new study looks at the yield of serial aneurysm screening in people with family history of aneurysmal subarachnoid hemorrhage.
  May 2014 ,Medscape Oncology,Not so Fast With That TKI,Dr. Jack West reports on a Japanese study that suggests new ways of personalizing treatment of patients with EGFR-positive non-small cell lung cancer.
  May 2014 ,CHOP Expert Commentary,e-Cigs: A Big Threat for the Littlest Kids,"Electronic cigarettes may be the most toxic item in a family's household, especially for the youngest children. "
  May 2014 ,Medscape Gastroenterology,Exocrine Pancreatic Insufficiency: Seen but Not Recognized?,"Exocrine pancreatic insufficiency can be a missed diagnosis. To raise awareness and better direct and optimize patient care, Dr. David Johnson discusses its clinical aspects and treatment strategies."
  May 2014 ,USMLEasy from McGraw-Hill,What Has Caused This Patient's Blind Spot?,"Methyl alcohol ingestion is toxic, and may present as vision problems."
  May 2014 ,CDC Expert Commentary,Managing Asthma During Pregnancy,A key principle is that experiencing the symptoms of asthma during pregnancy is worse than the potential side effects of asthma medications.
  May 2014 ,Medscape Neurology,A Multiple Sclerosis Update,Dr. Andrew Wilner and a roundtable of experts discuss the latest research about MS reported at this year's meeting of the American Academy of Neurology.
  May 2014 ,Medscape Pulmonary Medicine,Do Asthmatic Children Grow Into Adults With COPD?,A new study sheds new light on the possibility of a link between childhood asthma and COPD in adulthood. 
  August 2014 ,Medscape HIV/AIDS,HIV/HBV Coinfection,"This guideline from the New York State Department of Health offers guidance to clinicians for vaccination, treatment, and monitoring of hepatitis B infections in HIV-infected patients."
  August 2014 ,Medscape Diabetes & Endocrinology,'Foreplay' Important in Diabetes Care,Helping patients with lifestyle changes may be the single most important thing a clinician can do.
  August 2014 ,Medscape Pharmacists,All About Afrezza®: The New Insulin Inhalation Powder,The new inhaled insulin is here. Will it change your practice?
  August 2014 ,Medscape Infectious Diseases,Turning the Tide Against Inappropriate Antibiotics,"We seem to be fulfilling Alexander Fleming's direst worry, but do people really think about the greater good when prescribing antibiotics?"
  August 2014 ,Medscape Ophthalmology,A Case of Shock-Induced Vision Loss,A man experiences vision loss after an episode of bleeding stomach ulcer.
  August 2014 ,Medscape Nurses,Should I Report This Nurse for Abusing Drugs?,"If the nurse is also your patient, would this be a HIPAA violation? Nurse attorney Carolyn Buppert addresses this predicament."
  August 2014 ,Medscape Family Medicine,Vitamin D and Mortality: Should Clinical Practice Change?,Do two thirds of your patients need more vitamin D? Find out from Dr. Cedric Garland as he examines the relationship between vitamin D levels and mortality risk. 
  August 2014 ,Medscape Internal Medicine,New-Onset Neuropathy: Case Challenge,A patient presents with new-onset peripheral pain. What is the most likely etiology?
  August 2014 ,CDC Expert Commentary,Can We Save a Million Hearts?,CDC Director Tom Frieden shares 3 lessons learned from Million Hearts champions that healthcare providers everywhere can adopt to save more lives.
  August 2014 ,Medscape Family Medicine,Million Hearts Campaign: Primary Care Lessons,The Million Hearts initiative scoured the United States and identified 9 primary care hypertension champions whose strategies are practical and scaleable. 
  August 2014 ,Medscape Cardiology,Do New CV Risk Calculators Accurately Predict Risk?,"Henry Black comments on the REGARDS study, which asks how well estimated risk for CV events matches observed risk. But are the results premature?"
  August 2014 ,USMLEasy from McGraw-Hill,What's the Best Advice to Give a Female Smoker?,"During her yearly exam, a female patient asks you for advice on quitting smoking. What do you tell her?"
  August 2014 ,Medscape Internal Medicine,"American Healthcare Predictions, Part 3","In the third part of 3 related v-blogs, Dr. Lundberg foresees 10 changes, big and small, for the future of Americans' health."
  August 2014 ,Mayo Clinic,Fibromuscular Dysplasia: A Mystery of Vascular Medicine,A panel of vascular specialists dissect what is known about FMD and potential management strategies.
  August 2014 ,Medscape Oncology,Cancer Risk Arithmetic: 25 x 25 = 37M,"Dr. David Kerr reports that a 25% reduction in risk factors for noncommunicable diseases by 2025 could save 37 million lives, and urges physicians to work harder to help patients give up tobacco."
  July 2014 ,Medscape Psychiatry,What Is Addiction?,"Derick Vergne comments on an article that asks, 'What is the defining property of addiction?'"
  July 2014 ,Medscape Rheumatology,An Important Shift in Lupus Care,"Ronald van Vollenhoven argues that despite somewhat limited data, the time is right for introducing treat-to-target management of SLE."
  July 2014 ,Medscape Diabetes & Endocrinology,Multifactorial Approach to Prevent CVD in T2DM,"On the basis of the European guidelines on diabetes and cardiovascular risk, Michel Marre describes the multipronged approach necessary to control microvascular and macrovascular risk in diabetes."
  July 2014 ,Medscape Neurology,"Controlled Emotions, Inflammation, and Disease","The missing link between cognitive control of negative emotions and heart/cerebrovascular disease is our old friend, inflammation."
  July 2014 ,Medscape Special Reports,"Special Report: e-Cigarettes -- Regulate, Educate, Both?",Should e-cigarettes be regulated before they undo the health gains from laws restricting smoking and tobacco advertising?
  October 2014 ,Medscape Psychiatry,Can Childhood Intervention Prevent Adult Psychopathology?,Dr Robert Findling discusses a recent study looking at whether early intervention improves psychopathologic outcomes in children with conduct problems.
  October 2014 ,Medscape Internal Medicine,e-Cigs: Consensus or Controversy?,A growing number of organizations have weighed in on the pros and cons of electronic cigarettes.
  October 2014 ,Medscape Family Medicine,"Statins: The Good, the Bad, and the Unknown",More than 200 Medscape readers weighed in on the growing doubt among clinicians about the risks and benefits of statins. 
  October 2014 ,Medscape Pharmacists,Meds in the Mail: What's in That Package?,What are the characteristics of rogue Internet pharmacies?
  October 2014 ,Medscape Cardiology,Framingham Heart Study: What Have You Done for Us Lately?,Henry Black gets an update on the third-generation Framingham Heart Study from study director Daniel Levy.
  October 2014 ,Medscape Oncology,Use 'TKI as Long as You Can' in NSCLC,Two studies presented at ESMO 2014 clarify the sequence of therapies after disease progression in EGFR-mutated non-small cell lung cancer.
  October 2014 ,theheart.org on Medscape, Let's Stop the Unnecessary Treatment of Heart Disease, Dr John Mandrola argues for stopping the treatment of heart disease by stopping heart disease to begin with. That means motivating patients to start living     healthily.
  September 2014 ,Medscape Nurses,Another Nurse Is Abusing Drugs: Can I Be Sued?,"If I don't report a nurse who abuses drugs, am I responsible for any subsequent harm to patients?"
  September 2014 ,theheart.org on Medscape,Dr Emanuel's Death Wish Harms Rather Than Helps,"While Dr Mandrola agrees with much of what Dr Emanuel wrote, his lapse into ""hubris and nonsense"" provides fodder to the death-panel fearmongers.  "
  September 2014 ,Medscape Neurology,11 Tips for Better Opioid Prescribing,Two pain experts offer guidance on appropriate use of opioid analgesics. 
