Date,Source,Headlines,Teaser
  April 2012 ,Medscape Ophthalmology,Generic vs Brand-Name Drugs: An Ongoing Debate,"With even the Supreme Court weighing in on generic vs brand-name drugs, Dr. Roger Steinert offers his opinion on this ongoing debate and what it means for practicing ophthalmologists."
  April 2012 ,Medscape Nurses,Prescribing Antipsychotics in Children,Recommendations are offered for clinicians who may prescribe antipsychotics for children.
  April 2012 ,Medscape Psychiatry,Black Box Warnings on Smoking-Cessation Drugs,"Rates of reported suicide, self-injury, and depression following use of smoking-cessation drugs were assessed in this study and support a labeling change."
  April 2012 ,Medscape Diabetes & Endocrinology,Sulfonylureas in Diabetes: Why So Controversial?,"Despite continuing concerns about sulfonylureas in the management of type 2 diabetes, many clinicians remain unwilling to give up this treatment option."
  April 2012 ,Medscape Pharmacists,Can Cetuximab-Associated Rash Be Prevented?,Most patients who receive epidermal growth factor receptor inhibitors  will develop rash. Can this adverse effect be prevented?
  March 2012 ,Faculty of 1000,Dronedarone and Permanent Afib: A Bad Match,Commentary on this practice-changing study emphasized the results demonstrating that dronedarone should no longer be used in patients with permanent atrial fibrillation.
  March 2012 ,Medscape Nurses,Chemotherapy and Fatigue: A Neglected Concern?,More information about expectations for fatigue and self-care strategies needs to be provided at the start of chemotherapy.
  March 2012 ,Medscape Internal Medicine,CVD Risks From ADHD Meds: No Worries?,"Sandra Fryhofer, MD, discusses recent studies that help assuage concerns about the cardiovascular risks of drugs used for ADHD."
  March 2012 ,FDA Expert Commentaries and Interviews,Statins: The Story Behind the Label Changes,Are you up-to-date on the FDA's new labeling changes for the entire statin drug class? FDA's Deputy Director for Safety explains why these changes were made.
  March 2012 ,American Academy of Emergency Medicine,Bath Salts and Synthetic Cannabinoids: A Review,The use of so-called bath salts and marijuana alternatives is increasingly concerning. Public awareness can help predict complications from these drugs and allow for the timely initiation of care.
  February 2012 ,Medscape Internal Medicine,Statins and Risk for Diabetes: Deconstructing a Flawed Study,"A recent study looking at the risk of developing diabetes from statin use gets it wrong, according to Michael Mogadam, MD."
  February 2012 ,Medscape Gastroenterology,PPIs and C difficile: Putting the Risk in Perspective,The FDA is warning that PPIs may be associated with a higher risk for C difficile-associated diarrhea. What does this mean for your patients? Dr. David Johnson offers his guidance to clinicians.
  February 2012 ,Medscape Public Health,The Resurgence of Measles: Guidance for Clinicians,What steps must be taken to once again eradicate measles?
  January 2012 ,Medscape Diabetes & Endocrinology,"Bydureon: An Easy, Effective New Treatment for Type 2 Diabetes",How will the new once-weekly exenatide formulation fit into the overall diabetes armamentarium? Dr. Anne Peters offers a short overview.
  July 2012 ,Medscape Nurses,Anticipating the Chemo Experience,You might be surprised at how much nurses and psychological factors influence the toxicities experienced from chemotherapy.
  July 2012 ,Medscape Urology,Adverse Effects of Prostate Cancer Treatment Persist,"A new analysis from the PLCO trial finds that serious side effects associated with prostate surgery and radiation may last longer than previously thought, reports Dr. Gerald Chodak."
  July 2012 ,Medscape Pediatrics,Intussusception After Reintroduction of Rotavirus Vaccines,The possibility of an increased risk for intussusception after receipt of the rotavirus vaccine is explored in this study.
  July 2012 ,Medscape Nephrology,The GranuFlo Lesson: Are We Failing Our Dialysis Patients?,Jeffrey Berns calls for the need to do better for dialysis patients in the wake of the Class I FDA recall of NaturaLyte and GranuFlo.
  July 2012 ,Medscape Neurology,Risk Factors for Natalizumab-Associated PML in MS,A study zeroes in on the 3 strongest predictors of this rare but serious complication in patients with multiple sclerosis.
  July 2012 ,Medscape Oncology,Can Efficacy Be Derailed by Toxicity?,"Dr. Kathy Miller discusses how treatment of patients with metastatic disease requires negotiation between the most effective and the most tolerable therapies, if durable PFS is to be achieved."
  June 2012 ,Medscape Diabetes & Endocrinology,Cancer Risk in Diabetes: What Are the Facts?,Drs. John Buse and Anne Peters review the risk for cancer associated with diabetes drugs and offer advice on how to counsel patients.
  June 2012 ,Medscape Pharmacists,Do PPIs Play a Role in Clostridium difficile Recurrence? ,Use of PPIs may increase the risk for C difficile infection. Can it also increase the risk for C difficile recurrence?
  June 2012 ,Medscape Oncology,Capturing Elusive Quality of Life in Breast Cancer Survivors,"Quality of life -- subjective? Yes. Unmeasurable? Not according to this study, which assessed subjective well-being in breast cancer survivors."
  June 2012 ,Medscape Pharmacists,How Is Drug-Resistant TB Treated?,Are there new treatments available for antibiotic-resistant tuberculosis?
  June 2012 ,Medscape Diabetes & Endocrinology,"ORIGIN Reassures Us of Insulin's Safety, Effectiveness","The results of the ORIGIN trial may not change clinical practice dramatically, says Dr. Anne Peters, but they reinforce the benefits of insulin without raising the risk for cardiovascular disease."
  June 2012 ,Medscape Psychiatry,Stimulants in ADHD: A Road to Hypertension?,Two new studies document the rise in stimulant use and the potential long-term effects on blood pressure and heart rate in children.
  June 2012 ,Medscape Pharmacists,How Can Meds Be Made More Palatable for Kids?,Medications are hard enough for kids to take. What can be done if they don't taste good?
  June 2012 ,Medscape Oncology,Can Genetics Predict Quality of Life in Cancer Patients?,Dr. Maurie Markman looks at a recent article suggesting that specific genetic variations might predispose NSCLC patients to -- or protect them from -- disease- and treatment-related toxicities.
  June 2012 ,The Institute for Palliative Medicine,Is Ketamine a Viable Antidepressant?,"Despite its potential for abuse and adverse effects, Dr. Scott Irwin makes a case for ketamine in psychiatry."
  June 2012 ,Medscape Oncology,"New Targets, Improved Survival in Lung Cancer","Drs. Mark G. Kris and Giorgio V Scagliotti discuss new developments in immunotherapy, EGFR trials, and the RET and ROS1 targets, as presented at ASCO® 2012."
  June 2012 ,Medscape Nurses,Give the Vaccine but Hold the Antipyretics?,A review of the literature concludes that we don't have enough evidence to continue the long-standing practice of giving antipyretics before pediatric immunizations.
  June 2012 ,Medscape Family Medicine,Best Practices for Stepping Down Asthma Therapy,Long-term asthma treatment is associated with serious but rare side effects. This review examines ways to balance asthma prevention against the risks of long-term medication use.
  May 2012 ,Medscape Pharmacists,Are Generic and Branded Agents Really Equivalent?,What has been the experience of Medscape members with generic drug substitutions? Participate in our member survey.
  April 2012 ,Medscape Pharmacists,Pharmacist Liability When Selecting Generic Drugs?,"Using anticonvulsants as an example, what are the liability risks of switching to generic products?"
  September 2012 ,Medscape Rheumatology,Starting Dose of Allopurinol in Gout,A study seeks to make walking the efficacy-safety tightrope of allopurinol therapy a little less risky.
  September 2012 ,Medscape Pharmacists,Does Warfarin Use Affect Bone Health?,"If vitamin K is necessary for bone metabolism, can a vitamin K antagonist weaken bone?"
  September 2012 ,Medscape Gastroenterology,Could We Be Missing Skin Cancer in IBD Patients?,"Dr. David Johnson offers commentary on the evolving data regarding the risk of melanoma and nonmelanoma skin cancer in patients with inflammatory bowel disease, and how medication may play a role."
  August 2012 ,Medscape Pharmacists,How Is Antidepressant-Associated Sexual Dysfunction Managed?,How can we help patients with this very personal adverse effect of antidepressant medications?
  August 2012 ,Medscape Ob/Gyn,Choosing Oral Contraceptives With Lowest Thrombotic Risk,Which oral contraceptives are recommended for women with different levels of VTE risk?
  August 2012 ,Medscape Psychiatry,Antipsychotics in Pregnancy: What Are the Risks?,A population-based study provides useful data for discussing the risks and benefits of antipsychotic use during pregnancy.
  August 2012 ,Medscape Pharmacists,Your Coworker Is Impaired -- What Should You Do?,"Alcohol on the breath, mysterious trips to the car, mistakes. What can you do if you suspect that your coworker is impaired?"
  August 2012 ,Medscape Urology,How Does Avanafil Compare for Erectile Dysfunction?,Avanafil is a second-generation PDE5 inhibitor; how does it fit in the treatment of erectile dysfunction?
  August 2012 ,Medscape General Surgery,Is Corticosteroid Use a Risk Factor for Anastomotic Leakage?,"Commentary on a study on the impact of long-term and perioperative corticosteroid use on anastomotic leakage after colorectal resection, published January 2012 in Archives of Surgery."
  August 2012 ,Medscape Ophthalmology,Fluoroquinolones: Acute Toxicity and the Eye,Is collagen synthesis the key in explaining the risk for retinal detachment with use of this common antibiotic class?
  August 2012 ,Medscape Oncology,Using Genetic Tests to Predict Anthracycline Cardiotoxicity,Dr. Maurie Markman looks at data from the Children's Oncology Group suggesting that genetic polymorphisms can predict anthracycline-related cardiomyopathy risk even after low doses of the drug.
  August 2012 ,Medscape Ophthalmology,The Coffee-Glaucoma Connection,Should patients with glaucoma be told to cut down on coffee? 
  July 2012 ,Medscape Rheumatology,Biologics and Cancer Risk in RA: A Treatment Guide,Dr. Jon Kay explores the relationship between anti-TNF therapy in patients with rheumatoid arthritis and the risk for malignancy.
  July 2012 ,FDA Expert Commentaries and Interviews,FDA Drug Safety Communications ,What provokes the FDA to send a safety alert? And why do clinicians need to pay attention?
  July 2012 ,Medscape Rheumatology,Oral Steroids and Infection -- How Big Is the Risk?,A study quantifies risk for infection in patients with rheumatoid arthritis and helps to address the risk/benefit question.
  July 2012 ,Medscape Ob/Gyn,The Contraceptive Ring and Relative Risk for VTE,"Evaluating VTE risk among vaginal ring users, one study reported an increase while another found no increase. What to make of the conflicting data? Dr. Anne-Marie Amies Oelschlager sheds some light."
  July 2012 ,Medscape Gastroenterology,Nonmelanoma Skin Cancer and IBD,Nonmelanoma skin cancer is an increasingly recognized risk related to therapy for inflammatory bowel disease.
  July 2012 ,Medscape Diabetes & Endocrinology,Qsymia Offers 'Really Effective' Weight Loss,A new obesity drug may prove an important weapon in stemming the obesity epidemic.
  July 2012 ,Medscape Internal Medicine,Bisphosphonate Safety: Some Official Guidance,"Sandra Fryhofer, MD, describes a recent FDA review on bisphosphonate safety and offers somewhat reassuring advice. "
  July 2012 ,Medscape Pharmacists,Where Is Generic Colchicine?,"Dr. Hulisz explains why generic colchicine is no longer available, plus important study results regarding dosing and adverse effects."
  November 2012 ,Medscape HIV/AIDS,The Tenofovir Prodrug TAF: Where Do We Stand?,Dr Paul Sax evaluates promising new clinical trial data on a coformulation of emtricitabine/elvitegravir/cobicistat with the tenofovir prodrug TAF.
  November 2012 ,Medscape Gastroenterology,Bones and PPIs: Is the 'Evidence' for Harm Fracturing?,Findings of a large study question the association between PPI use and accelerated loss of bone mineral density.
  November 2012 ,Medscape Ob/Gyn,Vaginal Estrogen Package Labeling: Time for a Change?,Is the boxed warning in the package labeling for all vaginal estrogen formulations out of sync with current research? Dr. Andrew Kaunitz offers his perspective.
  November 2012 ,Medscape Pharmacists,Polycythemia From Testosterone Therapy: To Treat or Not?,When should testosterone therapy be interrupted for this adverse effect?
  October 2012 ,Medscape Psychiatry,Guidance on Use of Atypical Antipsychotics in Dementia,"When neuropsychiatric symptoms complicate dementia, which agents work? Which are safest?"
  October 2012 ,Medscape Diabetes & Endocrinology,Why Is Hypoglycemia So Dangerous?,"Dr. Brian Frier, an international expert on hypoglycemia, discusses the latest research with Dr. Leszek Czupryniak."
  October 2012 ,Medscape Pharmacists,Does Drug Rash Resemble Viral Rash in Kids?,Do viral rashes look like drug rashes? And vice versa?
  October 2012 ,Medscape Nephrology,Bardoxolone: Another Failure for Treating Diabetic Nephropathy,Jeffrey Berns comments on the latest disappointment in diabetic nephropathy: the halt of BEACON because of serious adverse effects with bardoxolone.
  October 2012 ,Medscape Rheumatology,A Less Risky Allopurinol Approach,"A study seeks to identify the optimal allopurinol dose, balancing efficacy with risk for allopurinol hypersensitivity syndrome."
  October 2012 ,Medscape Infectious Diseases,Tigecycline: 'A Choice of Last Resort',"Medscape interviewed Robert A. Bonomo, MD, for clinical guidance on using the antibiotic tigecycline."
  October 2012 ,FDA Expert Commentaries and Interviews,Quinine and Leg Cramps: Not Worth the Risk,"The majority of quinine use in the US is off-label, despite significant adverse events. Why the continuing use?"
  October 2012 ,Medscape Pediatrics,Pandemic Influenza Vaccine and the Fetus,Acquiring H1N1 influenza in pregnancy is more dangerous than vaccinating pregnant women.
  October 2012 ,Medscape Ophthalmology,Ranibizumab Offers New Option in Diabetic Macular Edema,Dr. Baruch Kuppermann talks with Medscape about the approval of ranibizumab for diabetic macular edema and anticipates that it will become the mainstay of management for patients with this disease.
  October 2012 ,American Academy of Emergency Medicine,Success With First-Pass Attempts of Endotracheal Intubation,A retrospective and observational study looking at first-pass success of endotracheal intubation and the frequency of adverse events.
  September 2012 ,Medscape Psychiatry,A Treatment for Tourette Syndrome,"In his first video commentary for Medscape, Dr. Wolfgang Fleischhacker discusses encouraging new data on treating Tourette syndrome."
  September 2012 ,Medscape Diabetes & Endocrinology,How to Use New Type 2 Diabetes Guidelines,"Dr. Anne Peters, an author of the ADA/EASD guidance issued earlier this year, offers a step-by-step guide to selecting the right medications for patients with type 2 diabetes."
  September 2012 ,Medscape Pharmacists,"What Are the Maximum Oral Doses of K, Ca, Phos, and Mg?","How much calcium, magnesium, phosphorus, or potassium can be taken orally?"
  September 2012 ,Medscape Neurology,A New Oral Treatment Option for Multiple Sclerosis,"The FDA has just approved teriflunomide, a second oral agent for the treatment of relapsing forms of multiple sclerosis. Dr. Andrew Wilner looks at what role the drug might play in MS therapy."
  September 2012 ,Medscape Ob/Gyn,NAMS 23rd Annual Meeting: The Executive Director's Top Picks,"Dr. Margery Gass, Executive Director of NAMS, offers a sneak peek of the upcoming annual meeting and highlights the must-attend sessions."
  September 2012 ,Medscape Pharmacists,Are Branded and Generic Drugs Really the Same?,"A survey of over 1400 Medscape physicians, nurse practitioners, and physician assistants describes prescribers' experiences with use of generic agents."
  February 2013 ,Medscape Nephrology,Peginesatide Recall and Fatal Anaphylaxis: A Perspective,"Jeffrey Berns comments on the recall of peginesatide, the recently approved erythropoiesis-stimulating agent, in light of deaths from a severe allergic reaction in dialysis patients."
  February 2013 ,Medscape Urology,Treating Localized Prostate CA Causes Functional Declines,"A new study examines the long-term effects of treating localized prostate cancer, and clinicians need to inform patients of these outcomes, says Dr. Gerald Chodak."
  February 2013 ,Medscape Nephrology,Tolvaptan and Liver Damage Warnings: Tip of the Iceberg?,"Jeffrey Berns talks about the FDA warnings concerning liver damage with the use of tolvaptan, recently approved for polycystic kidney disease."
  February 2013 ,Medscape Pharmacists,Do Calcium Supplements Increase Cardiovascular Mortality?,Does more research indicate that calcium intake isn't as safe as once thought?
  February 2013 ,Medscape Oncology,BRIGHT Not So Clear on Lymphoma Choice,"The BRIGHT study presented at ASH 2012 showed R-bendamustine to be noninferior to R-CHOP, but what role each regimen plays in lymphoma management is still unclear, says Dr. Bruce Cheson."
  February 2013 ,Medscape Nurses,Incontinence and Heart Failure: The Diuretic Connection,The frequency of urinary incontinence in patients with heart failure is high and warrants attention in the routine management of these patients.
  February 2013 ,American Academy of Emergency Medicine,Tox Board Review: Digoxin and Lead Toxicity,Try your hand at this toxicology quiz for EM professionals.
  January 2013 ,Medscape Rheumatology,Defining the Aromatase Inhibitor Musculoskeletal Syndrome,Musculoskeletal symptoms can be severe enough to induce women to stop taking aromatase inhibitors.
  January 2013 ,FDA Expert Commentaries and Interviews,"Flu and the FDA: An Interview With Margaret A. Hamburg, MD","The FDA Commissioner discusses influenza prevention and management, including concerns about antiviral shortages and appropriate use in infants."
  January 2013 ,Medscape Pediatrics,Do Inhaled Steroids Stunt a Child's Growth?,A long-term study reveals the effects of inhaled steroids for asthma on an individual's adult height.
  January 2013 ,Medscape Oncology,BRIGHT Shines Light on R-Bendamustine in Lymphoma,"At 50 years of age, bendamustine holds its own against standard regimens in lymphoma."
  January 2013 ,American Academy of Emergency Medicine,Toxicology Review: Chronic Salicylate Poisoning,Salicylate overdose is a common chief complaint encountered by emergency physicians. This review looks at symptoms and offers tips on diagnosing and treating this condition.
  December 2012 ,Medscape Infectious Diseases,Thimerosal in Vaccines: What Are the Facts?,"Paul A. Offit, MD, offers the bottom line on thimerosal and vaccines. Let's not make the same mistake we made in the past, causing great harm to the developing world."
  December 2012 ,UCSD School of  Medicine,Antipsychotics in Older Patients: Time to Reconsider?,A new study assesses the safety and effectiveness of atypical antipsychotics in older individuals with psychosis.
  December 2012 ,Medscape Oncology,'R-Squared' Rates 98% Response in Lymphoma Patients,Drs. Bruce Cheson and Nathan Fowler discuss the results of the R-squared study and speculate whether in 5 years lymphoma management will no longer have a place for chemotherapy.
  December 2012 ,Medscape Nephrology,Dabigatran: Can Dialysis Reverse the Bleeding?,Jeffrey Berns discusses some interesting early reports suggesting that dialysis might play a role in reducing bleeding induced by dabigatran.
  December 2012 ,Medscape Oncology,Does Dacomitinib Offer Improvement Over Erlotinib in NSCLC?,Toxicity could be a major consideration in the acceptance of this EGFR inhibitor.
  November 2012 ,Medscape Pharmacists,Branded vs Generic: The Saga Continues,A survey of 100 Medscape pharmacists describes their experiences with use of generic agents.
  November 2012 ,Medscape Ob/Gyn,Is Metabolic Syndrome Linked to Coronary Events on HT? ,Could metabolic syndrome status be a useful marker for increased risk when making decisions about hormone therapy? Dr. JoAnn Manson explains how a recent report might influence patient guidance.
  November 2012 ,Medscape Oncology,Taxane Neuropathy Not Evidence of Benefit in Breast Cancer,"Some women experience painful peripheral neuropathy from taxanes, but the symptoms are not evidence of response to therapy."
  June 2013 ,Medscape Psychiatry,Citalopram and the QT Interval Revisited,"Contrasting with FDA warnings, does this study suggest that they are wrong about citalopram?"
  May 2013 ,Medscape Rheumatology,Running Out of Lupus Drug Options: A Case,Jonathan Kay reports the case of a woman who is proving to be intolerant of lupus treatments.
  May 2013 ,Wills Eye Hospital,What Should You Tell Your Patients About Aspirin?,"Aspirin has been linked to macular degeneration. When patients ask, what advice should you give about aspirin use?"
  May 2013 ,Medscape Oncology,A New Option for Chemo-Induced Pain?,Dr. Alok Khorana reports on a study that examines the use of duloxetine for chemotherapy-induced painful neuropathy. 
  May 2013 ,Medscape Neurology,Blue Person Syndrome,A startling new adverse effect associated with an antiepileptic drug has come to light.
  May 2013 ,Medscape Internal Medicine,American Geriatrics Society (AGS) 2013 Annual Scientific Meeting,Read clinically focused news coverage of key developments from AGS 2013.
  April 2013 ,Medscape Dental & Oral Health,Which Patients Get Intravenous BRONJ?,Oral healthcare providers should understand who is likely to develop IV bisphosphonate-related osteonecrosis of the jaw.
  April 2013 ,Medscape Nephrology,Understanding Meds for CKD Patients,Jeffrey Berns talks about medication safety in patients and the importance of communicating to nonnephrologists the specific hazards in patients with kidney disease.
  April 2013 ,Medscape Pharmacists,Which Medications Are Safe During Pregnancy?,Do you know where to find the latest information on medication safety during pregnancy?
  April 2013 ,Medscape Rheumatology,Statin Therapy in Patients Treated With Tofacitinib,Statins counter the adverse effects on lipid profiles associated with tofacitinib therapy and may improve RA to boot.
  April 2013 ,CDC Expert Commentary,Vaccines and Autism: CDC Study Says No Connection,A significant proportion of parents still believe that vaccines cause autism. This new evidence might allay their concerns.
  April 2013 ,Medscape Infectious Diseases,"Multiple Vaccines Safe, Not Linked to Autism","Although we don't know the cause or causes of autism, we do know that vaccines are not to blame. See our expert's commentary on the latest study from CDC."
  April 2013 ,Medscape Diabetes & Endocrinology,Are Statins Worth the Diabetes Risk?,"Statins reduce cardiovascular events, but should we be using them to treat patients who are at high risk for diabetes?"
  March 2013 ,Medscape Pharmacists,Prodrug Analgesics: More (or Less) Than Expected?      ,Why do some patients respond differently to analgesics than other patients?
  March 2013 ,Medscape Ophthalmology,"Aspirin and AMD: Confusion, and More Data Needed",What is the latest word on aspirin use and risk for AMD?
  March 2013 ,Medscape Oncology,Is R-Benda a New Standard in Lymphoma?,Dr. Bruce Cheson discusses the long-awaited StiL study. Do the results establish a new standard of therapy in lymphoma? Or do issues with the trial design leave the question unresolved?
  March 2013 ,Medscape Rheumatology,Rituximab for the Antiphospholipid Antibody Syndrome,Dr. Kevin Deane comments on a pilot study of rituximab for the treatment of antiphospholipid syndrome.
  March 2013 ,Medscape Pharmacists,Manufacturing Biological Medicines: Safety First,Are biological agents inherently more subject to manufacturing concerns? 
  March 2013 ,Medscape Pediatrics,Criminal Behavior and Treatment for ADHD,The link between use of ADHD medications and criminal behavior is explored in this pharmacoepidemiologic study.
  March 2013 ,Medscape Ob/Gyn,Is Ondansetron Safe for Preventing Vomiting in Pregnancy?,"Andrew Kaunitz, MD, comments on the recent study showing that ondansetron does not have significant adverse effects on the fetus when used to prevent vomiting."
  October 2013 ,Medscape Diabetes & Endocrinology,Avoiding Hypoglycemia in Hospitalized Diabetes Patients,"Dr. Peter Gaede, an expert on hyperglycemia, discusses the unwanted side effects of tight glycemic control in the hospital with hypoglycemia expert Dr. Brian Frier."
  October 2013 ,Medscape Nurses,Am I Liable for the Actions of an Impaired Patient?,What is the health professional's responsibility when a patient insists on driving while taking potentially impairing medications?
  October 2013 ,Medscape Diabetes & Endocrinology,Doctor vs Machine: 'Meaningful Uselessness',Dr. Richard Plotzker shares 6 cases of patient 'misadventures' caused by a meddling computer.
  October 2013 ,CDC Expert Commentary,Rotavirus Vaccine and Intussusception: The Latest Data,Do these new findings change recommendations for rotavirus vaccination of US infants?
  October 2013 ,Medscape Pharmacists,Dual Antiplatelet Therapy and ASA Allergy: What Do You Do?,How would you manage a patient with acute coronary syndrome who needs dual antiplatelet therapy but has an aspirin allergy?
  September 2013 ,Medscape Ophthalmology,Statins and the Hazard of Developing AMD       ,The clinical implications of these findings are not yet known.
  September 2013 ,Medscape Neurology,Minor Stroke: Combo Therapy vs Aspirin Alone,"Dr. Mark Alberts comments on the results of the CHANCE trial, which compared combination therapy with aspirin alone for TIA or minor stroke."
  September 2013 ,Medscape Oncology,Best Adjuvant Regimen for Early Breast Cancer,"Reviewing available data, Dr. Kathy Miller gives her pick for the best adjuvant therapy regimen in early breast cancer -- one that provides efficacy at a lower cost and with less toxicity."
  September 2013 ,Medscape Infectious Diseases,Antibiotics and Neuropathy: What's the Latest?,"In light of the recent neuropathy warning for fluoroquinolones by the FDA, Dr. Auwaerter offers his thoughts on the connection between antibiotics and neuropathy. Should clinical practice be changed?"
  September 2013 ,Medscape Cardiology,CCBs and Breast Cancer: Let's Get Some Perspective,Henry Black has some questions regarding a recent study suggesting that calcium channel blockers pose a risk for breast cancer.
  September 2013 ,Medscape Oncology,Comorbidities: Prequel or Sequel to Cancer?,Dr. Maurie Markman reports provocative findings about the prevalence of comorbid conditions in women with ovarian cancer and what they mean to clinical trials -- and the patients enrolled in them.
  September 2013 ,Medscape Psychiatry,SSRIs After Stroke: Yes or No?,"A large follow-up study reveals the potential effects of SSRI after acute stroke on bleeding risk, cardiovascular risk, and mortality."
  August 2013 ,Medscape Oncology,3 Adjuvant Agents Are Plenty in Node-Positive Breast Cancer,Dr. Lidia Schapira comments on the definitive NSABP B-38 randomized trial assessing 3 chemotherapy regimens in early node-positive breast cancer.
  August 2013 ,Medscape Oncology,Can We Identify Risk for Drug Toxicity?,"Drawing on recent developments, Dr. David Kerr suggests that DNA technology could identify markers that correlate with the risk of developing serious cancer drug side effects."
  August 2013 ,Medscape Pharmacists,Do SSRIs Cause Bleeding?,Should SSRIs be held before surgery because of increased bleeding risk?
  August 2013 ,Medscape Diabetes & Endocrinology,Don't Underestimate the Risk for Hypoglycemia,Experts offer clinical pearls from a study they recently published that found a higher prevalence of hypoglycemia than expected.
  August 2013 ,Medscape Infectious Diseases,Ketoconazole: FDA Planning to Pull It Off the Shelf?,"The FDA has strengthened warnings and withdrawn an indication for ketoconazole. Paul G. Auwaerter, MD, offers his comments on both the FDA and EMA actions on this drug."
  July 2013 ,Medscape Cardiology,"Patients, Restart Your Statins!",Henry Black discusses a cohort study which found that restarting statins in people who had stopped because of adverse effects did not increase the risk for recurrence.
  July 2013 ,Medscape Pediatrics,Teens Without Vaccines,"A study of teen vaccination, and reasons for lack thereof, has important practice implications."
  June 2013 ,Faculty of 1000,Does Solifenacin or Oxybutynin Worsen Cognitive Impairment?,"This F1000 commentary reports on a study comparing the effects of solifenacin, oxybutynin, or placebo on older patients with mild cognitive impairment."
  January 2014 ,CHOP Expert Commentary,Peer Mentors for Kids With Chronic Disease,What are the attributes needed in an effective peer mentor?
  December 2013 ,Medscape Internal Medicine,"Azithromycin Safety, Red Flags, and Reassurance",Azithromycin has been associated with increased risk for heart-related death. Does a new study allay concerns?
  December 2013 ,Medscape Pharmacists,GI Injury: Common With New Antiplatelets and Anticoagulants?,How does the risk for gastrointestinal bleeding with newer anticoagulants compare with that of warfarin or aspirin?
  December 2013 ,Medscape Nephrology,ACE + ARB = Adverse Events,"If you have any patients on both an angiotensin-converting enzyme inhibitor and an angiotensin receptor blocker, you probably should discontinue one of those medications, says Dr. Jeffrey Berns."
  December 2013 ,Medscape Neurology,Prenatal Antiepileptic Exposure and Motor Impairment,This study suggests that women taking antiepileptic drugs should be encouraged to breastfeed.
  December 2013 ,Medscape Infectious Diseases,"HPV Vaccine, Katie, Cancer Prevention: Missing the Science","Paul Offit on the sad irony of Katie Couric, a celebrity advocate for cancer prevention, missing the opportunity to scientifically discuss the most powerful cancer prevention vaccine available today."
  December 2013 ,Medscape Pharmacists,Should Patients Taking Metformin Also Take Vitamin B12?,Does use of metformin put patients at risk for vitamin B12 deficiency and resulting cognitive impairment?
  November 2013 ,USMLEasy from McGraw-Hill,"'Feet Together, Eyes Closed': What Can Be Learned From the Neuro Exam?","An 85-year-old man is being evaluated for gait difficulty. On exam, it is found that joint proprioception is absent in his toes. What else does an impaired position sense reveal about his condition?"
  November 2013 ,Medscape Internal Medicine,Deprescribing in Clinical Practice,Dr. Scott discusses theoretical and practical considerations for deprescribing in elderly patients.
  November 2013 ,Medscape Pharmacists,Should All Antiepileptic Drugs Be Given With Folic Acid?,Do all patients need folic acid supplementation when taking antiepileptic drugs? Or only women of childbearing age?
  November 2013 ,Medscape Pharmacists,GLP-1 Agonists and Nausea: Making It Better,What techniques can help patients tolerate glucagon-like peptide-1 receptor agonists better?
  November 2013 ,Society for Healthcare Epidemiology of America (SHEA),"Fear the Flu, Not the Shot",Three studies put into perspective the risk for Guillain-Barre syndrome with influenza vaccination.
  November 2013 ,theheart.org on Medscape,Rapid Warfarin Reversal With 4-Factor Prothrombin,Clinical experience suggests that recently approved 4-factor prothrombin complex concentrate is superior to fresh frozen plasma in the management of warfarin-associated hemorrhage.
  November 2013 ,Medscape Oncology,CRC Survivors Face Long-term Neuropathy,Dr. Alok Khorana comments on a recent study suggesting that colorectal cancer survivors may face peripheral neuropathy for much longer than previously assumed.
  November 2013 ,Medscape Nephrology,Kidney Week 2013: the American Society of Nephrology 46th Annual Meeting,Read clinically focused news coverage of key developments from Kidney Week 2013.
  November 2013 ,Medscape Pharmacists,How Should Antidepressant-Associated Anxiety Be Managed?,Initiation of antidepressant therapy may make people feel 'jittery.' How can this adverse effect be managed?
  November 2013 ,Medscape Oncology,Chemo Brain: A Decade of Evidence,"Cognitive dysfunction can occur in cancer patients treated with chemotherapy or radiotherapy. Jeffrey S. Wefel, PhD, summarizes recent evidence on the condition popularly referred to as 'chemo brain.'"
  October 2013 ,Medscape Oncology,Your Patient's Brain on Drugs -- Cancer Drugs,"Dr. Tim Ahles discusses the cognitive effects of cancer treatment: what to tell patients and their families about duration of symptoms, and management options for what is popularly called chemo brain."
  October 2013 ,FDA Expert Commentaries and Interviews,Drugs and the Breastfeeding Mother: A New Clinical Report,"Out with the old 'alphabet letters' for classifying drugs in pregnancy and lactation, and in with a new system."
  October 2013 ,Medscape Ob/Gyn,Cardiovascular Safety of Oral Estrogen Therapies,Dr. Andrew M. Kaunitz says estradiol may be the better option for most patients.
  March 2014 ,Medscape Ophthalmology,Monovision vs Multifocal IOLs in Cataract Surgery,"A study provides evidence of the trade-off between monovision and multifocal intraocular lenses, raising the question: Should spectacle independence be the goal?"
  February 2014 ,Medscape Internal Medicine,Elderly Patients: Making Wise Choices,Which intervention and therapies does the American Geriatrics Society recommend avoiding in older adults?
  February 2014 ,Medscape Pharmacists,Do Patients on Anticoagulants Also Need Acid Suppressants?,Does use of low-dose aspirin or dual-antiplatelet therapy necessitate use of gastroprotection?
  February 2014 ,Medscape Internal Medicine,JNC 8: The Pearls for Primary Care,The new blood pressure guidelines offer a number of key changes. Which ones are the most important?
