Date,Source,Headlines,Teaser
" December, 2013 ",Medscape Medical News,"Ultrasound, CT Comparable to Detect Appendicitis in Children ",Using ultrasound as the first diagnostic imaging technique to detect appendicitis in children produces comparable outcomes to CT with less radiation and without increasing hospital length of stay. 
" December, 2013 ",Medscape Medical News,'Tragedy' of Millions of Cancer Patients Not Getting Opioids,"A global study has found that most of the world's population lacks access to opioids for cancer pain, primarily because of over-regulation in the developing world."
" December, 2013 ",Annals of Family Medicine,The Impact of What Clinicians Say About Low Back Pain,Are health care professionals delivering the wrong message to patients when it comes to low back pain?
" December, 2013 ",The American Journal of Gastroenterology,Opium Use and Risk of Mortality From Digestive Diseases,"Could long-term opium use, even in small doses, be associated with increased risk of death from both malignant and nonmalignant digestive diseases? This new study explores the connection."
" December, 2013 ",BMC Musculoskeletal Disorders,Fear-Avoidance Beliefs in Patients With Neck and Back Pain,Learn more on the association between psychological and social factors at work and fear avoidance beliefs in neck and back pain patients.
" December, 2013 ",BMC Family Practice,Management of Low Back Pain in General Practice,This study analyzed the management of low back pain in Italian general practice. Are guidelines being followed?
" December, 2013 ",Medscape Medical News,COMT Inhibitors Up Adherence to Opioid Maintenance Treatment,COMT inhibitors have a strong anticraving effect that can prevent previously noncompliant patients from relapsing.
" January, 2014 ",Clinical Endocrinology,Level of Glycemic Control and Associated Factors in T2DM,Hit or miss? Are patients achieving goals for type 2 diabetes treatment?
" January, 2014 ",Southern Medical Journal,"Gynecomastia: Etiologies, Diagnosis, and Management","Gynecomastia, which can affect up to 57% of men, can result from both physiological and nonphysiological causes. What are the most common etiologies, and how should it be approached?"
" January, 2014 ",Journal of the American Board of Family Medicine,Acupuncture for Chronic Pain in Urban Primary Care,"This article reports the outcome of a recent NIH-funded clinical trial of acupuncture for chronic back pain, neck pain, and osteoarthritis in a medically underserved population."
" January, 2014 ",BMC Musculoskeletal Disorders,The Clinical Course of Whiplash Associated Disorders,"In this study, the authors explore the prognostic factors for recovery during the first year after whiplash-associated injuries."
" January, 2014 ",Medicine and Science in Sports and Exercise,Physical Activity and the Metabolic Syndrome in Adults,"In this study, the authors examine the associations between bouted and sporadic physical activity and the metabolic syndrome."
" January, 2014 ",Medscape Rheumatology,Two New Approaches to Treating Rheumatoid Arthritis ,"Dr. David Kerr reports on a study providing more evidence that patients with PIK3CA-mutant colorectal cancer benefit most from adjuvant aspirin therapy, but awaits prospective trials for confirmation."
" January, 2014 ",Medscape Business of Medicine,"Drug Abuse Among Doctors: Easy, Tempting, and Not Uncommon",These strategies might be critical in finding ways to make biologic therapies available to all patients who need them.
" January, 2014 ",theheart.org on Medscape,State of the Union Redux: A Physician's Wish List,"Many doctors become addicted to painkillers or alcohol. In fact, it may be easy for physicians to become hooked, given their ready access to controlled substances. And it's tough to quit. "
" January, 2014 ",Medscape Business of Medicine,Super Bowl: Is 'Safe Football' a Bogus Concept?,"Football is inherently 'disorganized mayhem,' says bioethicist Art Caplan, PhD. Pretending there's a way to lessen the risk of concussion or injury is just not realistic."
" January, 2014 ",Medscape Ob/Gyn,Pregnancy Loss Managed by Surgery: Risk for Preterm Birth?,Dr. Peter Kovacs reviews a study that looked for an association between history of pregnancy termination or spontaneous pregnancy loss and subsequent preterm delivery among nulliparous women.
" January, 2014 ",Medscape Family Medicine,Doctors Play Important Role in Improving US Healthcare Woes,Dr. John Mandrola responds to the New York Times series on healthcare costs. This post originally appeared at drjohnm.org.
" January, 2014 ",Medscape Oncology,Adjuvant Aspirin: Big Benefits for Some CRC Patients,"New evidence suggests that even if they seem to be in remission, patients with sleep problems are more likely to suffer disease flares."
" January, 2014 ",Medscape Optometry,Seeing Double: Finding the Cause of Diplopia,Which patients are most likely to benefit from neuroimaging?
" January, 2014 ",Medscape Nurses,Lingering Pain in Breast Cancer Survivors,Muscle and joint pain can affect quality of life for years after chemotherapy in women who have survived breast cancer.
" January, 2014 ",Medscape Business of Medicine,Malpractice in America: Is Anything Getting Better?,What's the state of malpractice in America? Various states have implemented rules that help physicians; other programs are in the works. How does the future look?
" January, 2014 ",Medscape Psychiatry,New Drugs of Abuse?,New research shows that atypical antipsychotic misuse is on the rise among polysubstance abusers. 
" January, 2014 ",CDC Expert Commentary,Recognizing Lyme Carditis,Three recent cases of sudden cardiac death from Lyme carditis point to the importance of recognizing and promptly treating this complication of Lyme disease.
" January, 2014 ",Medscape Nurses,The Risky Business of Nursing,It's time we focused on nurse safety as much as we do on patient safety. 
" January, 2014 ",Journal of Gastroenterology and Hepatology,Pharmacokinetics of Tac in Patients With Ulcerative Colitis,"Do genetic polymorphisms affect the pharmacokinetics of tacrolimus in patients with ulcerative colitis, and do they determine whether or not a patient will go into remission?"
" January, 2014 ",Medscape Internal Medicine,"Marijuana Medical Silliness, Be Gone!","Why do ignorance and ideology still trump science when it comes to cannabis? George Lundberg's challenge to Congress, the states, and yes, to the scientists: Study and decriminalize cannabis."
" January, 2014 ",Journal of Pediatric Health Care,Headaches in a 15-Year-Old and Incidental Unruptured Aneurysm,"This 15-year-old has daily headaches and intracranial aneurysms. Are the aneurysms the cause of the headaches, or are they incidental findings?"
" January, 2014 ",Medscape Gastroenterology,Sleep Impairment: A Trigger for Relapse in IBD?,"This article covers the highlights of the 2014 Medscape Physician Lifestyle Report, focusing on the most and least fortunate physicians, based on their own assessment of health, wealth, and happiness. "
" January, 2014 ",theheart.org on Medscape,"Shingles: Cardiology Practice, Interrupted",Is the morphine-sparing effect of acetaminophen synergistic or merely additive?
" January, 2014 ",Journal of the American Geriatrics Society,"Chronic Pain, Obesity, and Physical Function and Disability",Could bodily pain be an under-recognized--and treatable--mechanism by which obesity leads to disability?
" January, 2014 ",Western Journal of Emergency Medicine: Integrating Emergency Care with Population Health,US-Guided Intraarticular Hip Injection for OA Pain in the ED,US-guided intraarticular hip corticosteroid injections can be an effective tool in managing hip OA pain in the ED.
" January, 2014 ",Current Opinion in Gastroenterology,Treatment of Ulcerative Colitis,"Since some medications, such as anti-TNF agents, work better than others in ulcerative colitis, how can clinicians best tailor treatments for their patients?"
" January, 2014 ",Current Orthopaedic Practice,Lumbar Disc Replacements and Motion Preservation Devices,What do we currently know about lumbar disc replacement and motion preservation devices?
" January, 2014 ",Pain Management Nursing,Pain Management Education in Long-Term Care,Acute and chronic pain management for persons residing in long-term care settings is a serious problem. Find out how one organization is meeting the challenge.
" January, 2014 ",BMC Emergency Medicine,Paracetamol vs NSAIDs in Acute Musculoskeletal Trauma,Which of these is the best pain treatment option for patients with acute musculoskeletal trauma? The PanAM trial investigates.
" January, 2014 ",Medscape Internal Medicine,"The Physician: Healthy, Wealthy, and Wise?", Dr Melissa Walton-Shirley spent days in the hospital in severe pain and underwent multiple tests before the telltale rash revealed itself.
" January, 2014 ",Women's Health,Osteoporosis Management in Younger Premenopausal Women,"How common is osteoporosis in premenopausal women, and how should it be treated? This new article offers some guidance for clinicians."
" January, 2014 ",Cancer Nursing,Women With Cervical Cancer and Fertility Preservation,Learn about the experience of fertility preservation with radical trachelectomy -- from the perspective of women with cervical cancer.
" January, 2014 ",Headache,Opioids in Headache,When are opioids appropriate to use in the management of migraine and other headache disorders?
" January, 2014 ",Morbidity & Mortality Weekly Report,Evidence-Based Injury Prevention,How can public health clinicians work together to educate the public about the ways in which to prevent injuries of all types? This new report looks at strategies.
" January, 2014 ",Journal of Gastroenterology and Hepatology,Effect of Probiotics on Irritable Bowel Syndrome,Do probiotics help IBS patients with the management of the various symptoms associated with the disease?
" January, 2014 ",HIV Medicine,Anal Cancer and Precursor Lesions in HIV+ Adults,"HIV infection coupled with HPV infection is a strong risk factor for anal squamous cell carcinoma and precursor anal intraepithelial neoplasia. What are the current diagnosis, screening and treatment strategies in HIV-infected adults?"
" January, 2014 ",Spine,Surgical vs Nonoperative Therapy for Lumbar Disc Herniation,Do patients with lumbar disc herniation fare better with surgical treatment or nonoperative care? The SPORT trial reports the 8-year outcomes.
" January, 2014 ",Menopause,Acupuncture and Herbs for Hot Flushes in Postmenopausal Women,What does the latest research tell us about the effectiveness of both acupuncture and Chinese herbs in the management of hot flushes in postmenopausal women?
" January, 2014 ",Annals of Surgery,Outpatient vs Hospitalization Management for Diverticulitis,Can uncomplicated diverticulitis be managed at home?
" January, 2014 ",International Approvals,Masitinib Receives Another Negative Opinion in Europe ,Marketing authorization in Europe is not recommended for use in pancreatic cancer; the drug was recently rejected for use in gastrointestinal tumors. 
" January, 2014 ",Morbidity & Mortality Weekly Report,Histoplasmosis Associated With Renovating an Old House,What are the health risks involved when renovating old houses? This new report takes a close look at the potential for histoplasmosis.
" January, 2014 ",Medscape Medical News,Vaginal Prolapse Surgery: No Bowel Prep Needed,A new trial has shown no clinical utility and increased patient dissatisfaction with mechanical bowel preparation before reconstructive vaginal prolapse survery.
" January, 2014 ",Medscape Medical News,"Tonsillectomy Care, Outcomes Vary Substantially","Adherence to tonsillectomy guidelines varied from nearly 0% to 91%, and the variance in hospital revisit rates was 4-fold at 36 children's hospitals."
" January, 2014 ",Medscape Medical News,Hypoglycemia Associated With End-of-Month Dietary Deficits ,"Hospitalization for hypoglycemia increased at the end of the month among low-income individuals, but not in other groups."
" January, 2014 ",Medscape Medical News,Substance Use a Major Problem in Psychotic Disorders,"A new study shows high rates of alcohol, tobacco, and drug use in these patients, which could explain their high rates of heart disease and cancer; psychiatrists can 'do better.'"
" January, 2014 ",Medscape Medical News,Most OTC Pediatric Liquid Drugs Meet Labeling Guidelines,An evaluation study of 68 over-the-counter pediatric liquid medications has shown that most adhere to FDA recommendations for labeling. 
" January, 2014 ",Reuters Health Information,Repeat Radiation Helps Ease Pain of Bone Metastases,"Patients with painful bone metastases have a good chance of benefiting from a second round of palliative radiation, regardless of treatment schedule, according to a new randomized controlled trial."
" January, 2014 ",State Health Alerts,Increase in Norovirus Activity in New Hampshire,"In the wake of 16 reports of gastroenteritis outbreaks in institutional settings, with 8 outbreaks reported in the last week alone, the state provides guidance for diagnosis and management."
" January, 2014 ",Medscape Medical News,Diabetic Peripheral Neuropathy: An Unmet Clinical Need,"Better end points in clinical trials and more sensitive means of assessing nerve damage are needed if the hope of a therapy for diabetic peripheral     neuropathy is to be realized, says one expert. "
" January, 2014 ",News Alerts,FDA Issues Safety Warning for Sodium Phosphate,The FDA has warned that using more than 1 dose in 24 hours of over-the-counter sodium phosphate drugs to treat constipation can cause 'serious harm.' 
" January, 2014 ",Medscape Medical News,"Mindfulness Meditation May Ease Depression, Anxiety, Pain","A new review suggests meditation may help reduce anxiety, depression, and even pain in some individuals."
" January, 2014 ",Medscape Medical News,New Guideline on Opioid Withdrawal in Children,"As more and more children are prescribed opioids to relieve pain, the American Academy of Pediatrics issues recommendations on how best to wean them off these drugs."
" January, 2014 ",Medscape Medical News,5-Fluorouracil Effective Treatment for CIN 2 in Small Trial,Topical 5% 5-fluorouracil may be an effective treatment for cervical intraepithelial neoplasia 2 in women.
" January, 2014 ",Medscape Medical News,Synthetic Marijuana 'Spice' Linked to Stroke,"Recreational use of the synthetic marijuana compound 'spice' may be linked to ischemic strokes in young, otherwise healthy individuals."
" January, 2014 ",Medscape Medical News,Top 5 Pain Interventions to Avoid,First-line use of opioids for chronic noncancer pain is among the American Society of Anesthesiologists 'Choosing Wisely' list of questionable pain relief strategies.
" January, 2014 ",Pacing and Clinical Electrophysiology,Decisional Balance Among Potential ICD Recipients,"Patient-centered discussions regarding sudden cardiac arrest treatments are vital. The ICD-DAS offers tailored education, but can it predict outcomes?"
" January, 2014 ",Medscape Medical News,"Stem Cells Safe, Reduce Arthritis Pain After Knee Surgery","A single shot of stem cells into the knee after meniscus surgery was safe, tempered pain, and perhaps stimulated regeneration. "
" January, 2014 ",Reuters Health Information,Long- and Short-Acting Opioids for Non-Malignant Pain,"Many guidelines recommend long-acting over short-acting opioids for chronic non-malignant pain, but new research suggests both are equally effective."
" January, 2014 ",Medscape Medical News,"Brace for Surge in Synthetic Marijuana ED Visits, Docs Warn","The US should expect and prepare for more outbreaks of illness and possible deaths related to synthetic marijuana use, researchers warn."
" January, 2014 ",Medscape Medical News,Dengue 'Under-recognized' as Source of Febrile Illness in US,Epidemiologists report on the case of a 63-year old Texas woman who died from a rare complication of dengue acquired in the United States. 
" January, 2014 ",Reuters Health Information,"Methotrexate Side Effects, Intolerance in Arthritis Patients","Rheumatoid arthritis and psoriatic arthritis patients commonly develop gastrointestinal side effects and intolerance to methotrexate therapy, researchers from the Netherlands report."
" January, 2014 ",Medscape Medical News,"Herpes Zoster Linked Again to Increased Stroke, MI","The vaccine that reduces herpes zoster might also cut risks for vascular events, including stroke, transient ischemic attack, and myocardial infarction, researchers speculate."
" January, 2014 ",Medscape Medical News,CMS Proposes New Rules to Combat Prescription Drug Abuse,"If finalized, the proposed rules would bring prescribers under greater federal oversight in the Medicare Advantage and Part D prescription drug program."
" January, 2014 ",Medscape Medical News,Five Things to Stop Doing in the ICU to Limit Waste,Critical care providers announce a list of measures to reduce costs in the intensive care unit (ICU).
" January, 2014 ",Medscape Medical News,Antiangiogenic Extends Survival in Advanced Gastric Cancer,"Overall survival for metastatic gastric and gastroesophageal junction cancers was significantly better with the investigational tumor-growth inhibitor ramucirumab, but adverse events also increased."
" January, 2014 ",Medscape Medical News,"Rituximab, Abatacept May Interfere With Influenza Vaccine","Most antirheumatic treatments did not reduce H1N1 flu vaccine efficacy, but immune response was severely reduced in those receiving rituximab and may have been reduced in those receiving abatacept."
" January, 2014 ",Medscape Medical News,Prophylactic Probiotics Reduce Infantile Colic and Reflux ,A large randomized controlled trial has shown benefits of probiotic treatment in an unselected general population of neonates. 
" January, 2014 ",News Alerts,FDA Asks Docs to Limit Acetaminophen in Prescription Meds,"Citing the risk for liver damage, the FDA asks healthcare providers to stop prescribing combination drug products that contain more than 325 mg of acetaminophen."
" January, 2014 ",Medscape Medical News,Illicit Drug Users More Likely to Seriously Consider Suicide,"Illicit drug users are significantly more likely to seriously consider suicide compared with the general population, new research shows."
" January, 2014 ",Medscape Medical News,"Potential New Risk Factors for Tourette's, Tics Identified","Inadequate maternal weight gain, cannabis use during pregnancy, and birth order have been identified as 3 new potential risk factors for Tourette syndrome and tic disorders in children."
" January, 2014 ",Medscape Medical News,"HPV Vaccine and Others Safe, Effective When Coadministered","The HPV vaccine and other vaccines commonly given to older children, adolescents, and young adults were safe and effective when coadministered."
" January, 2014 ",Medscape Medical News,Pain Sensitivity Related to Brain Structure,"An individual's sensitivity to pain appears to be related to the amount of grey matter in certain regions of the brain, a new study suggests, and may have clinical implications."
" January, 2014 ",FDA Approvals,Topical Diclofenac 2% (Pennsaid) for Knee OA Pain Clears FDA,"Pennsaid 2% (Nuvo) is the first twice-daily dosed topical nonsteroidal anti-inflammatory drug available in the United States for pain resulting from osteoarthritis of the knee, the company says."
" January, 2014 ",Medscape Medical News,Pain Persists 1 Year After Breast Cancer Surgery,The findings may serve as the basis for a pain-risk assessment tool that could help clinicians tailor analgesia to individual patients.
" January, 2014 ",Reuters Health Information,Cold Saline During Tonsillectomy Reduces Post-operative Pain,"Cooling the surgical site during tonsillectomy can reduce post-operative pain, a new study has found."
" January, 2014 ",Pediatric Critical Care Medicine,Pediatric Intensive Care Physician-Placed Broviac Catheters,Are pediatric critical care physicians on par with surgeons -- when it comes to placing Broviac catheters?
" January, 2014 ",Influenza and Other Respiratory Viruses,Obesity as a Risk Factor for Severe Influenza-like Illness,This study evaluates the association between obesity and severe influenza.
" January, 2014 ",Reuters Health Information,Goal-Directed Therapy and Cardiac Complications in High-Risk Patients,"A new meta-analysis found that goal-directed therapy reduced cardiovascular complications, specifically the incidence of arrhythmias, in high-risk surgical patients."
" January, 2014 ",Heartwire from Medscape,FDA Considers Loosening Naproxen's CV Warning,"The FDA says the data ""suggest that naproxen is not associated with an increased risk of cardiovascular thrombotic events"" and recommends changing the     label to reflect this lower risk."
" January, 2014 ",Reuters Health Information,Afatinib Improves Survival in Asian Patients With Advanced NSCLC,"Afatinib monotherapy improves progression-free survival in Asian patients with advanced non-small-cell lung cancer (NSCLC) bearing EGFR mutations, according to results from the LUX-Lung 6 trial."
" January, 2014 ",Medscape Medical News,Medicare Bill Focuses on Treating Chronic Illnesses,"The bipartisan measure would overhaul the care received by patients with multiple chronic illnesses through capitation, multidisciplinary teams, telemedicine, remote monitoring, and smartphone apps."
" January, 2014 ",Medscape Medical News,Prophylaxis Trumps On-Demand Dosing for Hemophilia B in RCT,Prophylactic dosing of recombinant factor IX nonacog alpha significantly reduced bleeding episodes in patients with hemophilia B in a randomized controlled trial. 
" January, 2014 ",Medscape Medical News,"Resistance, Aerobic Training May Reduce Pain in Fibromyalgia","Patients with fibromyalgia gained function, strength, and reduced pain and tenderness with resistance training. Aerobic training also reduced pain."
" January, 2014 ",Medscape Medical News,Prophylaxis With Inhibitors Reduces Bleeding in Hemophiliacs ,"A small, randomized controlled trial has shown that prophylaxis could be safe and may decrease bleeding in a small subset of patients with hemophilia and inhibitor alloantibodies."
" February, 2014 ",Reuters Health Information,Nighttime Finger Splints Can Ease Arthritis Pain,"Inexpensive splints worn nightly can reduce the pain of hand osteoarthritis, a new study shows."
" February, 2014 ",Medscape Medical News,Teenagers With Fibromyalgia Unlikely to 'Outgrow' the Pain,Half of adolescents with juvenile-onset fibromyalgia met diagnostic criteria for adult fibromyalgia within 6 years. 
" February, 2014 ",USMLEasy from McGraw-Hill,A Longshoreman With Back Pain: Herniated Disk or Something Else?,"A 46-year-old longshoreman has lower back pain radiating down the posterior aspect of his left leg, and paresthesias in the lateral aspect of his left foot. What should the exam reveal?"
" February, 2014 ",Medscape Medical News,Surgeon General Nominee Backpedals on Gun Control,"After tweeting in favor of gun-safety laws, Vivek Murthy, MD, said in a Senate hearing today that he wouldn't use the SG office as a ""bully pulpit"" for that cause, but would instead focus on preventing obesity."
" February, 2014 ",FDA Approvals,FDA Approves Another Lower-Dose NSAID,"The new product, indomethacin 20 mg and 40 mg, is the company's second lower-dose NSAID to get FDA approval in about 4 months."
" February, 2014 ",Reuters Health Information,Exparel Succeeds in Late-Stage Femoral Nerve Block Trial,Pacira Pharmaceuticals Inc announced that its Phase 3 clinical trial assessing the safety and efficacy of Exparel(bupivacaine liposome injectable suspension) in femoral nerve block for total knee arthroplasty met its primary efficacy endpoint.
" February, 2014 ",Medscape Ob/Gyn,An Option for Luteal Phase Support in In Vitro Fertilization,Dr. Kovacs reviews a study comparing subcutaneous progesterone vs vaginal progesterone gel.
" February, 2014 ",Medscape Medical News,Some Positive Trends in Americans' Behavioral Health,"The behavioral health of Americans is improving in some areas, according to a new national report."
" February, 2014 ",FDA Expert Commentaries and Interviews,"Acetaminophen, Opioids, and Safety",Prescribers have been asked to avoid use of combination opioid products with more than 325 mg of acetaminophen. What are the data behind this decision?
" February, 2014 ",Medscape Dermatology,Purple Plaques in a Renal Transplant Recipient,A 63-year-old man presented with sudden onset of a new eruption on his right posterior leg.
" February, 2014 ",Medscape Pharmacists,Maintenance for Opioid Addiction: What's the Right Duration?,Why do some patients receive methadone or buprenorphine maintenance for years...and years?
" February, 2014 ",Reuters Health Information,"Philip Seymour Hoffman Death Amid Rise in Heroin Abuse, Trafficking",The apparent heroin overdose death of actor Philip Seymour Hoffman comes amid a sharp rise in trafficking of the illegal narcotic across the U.S.-Mexico border in recent years and growing abuse of the drug nationwide.
" February, 2014 ",Medscape Medical News,Philip Seymour Hoffman Death Underscores Need for Vigilance,The fatal heroin overdose of Philip Seymour Hoffman has underscored the need for vigilance when treating patients recovering from addiction.
" February, 2014 ",theheart.org on Medscape,ICD and Pacemaker Deactivation: Important Issues to Clarify,Dr John Mandrola weighs in on the delicate subject of cardiac device deactivation.
" February, 2014 ",Medscape Pharmacists,Do Patients on Anticoagulants Also Need Acid Suppressants?,Does use of low-dose aspirin or dual-antiplatelet therapy necessitate use of gastroprotection?
" February, 2014 ",Medscape Medical News,Epidural Prolongs Second Stage of Labor by More Than 2 Hours,"In a retrospective cohort study, the 95th percentile duration of second-stage labor was more than 2 hours longer with epidural during labor for both nulliparous and multiparous women. "
" February, 2014 ",Reuters Health Information,Ultrasonography Assesses Gastric Aspiration Risk During Labor,"Bedside ultrasonography easily assesses individual risk of gastric content aspiration during labor, researchers from France report."
" February, 2014 ",Medscape Internal Medicine,Adult Immunization Retake,Could the big reveal of vaccine-related information early this year be the 'shot in the arm' we need to make progress toward Healthy People immunization goals?
" February, 2014 ",Medscape Features Slideshows,10 Most Costly Inpatient Conditions,Several prevalent health disorders account for billions of dollars in healthcare costs. Some critics question whether these high costs are necessary.
" February, 2014 ",Medscape Nurses,Tool to Capture Cancer Cachexia's Psychosocial Consequences,The process of developing an item bank sheds much-needed light on the psychosocial side of cancer cachexia.
" February, 2014 ",CHOP Expert Commentary,Overcoming Injection Fears: Helping Kids Learn to Be Brave,There are some specific strategies that can help even the most frightened child be successful when receiving an injection.
" February, 2014 ",Medscape Internal Medicine,Is Healthcare Shaped by Industry? Of Course It Is,Healthcare today is undeniably intertwined with industry. The challenge is to keep it professional and patient-centered.
" February, 2014 ",Medscape Internal Medicine,Celiac Disease in Primary Care: Applying Current Guidelines,"Celiac disease is on the rise, as are the sheer numbers of guidelines. What is a primary care provider to do? "
" February, 2014 ",Medscape Medical News,"Narrow Provider Networks Need More Work, ACP Says","In its annual report on the condition of US healthcare, the medical society said that overly narrow networks limit patient access to clinicians in ACA exchange plans."
" February, 2014 ",Medscape Family Medicine,Do Clinicians Base CAM Recommendations on Efficacy Evidence?,How much is healthcare providers' self-use and recommendation of CAM based on evidence of efficacy?
" February, 2014 ",Medscape Medical News,"Pregabalin Effective for RLS, With Less Symptom Augmentation ","The antiepileptic pregabalin proves more effective than pramipexole, with less symptom worsening, in a year-long study."
" February, 2014 ",Medscape Medical News,"Soldiers Face Long-Term, Not Just Acute, Harm From Blasts ","A new IOM report weighs the evidence on long-term health consequences from blasts, even among those who walked away without apparent injuries."
" February, 2014 ",Medscape Medical News,Hot Flash Severity May Be Reduced by Nerve Block Injection,Nerve block injection may be an alternative to hormone therapy for vasomotor symptoms in postmenopausal women.
" February, 2014 ",Medscape Infectious Diseases,An Epidemic of Epidemics,"In this concise review, John Bartlett reminds us of how easily epidemics can, and do, flourish in the United States. "
" February, 2014 ",Medscape Medical News,Poor Sleep Predicts Musculoskeletal Pain in Older Adults ,Musculoskeletal pain is common in older adults; a new study suggests that combined approaches may be useful for managing the pain. 
" February, 2014 ",Medscape Medical News,Postpartum Thrombosis Risk Persists at Least 12 Weeks,"This is twice as long as previously recognized, although the absolute increase in risk in the 6- to 12-week period is low, new data show. "
" February, 2014 ",Medscape Medical News,"Thugs Controlled Pill Mill Doctors at Gunpoint, Feds Say","A Big Apple medical practice became the largest opioid pill mill in the Northeast in part because violent ringleaders rode herd on 'corrupt' prescribers and office staff, said prosecutors."
" February, 2014 ",Medscape Medical News,Osteoarthritis: Weight Loss Takes a Load Off Knee Cartilage,Obese patients who lost weight had a slower loss of medial tibial cartilage volume; those who gained weight had an increase in loss by the same amount.
" February, 2014 ",FDA Approvals,FDA Clears the First Drug for Rare Morquio A Syndrome,Elosulfase alfa (Vimizim) treats Morquio A syndrome by correcting a deficiency in an enzyme important for metabolism. 
" February, 2014 ",Medscape Infectious Diseases,Bugs in the Back: Is Lumbago an Infectious Disease?,"Paul G. Auwaerter, MD, discusses the prospect of managing sciatica with an antibiotic instead of surgery"
" February, 2014 ",Journal of the National Cancer Institute,"Aspirin, NSAIDs, and Acetaminophen and Ovarian Cancer Risk ",Does a low-dose aspirin-a-day keep ovarian cancer at bay?
" February, 2014 ",Reuters Health Information,Operative Sperm Retrieval Effective for Fertility Preservation,"Operative sperm retrieval can be used to preserve fertility in men scheduled to undergo cancer treatment, researchers say."
" February, 2014 ",Heartwire from Medscape,FDA Advisory Panel Votes Down CV Safety Claim for Naproxen ,"With a 16-9 vote, the FDA's AAC and DSARM panel members said the evidence is insufficient to suggest naproxen has a lower cardiovascular risk profile than     other NSAIDs."
" February, 2014 ",Medscape Medical News,Increase in Child Pot Exposures  Linked to Decriminalization ,States with laws that have decriminalized marijuana use have seen an increase in the number of pediatric marijuana exposure cases.
" February, 2014 ",Medscape Medical News,Fibromyalgia: New Criteria Improve Diagnosis ,"A modification of preliminary criteria for diagnosing fibromyalgia was shown to be reliable in a diverse set of patients suffering from pain; also, easy-to-use alternate criteria are more specific."
" February, 2014 ",Reuters Health Information,Back Pain Worse When Accompanied by Anterior Trunk Pain,"Patients with anterior trunk pain tend to have worse pain and disability from their chronic low back pain, according to a database study."
" February, 2014 ",Current Opinion in Pulmonary Medicine,Marijuana and Lung Diseases,What's the real impact of inhaling marijuana smoke on the respiratory system?
" February, 2014 ",Journal of Cardiovascular Electrophysiology,Comparative Outcomes of Extraction of Defibrillator Leads,Which ICD has the best outcomes -- for lead extraction?
" February, 2014 ",Reuters Health Information,Invasive Procedures in Preterm Infants and Lower IQ in Childhood,"Preterm infants generally require invasive procedures, but performing them may be associated with abnormal brain development and lower IQ, a new study has found."
" February, 2014 ",Medscape Medical News,"FDA Panel Deems Stimulator for Sleep Apnea Safe, Effective","The panel also agrees that benefits of the permanently implanted Inspire II Upper Airway Stimulation System for patients with obstructive sleep apnea outweigh the risks, such as tongue weakness."
" February, 2014 ",Medscape Medical News,"Flu Vaccine More Effective Than Last Year's, CDC Says",The agency's bad news is that the pandemic A(H1N1) virus -- the dominant bug circulating now -- is hitting adults aged under 65 years just as hard as it did in 2009-2010.
" February, 2014 ",Medscape Medical News,Addiction Meds Effective but Buprenorphine a Better Bet?,"Both buprenorphine and methadone maintenance treatments improve outcomes in opioid use disorders, but buprenorphine may have the edge."
" February, 2014 ",News Alerts,Nationwide Recall of Etomidate Underway,A Mylan subsidiary has recalled 10 lots of etomidate injection because of multiple potential problems.
" February, 2014 ",Medscape Medical News,Rituximab Disappoints in Sjogren Syndrome,"Nerve decompression in patients with diabetic sensorimotor polyneuropathy reduced foot ulcer recurrence in a new study, providing some evidence to support     the controversial procedure."
" February, 2014 ",Menopause,Measurement Modalities and Number of Vasomotor Symptoms,Do different measurement modalities yield different estimates of vasomotor symptoms in menopausal women? This new study explains.
" February, 2014 ",Clinical Endocrinology,TRAIL Concentration and Diabetic Therapy,Is this protective marker of endothelial function increased after initiation of antidiabetes agents?
" February, 2014 ",American Journal of Critical Care,Effect of Lavender on Vital Signs and Sleep in Intermediate Care Unit,Does lavender oil improve sleep quality for patients in intermediate care?
" February, 2014 ",Diabetes Care,Neuropathy and Related Findings in the DCCT/EDIC Study,Is diabetic neuropathy preventable? Read this study to find out.
" February, 2014 ",Spine,Anxiolytic As an Adjunct to Morphine for Back Pain in the ED,"Promethazine as an adjunct to morphine provides no additional benefits in managing acute low back pain, a new study suggests."
" February, 2014 ",The Journal of Emergency Medicine,Pediatric Lumbar Puncture and Cerebrospinal Fluid Analysis,Learn more on the proper technique for performing successful lumbar puncture in children and how to correctly interpret a CSF profile.
" February, 2014 ",Journal of Pediatric Health Care,Neurofibromatosis in a Toddler With Back Pain,Neurofibromatosis is a rare genetic disorder. What are the common symptoms and the diagnostic criteria for this disease?
" February, 2014 ",American Heart Journal,Oral P2Y12 Inhibitor in Patients With ACS Undergoing PCI,Is in-hospital switching of oral P2Y12 inhibitor commonly done for patients with ACS undergoing PCI?
" February, 2014 ",Seminars in Reproductive Medicine,Modulating the Vaginal Microbiome,"What is the connection between microbes, vaginal health, and the general well-being of the female?"
" February, 2014 ",Journal of Hospice and Palliative Nursing,Managing the Effects of Cardiac Cachexia,Learn more about the vicious cycle of cancer cachexia -- in cardiac disease.
" February, 2014 ",BMC Musculoskeletal Disorders,Chronic Widespread Pain vs Local Chronic Low Back Pain,What are the differences between chronic widespread pain and chronic low back pain in primary care patients?
