Date,Source,Headlines,Teaser
  April 2011 ,American Journal of Health-System Pharmacy,Preventing Excessive Drug-Drug Interaction Alerts,"Do you have ""alert fatigue""?"
  April 2011 ,Pharmacotherapy,The Drug Renal Alert Pharmacy (DRAP) Program,Patients with renal insufficiency are at increased risk of adverse drug effects.
  April 2011 ,Journal of Medical Case Reports,Malposition of a Pacemaker Lead into the Left Ventricle,The inadvertent insertion of pacing wires into the left ventricle in this pacemaker patient was only discovered two years after the fact. What course of action should be taken?
  April 2011 ,ISMP Medication Safety Alert!® Acute Care Edition,Dakin's Solution Accidentally Given IV,This solution is used for topical wound irrigation.
  April 2011 ,International Journal for Quality in Health Care,"Self-reported Medical, Medication and Laboratory Error ",How often are medical and medication errors self-reported?
  March 2011 ,American Journal of Pharmaceutical Education,Medication Error Identification Rates by Students,Do health profession students accurately identify wrong drug name or dose?
  April 2011 ,Annals of Surgery,A Surgical Safety Checklist Prevents Malpractice Claims,Could a significant proportion of surgical malpractice claims be prevented by the simple use of a surgical safety checklist?
  March 2011 ,Nanomedicine,Graphene in Biomedicine: Opportunities and Challenges,"Graphene, an allotrope of carbon, has exciting potential for various biomedical applications, including drug delivery, cancer therapies and biosensing.  "
  March 2011 ,Journal of Hospital Medicine,Cognitive Error Most Frequent in Cases of Medical Injury,"Cognitive factors, such as errors in judgment or failure of vigilance, play an important role as causes of medical injury.  Which factors are the most contributory?"
  April 2011 ,International Journal for Quality in Health Care,Adverse Events Rates in Hospitals and Hospital Departments,"How are adverse events reported in hospitals, and how do they differ from department to department?"
  March 2011 ,Headache,Neuroimaging in Children With Recurrent Headaches,Are neuroimaging procedures performed more than necessary in children and adolescents with headaches? The authors suggest stricter guidelines for their use in pediatric headache patients.
  July 2011 ,Journal for Nurse Practitioners,Warfarin Drug Interactions: Minimizing Adverse Drug Events,"Helpful strategies to identify, prevent, and manage drug/drug interactions involving warfarin anticoagulation therapy are outlined for both acute and primary care settings."
  June 2011 ,American Nurse Today,"How a ""Just Culture"" Can Improve Safety in Health Care",Find out how air traffic controller workplace policies can help nursing professionals to soar above the blame-game.
  April 2011 ,Pediatric Nursing,Cultivating Safety in Handoff Communication,"Efforts to improve handoff practices among providers during shift changes are needed to augment patient safety, particularly among pediatric patients."
  July 2011 ,American Journal of Clinical Pathology,Text Messaging for Reporting of Critical Lab Results,This study evaluates the use of text messaging as a means to communicate critical laboratory results. Can it decrease response time and facilitate timely intervention?
  June 2011 ,Wounds,Interactions of Hyperbaric Oxygen and Prescribed Medications,Recognizing potential drug interactions with the use of hyperbaric oxygen can empower clinicians with knowledge to avoid dangerous interactions that may result in negative patient outcomes.
  July 2011 ,Pacing and Clinical Electrophysiology,ICD and Neuromodulation Devices: Peaceful Coexistence?,Learn what precautions need to be taken to avoid possible interference issues and damage to implantable neuromodulation devices from concomitant ICD therapy delivery.
  July 2011 ,American Journal of Health-System Pharmacy,Supporting Optimal Pharmacy Practice Models ,Are new technologies improving patient safety?
  June 2011 ,American Journal of Health-System Pharmacy,Achieving Optimal Outcomes From the Use of Medicines,How can medicine be used better?
  June 2011 ,The Annals of Pharmacotherapy,Dexmedetomidine for Sedation in the Intensive Care Unit,This centrally-acting agent causes sedation without respiratory depression.
  June 2011 ,Annals of Surgery,Causes of Short-Term Mortality After Appendectomy,"Although death is rare after appendectomy, this detailed analysis indicates that the appendicitis itself is most often not the cause. So what are the contributing factors? "
  June 2011 ,Eye,Wrong IOL Implant; Learning From Patient Safety Incidents,A review of claims at the NHS Litigation Authority found cataract care to be the largest share of litigation in ophthalmology.
  June 2011 ,ISMP Medication Safety Alert!® Acute Care Edition,Height and Weight Mix-Up Leads to Dosing Error,Did an electronic prescribing system provide enough safeguards to prevent this error?
  June 2011 ,American Heart Journal,Safety and Value of MRI in Patients With Pacemakers and ICDs,Parameters for safely performing cardiac MRI are outlined for patients with implanted cardiac devices.
  June 2011 ,Journal of the American Geriatrics Society,Older Adults' Medication Use Pre- and Post- Hip Fracture,Certain drugs can increase the risk of falls and fractures in the elderly. How widely are these drugs prescribed before and after fractures?
  June 2011 ,The Gerontologist,Self-report Measure of Psychological Abuse of Older Adults,"Emotional abuse of the elderly is a significant, but often under-reported problem. The authors propose a self-report measure that could be use to assess psychological abuse of older adults."
  June 2011 ,Journal of the American Board of Family Medicine,Genitourinary Infections After a Routine Pelvic Exam,Urinary tract infections are very common among adult women. Could routine gynecologic exams be contributing to the problem?
  June 2011 ,Annals of Family Medicine,Racial Differences in PC Opioid Risk Reduction Strategies,Are physicians monitoring patients on long-term opioid analgesics sufficiently--and equitably?
  June 2011 ,Journal of the American Board of Family Medicine,Urinary Symptoms After a Routine Pelvic Exam,Are urinary symptoms and UTIs more common among women in the weeks directly following a pelvic examination?
  May 2011 ,American Journal of Clinical Pathology,Communicating Pathology and Laboratory Errors,"Attitudes and experiences regarding the communication of errors with hospitals, treating physicians, and affected patients are reviewed."
  May 2011 ,Journal of Medical Case Reports,Inferior Alveolar Nerve Injury With Laryngeal Mask Airway,Did improper use of a laryngeal mask airway cause this patient's lip numbness and scabbing?
  November 2011 ,Neurosurgical Focus,Diagnostic Pitfalls in Spine Surgery,The evaluation of patients with spinal disorders can be complex and fraught with diagnostic pitfalls. This review outlines many common disorders that mimic the syndromes produced by surgical lesions.
  October 2011 ,BMC Public Health,Evaluating and Managing a Blood Supply Risk,"This article takes an in-depth look at blood supplies, and how to keep them accessible and safe in our society."
  October 2011 ,ISMP Medication Safety Alert!® Acute Care Edition,Scanner Beep Only Means the Barcode Has Been Scanned,"Why can't you rely on the audible ""beep"" from a bedside barcode scanning system to verify medication?"
  October 2011 ,ISMP Medication Safety Alert!® Acute Care Edition,Misadministration of IV Insulin,Examples of serious errors with IV insulin are described. What can you do to prevent insulin errors in your institution?
  October 2011 ,Current Opinion in Allergy and Clinical Immunology,Ocular Surface Damage by Ophthalmic Compounds,A review of the ways to identify and minimize ocular surface damage in patients using chronic eye drop therapies.
  October 2011 ,BMC Clinical Pharmacology,Information Letters on Reporting of ADRs and Report Quality,Can ADR reminder letters improve the quality of ADR reports?
  October 2011 ,HIV Medicine,ART-related Errors and Interventions by the Clinical Pharmacist,Clinical pharmacists trained in HIV pharmacotherapy could help to detect errors and reduce the duration of their effects.
  October 2011 ,Nature Reviews Urology,Reducing Radiation Exposure Time for Ureteroscopic Procedures,What are some techniques to reduce the level of radiation exposure when using fluoroscopy?
  October 2011 ,Europace,Applications of Magnets on Cardiac Rhythm Management Devices,Many healthcare providers are unfamiliar with the functions of today's sophisticated cardiac rhythm management devices. Learn what's needed to stay abreast and prevent adverse events.
  September 2011 ,Pain Management Nursing,Monitoring for Opioid-Induced Sedation and Respiratory Depression,Unintended sedation and respiratory depression are among the most serious adverse effects from pain management with opioids. How can patients reap the benefits without the negative consequences?
  September 2011 ,ISMP Medication Safety Alert!® Acute Care Edition,Parents and Critical Events During a Child's Hospitalization,How can we strengthen the partnership between parent and provider in order to protect hospitalized children?
  October 2011 ,International Journal for Quality in Health Care,Promoting Patient-centered Care,How can healthcare facilities ensure the very best possible experience for their patients? This new study explains.
  August 2011 ,BMC Pregnancy and Childbirth,Maternity Clinical Handover Safety: Patients' Perceptions ,Many different clinicians may see a pregnant woman through her delivery and in the postpartum period. How do women feel about this transfer of care?
  September 2011 ,The Annals of Pharmacotherapy,Laboratory Monitoring of Cardiovascular Medications,Are antihypertensives and antihyperlipidemics monitored appropriately?
  September 2011 ,IRB: Ethics & Human Research,Pediatric MRI Research and the Minimal-Risk Standard,"How can discomfort be minimized for pediatric MRI patients, and what types of safety recommendations are in place for this young age group?"
  August 2011 ,American Journal of Pharmaceutical Education,Pharmacy Students' Retention of Drug-Drug Interactions,Do you remember whether warfarin interacts with gemfibrozil? How can students better remember key drug-drug interactions?
  August 2011 ,American Journal of Health-System Pharmacy,Challenges in Bar-Code Scanning of Large-Volume IV Bags,Medication bar codes are scanned for patient safety. Why can scanning of large volume infusion bags fail?
  August 2011 ,BMC Musculoskeletal Disorders,Cement Leakage and Potential Thermal Injury In Vertebroplasty,Vertebroplasty is widely used to treat osteoporotic compression fractures--but this animal study indicates there may be a risk of thermal damage to neural tissue.
  July 2011 ,ISMP Medication Safety Alert!® Acute Care Edition,Safe Practices in Pharmacy Sterile Compounding Areas,These procedures can help reduce IV drug compounding errors.
  July 2011 ,Spine,New Neurological Deficit Associated With Spine Surgery,"Even among skilled spinal deformity surgeons, new neurologic deficits are inherent potential complications of spine surgery."
  January 2012 ,American Journal of Clinical Pathology,Usefulness of Repeat Testing in a Large Hospital Laboratory,"A long-standing practice in clinical laboratories has been to automatically repeat tests when values trigger automated ""repeat rules"" in the laboratory information system. Is it really necessary?"
  December 2011 ,American Nurse Today,Ethics Case Study: Poor Staffing and Brain-damaged Patient,Setting and meeting its own staffing standards is a hospital's regulatory and moral duty. What happens when they don't do it?
  January 2012 ,The British Journal of Dermatology,Tattoo Inks in General Usage Contain Nanoparticles,"In this interesting study, tattoo inks were analyzed and found to contain significant amounts of nanoparticles. Could this present a health risk, and should the safety of these inks be re-evaluated?"
  January 2012 ,Journal of the American Board of Family Medicine,Implications of Information Chaos in Primary Care,"Without information that is comprehensive, accessible, timely, and correct, primary care physicians cannot deliver high-quality care. But are physicians getting the right information in the right way?"
  January 2012 ,Annals of Family Medicine,Complaints Against FPs Submitted to Disciplinary Tribunals,Family physicians in the Netherlands are governed by a unique system of disciplinary law. What insights can it provide into patient complaints and safety?
  January 2012 ,Morbidity & Mortality Weekly Report,Strengthening National Blood Transfusion Services,What types of measures can be put in place to ensure the safety of blood transfusion services around the world? This new report explains.
  December 2011 ,Journal of the American Geriatrics Society,Inappropriate Medication in Older Adults Undergoing Surgery,A simple step of reducing the use of potentially inappropriate medications in older adults undergoing surgery could greatly reduce risk and increase patient safety.
  October 2011 ,Annals of Clinical Microbiology and Antimicrobials,Infection Control in Countries With Limited Resources,Nosocomial infections and their control are a world-wide challenge. This study compares the hurdles faced by a country with limited resources with a more affluent one.
  July 2011 ,Pharmacogenomics,Transporter-mediated Drug-Drug Interactions,"Drug-drug interactions are a serious clinical issue. This article looks at the mechanisms of interactions of selected intestinal, hepatic and renal drug transporters."
  December 2011 ,ISMP Medication Safety Alert!® Acute Care Edition,Ingestion or Aspiration of Objects or Toxic Substances,Read how to protect patients from accidental ingestion or inhalation of unintended products.
  December 2011 ,American Journal of Clinical Pathology,Extraneous Tissue: A Potential Source for Diagnostic Error,"Contaminant tissue in microscopic slides is a potential source of diagnostic error. How commonly are these ""floaters"" found in slides and how can their occurrence be minimized?"
  October 2011 ,Seminars in Neurology,Neuroimaging During Pregnancy,"This comprehensive review looks at potential risks to the embryo and fetus from CT and MRI, as well as conditions that might require neuroimaging during pregnancy."
  December 2011 ,Current Opinion in Allergy and Clinical Immunology,Risk Factors for Systemic Reactions to Allergen Immunotherapy,New clinical practice guidelines and an international consensus concerning allergen specific immunotherapy are discussed - with an emphasis on patient safety.
  November 2011 ,American Journal of Pharmaceutical Education,"Science of Safety Curriculum in Colleges, Pharmacy Schools",Are colleges teaching students about risk mitigation strategies and the FDA's Sentinel Initiative?
  November 2011 ,American Journal of Health-System Pharmacy,Standardizing I.V. Infusion Concentrations: Survey Results,Have all institutions implemented this process to decrease high-risk medication errors?
  November 2011 ,Europace,Complications of Atrial Fibrillation Ablation,Complications of AF ablation express themselves through very different clinical scenarios and many may be preventable by glancing upstream.
  November 2011 ,Neurosurgical Focus,Avoiding Wrong-Site Surgery During Spinal Procedures,There are unique issues related to spinal localization that can be challenging for even the most experienced clinician. What steps can be taken to prevent wrong-side surgery during spinal procedures?
  November 2011 ,The Annals of Pharmacotherapy,Beers Criteria as a Proxy for Inappropriate Prescribing,Can the Beers criteria help identify patients for comprehensive medication review?
  November 2011 ,ISMP Medication Safety Alert!® Acute Care Edition,Latent Failures Allow a Drug Interaction to Harm a Patient,Why did this serious drug interaction go unnoticed? An investigation takes you step-by-step through the many process failures.
  November 2011 ,European Heart Journal,Consensus Document on Cardiovascular Safety at Sports Arenas,Large events in sports arenas create challenges regarding the cardiovascular safety of both athletes and spectators.
  March 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,"Smart Pumps Without Hard ""Low Concentration"" Alerts",Would these recommendations improve patient safety at your institution?
  March 2012 ,OJIN: The Online Journal of Issues in Nursing,Patient Safety Culture: The Nursing Unit Leader's Role,"Discussions about a culture of patient safety abound, yet nurse leaders continue to struggle with it in today's complex healthcare environment. . . Is it the holy grail of healthcare?"
  March 2012 ,Laboratory Medicine,Pre-analytical Variables and Errors in Coagulation Testing,Review pre-analytical variables affecting various coagulation tests and learn how errors can be avoided in this comprehensive overview.
  February 2012 ,Morbidity & Mortality Weekly Report,"Gang Homicides -- 5 US Cities, 2003-2008","This new report looks at the trends in gang violence in 5 US cities, and offers suggestions for ways to help youth in trouble."
  February 2012 ,Pacing and Clinical Electrophysiology,Are Elderly at Increased Risk Following Pacemaker Implantation? ,"Older age may make us sage, but device implantation may temporarily upset even the most balanced patients."
  September 2011 ,OJIN: The Online Journal of Issues in Nursing,Improving the Culture of Patient Safety ,Transformational leadership has penetrated the world of hospital patient safety and is drawing followers - like a magnet.
  February 2012 ,American Journal of Health-System Pharmacy,Near Misses and Incidents,Read this first-hand account of a clinician on the other side of the hospital bed.
  January 2012 ,American Nurse Today,Adverse Drug Reactions in the Elderly,"In addition to prescription meds, many elderly patients take OTC meds, vitamins, and herbal supplements. No wonder there are so many adverse drug reactions in this vulnerable population."
  February 2012 ,Laboratory Medicine,A Review of Medical Errors in Laboratory Diagnostics,"While many areas of health care are still struggling with the issue of patient safety, the area of laboratory diagnostics has made significant progress. But there is still need for improvement."
  February 2012 ,Europace,Pre-hospital Discharge Testing After ICD Implantation ,"In ICD patient populations, what are the predictors of pre hospital device-discharge failure?"
  February 2012 ,The Hospitalist,Are You Delivering on the Promise of Higher Quality?,"Hospitalist medicine promised to improve patient care, safety, and overall healthcare quality. Has it lived up to its promise?"
  February 2012 ,Expert Review of Ophthalmology,Intraoperative and Postoperative Complications of LASIK,"LASIK is one of the most widely performed ophthalmic procedures. Technologic advances have made it safer, but complications do occur. How is it best to manage them, and can they be avoided?"
  February 2012 ,Nanomedicine,Interaction of Nanoparticles With Immunocompetent Cells,This review focuses on the interaction of nanomedicines with the immune system--a key element in determining both efficacy and severity of side effects. How can nanomedicines be safely designed?
  February 2012 ,International Journal for Quality in Health Care,Variations in Hospital Worker Perceptions of Safety Culture,"How do hospital workers, from nurses to doctors to laboratory workers, view the issue of patient safety in their institutions? This study investigates."
  February 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,Oral Medication Appearance in Medication Error Prevention,Why don't generic drugs resemble more closely their brand-name counterparts?
  February 2012 ,Annals of Surgery,Pharmacological Enhancement of Sleep-deprived Doctors,Can pharmacological enhancements safely and effectively reverse the effects of fatigue in doctors?
  February 2012 ,Nursing Economics,Fall Rates and Quality of Nursing Staff Patterns,How are fall rates in acute care influenced by environmental factors - like sound?
  February 2012 ,Cardiovascular Ultrasound,The Radiation Issue in Cardiology,"Cardiologists are responsible for a large percentage of the radiation dose a patient may receive. In this commentary, the authors examine how the risk to patients--and physicians--can be mitigated."
  January 2012 ,American Journal of Clinical Pathology,Using the EMR to Better Define Critical Values in Pathology  ,"Does the trend of using the EMR to document a lack of imminent danger or emergency associated with a case, rather than directly informing the patient or physician, compromise care?"
  January 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,Error-prevention Strategies for Lugol's Solution,"This solution may be administered in ""mLs"" or ""drops"" resulting in confusion."
  May 2012 ,Infection Control and Hospital Epidemiology,Peripheral Venous Catheter Care in Non-ICUs,What is the effect of education and feedback on peripheral venous catheter care?
  May 2012 ,The Annals of Pharmacotherapy,Factors Associated With Preventable Adverse Drug Events,How can medication errors be minimized?
  May 2012 ,Europace,Safe MRI Scanning of the Pacemaker Patient,"Many patients with implantable devices are denied MRI, but newer technology may enable scanning of pacemaker and ICD patients. Find out more."
  April 2012 ,Journal of Hospital Medicine,Pediatric Hospital Medicine: A Strategic Planning Roundtable,"In this roundtable, The Society of Hospital Medicine, the American Academy of Pediatrics, and the Academic Pediatric Association discuss their vision for the future of Pediatric Hospital Medicine."
  May 2012 ,Immunotherapy,Safety of Allergen Immunotherapy,"Find out how immunotherapy dosing, premedication, and scheduling can impact patient safety."
  May 2012 ,Applied Radiology,Iatrogenic Air Embolism Following CT-guided Lung Biopsy,This patient suffered an air embolism following a CT-guided lung biopsy to evaluate a lung mass. Could this serious complication have been prevented?
  May 2012 ,AccessMedicine from McGraw-Hill,Infant Acetaminophen Formulation: Potential for Errors,Recently an FDA panel recommended one strength for all pediatric acetaminophen products. The consequences are worrisome.
  May 2012 ,Pediatric Nursing,The Epidemiology of Falls in Hospitalized Children,Learn about a valuable tool to identify children at risk for falls in hospitals. Many more may be preventable.
  May 2012 ,American Nurse Today,How to Prevent Falls Among Older Adults ,"Falls result from a complex combination of medical and lifestyle factors, alone or in conjunction with environmental factors. Patient safety results from cycles of planning and adjusting."
  April 2012 ,Wounds,Stimulation of Wounds With an Electrical Stimulation Device ,Find out how different types of complex acute and chronic wounds respond to electrical stimulation.
  April 2012 ,European Heart Journal,Can Cardiac Resynchronization Therapy Cause Harm?,"Cardiac resynchronization therapy is now proven to be highly beneficial for chronic heart failure patients. However, it does have potential adverse effects . . ."
  April 2012 ,Journal of the American Geriatrics Society,AGS Updated Beers Criteria for Inappropriate Medication Use ,The 2012 updated Beers criteria for potentially inappropriate medication use presents guidelines for identifying drugs for which the risks of their use in older adults outweigh the benefits.
  April 2012 ,Wounds,Radiation-induced Injury Following Cardiac Intervention,Complex interventional cardiology procedures requiring fluoroscopy cause more exposure to radiation. How can radiation skin injury risk be reduced?
  April 2012 ,Morbidity & Mortality Weekly Report,Reducing Bloodstream Infections in a Hemodialysis Center,What types of preventive measures should be put in place to ensure that dangerous bloodstream infections don't occur in outpatient hemodialysis patients?
  April 2012 ,American Journal of Health-System Pharmacy,Implementing Smart Pumps for Epidural Infusions,What ensures successful implementation of smart pump technology?
  April 2012 ,OJIN: The Online Journal of Issues in Nursing,Promoting Safe Use of Medical Devices,"Medical devices contribute significantly to patient injuries and deaths, just as medication errors do, but what can we do to reduce this growing risk?"
  April 2012 ,BMC Clinical Pharmacology,Quality and Safety of Medication Use in Primary Care,This medication use criteria can be implemented in electronic data sets.
  April 2012 ,International Journal for Quality in Health Care,Patient Safety Friendly Hospital Initiative,How can clinicians across various countries work together to improve patient safety in their respective hospitals? This new study examines the issue in 7 countries in the Eastern Mediterranean Region.
  March 2012 ,OJIN: The Online Journal of Issues in Nursing,Teaching the Culture of Safety,Incorporating safety culture content into the education of healthcare professionals needs to happen -- right now.
  March 2012 ,American Journal of Health-System Pharmacy,Health Care System Vulnerabilities,How do errors happen? Follow a patient's hospital admission and see where breakdowns may occur.
  August 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,Red Flags That Represent Credible Threats to Patient Safety,What should you do if your patient safety concerns are 'brushed off'? Are you guilty of this practice?
  July 2012 ,Pediatric Critical Care Medicine,Radiation Exposure From Diagnostic Imaging in PICU,How much radiation are kids exposed to while in intensive care?
  August 2012 ,Annals of Surgery,Etiology and Recovery of Intraoperative Deviations in Care,How often do errors occur in the OR? Why do they happen?
  August 2012 ,International Journal for Quality in Health Care,Designing and Evaluating Patient Safety Improvement Programs,What are the most effective ways to evaluate patient safety in a healthcare setting? This new study focuses specifically on a logic model to determine safety in intensive care units.
  August 2012 ,American Journal of Pharmaceutical Education,A Root Cause Analysis Project in a Medication Safety Course,What do we learn from identifying the causes of drug error?
  August 2012 ,The Journal of Invasive Cardiology,Vascular Complications at Femoral Access Site Following PCI,Get the facts on safety profiles of frequently used vascular closure devices and other hemostasis strategies.
  August 2012 ,Europace,New Standards for Cardiac Implantable Electronic Devices,"Cardiac implantable electronic devices are based on sophisticated technology that has proven to save many patient lives over the past 20 years, but what about the potential issues of newer, more complex devices?"
  August 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,Parenteral Nutrition (PN) and Data Entry Errors,What could have prevented this TPN error? Does your institution follow these safety recommendations?
  July 2012 ,Pediatric Nursing,Injury Prevention Activities in Children's Hospitals,Are injury prevention programs in pediatric hospitals hurting?
  July 2012 ,Applied Radiology,Strategies for Dose Reduction in Cardiovascular CT,The growing use of cardiac CT has raised concerns about medical radiation and the effects on patient health. How can risk be reduced without compromising results?
  July 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,Harm Associated With Drug Shortages,Are your patients being severely affected by drug shortages? A survey finds that patient harm is not uncommon.
  July 2012 ,Morbidity & Mortality Weekly Report,S. aureus Infections and Reuse of Single-Dose Vials,What are some of the potentially serious health problems that can arise when single-dose vials of medications are used in more than one patient? This new report looks specifically at recent cases of staphylococcal infections.
  July 2012 ,Expert Review of Vaccines,Considerations for Setting the Specifications of Vaccines,"How do we control potency, safety and possible contamination of vaccinations?"
  July 2012 ,Journal for Nurse Practitioners,Creating Safe Health Care for Women Who Have Sex With Women,"What signals are you sending to gay and lesbian patients, and how can you create an emotionally safe clinic culture?"
  April 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,Physician Dispensing of Oral Chemotherapy in Clinics,Will oncology patients be safe without pharmacist involvement?
  June 2012 ,American Journal of Epidemiology,Influenza Vaccine and Guillain-Barre Syndrome,"The risk of Guillain Barre syndrome following influenza vaccination may be small, but it's still of concern. This commentary recommends steps to minimize any possible risk."
  June 2012 ,The Journal of Invasive Cardiology,Device Loss and Entrapment in Contemporary PCI,"PCI devices rarely get lost or trapped, but when they do it can be both critical and urgent."
  April 2012 ,BMC Clinical Pharmacology,Errors in Medication History at Hospital Admission,Almost half of patients have an error in their medication list at hospital admission.
  June 2012 ,Pediatric Nursing,Optimism Bias and Parental Views on Safety,What's the influence of optimism on parents' beliefs about their children's safety?
  June 2012 ,American Journal of Health-System Pharmacy,REMS: Assessment of a Center's Policies and Procedures,Read about 1 hospital's experience in improving REMS compliance.
  December 2012 ,Neurosurgical Focus,Neurosurgical Checklists,"Surgical checklists are widely used in many areas of surgery, but their use in neurosurgery has lagged behind. In this review, the authors summarize the checklists currently available to neurosurgeons."
  December 2012 ,American Nurse Today,How to Handle Disruptive Physician Behaviors,An old and complex problem is coming under new scrutiny in an era of patient safety. Find out how to detonate the bomb.
  December 2012 ,Neurosurgical Focus,Neurosurgical Adverse Events and Strategies for Reduction,"In this article, the authors identify the most common neurosurgical adverse events, and propose quality and safety initiatives with the aim of improving outcomes for neurosurgical patients."
  October 2012 ,Pediatric Pharmacotherapy,FDA Drug Safety Update for Pediatric Health Care Providers,What are the newest drug safety recommendations for pediatric patients?
  November 2012 ,American Heart Journal,Pediatric Cardiovascular Safety,Pediatric drug and device development may use adult data but often requires additional preclinical and clinical testing. Is this enough to protect kids?
  November 2012 ,BMC Musculoskeletal Disorders,Mortality as an Indicator of Patient Safety in Orthopaedics,"Which factors contribute to mortality in orthopedic and trauma surgery, and how can these be prevented?"
  October 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,ISMP Survey Reveals Issues With Carpuject Prefilled Syringes,Medications are withdrawn from prefilled cartridges for many reasons. Why is this risky practice?
  November 2012 ,BMC Neurology,Deterioration of Parkinson's Disease During Hospitalization,A substantial number of Parkinson's disease patients deteriorate during hospitalization. Why?
  October 2012 ,AccessMedicine from McGraw-Hill,Pediatric Radiation Exposure in Evaluation for Blunt Trauma,This was the first study to prospectively measure and calculate the ionizing radiation exposure of pediatric blunt trauma patients. It's not  insignificant.
  October 2012 ,Applied Radiology,MRI of Abdominal and Pelvic Pain in Pregnancy,This review discusses the safety and the practical applications of MRI in determining the source of abdominal and pelvic pain in the pregnant patient.
  September 2012 ,ISMP Medication Safety Alert!® Acute Care Edition,Avoiding Inadvertent IV Injection of Oral Liquids,Read about an error in which oral LORazepam was administered intravenously.
  October 2012 ,Western Journal of Emergency Medicine: Integrating Emergency Care with Population Health,IPV and Heath Behaviors of Female ED Patients,Are abused women likely to take risks with their own health?
  September 2012 ,Journal of the American Geriatrics Society,Patient Safety Study: Hospital-Acquired Pressure Ulcers,The results from this survey on the incidence of pressure ulcers in hospitalized Medicare patients demonstrate that hospital-acquired pressure ulcers remain a serious problem.
  September 2012 ,BMC Surgery,Can Aviation-Style 'Readbacks' Improve Patient Safety in Surgery?,How effective are readbacks in reducing communication errors and improving patient safety in the operating room?
  October 2012 ,International Journal for Quality in Health Care,What Does the Patient Know About Quality?,Are most patients aware of and concerned about the quality of healthcare that they receive? This new article explores the issue.
  September 2012 ,The Hospitalist,System Failure,A recent Department of Health report showed that most adverse events in the hospital still go unreported. What can the hospitalist do to improve patient safety?
  September 2012 ,Journal of the National Cancer Institute,Radiation-Related Risk of Basal Cell Carcinoma,What's the dose-response relationship between radiation and cancer in childhood cancer survivors?
  June 2012 ,BMC Surgery,Patient Safety: Controlling Latent Risks in the OR,"Can a focus on material, training and staffing resources reduce incidents in the OR?"
  September 2012 ,The Annals of Pharmacotherapy,Medication Use and Risk of Falling in Geriatric Outpatients,"As number of medications in older patients increases, risk of falling increases."
  September 2012 ,Southern Medical Journal,Pharmacotherapy Considerations in Elderly Adults,Pharmacotherapy mishaps are a major problem for all healthcare practitioners treating the elderly. What steps can you take to develop a safe and effective drug therapy plan for older adults?
  April 2013 ,Infection Control and Hospital Epidemiology,Respiratory Virus Shedding of Healthcare Workers,Healthcare-associated spread of respiratory viruses continues to be a patient safety issue.
  March 2013 ,The Annals of Pharmacotherapy,Prevalence and Nature of Medication Administration Errors,Can these interventions reduce medication errors at your institution?
  March 2013 ,Aging Health,Managing Falls in Older Patients With Cognitive Impairment,Find new ways to reduce the risk of falling for at risk populations with cognitive impairment.
  March 2013 ,Annals of Family Medicine,Long-Term Consequences of False-Positive Mammography,False-positive mammograms can have long-term deleterious psychosocial effects on the recipients -- as much as three-years later.
  March 2013 ,ISMP Medication Safety Alert!® Acute Care Edition,Side Tracks on the Safety Express: Interruptions and Errors,Has an interruption caused you to make an error? What can be done to minimize the risk?
  March 2013 ,Southern Medical Journal,Does Gun Accessibility Lead to Violence-Related Injury?,This study suggests that attitude is more important than access when it comes to the risk of violence-related injuries in inner city youths.
  February 2013 ,ISMP Medication Safety Alert!® Acute Care Edition,Pharmacy Programs on Transitions From Hospital to Community,Can transitional programs focusing on adherence and high-alert medications decrease hospital readmissions at your institution?
  February 2013 ,Journal of Hospital Medicine,Zolpidem Associated With Increased Risk of Inpatient Falls,Zolpidem use in hospitalized patients may be a significant and potentially modifiable risk factor for falling.
  February 2013 ,Applied Radiology,How Do You Solve a Problem Like Incidentalomas?,Should a battery of costly tests be run when an incidental finding may have no clinical significance?
  February 2013 ,Critical Care Medicine,Reported Medication Errors in ICU and Non-ICU Settings,Are there more harmful errors in ICU or non-ICU settings?
  January 2013 ,ISMP Medication Safety Alert!® Acute Care Edition,Inappropriate Use of Bulk IV Contrast Increases Infection,Is your institution using contrast media safely? Or are your patients at risk for contamination?
" Open Access Journal of Plastic Surgery,  February 2013 ",ePlasty,An Office-Based Surgical Safety System and Patient Outcomes,Can implementing a surgical safety checklist for office-based procedures effectively reduce surgical complications?
  January 2013 ,Nanomedicine,Nanomaterials and Stem Cells for Dental Tissue Regeneration,Stem cell biology combined with tissue engineering technology utilizing nanomaterials is an exciting new approach for the development of innovative strategies for dental tissue regeneration.
  January 2013 ,BMC Family Practice,Improving Drug Dosing for Patients With Renal Impairment,Patients with chronic kidney disease are at increased risk for potentially harmful prescribing. This study evaluated software which recommends dose adjustments based on creatinine clearance.
  January 2013 ,Journal of Pediatric Psychology,Ethical Guidance for Pediatric e-health Research,"E-health research is a fast-growing research tool in pediatric psychology, but there is little pragmatic guidance as to ethical best practice. This article aims to provide ethical guidelines."
