Date,Source,Headlines,Teaser
  February 2014 ,Medscape Infectious Diseases,An Epidemic of Epidemics,"In this concise review, John Bartlett reminds us of how easily epidemics can, and do, flourish in the United States. "
  February 2014 ,Medscape Family Medicine,Do Clinicians Base CAM Recommendations on Efficacy Evidence?,How much is healthcare providers' self-use and recommendation of CAM based on evidence of efficacy?
  February 2014 ,Medscape Pharmacists,Do Patients on Anticoagulants Also Need Acid Suppressants?,Does use of low-dose aspirin or dual-antiplatelet therapy necessitate use of gastroprotection?
  February 2014 ,USMLEasy from McGraw-Hill,A Longshoreman With Back Pain: Herniated Disk or Something Else?,"A 46-year-old longshoreman has lower back pain radiating down the posterior aspect of his left leg, and paresthesias in the lateral aspect of his left foot. What should the exam reveal?"
  February 2014 ,Medscape Internal Medicine,Adult Immunization Retake,Could the big reveal of vaccine-related information early this year be the 'shot in the arm' we need to make progress toward Healthy People immunization goals?
  February 2014 ,Medscape Features Slideshows,10 Most Costly Inpatient Conditions,Several prevalent health disorders account for billions of dollars in healthcare costs. Some critics question whether these high costs are necessary.
  February 2014 ,Medscape Nurses,Tool to Capture Cancer Cachexia's Psychosocial Consequences,The process of developing an item bank sheds much-needed light on the psychosocial side of cancer cachexia.
  February 2014 ,CHOP Expert Commentary,Overcoming Injection Fears: Helping Kids Learn to Be Brave,There are some specific strategies that can help even the most frightened child be successful when receiving an injection.
  February 2014 ,Medscape Internal Medicine,Is Healthcare Shaped by Industry? Of Course It Is,Healthcare today is undeniably intertwined with industry. The challenge is to keep it professional and patient-centered.
  February 2014 ,Medscape Internal Medicine,Celiac Disease in Primary Care: Applying Current Guidelines,"Celiac disease is on the rise, as are the sheer numbers of guidelines. What is a primary care provider to do? "
  February 2014 ,Medscape Pharmacists,How Is Uremic Pruritus Treated?,What is the latest on managing this frequent complication of renal failure?
  February 2014 ,USMLEasy from McGraw-Hill,It's Twins! Can Pre-Term Labor Be Avoided?,"A 30-year-old with a twin gestation at 25 weeks presents to labor and delivery with uterine contractions, back pain, and vaginal bleeding. What should be the next steps in evaluating this patient?"
  April 2014 ,CDC Expert Commentary,Adult Vaccines: Never Miss a Chance,Adults are not receiving the vaccines that they need. Review these measures to improve adult vaccination practice.
  April 2014 ,Medscape Features Slideshows,Medical Marijuana: What Do Physicians Say About It?,Medscape surveyed over 1500 physicians from across the nation to find out their views on medical marijuana.
  April 2014 ,Medscape Business of Medicine,Can Doctors Speak Their Minds Without Getting Into Trouble?,"Expressing strong opinions about things you think are wrong may seem like the right thing to do, but it gets many physicians into hot water with their hospital."
  April 2014 ,Medscape Pharmacists,NSAIDs: Not as Safe as Patients May Think,What is the latest evidence regarding safe use of these all-too-common agents?
  March 2014 ,Medscape Business of Medicine,Do You Keep Seeing Patients When You're Sick?,Do you go to your office or to the hospital and see patients even when you have obvious cold symptoms and feel lousy? You're not alone. Is there another option?
  March 2014 ,Medscape Cardiology,Statin Expansion: Hold the Rx,Dr. Rita Redberg explains her New York Times op-ed against the increased use of statins and the neglected role of a healthy diet and exercise.
  March 2014 ,Medscape Infectious Diseases,5 Viruses That May Pose Health Threats for Your Patients,"ID specialists need the latest on emerging and reemerging infections, to provide care and to offer consultations. Paul G. Auwaerter, MD, offers the latest on 5 (old and new) viruses active now."
  March 2014 ,Medscape Nurses,Interprofessional Education: It's Here to Stay,Widespread team-based and collaborative practice will only be possible when the health professions start learning together as students.
  March 2014 ,Medscape Optometry,Eye Pain in a Woman With Multiple Health Conditions,"How do you rule out the many different causes of the red, painful eye?"
  March 2014 ,Medscape Family Medicine,Could a Flu Shot Really Prevent a CV Event?,What does the evidence say about the effect of influenza vaccine on cardiovascular events?
  March 2014 ,Medscape Pharmacists,Can Aspirin Be Used for Migraine Prophylaxis?,Is this common analgesic the answer for migraine prevention?
  March 2014 ,Medscape Anesthesiology,Antibiotics for Epidural-Related Fever in Labor?,A study assessed the efficacy of antibiotic treatment for epidural-related fever during labor.
  March 2014 ,Medscape Ob/Gyn,New Guideline: Management of Women With Endometriosis,Dr. Peter Kovacs reviews an updated clinical practice guideline on endometriosis from the European Society of Human Reproduction and Embryology.
  March 2014 ,Medscape Nurses,The Obese Surgical Patient: Multimodal Analgesia Approach,"An obese woman is undergoing weight-reduction surgery. What are her risk factors for opioid-induced respiratory depression, and how can it be prevented?"
  March 2014 ,Medscape Oncology,"Taking the Boards: A Frisking, Then a Mugging","Dr. John Marshall found board certification 'really hard,' partly because questions had no right answer. He asks: Are boards a fair measure of a practicing physician's skills and knowledge base?"
  March 2014 ,Medscape Pediatrics,Infant Colic: Is a Solution at Hand?,"Numerous therapies have been suggested for the management of infant colic, but what does the evidence say?"
  March 2014 ,Medscape Business of Medicine,"Goodbye to the $250,000 Malpractice Cap?; More",Attorneys want to raise the medical injuries damages cap in California to $1 million; doctors who follow national guidelines may benefit from 'safe harbors'; why attorneys reject med-mal plaintiffs. 
  March 2014 ,Medscape Pediatrics,Short-term Outcomes of Bariatric Surgery in Teens,"If you need to counsel a family about the option of bariatric surgery in a child, this study would be useful to have at hand."
  March 2014 ,Medscape Cardiology,CT Overuse: An SCCT Response,"On behalf of the Society of Cardiovascular Computed Tomography, Dr. Leipsic responds to the recent New York Times op-ed on the excess use of radiation imaging."
  March 2014 ,Medscape Emergency Medicine,Are We Overusing CT Scans? Not Necessarily,"EM physician and diagnostic imaging specialist David Schwartz says the responsible use of CT scans is saving lives, and disagrees with the assertion that physicians are overradiating patients. "
  May 2014 ,Medscape Diabetes & Endocrinology,Becoming the Patient: Not as Easy as It Looks,"A physician tries to juggle an insulin pump, glucose testing, and everything else that goes along with the management of diabetes."
  May 2014 ,Medscape Family Medicine,Is Placating Patients Putting Medicine in Peril?,Medscape readers argue that the pursuit of patient satisfaction is bad medicine.
  May 2014 ,Medscape Oncology,Double Mastectomy Delays Chemo -- Hurts Survival?,Dr. Lidia Schapira reports on a study indicating that the trend for women to elect double mastectomy in early breast cancer delays chemotherapy and may affect survival.
  May 2014 ,Medscape Rheumatology,Arteritis or Not?,"Crack the case of a 63-year-old woman with soreness, stiffness, and jaw and scalp pain, but a negative ESR and temporal artery biopsy. Is it arteritis?"
  May 2014 ,Medscape Nephrology,Beta-Blockers Beat ACE Inhibitors in Dialysis Patients,Dr. George Bakris talks with Dr. Rajiv Agarwal about new research comparing the effectiveness of beta-blockers vs ACE inhibitors at controlling blood pressure in patients on dialysis.
  May 2014 ,Medscape Nurses,Preparing for the Time of Death,What decisions would you make to provide this family with the best possible end-of-life experience? 
  May 2014 ,Medscape Nurses,Easing the Symptoms of Chronic Heart Failure,An intervention proves to be effective in improving quality of life for patients with chronic heart failure.
  May 2014 ,Medscape Nurses,Quiz: How Much Do You Know About Flo?,"We all know about Florence Nightingale and her legacy, but do we really know Flo? In celebration of Nurses' Week and Flo's birthday, take our quiz and find out."
  April 2014 ,theheart.org on Medscape,Life and Times of Leading Cardiologists. Guest: Magnus Ohman,"Dr. Robert Califf talks to Dr. Magnus Ohman, an officer and a physician, about his rock 'n' roll journey from Stockholm to Durham."
  April 2014 ,Medscape Neurology,American Pain Society (APS) 33rd Annual Scientific Meeting ,Read clinically focused news coverage of key developments from APS 2014.
  April 2014 ,Medscape Neurology,Epilepsy and Multiple Sclerosis: Is There a Link?,"The co-occurrence of epilepsy and multiple sclerosis is not well understood, but it suggests that clinicians need to be alert to this possibility in patients with either condition."
  April 2014 ,theheart.org on Medscape,"Apr 25 News: Marijuana, Head and Neck Tumors, Warfarin, More",Hear a review of the top stories for the week ending Apr 25
  April 2014 ,Medscape Pharmacists,Are Medication Overuse Headaches Associated With NSAIDs?,Why can NSAID use for headache pain sometimes be too much of a good thing?
  April 2014 ,Medscape Rheumatology,Spondyloarthritis: Look Higher Than the Sacroiliac Joints?,"To see whether we are 'looking high enough,' patients with spondyloarthritis were assessed for the presence of spinal inflammation on MRI."
  April 2014 ,Medscape Rheumatology,Finger and Toe Necrosis: Is It Raynaud's?,Crack the case of a 37-year-old woman with extensive finger and toe necrosis.
  April 2014 ,Medscape Neurology,Acetaminophen Caution and Guidance,"In the wake of the FDA's recommended restrictions on acetaminophen-containing drug products, Dr. Charles Argoff discusses optimal use of the agent."
  April 2014 ,theheart.org on Medscape,"Apr 11 News: Cards as Medicare Payees, POISE-2, ICDs, More",Hear a review of the top stories for the week ending Apr 11.
  April 2014 ,Medscape Ophthalmology,A Young Woman With Unilateral Eye Pain and Erythema,"A 30-year-old woman presents with right eye pain, air and light sensitivity, and redness. What is your differential diagnosis, and what would you do next?"
  April 2014 ,Medscape Orthopedics,Should POLICE Replace RICE as the Ankle Therapy of Choice?,"A popular therapy for sprains and strains should be replaced with an evidence-based guideline for treatment, critics charge. But RICE still has defenders among sports medicine specialists."
  April 2014 ,Medscape Gastroenterology,Debunking Myths About Diverticular Disease,Dr. David Johnson reviews new data that put to rest several long-held beliefs about diverticulosis and diverticulitis.
  June 2014 ,Medscape Nurses,Preventing Unplanned Extubation in Neonatal Intensive Care,A NICU takes a bundle approach to solve this common patient safety problem.
  June 2014 ,Medscape Pharmacists,Has Gabapentin Become a Drug of Abuse?,Do you closely monitor your patients taking gabapentin for signs of misuse and abuse?
  June 2014 ,Medscape Nurses,Bringing Palliative and Hematologic Malignancy Care Together,A program to bring palliative care services to a hematologic malignancy-bone marrow transplant unit has impressive results.
  June 2014 ,Medscape Business of Medicine,The Battle to Topple Obamacare Heats Up; More,The fight to overturn Obamacare; a possible setback in malpractice; an encouraging trend for some doctors; acceding to a patient's wishes?; and more.
  June 2014 ,theheart.org on Medscape,"You Say TAVR, I Say TAVI: The Latest From Europe",Dr. Kappetein gives a European perspective on the TAVR data from EuroPCR and where he sees the field going.
  June 2014 ,Medscape Features Slideshows,Medical Advertising: A Glimpse Into the Past,"Based on early 20th century issues of the American Journal of the Medical Sciences, this slideshow explores how medical advertising has changed."
  June 2014 ,Medscape Pediatrics,"CT Radiation in Kids: How Much of a Risk, Really?",Has the pendulum swung too far in the attempts to reduce exposure to ionizing radiation in children?
  June 2014 ,CDC Expert Commentary,Drug Diversion in Healthcare Settings,"The problem of drug diversion in healthcare has caused large infectious disease outbreaks, among other harms to patients and staff."
  May 2014 ,Medscape Internal Medicine,Who Knows Best? Not Benjamin Spock!,Patient-satisfaction surveys are the latest 'big thing' in medicine. But Dr. Lundberg explains why patient satisfaction is not the same as good healthcare.
  May 2014 ,Medscape Allergy & Immunology,SLIT for Allergies: Could It Hurt Your Practice Financially? ,"In a short period of time, the FDA has approved 3 sublingual immunotherapy treatments for certain seasonal allergies. Could the introduction of SLIT in the US harm clinicians financially? "
  May 2014 ,Medscape Rheumatology,"Treat Patients, Not Lab Tests",Dr. Stephen Paget discusses a patient with giant cell arteritis but a normal erythrocyte sedimentation rate and negative temporal artery biopsy. 
  May 2014 ,Medscape Nurses,What Dreams May Come at the End of Life,A study quantifies the frequency of dreams and visions at the end of life and explores their effect on patients.
  May 2014 ,Medscape Neurology,Medical Marijuana for Neurologic Diseases,"A systematic review of the use of medical marijuana for neurologic disease has been unveiled, and selected benefits have been found."
  May 2014 ,Medscape Business of Medicine,Don't Sue Me! Malpractice Pitfalls in Hospital Medicine,Most clinicians with long careers will one day find themselves on the receiving end of a medical liability claim. Dr. Franklin Michota offers advice on how to minimize the risk of being sued. 
  May 2014 ,Medscape Business of Medicine,"Patient Contact: Shake Hands, Hug, Fist Bump, or Just Smile?",Some doctors try to avoid touching patients in order to not spread germs. But the patients feel like they're missing out. What should you do?
  May 2014 ,Medscape Ophthalmology,A 'Perfect Storm' in Ophthalmology,"Drs. Roger Steinert, Stephen Lane, and Thomas Samuelson discuss the convergence of technology, devices, and measurement formulas that promises better patient outcomes than ever before."
  May 2014 ,Medscape Business of Medicine,New Tactic to Keep Tort Reform; Deadly Hospital Linens; More,Doctors favor higher med-mal cap; a hospital faces multiple negligence claims; John Edwards returns to court in med-mal case; missing biopsy prompts lawsuit.
  May 2014 ,Medscape Pediatrics,Food Allergy in the Breastfed Infant,"Can exclusively breastfed infants display symptoms of food allergy, and if so, how should they be managed?"
  May 2014 ,Medscape Oncology,New Guidelines on Chemotherapy-Induced Peripheral Neuropathy,Medscape talks to Dr. Dawn Hershman about new ASCO guidelines on the prevention and treatment of chemotherapy-induced peripheral neuropathy.
  May 2014 ,Medscape Anesthesiology,Enhanced Recovery Protocol for Colorectal Surgery,"Can traditional perioperative practice be challenged to reduce complications, length of stay, or costs?"
  July 2014 ,Medscape Family Medicine,Physicians Are Talking; Join the Conversation!,"Recent Medscape articles sparked many heated debates among physicians. See what your colleagues are saying, and weigh in with your own opinion. "
  July 2014 ,Medscape Internal Medicine,American Healthcare Predictions From Past to Future: Part 1,Dr. Lundberg revisits 13 predictions he made 25 years ago. How prescient was he?
  July 2014 ,Medscape Oncology,Reducing Patients' Symptom Burden in Cancer,"Dr. Maurie Markman discusses the clinical importance of reducing ovarian cancer patients' symptoms, even when they do not clearly respond to treatment using typical measures like RECIST."
  July 2014 ,Medscape Critical Care,The Case Against Benzodiazepine Use in the ICU,How should mechanically ventilated patients in the ICU be sedated? 
  July 2014 ,Medscape Nurses,Defining the Experience of Breathlessness,"The symptom is common and the experience is frightening, but breathlessness has never really been well defined until now."
  July 2014 ,Medscape Rheumatology,Are Docs Adhering to Targeted Treatment in RA?,A new study follows up the BeSt study and looks at physician compliance with DAS-based treat-to-target strategies in rheumatoid arthritis.
  July 2014 ,CDC Expert Commentary,Prescribing Sedatives and Anxiolytics: Take Care!,Prescribers need to be aware of the safety risks associated with these drugs and the new lower recommended doses for some.
  July 2014 ,theheart.org on Medscape,July 11 News Podcast,Hear a review of the top cardiology stories for the week ending July 11
  July 2014 ,Medscape Orthopedics,Will New Programs Stem the Epidemic of Knee Injuries?,"Experts have figured out why ACL injuries, especially among female teenage soccer players, are on the rise, but will athletes, trainers, and coaches take new preventive programs seriously?"
  July 2014 ,Medscape Neurology,Opioids: Proper Prescribing and Treating Addiction,Two recent initiatives provide clinicians with guidance on opioid prescribing and addressing opioid dependence and addiction.
  July 2014 ,Medscape Ophthalmology,A 32-Year-Old Woman With Decreased Vision in Her Left Eye,A 32-year-old woman with a known brain tumor has decreased vision in her left eye. What is your differential diagnosis?
  June 2014 ,theheart.org on Medscape,E-Cigarettes: What to Tell Patients,"Channeling Donald Rumsfeld, Dr. Bilazarian outlines both the known and unknown unknowns about e-cigarettes. "
  June 2014 ,Medscape Diabetes & Endocrinology,Helping Diabetes Patients on 'Worst Day of My Life',"Dr. Anne Peters talks with Tami Ross, a leader in diabetes education, about how the healthcare team can help diabetes patients face their new diagnosis and go on to lead healthy, happy lives."
  June 2014 ,theheart.org on Medscape,My Top Six Stupid Insurance Company Directives,Dr Walton-Shirley has a therapeutic rant about the time wasted responding to dubious insurance company directives. She ends with a call to action     to (hopefully) end the madness.
  June 2014 ,Medscape Oncology,10 ASCO Takeaways for Primary Care Physicians,ASCO Immediate Past President Dr. Clifford Hudis discusses the results of 10 studies from ASCO 2014 with relevance across the medical specialties.
  June 2014 ,Medscape Oncology,Patient Engagement: A Revolutionary Change? ,ASCO Chief Medical Officer Dr. Richard Schilsky on how more informed patients will affect medicine.
  June 2014 ,Medscape Rheumatology,Marijuana for Arthritis and Pain: Is There a Role?,A look at the evidence on medical marijuana for rheumatologic conditions. 
  June 2014 ,theheart.org on Medscape,A 40-year-old Woman With Chronic Chest Pain: What Next?,Dr Ronald Wharton reviews echo images from a 40-year-old woman with chronic chest pain.
  June 2014 ,CDC Expert Commentary,MERS-CoV: Evaluating Patients and Managing Close Contacts,"The CDC provides detailed recommendations on the presentation of MERS-CoV, infection control, and testing and management of close contacts."
  June 2014 ,theheart.org on Medscape,Paul Ridker on Inflammation and Residual CV Risk,Dr. Bilazarian interviews Dr. Paul Ridker about the ongoing CANTOS and CIRT trials and the inflammatory hypothesis of CV risk.
  August 2014 ,theheart.org on Medscape,TAVI: What's new? LOTS!,"Dr Melissa Walton-Shirley reports on a number of TAVI presentations, including discussions of local vs general anesthesia and the Direct Flow TAVI device."
  August 2014 ,theheart.org on Medscape,Fitness Trackers: A Prescription to Move?,"Drs. Harrington, Califf, and Yancy discuss their use of fitness tracking devices and the public health potential of wearable tech."
  August 2014 ,Medscape Family Medicine,Drug-Test Physicians? Docs Say 'No Way',"Physicians who commented on Medscape believe that drug testing of physicians is unnecessary and intrusive, and that physicians' right to privacy outweighs the public interest."
  August 2014 ,Medscape Nurses,Building Generalists' Knowledge of Palliative Care,How important is palliative care expertise across clinical settings? How can we raise the bar of care provided by generalists?
  August 2014 ,Medscape Internal Medicine,What? No More Annual Pelvic Exams?,The recent recommendation from the American College of Physicians to forgo annual routine pelvic exams for most women has sparked much debate.
  August 2014 ,Medscape Pediatrics,Codeine for Kids: Glass Half Empty or Half Full?,"Despite a reduction in the prescription of codeine during pediatric ED visits, thousands of children are still given codeine for cough or URI."
  August 2014 ,CHOP Expert Commentary,Antibiotic Overuse in Kids: Lessons Learned,What are some of the reasons that antibiotics are overused in kids? Dr. Zaoutis explores lessons learned from Medscape's recent member survey.
  August 2014 ,Medscape Ob/Gyn,In Defense of the Pelvic Exam,"Medscape spoke with Barbara Levy, MD, ACOG's Vice President for Health Policy, about the implications of the new recommendation against routine pelvic exams."
  August 2014 ,theheart.org on Medscape,Cardioversion for New-Onset AF: Time to Hit the Pause Button?,"A new study triggers memories of a patient who died following cardioversion, prompting Dr John Mandrola to question the safety of the 48-hour period after     AF onset for cardioversion without anticoagulation."
  August 2014 ,Medscape Gastroenterology,Hemorrhoids Can Be a Real Pain,"Patients might not bring them up, but hemorrhoids and anal fissures, along with their consequences, are common complaints. Here's how to evaluate and treat them."
  August 2014 ,Medscape Internal Medicine,New-Onset Neuropathy: Case Challenge,A patient presents with new-onset peripheral pain. What is the most likely etiology?
  August 2014 ,Medscape Pharmacists,Do Aspirin and Ibuprofen Interact?,Did you know that this common OTC painkiller can counteract the cardioprotective effects of aspirin?
  August 2014 ,CDC Expert Commentary,Keeping Ebola in Check: Advice From the CDC,CDC addresses the top questions asked by healthcare providers about the Ebola virus outbreak and possible spread to the United States.
  August 2014 ,Medscape Business of Medicine,9 Ancillary Services That Can Boost Practice Revenue,"Doctors are looking for ways to increase revenue, and some new services may be very useful in helping to add to one's practice. "
  August 2014 ,Medscape Ophthalmology,A Teenager With Right-Eye Swelling,What condition do you suspect is present in this 17-year-old boy with a headache and sudden eye swelling?
  August 2014 ,Medscape Oncology,A Physician's Perspective on Assisted Suicide,Dr. David Kerr thoughtfully responds to news that religious leaders support a proposed UK law for physician-assisted suicide and ponders whether he could offer his cancer patients this option.
  August 2014 ,Medscape Nurses,Nurses: Are You Environmental Health Stewards?,"Regardless of setting of care or patient population, all nurses are responsible for integrating environmental health into their practice. Where do you stand?"
  August 2014 ,Medscape Ob/Gyn,Should Morcellation Be Banned?,Surgeons discuss a recent FDA statement discouraging the use of laparoscopic power morcellators in most women with uterine fibroids.
  July 2014 ,Medscape Business of Medicine,Are We Overprotecting Kids From School Problems?,"Glenn Saxe, MD, child psychiatrist, shares provocative opinions about the mental health of youth, and how we may be overprotecting kids and giving them too much medication."
  July 2014 ,Medscape Psychiatry,What Is Addiction?,"Derick Vergne comments on an article that asks, 'What is the defining property of addiction?'"
  September 2014 ,Medscape Rheumatology,X-ray Interpretation: A Discrepancy?,A study assesses the differences in identification of sacroiliac disease between local and central x-ray interpreters.
  September 2014 ,Medscape Nurses,Why So Few Psychiatric Providers on Palliative Care Teams?,A survey of palliative care team leaders finds that having a consistent psychiatric provider is rare.
  September 2014 ,Medscape Business of Medicine,Surprising Legal Dangers of 'Safe' Social Media,Your innocent-seeming posts or 'likes' on such sites as Facebook and LinkedIn can land you in legal hot water.
  September 2014 ,Medscape Internal Medicine,Ebola: A Primary Care Physician's Point of View,Ebola continues to erupt. What do US clinicians need to know?
  September 2014 ,Medscape Neurology,American Academy of Pain Management (AAPM) 25th Annual Clinical Meeting,Read clinically focused news coverage of key developments from AAPM 2014.
  September 2014 ,Medscape General Surgery,Appendicitis Without Appendectomy?,Is conservative management of uncomplicated appendicitis looking like a more viable option in some patients? Dr. Albert Lowenfels thinks the jury is still out.
  September 2014 ,Medscape Rheumatology,Fibromyalgia: The Latest in Diagnosis and Care,"Medscape speaks with two fibromyalgia experts about the latest in understanding, diagnosing, and treating this at-times puzzling, painful condition. "
  September 2014 ,Medscape Business of Medicine,Drug and Alcohol Testing for Doctors: Getting Closer?; More ,"Random drug and alcohol testing may be mandatory for some doctors; a plaintiffs' haven becomes less so; claims drop in Maine, but the reasons are debated; state high court ruling favors plaintiffs."
  September 2014 ,CDC Expert Commentary,Differentiating Chikungunya From Dengue: A Clinical Challenge,CDC provides detailed advice on diagnosing and managing dengue and chikungunya.
  September 2014 ,Medscape Pharmacists,What Are the Effects of Cannabis Use During Pregnancy?,Does marijuana use during pregnancy have consequences on the developing fetus?
  September 2014 ,Medscape Business of Medicine,"Doctors' Dilemma: Lower Costs, Please Patients, or Avoid Lawsuits?","Doctors are expected to decrease the cost of patient care, but they may be thwarted by strong pressures that work against that goal. "
  September 2014 ,Medscape Internal Medicine,How Is Prescribing Opioids Like Coaching Football?,Three things can happen. Two of them are bad. Dr Lundberg explains.
  September 2014 ,Medscape Neurology,11 Tips for Better Opioid Prescribing,Two pain experts offer guidance on appropriate use of opioid analgesics. 
  September 2014 ,CDC Expert Commentary,Ending Opioid Abuse,"CDC Director Tom Frieden discusses the national problem of opioid abuse and overprescribing, citing data that show stark regional differences in prescribing patterns. "
  September 2014 ,Mayo Clinic,Cardiac Amyloidosis: The Great Imitator,Three Mayo experts explain the three main types of cardiac amyloidosis and dispel some myths about the diagnosis and treatment of this rare condition.
  September 2014 ,Medscape Pediatrics,Pediatric Research 2014: The Year's Most Interesting Studies,Catch up on the 'don't miss' pediatric research studies published so far in 2014.
  September 2014 ,Medscape Neurology,PAINWeek 2014,Read clinically focused news coverage of key developments from PAINWeek 2014.
  September 2014 ,Medscape Oncology,Asking the Experts: CAM and Cancer,"Two experts on CAM discuss the difference between complementary and alternative treatments, as well as how they relate to mainstream cancer care."
  September 2014 ,Medscape Oncology,Complementary and Alternative Treatments in Cancer,Eight popular complementary interventions in cancer care are assessed on the basis of the scientific literature and what experts in the field say about their safety and effectiveness.
  September 2014 ,theheart.org on Medscape,CvLPRIT: Validating the Interventionalist's Will to Indulge?,Dr Melissa Walton-Shirley's take on CvLPRIT and an ode to  interventional cardiologists.
  October 2014 ,Medscape Ob/Gyn,Managing Cancer During Pregnancy,Dr Peter Kovacs reviews the most important things to know about this difficult diagnosis.
  October 2014 ,Medscape Family Medicine,Gut Intuition: Necessary or Flawed Diagnostic Tool?,Physicians across many specialties discuss pros and cons of using 'gut feelings' during patient diagnosis.
  October 2014 ,Medscape Business of Medicine,Small Change in Opioid Prescribing May Have Big Impact,Moving hydrocodone combination products to Schedule II among controlled substances will lead to many adjustments from doctors and patients.
  October 2014 ,Medscape Business of Medicine,Med Boards Are Too Lax; Payment for Pain and Suffering; More,Do medical boards fail to protect the public from substandard care? is a cap on payment for pain and suffering unconstitutional?; and nonclinical factors that affect cardiac testing. 
  October 2014 ,Medscape Dental & Oral Health,A Natural Remedy for Canker Sores?,"Which topical treatment works best to reduce the size, erythema, and discomfort of recurrent aphthous ulcers?"
  October 2014 ,Medscape Infectious Diseases,Healthcare Professionals: Get a Flu Vaccine or Risk Being a Fool,Healthcare providers have no excuse to avoid the flu vaccine; they have access to the world's medical knowledge and should be able to rise above superstition and ignorance.
  October 2014 ,Medscape Family Medicine,"Statins: The Good, the Bad, and the Unknown",More than 200 Medscape readers weighed in on the growing doubt among clinicians about the risks and benefits of statins. 
  October 2014 ,Medscape,"'Cutting for Stone's' Verghese Talks Prose, Patients With Topol","Eric Topol interviews bestselling author Abraham Verghese on his ideas for improving the practice of medicine, and his passion for writing. "
  October 2014 ,Medscape Family Medicine,Test Your Knowledge: Medical Remedies From 1919,Guess which early 20th-century medical remedies were recommended by physicians. 
  October 2014 ,Medscape Pediatrics,"Kids and Flu: How Common Are Complications, Really?",A recent study raised a lot of eyebrows with a conclusion that complications from influenza occurred in large numbers of healthy children. But is that reflective of the real world?
  October 2014 ,Medscape Diabetes & Endocrinology,Complications of Diabetic Neuropathy: EASD Takeaways,"Urogenital dysfunction, walking impairment, and pain are common complications of diabetic neuropathy. Solomon Tesfaye comments on the latest EASD studies in this field."
  September 2014 ,theheart.org on Medscape,Know Your NOACs,"With three novel oral anticoagulant (NOAC) medications available and a fourth submitted for approval, how much do you know about these alternatives to warfarin? Take our quiz to find out."
  September 2014 ,CHOP Expert Commentary,Keeping Kids Safe in Cars,A recent survey uncovered important knowledge gaps on the subject of child passenger safety.
  September 2014 ,Medscape Business of Medicine,Physician-Assisted Death Gets a Second Look,The subject of physician-assisted death evokes mixed feelings; more patients than physicians are in favor of it. Will support mount?
  September 2014 ,Medscape Business of Medicine,Have We Overlooked Palliative Care?,"Palliative care is not just for patients in hospice, explains Dr. Diane Meier; good palliative care can help relieve the suffering of people with chronic or disabling illnesses."
  September 2014 ,Medscape Internal Medicine,Physician-Assisted Dying: A Clinician's Perspective,"Clinicians must have patience, listen to suffering, and attend to the meaning of a patient's request to help end his or her life."
  September 2014 ,Medscape Oncology,Physicians Are Talking: Why Should We Assist in Suicide?,Does assisting terminally ill patients in dying constitute harm or an extension of care? Medscape members weigh in on the complex issue of physician-assisted suicide.
  September 2014 ,Medscape Oncology,Developing a Physician-Assisted Suicide Program,Dr Anthony Back discusses his experience with the physician-assisted suicide program at Seattle Cancer Care Alliance.
  September 2014 ,Medscape Business of Medicine,Physician-Assisted Suicide: Only As a Last Resort,"Many doctors support the idea of physician-assisted suicide, but, says bioethicist Art Caplan, no one should move as speedily as Jack Kevorkian, and doctors should try palliative care first."
  September 2014 ,Medscape Oncology,Bevacizumab's Role in Late-Stage Cervical Cancer,Dr. Maurie Markman discusses the recent FDA approval of bevacizumab for recurrent or late-stage cervical cancer and weighs the benefits of the drug in this setting against its toxicity profile.
  December 2014 ,Medscape General Surgery,Eponyms From A to Z,"In medicine, there are thousands of diseases, tests, and conditions named for their discoverer. How many can you recognize?"
  December 2014 ,Medscape Family Medicine,'On a Roof Looking Over the Edge': Why Physicians Commit Suicide,Physicians who commented on Medscape about the high rate of physician suicides have wide-ranging opinions about the causes of this phenomenon.
  December 2014 ,Medscape Psychiatry,Psychiatry Practice Changers 2014,Check out these advances in psychiatry from the past year.
  December 2014 ,Medscape Business of Medicine,Those 'Difficult' Patients Whom You and Your Staff Dread,Almost every doctor knows some patients who seem like nothing but trouble and conflict. Are there ways to diminish the difficulty?
  December 2014 ,Medscape Business of Medicine,"Try an Undirected Office Visit, and Regain an Emotional Bond","Because there are so many rules and regulations governing patient office visits, physicians are losing the ability to relate to patients as people. Here's how to improve that situation."
  November 2014 ,Medscape Neurology,A New Mechanism for Migraine Prevention,Two studies using monoclonal antibodies to target the calcitonin gene-related peptide could offer a novel way to prevent migraine.
  November 2014 ,Faculty of 1000,Corticosteroids in Cancer Pain Management,Do corticosteroids have benefits for cancer pain management?
  November 2014 ,theheart.org on Medscape,The Cardiology Show From AHA 2014 With Dr Valentin Fuster,"DAPT and IMPROVE-IT were the standouts from the American Heart Association 2014 Sessions, but Dr Fuster and panelists discuss lots more, including five curiosities that give pause for thought."
  November 2014 ,theheart.org on Medscape,MagnaSafe Proves Most Device Patients Safe in MRI Scanner,Dr Melissa Walton-Shirley relates the results of the MagnaSafe registry and makes a plea for healthcare providers and device makers to pay attention.
  November 2014 ,Medscape Oncology,Uterine Leiomyosarcoma: Rare Tumor in Clinical Trials,"Dr Martee Hensley discusses the difficulty in differentiating benign uterine fibroids from malignancy, the controversy over morcellation, and initiatives undertaken to manage uterine leiomyosarcoma."
