Date,Source,Headlines,Teaser
" November, 2005 ",Medscape Medical News,"FDA Approvals: ParaGard, Sure-Screen, Collagen Bone Healing Protective...","The FDA has approved an expanded patient profile for a nonhormonal intrauterine device (ParaGard Copper T 380A), a drugs-of-abuse point-of-collection test (Sure-Screen), and a resorbable collagen product (Collagen Bone Healing Protective Sheet)."
" December, 2005 ",Medscape Psychiatry & Mental Health eJournal [TM],Canadian Psychiatric Association 55th Annual Conference,Find out about the latest clinical practice guidelines for schizophrenia; physicians with psychiatric problems; new discoveries about the effects of chronic cannabis use; and more.
" December, 2005 ",Medscape Psychiatry,Substance Abuse and Bipolar Disorder,"This article reviews the epidemiology, etiology, course of illness, and treatment of co-occurring bipolar and substance-use disorders, highlighting areas in need of further exploration."
" December, 2005 ",Medscape Family Medicine,Viewpoint: Smoke Less. Breathe Easier?,Commentary on a study published October 2005 in the Journal of General Internal Medicine.
" December, 2005 ",Medscape Psychiatry & Mental Health eJournal [TM],APA's 57th Annual Institute for Psychiatric Services,Why are hospitalized psychiatric patients 3 times more likely to die than the general population? How do mentally ill smokers manage smoke-free psychiatric hospitals?
" December, 2005 ",Pain Management Nursing,"On the Meaning of ""Drug Seeking""",Do you use this term when describing some patients? Learn about less-stigmatizing descriptions of patient behavior related to requesting opioids for pain relief.
" December, 2005 ",Journal Watch,Behavioral and Environmental Risk Factors for Cancer,"Smoking causes 21% of global cancer deaths. Despite study limits, modification of additional risk factors (like weight loss, physical activity, and fruits and vegetables) could prevent cancer deaths."
" January, 2006 ",Medscape Psychiatry & Mental Health eJournal [TM],16th Meeting of the American Academy of Addiction Psychiatry,"What agents best help people reduce their drinking or abstain? What nonpharmaceutical treatment strategies work? What factors result in addiction in adolescents, and what are their drugs of choice?"
" January, 2006 ",Arthritis & Rheumatism Research News Alerts,The Impact of Smoking and Genes on Rheumatoid Arthritis,Researchers Offer New Insight into Specific Autoimmune Triggers Among Smokers with Shared Epitope Genes
" February, 2006 ",Medscape Medical News,"First-Time Generic Approvals: Commit, Dynacirc, Norco",The FDA has approved first-time generic formulations for nicotine polacrilex 2- and 4-mg lozenges (Commit); isradipine 2.5- and 5-mg capsules (Dynacirc); and hydrocodone bitartrate plus acetaminophen 5-mg/300-mg tablets (Norco).
" February, 2006 ",American Journal of Public Health,Breastfeeding Duration and Perinatal Cigarette Smoking,Understanding links between maternal smoking status around the time of pregnancy and duration of breastfeeding is crucial for both successful smoking cessation and the promotion of breastfeeding.
" February, 2006 ",Harm Reduction Journal,The War on Marijuana: Transforming the War on Drugs in the 90s,Policy discussion has shifted in some localities to one of decriminalization or de-prioritizing law enforcement resources dedicated to pursuing possession offenses. Where do we stand?
" February, 2006 ",Medscape Family Medicine,What Is Veisalgia and Can It Be Cured?,Commentary on a study published in December 2005 in BMJ.
" February, 2006 ",American Heart Journal,Alcohol Consumption and Coronary Artery Bypass Grafts,This retrospective analysis was designed to determine whether moderate alcohol intake was associated with prognosis or with progression of graft obstruction among patients with patent bypass grafts.
" February, 2006 ",Medscape Psychiatry,Substance Use in Adolescence and Young Adulthood,Is use of alcohol and/or tobacco in teenage boys a gateway to use of cannabis or other drugs?
" March, 2006 ",Harm Reduction Journal,Initiation of Opiate Addiction in a Canadian Prison,A case study of an individual who initiated non-injection opiate use in a Canadian prison and developed an addiction to the drug.
" March, 2006 ",Harm Reduction Journal,"A Qualitative Study of Injecting Drug Users in Tehran, Iran",A review of injecting-related HIV risk behaviors and suggested interventions to prevent HIV transmission among illegal drug users and their families/ sex partners.
" March, 2006 ",Annals of Family Medicine,Our Role in Recovery From Opioid Dependence,"Now armed with a potent drug, primary care physicians can treat addicted patients in their own practice."
" March, 2006 ",Pain Management Nursing,Obtaining Pain Relief - Hospitalized Substance Abusers,"Study participants described strategies used to get pain needs met and difficulties encountered, including lack of respect from staff and believing that their needs, fears, feelings, and pain went unacknowledged."
" March, 2006 ",Medscape Medical News,Highlights From MMWR: Increasing Racial Disparity in Syphilis Rates and...,"The CDC has reported on rates of primary and secondary syphilis in blacks and whites; methamphetamine use and high-risk sexual behaviors among heterosexual men; a case of naturally acquired inhalation anthrax; and the prevalence of cigarette smoking in adults who have a history of homelessness, living in shelters, or jail time."
" March, 2006 ",The Journal of Primary Prevention,Alcohol Use Prevention Among Urban Youth: 'Slick Tracy' Program,This randomized controlled trial design involved 60 public schools in the city of Chicago.
" March, 2006 ",Medscape Family Medicine,The Anxiety and the Ecstasy,"Commentary on a study published February 24, 2006 in the British Medical Journal"
" March, 2006 ",Medscape Family Medicine,Viewpoint: Waiting for Methadone,Commentary on a study published in the Archives of General Psychiatry designed to determine whether interim methadone maintenance would enhance enrollment rates to a comprehensive methadone program.
" March, 2006 ",Journal of the American Geriatrics Society,"Alcohol Use, Comorbidity, and Mortality",A lower threshold of alcohol use should be recommended for older adults with specific comorbidities.
" April, 2006 ",Medscape General Medicine,"Reader's Response to ""Smoke Out Doctors""","Here is a reader's letter along with the author's reply to the published article entitled, ""Smoke Out Doctors Who Neglect Their Smoking Patients."""
" April, 2006 ",CHEST,"""Tobacco Free With FDNY"": FDNY WTC Tobacco Cessation Study",Post 911 tobacco dependency treatment using combination nicotine medications is safe. But did it work?
" April, 2006 ",CHEST,Tobacco Dependence Treatment: Time To Change the Paradigm,Nicotine dependence is not a character flaw. Providing effective treatment so that our patients have the proper tools to stop smoking is the only way to prevent the progression of COPD.
" April, 2006 ",Journal Watch,Behavioral Intervention Can Lead to Sustained Lifestyle Changes,"Behavioral counseling superior to advice sessions for making and sustaining lifestyle changes. But, could there be a more efficient method to achieve changes that last?"
" May, 2006 ",Current Opinion in Psychiatry,Psychosis Among Substance Users,Epidemiological and biological studies suggest that cannabis is a component cause in the development of schizophrenia. Other substance use is also associated with the risk of psychosis. Find out more.
" May, 2006 ",American Journal of Public Health,Smokeless Tobacco Use Among Adults and Adolescents in the US,The anti-tobacco message seems to have hit home among American adolescents when it comes to smokeless tobacco.
" May, 2006 ",Medscape Medical News,Highlights From MMWR: Iowa Mumps Outbreak Spreads to 10 States and More,The CDC has reported on the spread of a mumps outbreak; the prevalence of tobacco use among students aged 13 to 15 years worldwide; and trends in antihypertensive medication use among adults.
" May, 2006 ",Current Opinion in Psychiatry,Family Interventions for Drug and Alcohol Misuse,"Family interventions lead to positive outcomes for misusers and family members, but interventions supported by the most evidence are not used. What should you know to best help patients?"
" May, 2006 ",Journal of the American College of Cardiology,Rimonabant: A Cannabinoid CB1 Receptor Blocker to Manage CRF,"Rimonabant has a potential to be a useful adjunct to lifestyle and behavior modification in treatment of multiple cardiometabolic risk factors, including abdominal obesity and smoking. Read why."
" June, 2006 ",Medscape General Surgery,We Need Designated Pedestrians? A Viewpoint,Commentary on a study on the severity of pedestrian injuries and alcohol consumption published June 2006 in the Journal of the American College of Surgeons.
" June, 2006 ",Medscape Nurses,Crystal Methamphetamine Abuse,"""There has been a lot of media attention lately about crystal methamphetamine abuse. What is crystal methamphetamine and how can I recognize crystal methamphetamine abuse in patients?"""
" June, 2006 ",Journal of Community Health,Parents' Perceptions of the Role of Schools in Tobacco Use Prevention,"Parents were supportive of smoking prevention activities, but almost two-thirds believed their child's school should get parents' input."
" June, 2006 ",Southern Medical Journal,Saw Palmetto-induced Pancreatitis,"A 55-year-old reformed alcoholic, sober for greater than 15 years, presented with severe non-radiating epigastric pain associated with nausea and vomiting."
" June, 2006 ",American Journal of Public Health,Cigarette Smoking and HIV Prognosis Among Women in the HAART Era,Some of the positive benefits provided by HAART are negated in women smokers.  Find out what these benefits are.
" June, 2006 ",Environmental Health Perspectives,Trends in Exposure of Nonsmokers,"Although recent public health efforts to reduce exposures have had an important effect, children and non-Hispanic black nonsmokers show relatively higher levels of serum cotinine."
" June, 2006 ",Journal of the American College of Cardiology,Alcohol Consumption and Associated Incident Heart Failure,Does alcohol consumption increase or decrease the risk of incident congestive heart failure among older adults?
" July, 2006 ",Medscape Medical News,Animal Study Shows Potential in Future Treatment for Human Drug Addiction,A new study has established an equivocal link between reduced D2-receptor availability and cocaine abuse a finding that has promise for the treatment of drug addiction in humans.
" July, 2006 ",Medscape Medical News,Highlights From MMWR: Depression-Related Hospitalization Rates Soar...,The CDC has reported on rates for depression-related hospitalization among children aged 5 to 19 years; trends in cigarette use among high-school students; and leading causes of violent death in the United States.
" July, 2006 ",Pediatric Nursing,The Family Empowerment Network: Service Model for FASD,"Learn to recognize children at risk for FASD, identify appropriate diagnostic and intervention services, and develop additional resources."
" July, 2006 ",Journal of the American Board of Family Medicine,A Handheld Computer Smoking Cessation Tool,An effective method for translating evidence-based guidelines on smoking cessation into clinical care.
" July, 2006 ",Southern Medical Journal,Acute Myocardial Infarction After the Use of Intranasal Anesthetic Cocaine,"Although the modern medical use of cocaine has become obsolete, it is still widely used by otolaryngologists for topical anesthesia in head and neck surgeries."
" August, 2006 ",Medscape Medical News,Genetic Variations Increase Stroke Risk in Young Women,"In one of the first studies to demonstrate a gene-environment interaction, researchers have found that smoking exacerbates a particular genetic variation  1 of 5 that appears to increase stroke risk."
" August, 2006 ",Medscape Psychiatry,ADHD and the Misuse of Medications by Teens: Child and Psychiatry Viewpoint,"What predicts selling or misuse of medications in teens with ADHD? Despite flaws in trial design, this study has an important message for clinicians."
" August, 2006 ",Medscape Psychiatry,"Bipolar Disorder and Measurement: An Expert Interview With Gary Sachs, MD",Which routine tests usually yield clinically useful results and which do not? How can patient self-reports be used in treatment? Which medication helped 81% of patients reach euthymia in 3 months?
" August, 2006 ",American Journal of Public Health,"Cessation Among Smokers Who Used ""Light"" Cigarettes","The availability of low-tar/low-nicotine cigarettes, also known as ""light cigarettes"" or ""lights,"" may actually deter smokers from kicking the habit."
" August, 2006 ",Journal Watch,Progression to Dysplasia and Cancer Among BE Patients,"Study helps define BE-related risk for dysplasia and esophageal adenocarcinoma. But, protocols not standardized, and data on relevant factors (like hiatal hernia and PPI or NSAID use) not provided."
" August, 2006 ",Journal Watch,New Drug for Smoking Cessation,"Although varenicline appears promising compared with bupropion for smoking cessation, results must be interpreted with caution."
" August, 2006 ",Journal Watch,Overdiagnosis in Lung Cancer Screening,"Despite physicians' desire to find and treat early lung cancer successfully, screening does not save lives. Instead, indolent cases are identified, subjecting patients to unnecessary invasive tests."
" September, 2006 ",Medscape Family Medicine,Cytisine and Cigarettes,"Commentary on a study on cytisine and smoking cessation from the Archives of Internal Medicine published August 14-28, 2006"
" September, 2006 ",Morbidity & Mortality Weekly Report,"Youth Exposure to Alcohol Advertising on Radio --- USA, June--August 2004","In the United States, more underage youth drink alcohol than smoke tobacco or use illicit drugs."
" September, 2006 ",Medscape Medical News,"Medicaid Codes for Alcohol, Drug Screening and Brief Intervention","Experts hope that the new policy, effective January 2007, will help identify and treat people with substance use disorders, thereby improving public health."
" October, 2006 ",Medscape Medical News,Statins Slow Lung Function Decline in Smokers,Statin use was also associated with a significant 35% reduction in emergency department visits and hospital admissions for respiratory-related problems.
" October, 2006 ",Medscape Medical News,Emergency Physicians Should Look for Caffeine Overdose in Concert with...,"The abuse of caffeine is increasingly a factor in overdose situations among young people, and the consequences are often severe enough to land teens and college-age youth in the intensive care unit."
" October, 2006 ",Heartwire from Medscape,MI risk and secondhand smoking,"Secondhand-smoke exposure over the course of a lifetime is not significantly associated with an increased risk of MI, according to the surprising results of a new study. However, with less exposure in the workplace and public places as well as at home, the declining exposure is likely the reason that secondhand smoke may not be as important a risk factor as previously believed."
" October, 2006 ",Medscape Medical News,"International Approvals: Champix, Synvisc, Glivec","The EU has approved varenicline tartrate 0.5- and 1-mg tablets (Champix), an expanded indication for hylan G-F 20 injection (Synvisc), and new indications for imatinib mesylate tablets (Glivec)."
" October, 2006 ",Medscape Medical News,Highlights From MMWR: Decline in Adult Smoking Stalls and More,"The CDC has reported on trends in the prevalence of adult smoking in the United States, smoking rates and exposure to second-hand smoke by state, a nationwide mumps outbreak, and trends in breast-feeding rates."
" October, 2006 ",Morbidity & Mortality Weekly Report,Cigarette Smoking and Secondhand Smoke Rules & Policies at Home and Work,"The patterns of current smoking among US adults might be beginning to mirror the current smoking patterns among middle and high school students, which have not changed substantially from 2002 to 2005."
" October, 2006 ",Pharmacotherapy,Illicit Use of Prescription Stimulants Among College Students,"Anecdotal reports have identified Adderall as the main drug used by students to help them study, but are the stories true?"
" November, 2006 ",Nature Clinical Practice Neurology,Ultrasound Measurement of Carotid Plaque—Patient Management,Learn how ultrasound measurement of carotid plaque area and volume is emerging as a powerful new tool for measuring atherosclerosis burden.
" November, 2006 ",British Journal of Cardiology,Recent Developments in Smoking Cessation,"This review discusses current and emerging treatment options for nicotine addiction, including the use of varenicline."
" November, 2006 ",Medscape Pharmacists,Smoking Interventions in the ED Could Yield Important Benefits,The high volume of patients passing through hospital emergency rooms presents a distinct public health opportunity.
" November, 2006 ",Medscape Psychiatry,Highlights of the American Psychological Association Annual Convention,"Learn about best treatments for alcoholism, coping strategies for older workers, impact of part- vs full-time work on self-esteem and work-life conflict, immigration and risk for affective disorders."
" November, 2006 ",Journal of the American Geriatrics Society,Alcohol and Its Relationship with Older Men,The first study comparing alcohol intake with BMD levels and risk of falls and fractures in older men has provocative findings.
" November, 2006 ",Cardiovascular Ultrasound,Carotid Ultrasound Phenotypes in Vulnerable Populations,"In this study, intima media thickness (IMT), total plaque volume (TPV) and total plaque area (TPA) in two separate populations, both vulnerable to carotid atherosclerosis, were compared."
" November, 2006 ",Medscape Psychiatry,"Expert Interview With Joseph Coyle, MD","Negative and cognitive symptoms respond poorly to approved schizophrenia drugs. Is clozapine an exception? How did drugs of abuse, such as PCP, shed light on the core features of schizophrenia?"
" November, 2006 ",Medscape Medical News,Highlights From MMWR: Role of Substance Abuse in Suicide and More,"The CDC has reported on substance abuse in suicide victims, improvements in lipid and glycated hemoglobin control among black patients with diabetes, and rates of HIV infection by ethnicity and education."
" November, 2006 ",Medscape Medical News,"International Approvals: Suboxone, Replagal, Sonazoid",The EU has approved buprenorphine HCl plus naloxone HCl sublingual tablets (Suboxone) and an expanded indication for agalsidase alfa injection (Replagal); Japan has approved perflubutane injection (Sonazoid).
" November, 2006 ",Medscape Medical News,"Former Drinkers at Increased Risk for Heart Disease, Diabetes","Former drinkers and lifetime abstainers are at increased risk for diabetes when compared with current drinkers, data from a new study reveal. The study also found that former drinkers and people who drank heavily in their 20s may be at increased risk for heart disease."
" November, 2006 ",Medscape Medical News,Teens Experience Cannabis Withdrawal Symptoms,"Symptoms are not just confined to adults quitting cannabis, according to a prospective study."
" November, 2006 ",Medscape Medical News,SSRI Plus Cognitive Behavioral Therapy Effective for Pathological Gambling,"In gamblers who had no other comorbidities, a randomized trial showed a faster effect for the combination therapy."
" November, 2006 ",Medscape Medical News,Cognition Impaired After Bypass Surgery in Smokers,A history of smoking more than doubled the risk for cognitive decline above normal baseline levels.
" November, 2006 ",Heartwire from Medscape,Smoking and Congenital Heart Disease,"Women who smoke during the first trimester of pregnancy are 60% more likely to have a child with congenital heart disease than women who don't smoke, according to a new case-control study. "
" November, 2006 ",Medscape Medical News,Methadone-Related Fatalities Underscore Need for Careful Dosing,Inadvertent systemic accumulation of methadone (Dolophine) can increase the risk for respiratory depression and cardiac arrhythmias.
" December, 2006 ",Journal Watch,CT Screening for Lung Cancer,"Early-stage lung cancers, many of which are curable, detected by CT screening. Absence of control, however, limits interpretation. Lead-time and overdiagnosis biases prevail."
" December, 2006 ",Medscape Medical News,Highlights From MMWR: CDC Advises Routine Screening for HIV and More,"The CDC has reported on the rate of late testing for HIV, the prevalence of smoking among youths aged 12 to 17 years, and the onset of respiratory syncytial virus season in the United States."
" December, 2006 ",American Journal of Health-System Pharmacy,Tobacco Education: Emphasizing Impotence as a Consequence of Smoking,"Not many people know about the link between smoking and impotence, giving healthcare providers a new tool in the fight against tobacco."
" December, 2006 ",Medscape Medical News,Highlights From MMWR: Prescription Drug Use Linked to Fatal Crashes...,The CDC has reported on alcohol and drug use among victims of motor vehicle crashes; environmental barriers to healthcare among disabled individuals; and prostate-specific antigen levels in men aged 40 years and older.
" December, 2006 ",Medscape Medical News,New Legislation Increases Patients Allowed for Treatment With Buprenorphine,Congress has passed legislation increasing the number of patients that certified physicians may treat with buprenorphine (Suboxone) for opioid dependence from 30 per practice to 100 per physician.
" December, 2006 ",Medscape Medical News,Highlights From MMWR: Young Smokers More Likely to Use Unassisted Cessation,"The CDC has reported on smoking cessation methods among smokers aged 16 to 24 years, current influenza activity in the US, and trends in the leading causes for injury-related mortality."
" January, 2007 ",Medscape Psychiatry,The 58th Institute on Psychiatric Services Annual Meeting,"Learn opposing views about role of MAOA genotype on antisocial behavior, how to treat resistant bipolar depression, whether to switch or augment drugs for antidepressant nonresponders, and much more."
" January, 2007 ",Current Opinion in Psychiatry,Treatment Outcomes and Clinical Implications,Find out about clinical guidelines and preliminary for Schema Focused Therapy and DBT to treat dually diagnosed patients.
" January, 2007 ",Nature Clinical Practice Urology,"Smoking, Obesity, and Sedentary Lifestyle Linked to Erectile Dysfunction",This Practice Point discusses the impact of health-related lifestyle choices on the development of erectile dysfunction.
" January, 2007 ",Medscape Allergy & Immunology,Asthma Cases Continue to Rise: Why?,"Is asthma a syndrome rather than a single, distinct entity, and are multiple factors responsible for the rising epidemic? These questions are investigated in this study."
" January, 2007 ",Journal of the American Geriatrics Society,Alcohol Consumption for Older People,Can older people have more than one drink a day without risk?
" February, 2007 ",Medscape Psychiatry,AAAP 2006 Annual Meeting Highlights,"Update your knowledge on optimization of pharmacotherapy for alcohol dependence, based on highlights of the 2006 AAAP annual meeting."
" February, 2007 ",American Heart Journal,Alcohol Consumption and Risk and Prognosis of Atrial Fibrillation,"Current moderate alcohol consumption is not associated with risk of AF or with risk of death after diagnosis of AF, but former drinking identifies individuals at higher risk."
" February, 2007 ",AIDS Clinical Care,High Lung Cancer Rates in AIDS Not Entirely Due to Smoking,Elevated lung cancer risk remains despite the advent of HAART.  Young people are at a particularly elevated riskÂmore than 10-fold relative to HIV-negative people.
" February, 2007 ",Harm Reduction Journal,Therapeutic challenge in hepatitis C-infected injection drug using patients,Hepatitis C Viral infection in the injection drug user population is a major medical concern. This article assesses some of the challenges in treating this patient population.
" February, 2007 ",CHEST,Smoking Cessation Intervention Reduces Mortality in High-Risk Smokers,"Hospitalized smokers, especially those with cardiovascular disease, should undergo  a 3 month treatment with a structured intensive cessation intervention."
" February, 2007 ",Harm Reduction Journal,Continued Spread of HIV Among Injecting Drug Users in China,"This study confirms a 50% increase in HIV prevalence among IDUs in southern Sichuan Province, China between 2002 (11.3%) and 2004 (17.8%)."
" February, 2007 ",Medscape Medical News,"International Approvals: Mirena, Champix, Elaprase","Japan has approved a long-acting intrauterine contraceptive system (Mirena), Canada has approved varenicline tartrate tablets (Champix), and the EU has approved idursulfase intravenous infusion (Elaprase)."
" February, 2007 ",Heartwire from Medscape,Smokers Get a Kick From Varenicline--New Drug Helps With Nicotine Withdrawa,"Smokers who received varenicline had increased odds of successful long-term smoking cessation that were approximately threefold compared with smokers who did not get the drug, and more of the study participants quit with varenicline than with the antidepressant bupropion."
" March, 2007 ",Journal of the American Board of Family Medicine,Assessment of Tobacco Usage in Southwestern Primary Care Patients,Primary care smoking rates in this region differed in important ways from general population-based rates
" March, 2007 ",Heartwire from Medscape,Smoking in Pregnancy Increases CV Risk in Offspring,A new study has shown for the first time that young adults whose mothers smoked during pregnancy have a higher atherosclerosis burden as determined by increased carotid artery intima-media thickness and are thus at higher risk of MI and stroke.
" March, 2007 ",Harm Reduction Journal,Expressive writing for high-risk drug dependent patients,This  article looks at the effectiveness and acceptability of writing intervention for high-risk drug dependent patients in a primary care clinic.
" March, 2007 ",The American Journal of Gastroenterology,Smoking Habit and Load Influence Age at Diagnosis and Disease Extent in UC,"Cigarette smoking affects susceptibility to ulcerative colitis, but its effects on age at diagnosis, disease extent, and need for surgery are less well defined."
" March, 2007 ",CHEST,FEV1 Decline in COPD Patients Randomized to Inhaled Corticosteroids,Do inhaled corticosteroids modify the natural history of COPD? Is their impact different for ex-smokers rather than in current smokers with COPD?
" March, 2007 ",Medscape Psychiatry,Overcoming Obstacles for GLBT Clients Receiving Mental Healthcare,Must a clinician be GLBT to work effectively with GLBT clients? How can clinicians overcome prejudice and stereotypes? What makes a clinical setting GLBT-affirming? Learn answers to these and more.
" March, 2007 ",Medscape Pediatrics,Reports of Dextromethorphan Abuse in Adolescents Increase From 1999-2004,"Dr. William Basco comments on a study published in the Archives of Pediatrics and Adolescent Medicine in December, 2006."
" March, 2007 ",Annals of Family Medicine,Treating Opioid Addiction With Buprenorphine-Naloxone,Should greater numbers of patients have access to buprenorphine treatment in nonspecialized settings?
" April, 2007 ",Medscape Medical News,"Mental-Health, Substance-Abuse Disorders Account for 1 in 4 Hospital Stays","In 2004, 24% of adults admitted to community hospitals in the United States had mental-health and substance-abuse disorders, , including dementia diagnoses, according to a recent report."
" April, 2007 ",AIDS and Behavior,Sero-positive African Americans' Beliefs about Alcohol and ART Adherence,"This paper notes that 64% of light drinkers, 55% of moderate drinkers, and 29% of heavy drinkers forgo ART when drinking and half of clinicians believe alcohol and ART should not be taken together."
" April, 2007 ",Medscape Medical News,Adolescent Mental Illness and Substance-Abuse Issues Need Greater Attention,"A concerted effort is needed to create youth-friendly health services worldwide, according to a series of articles on adolescent healthcare."
" April, 2007 ",CHEST,Chronic and Acute Effects of Smoking,This article examines Left ventricular (LV) diastolic dysfunction before and after smoking one cigarette.
" April, 2007 ",Journal of Community Health,Pediatricians' Use of Nicotine Replacement Therapy with Adolescent Smokers,This study examined pediatricians' use of nicotine replacement therapy (NRT) and the 5 A's counseling method with adolescent smokers.
" April, 2007 ",AIDS and Behavior,Drug Use and Medication Adherence Among HIV-1 Infected Individuals,"This paper suggests that it's the acute effects of intoxication, rather than stable features that may be characteristic of the drug-using population, leading to difficulties with medication adherence."
" April, 2007 ",Human Reproduction,"Smoking, Alcohol and Caffeine and Ovarian Age During the Reproductive Years","A look at whether smoking, alcohol and caffeine are related to four indicators of ovarian age: antral follicle count (AFC), follicle stimulating hormone (FSH), inhibin B and estradiol."
" April, 2007 ",PLoS Medicine,Comparative Analysis of Alcohol Control Policies in 30 Countries,"Using the Alcohol Policy Index, how does the US compare with other countries in controlling alcohol use?"
" April, 2007 ",Medscape Neurology,"Pain, Opioids, and Addiction: An Urgent Problem for Doctors and Patients","Read highlights from the joint meeting of the National Institute on Drug Abuse and the American Medical Association on opioid prescribing, chronic pain, and prescription drug abuse."
" April, 2007 ",Environmental Health Perspectives,Smoking during Pregnancy Affects Speech-Processing Ability in Newborn,A current study examines the effects of maternal smoking during pregnancy on newborns' speech processing ability as measured by event-related potentials (ERPs).
" April, 2007 ",Medscape Pharmacists,Buprenorphine Offers Alternative to Methadone for Opioid Dependence,Patients now have another option for dealing with opioid dependence outside the traditional methadone clinic.
" April, 2007 ",Agency for Healthcare Research and Quality (AHRQ),One in 3 US Children Lives With at Least 1 Adult Smoker,These children may face increased risk for respiratory and other conditions.
" April, 2007 ",Medscape Cardiology,Respiratory Bronchiolitis-Interstitial Lung Disease,The natural history and outcome of RB-ILD have not been systematically evaluated. This limited case series presents long-term outcome data.
" May, 2007 ",Journal of the American Board of Family Medicine,Barriers to Smoking Cessation Services Reported by Clinicians,"It's hard for any smoker to quit, but minority and low-income patients face additional barriers."
" May, 2007 ",Morbidity & Mortality Weekly Report,Exposure to Secondhand Smoke Among Students Aged 13--15 Years,"Secondhand smoke causes heart disease and lung cancer in adults and increases risk of SIDS, ARIs, middle-ear disease, worsened asthma, respiratory symptoms, and slowed lung growth in children."
" May, 2007 ",Alcohol and Alcoholism,Neurobiological & Neurocognitive Consequences of Chronic Cigarette Smoking,Smoking rates are high in individuals with alcohol use disorders. Might the neurobiological and neurocognitive abnormalities in alcohol use disorders be due to or compounded by chronic smoking?
" May, 2007 ",Current Opinion in Psychiatry,Alcohol Use Among College Students: An International Perspective,"Find out about the prevalence of alcohol use, hazardous drinking and related problems, the effectiveness of intervention methods, and implications for future research from this review."
" May, 2007 ",Journal of Pediatric Health Care,A Pack in 30 Minutes,What is hookah smoking?
" May, 2007 ",Medscape Medical News,High Alcohol Consumption Linked to Reduced Brain Volume,New analysis of data from the Framingham Offspring Study shows that alcohol consumption is negatively associated with brain volume.
" May, 2007 ",Medscape Psychiatry,Highlights of the 5th International Conference on Early Psychosis,Is psychosis linked to socioeconomic factors? What degree of risk variance is due to genetics? Does neuropathology begin as a teen or before? Emotional dysfunction is intrinsic to early psychosis.
" May, 2007 ",Medscape Psychiatry,"2007 APA: May 23, 2007","Anthropologist Tanya Zuhrmann, PhD, explains why homeless women refuse housing. Plus combination treatment for cocaine and alcohol dependency and biomarkers for ADHD and bipolar disorder."
" May, 2007 ",Heartwire from Medscape,Cocaine CM Improves,"Italian doctors report the case of a man who has made a dramatic recovery from cocaine-associated cardiomyopathy. Originally a candidate for heart transplant, the patient is stable 18 months later with an NYHA class of 1-2 and virtually no symptoms."
" May, 2007 ",Medscape Psychiatry,Highlights of the 28th Meeting of the Society of Behavioral Medicine,"Learn how to retain underserved groups for clinical research, surprising ways that perceived racism affects health, and why context must be considered in order to understand health-promoting behavior."
" May, 2007 ",Medscape Medical News,Smoke-Free Home Rules Increasing in United States,"Three MMWR reports cover secondhand smoke exposure in students aged 13 to 15 years worldwide, state-specific prevalence of smoke-free home rules, and assistance used by adults to quit smoking."
" June, 2007 ",Medscape Family Medicine,Medical Marijuana,Dr. Brown debates whether to treat patients with marijuana.
" June, 2007 ",Medscape Psychiatry,The Role of Nonpharmacologic Therapy in Alcohol Dependence,Review options for nonpharmacologic treatment of alcohol dependence.
" June, 2007 ",Medscape Medical News,Alcohol Metabolism Changes and Bariatric Surgery,Findings from a new study support what many patients have long suspected: that bariatric surgery changes their response to alcohol.
" June, 2007 ",Medscape Medical News,Better Understanding of the Neurobiology of Addiction Should Help Patients,New research insights about the neurobiology of addictive disorders are suggesting ways to better help addicted patients.
" June, 2007 ",Medscape Medical News,Comprehensive Tobacco Control Programs May Reduce Smoking Prevalence,An MMWR report suggests that the immediate effects of two comprehensive antitobacco media campaigns confirm their importance in reducing smoking prevalence.
" June, 2007 ",Vascular,Carotid Duplex Velocity Criteria for the Diagnosis of In-Stent Restenosis,Does the currently used carotid duplex ultrasound velocity criteria correctly estimate the incidence of in-stent restenosis?
" June, 2007 ",Topics in Advanced Practice Nursing eJournal,Pain Management in Patients With Opioid Abuse,Learn about assessment and treatment that can make managing pain in opioid abusers more effective.
" June, 2007 ",Geriatrics & Aging,Older Adults and Illegal Drugs,Illegal drug use is not confined to the young; keep an eye on your older patients.
" June, 2007 ",BMC Public Health,Cannabis Treatment Outcomes among Legally Coerced and Non-coerced Adults,"This study compares the characteristics, psychosocial functioning and treatment outcome of those legally coerced into cannabis treatment compared to those entering treatment without legal coercion."
" June, 2007 ",Journal of Public Health,A Research-Informed Professional Education and Advocacy Program on Smoking,A look at a program in the UK that aims to reduce the burden of eye disease attributable to smoking.
" July, 2007 ",CHEST,"Differences in Epidemiology, Histology, and Survival Between Cigarette","Although cigarette smoking causes lung cancer, never-smokers can also develop this disease. What is the effect of smoking status on survival after diagnosis with non-small cell lung cancer?"
" July, 2007 ",American Journal of Health-System Pharmacy,Varenicline: The Newest Agent for Smoking Cessation,"Varenicline blocks nicotine-receptor sites yet partially stimulates the receptors, resulting in moderate levels of dopamine in the terminal synapse."
" July, 2007 ",Society of Hospital Medicine,Nicotine Replacement Therapy in the ICU Associated With Higher Mortality,Does the nicotine patch endanger hospitalized smokers?
" July, 2007 ",The Hastings Center Report,In Practice:  Saving Sylvia Cleary,What is the physicians role with a high-functioning alcoholic? One physician recollects what she observed and learned from her clinical experience with a patient named Sylvia Cleary.
