Date,Source,Headlines,Teaser
  June 2010 ,AIDS,HIV-related Fatigue in the Combined Antiretroviral Therapy Era,"How does HIV-related fatigue develop, and what are the best treatment strategies?"
  June 2010 ,HIV Medicine,Risks and Benefits of Efavirenz Use in HIV-infected Women,Is the antiretroviral drug efavirenz risky in women of childbearing age?
  June 2010 ,Pharmacotherapy,Identifying Medication Misadventures,"Despite the fact that medication errors and ADEs are common in hospitalized patients, no gold standard exists to accurately detect all medication misadventures."
  June 2010 ,Expert Review of Vaccines,Vaccine Safety: Current Controversies in the USA,"How safe are the common vaccines, and which cause the most controversy around the world? "
  August 2010 ,BMC Psychiatry,The Switch From Conventional to Atypical Antipsychotic Treatment,"This study examines cognitive changes associated with long-term antipsychotic use, and evaluates the effect of conventional vs atypical antipsychotic drugs on cognitive performance."
  August 2010 ,International Journal for Quality in Health Care,Measuring Hospital Adverse Events: Reliability of the Global Trigger Tool,"This new study examines the many tools in place in hospitals to both monitor adverse events, and to ensure patient safety."
  August 2010 ,Current Opinion in Allergy and Clinical Immunology,Hypersensitivity Reactions to Corticosteroids,"Although corticosteroids are the most frequently used drugs to treat allergic diseases, they can also induce hypersensitivity reactions."
  August 2010 ,Pharmacogenomics,Realities and Expectations of Pharmacogenomics and Personalized Medicine,Individualized therapies for cancer and other conditions are being realized in the real world.
  August 2010 ,International Journal of Clinical Rheumatology,Achieving Drug-free Remission: The Role of TNF in Rheumatoid Arthritis ,Read this study to learn about the increasing role of biologic therapies in the treatment of rheumatoid arthritis. 
  August 2010 ,Clinical Gastroenterology and Hepatology,Crohn's Disease: Immunomodulators With Anti-Tumor Necrosis Factor Agents,"Crohn's disease; immunomodulator; anti-TNF; adverse effects; drug therapy, combination; immunosuppressive therapy; inflammatory bowel disease (IBD); corticosteroid"
  August 2010 ,Expert Review of Anti-Infective Therapy,Antibiotic Use in US Hospitals: Emerging Trends ,What are the healthcare challenges that arise with the increasing use of antibiotics? 
  July 2010 ,Journal Watch,More Bad News for Rosiglitazone,Mounting evidence of adverse cardiovascular effects continues to erode justification for the use of rosiglitazone.
  July 2010 ,Oncology Nursing Forum,Effect of Concord Grape Juice on Nausea and Vomiting,A few sips of grape juice a day may keep the nausea and vomiting away.
  July 2010 ,Alimentary Pharmacology & Therapeutics,Adalimumab in Crohn's Disease: Clinical Remission and Benefit,Which therapies bring about the best remission rates in Crohn's disease?
  July 2010 ,Current Opinion in Rheumatology,"The A, B, Cs of Viral Hepatitis in the Biologic Era",How safe are new biologic agents in treating patients with hepatitis and rheumatic diseases?
  July 2010 ,AccessMedicine from McGraw-Hill,Pediatric Pharmacotherapy Part 1: The History of Pediatric Drug Therapy,"For far too long, ethical and practical problems minimized the use of children in drug studies; therefore, much of pediatric pharmacotherapy even today is based more on error than trial ."
  July 2010 ,Journal of Viral Hepatitis,Pegylated Interferon-alpha2a and Ribavirin in Chronic Hepatitis C Patients,What is the optimal treatment length for hepatitis C patients on combination therapy?  
  July 2010 ,Journal Watch,Proton-Pump Inhibitor Dosing and Negative Consequences,Four studies examine whether proton-pump inhibitors may be overprescribed and are likely to have unintended negative consequences.
  July 2010 ,The British Journal of Dermatology,Tumour Necrosis Factor Antagonists in the Treatment of Psoriasis,"An updated integrated analysis of results from adalimumab, etanercept and infliximab trials compares their efficacy and safety."
  July 2010 ,Expert Review of Ophthalmology,Impact of Glaucoma Medication on Ocular Tissue,"This article examines the effects of glaucoma medications on the ocular tissue, particularly those changes caused by the different preservatives used, including BAK."
  July 2010 ,American Journal of Health-System Pharmacy,Vernakalant: A Novel Agent for the Termination of Atrial Fibrillation,Learn about this new type of antiarrhythmic being evaluated by the FDA.
  July 2010 ,Alimentary Pharmacology & Therapeutics,Patients with Drug-induced Liver Injury Caused by Antimicrobial Agents,What are the common causes of liver injury? This study looks at liver complications that can occur in patients taking antimicrobials.
  September 2010 ,Alimentary Pharmacology & Therapeutics,Proton Pump Inhibitor Therapy in Primary Care: Reflux Symptomsg,What are some of the side effects of proton pump inhibitors in GERD patients?
  September 2010 ,JAIDS: Journal of Acquired Immune Deficiency Syndromes,Raltegravir Versus Efavirenz in Treatment-Naive HIV-1-Infected Patients,"This study examines the effectiveness of various antiretroviral drugs either alone, or in combination, in treatment-naïve HIV patients."
  September 2010 ,Malaria Journal,Artemether-lumefantrine in Pregnant Women With Malaria,How should pregnant women be treated for malaria?
  August 2010 ,JAIDS: Journal of Acquired Immune Deficiency Syndromes,Monitoring of Antiretroviral Therapy in Resource-limited Settings,How valuable is laboratory monitoring in HIV infection as second-line antiretroviral therapy becomes more available? 
  August 2010 ,Morbidity & Mortality Weekly Report,Severe Combined Immunodeficiency: Contraindication for Rotavirus Vaccine,"In some young children, the rotavirus vaccine is not recommended. Read this new study to learn about the issues."
  August 2010 ,American Journal of Health-System Pharmacy,Medications and Diagnoses on Fall Risk in Psychiatric Inpatients,Use of these medications may predict risk of falling. 
  August 2010 ,Alimentary Pharmacology & Therapeutics,Hepatitis C: Specifically Targeted Anti-Viral Therapy,"This review explores new therapies for hepatitis C, including combination therapies of STAT-C compounds"
  August 2010 ,Malaria Journal,A Situational Analysis of Pharmacovigilance in the Global Fund Malariai,Read further to learn about how pharmacovigilance programs can ensure malaria patients are treated safely.
  August 2010 ,Morbidity & Mortality Weekly Report,"Surveillance for Guillain-Barré Syndrome After H1N1 Vaccine. US, 2009-2010",This new study looks at the prevalence of Guillain Barre syndrome after vaccination for H1N1.
  August 2010 ,Arthritis Research & Therapy,Safety of Adalimumab for Ankylosing Spondylitis or Psoriatic Arthritis,How safe is adalimumab for patients with ankylosing spondylitis or psoriatic arthritis who had previously been treated with anti-TNF agents? This new study looks at the data.
  August 2010 ,Age and Ageing,Drug-Related Problems in Older People After Hospital Discharge,"Post-discharge medication management in the elderly is a major concern, but so far the effectiveness of interventions to mitigage problems has been inconclusive."
  August 2010 ,The Annals of Pharmacotherapy,Anticholinergic Use in Children After Initiation of Antipsychotic Therapy,Are second-generation antipsychotics causing EPS in pediatric patients?
  August 2010 ,Headache,FDA Alert on Serotonin Syndrome: American Headache Society Position Paper,This American Headache Society Position Paper reviews the available evidence of the potential risk of combining triptans with other serotonergic agents.
  August 2010 ,Journal of the American Board of Family Medicine,Antidepressant Use for Patients With and Without Medical Comorbidities,This study utilized an EMR network to determine whether patients with new episodes of depression were treated more or less aggressively if they have medical comorbidities.
  August 2010 ,Alimentary Pharmacology & Therapeutics,Ribavirin Dosage in Patients with HCV Genotypes 2 and 3 ,What is the best way to administer ribavirin in hepatitis C patients?
  August 2010 ,Current Opinion in Gastroenterology,Postoperative Crohn's Disease: Preventive Therapy,This new study looks at the ways to best prevent recurrence of Crohn's disease.
  August 2010 ,Pharmacotherapy,Statin-Associated Muscle-Related Adverse Effects,Are patient reports of statin-associated muscle aches reliable?
  August 2010 ,The Journal of Invasive Cardiology,Balance Between Anti-ischemic Efficacy and Bleeding Risk in PCI,Walking the line between optimal post PCI anticoagulation and minimal bleeding requires lots of give and take.
  August 2010 ,International Journal of Clinical Practice,Statistics in Drug Advertising: What They Reveal and What They Hide ,How safe is it to switch HIV patients over from protease inhibitors to a different drug: raltegravir? 
  September 2010 ,American Heart Journal,Diuretic Dose and Long-term Outcomes in Elderly With HF ,Diuretics can be a double-edged sword in the battle to manage heart failure symptoms. 
  September 2010 ,Southern Medical Journal,Cisplatin-Induced Renal Salt Wasting Syndrome,"Renal salt-wasting syndrome, a relatively uncommon side effect of cisplatin therapy, is usually misdiagnosed as SIADH. What's the key to correct diagnosis?"
  September 2010 ,American Journal of Health-System Pharmacy,Elevated INR Associated With Concomitant Warfarin and Erlotinib,This EGFR tyrosine kinase inhibitor for NSCLC should be used cautiously with warfarin.
  September 2010 ,International Journal of Clinical Practice,Effects of Fixed-Dose Combination Therapy on Cardiovascular Risk Factors,"A polypill consisting of antihypertensives, aspirin, and a statin may increase compliance, but how safe and effective is it as a preventive agent?"
  September 2010 ,BMC Musculoskeletal Disorders,Adverse Effects of Extra-articular Corticosteroid Injections ,"Corticosteroid injections are frequently included as treatment option in clinical guidelines in the field of musculoskeletal disorders. Fortunately, most adverse events are minor."
  September 2010 ,Journal of Cardiovascular Electrophysiology,A Delayed Case of Fatal Atrioesophageal Fistula Following RFA ,The late onset case of a 61-year-old man with a fatal atrioesophageal fistula following radiofrequency ablation is discussed.
  September 2010 ,Southern Medical Journal,Resolution of Statin-Induced Myalgias by Correcting Vitamin D Deficiency,Resolution of statin-induced myalgias with vitamin D supplementation may allow the use of powerful statin therapy in cases where it would not otherwise be tolerated.
  September 2010 ,Current Opinion in Allergy and Clinical Immunology,Patch Testing in Drug Allergy,"Skin patch tests can be used to help drug allergy diagnosis and identify causally relevant drugs, but not consistently across major categories of drugs."
  September 2010 ,Southern Medical Journal,A Possible Case of Saw Palmetto-Induced Pancreatitis,A male patient with urinary hesitancy develops acute pancreatitis. Was self-treatment with saw palmetto the cause?
  September 2010 ,Journal of the American College of Cardiology,Age as a Risk Factor for Stroke in Atrial Fibrillation Patients,Elderly patients with AF can benefit from oral anticoagulants but often do not receive them. Learn more about the net clinical benefit of oral anticoagulants for this growing population
  September 2010 ,Southern Medical Journal,Rosuvastatin-Induced Thrombocytopenia,"Since thrombocytopenia can have many different causes, statin therapy might easily have been overlooked as the precipitating factor in this patient taking Rosuvastatin."
  September 2010 ,Current Opinion in Rheumatology,Systemic Lupus Erythematosus (SLE): Treatment With Biologics,How effective are biologics in the treatment of SLE? This new study investigates the options.
  September 2010 ,Rheumatology,Efficacy and Safety of Rituximab in Patients With Rheumatoid Arthritis,What is the most effective dosing method of rituximab in patients with active rheumatoid arthritis?
  September 2010 ,Rheumatology,Treating Arthritis by Immunomodulation: A Role for Regulatory T Cells?,"What is the effect of immunomodulation on rheumatoid arthritis and juvenile idiopathic arthritis, and how does it work?"
  September 2010 ,Headache,Revisiting the Role of Ergots in the Treatment of Migraine and Headache,"Ergots for the treatment of migraine have fallen out of favor with the advent of triptans, but they still may have a place."
  September 2010 ,Clinical Gastroenterology and Hepatology,Benefit of Acid-suppressive Therapy in Chronic Laryngitis,What is the best way to treat reflux related chronic laryngitis?
  September 2010 ,Pharmacogenomics,Variants of Monoaminergic-Related Genes in Geriatric Psychiatry,Why do older adults have varied and complex responses to psychotropic medications?
  September 2010 ,HIV Medicine,Effect of Uridine or Pravastatin Treatment for HIV Lipoatrophy in Men,What is the best way to treat HIV lipoatrophy?
  September 2010 ,HIV Therapy,HIV-related Comorbidities and HAART Toxicities: Alternative Antiretrovirals,What is the best therapeutic strategy for treating HIV-related comorbidities?
  September 2010 ,ISMP Medication Safety Alert!® Acute Care Edition,Fatal Outcome After Inadvertent Injection of Topical EPINEPHrine,How can errors associated with topical epinephrine be avoided?
  October 2010 ,Expert Review of Endocrinology and Metabolism,Metoclopramide in the Treatment of Diabetic Gastroparesis ,Do the benefits of this medication outweigh its risks?
  October 2010 ,Seminars in Reproductive Medicine,Emerging Facade of Menopausal Hormone Therapy,"This article explores whether or not a woman should begin hormone replacement therapy in menopause, and which therapy is potentially the most suitable."
  October 2010 ,Rheumatology,Vaccinations in Patients with Immune-mediated Inflammatory Diseases,How can vaccines potentially assist immunocomprised patients with immune-mediated inflammatory diseases?
  October 2010 ,Seminars in Respiratory and Critical Care Medicine,COPD in the Elderly Patient,"While the prevalence and morbidity of COPD in the elderly are high, it is often undiagnosed, and thus undertreated. This comprehensive review provides valuable information about the condition."
  October 2010 ,International Journal of Clinical Rheumatology,Early Rheumatoid Arthritis: Safety of Combination Therapies,This new study looks at adverse effects associated with various types of rheumatoid arthritis treatments.
  October 2010 ,Eye,Treatment of Neovascular Age-related Macular Degeneration,"This study explores the best possible treatments, including some combination therapies, for age-related macular degeneration."
  October 2010 ,Journal of Viral Hepatitis,Endpoints of Hepatitis B Treatment,"What are the endpoints in hepatitis B treatment, and how is success in the therapy determined?"
  September 2010 ,Clinical Journal of Oncology Nursing,Perceptions and Experiences of Patients Receiving Oral Chemotherapy,"In this focus group study, investigators explore perceptions and experiences of patients receiving oral chemotherapy and their caregivers."
  September 2010 ,Pediatric Health,Aripiprazole for Irritability Associated With Autistic Disorder,"This drug profile of aripiprazole, recently approved to treat irritability in children and adolescents with autistic disorder, discusses its efficacy, safety and tolerability."
  September 2010 ,Annals of Oncology,Capecitabine Combined With Oxaliplatin (CapOx) in Clinical Practice,Neurosensory toxic effects of common CRC treatments are quantified in this study evaluating peripheral neuropathies.
  September 2010 ,American Journal of Health-System Pharmacy,Concentrated Insulin Human Regular (U-500) for Patients With Diabetesp,Safe use of U-500 regular insulin requires vigilance and education.
  September 2010 ,U.S. Pharmacist,Influenza Vaccine and Treatment Update,Are you prepared for flu season?
  September 2010 ,AIDS,Imiquimod for Anal Canal Neoplasia in HIV-positive MSM on HAART,What is the most effective treatment for anal cancer?
  September 2010 ,American Heart Journal,Aortic Dissection in Young Adults who Abuse Amphetamines,Young adults using stimulants need to aware that they could be speeding toward death.
  September 2010 ,BMC Clinical Pharmacology,Combined Prolonged-Release Oxycodone and Naloxone for Management of Pain,This combination may decrease opioid-induced constipation without compromising pain control.
  September 2010 ,Alimentary Pharmacology & Therapeutics,Changes of Gastric Histology in Patients With Erosive Esophagitis,This new study looks at the pros and cons of long-term use of lansoprazole in the treatment of erosive esophagitis. 
  September 2010 ,Clinical Journal of Oncology Nursing,Are Patients on Oral Chemotherapy in Your Practice Setting Safe?,The use of oral chemotherapy is expected to rise. Be sure that patients who take oral chemotherapy are safe.
  September 2010 ,International Journal of Clinical Rheumatology,Systemic Lupus Erythematosus: Treatment With Belimumab ,How promising are biologic therapies in the treatment of systemic lupus erythematosus? This study takes an in-depth look at belimumab.
  September 2010 ,Alimentary Pharmacology & Therapeutics,Esomeprazole for Moderate-to-Severe Nighttime Heartburn ,"This study looks at the effectiveness of esomeparzole, a proton pump inhibitor, in treating nighttime GERD related sleep disorder."
  September 2010 ,The Pediatric Infectious Disease Journal,Birth Defects Among Children Born to HIV-Infected Women,Two important clinical trials examine whether there is a link between antiretroviral therapy in pregnant HIV+ women and subsequent birth defects.
  November 2010 ,Personalized Medicine,Pharmacogenomics and Adverse Drug Reactions,Can we identify patients with predispositions for ADRs?
  November 2010 ,Expert Review of Anti-Infective Therapy,Management of Community-acquired Pneumonia: Fluoroquinolones,What is the first-line therapy for community-acquired pneumonia?
  November 2010 ,The Journal of Emergency Medicine,Safety and Effectiveness of Acetadote for Acetaminophen Toxicity ,How effective is intravenous acetylcysteine in treating acetaminophen toxicity?
  October 2010 ,American Journal of Kidney Diseases,Older Adults With CKD: Medication Adherence Behavior and Priorities ,"This new study explores the issue of polypharmacy, with a focus on elderly patients being treated for chronic kidney disease."
  October 2010 ,Alimentary Pharmacology & Therapeutics,HCV Therapy After Failing Interferon and Ribavirin Therapy,What is the best way to treat hepatitis C in patients who don't respond to initial therapy with interferon and ribavirin?
  October 2010 ,Expert Review of Vaccines,Influenza: Advances in the Vaccination of the Elderly ,"How differently does influenza affect the elderly, and how should they in turn be vaccinated?"
  October 2010 ,Medicine and Science in Sports and Exercise,Inhaled Fluticasone and Inflammatory Response to Brief Exercise,What is the influence of inhaled corticosteroids on the hypothalamic-pituitary-adrenal axis or on neuroadrenergic responses to exercise?
  October 2010 ,Alimentary Pharmacology & Therapeutics,Treatment of Ulcerative Colitis With Adalimumab or Infliximab,What is the most effective treatment for ulcerative colitis? This new study explores two options.
  October 2010 ,Expert Review of Clinical Pharmacology,Treatment Options for Rheumatoid Arthritis Beyond TNF-alpha Inhibitors,Which biologics may be used as first-line therapy for RA?
  October 2010 ,Pharmacotherapy,Interactions With Azole Antifungal Agents in Transplant Recipients,Extreme immunosuppression or toxicity can occur as a result of azole antifungal interactions.
  October 2010 ,Personalized Medicine,Personalized Medicine for HLA-Associated Drug-Hypersensitivity Reactions,Can genetic testing determine who is at risk for drug hypersensitivity?
  October 2010 ,American Journal of Clinical Dermatology,Chronic Pruritus in the Absence of Specific Skin Disease: An Update,Pruritus not associated with specific skin changes may herald the the presence of an important disease. How should this often perplexing symptom be approached?
  October 2010 ,BMC Clinical Pharmacology,"Antiretroviral Therapy Among Adults With HIV/AIDS in Togo, West Africa",What factors contribute to missed doses of antiretroviral therapy?
  October 2010 ,Seminars in Reproductive Medicine,Sleep Disturbance During the Menopause Transition: Evaluation and Management,"Why do sleep disturbances occur in menopause, and what measures, both pharmacological and behavioral, can be taken to help women with this problem?"
  October 2010 ,Pediatric Pharmacotherapy,Adverse Drug Events in Children: Recent Cases from the Medical Literature,This article summarizes several important pediatric adverse drug event case reports and clinical trials published within the past year.
  October 2010 ,Southern Medical Journal,Amiodarone and Thyroid Dysfunction,"Amiodarone, an effective and widely used anti-arrhythmic drug, can have serious adverse effects on thyroid function. Do you know the risks?"
  October 2010 ,Morbidity & Mortality Weekly Report,"Use of CSL Seasonal Influenza Vaccine (Afluria) in the US, 2010-11","This new report looks at some of the adverse effects in children after administration of the influenza vaccine in Australia in 2010, and gives recommendations for future vaccines."
  October 2010 ,American Journal of Health-System Pharmacy,Pharmacist's Activities on a Trauma Team in the Emergency Department,Pharmacists can provide special medication requirements for trauma patients.
  October 2010 ,American Heart Journal,Temporal Trend of In-hospital Major Bleeding in Non ST-Elevation ACS,Is major bleeding more of a problem in NSTEMI now that dual-antiplatelet therapies are part of the picture?
  November 2010 ,The British Journal of Dermatology,Switching From Etanercept to Adalimumab in Patients With Psoriasis,Can adalimaumab be safely and effectively used to treat patients whose psoriasis is unresponsive to etanercept?
  November 2010 ,Pharmacotherapy,Statistically Significant Increase in Weight Caused by Low-Dose Quetiapine,Do you monitor patients for this troublesome adverse effect?
  November 2010 ,Pharmacotherapy,Use of Acid-Suppressing Drugs Before the Occurrence of Ischemic Events,Was PPI use a warning sign for MI? Read about possible confounding of studies regarding the clopidogrel-PPI interaction.
  November 2010 ,Alimentary Pharmacology & Therapeutics,Acute Severe Ulcerative Colitis: Optimal Medical Management ,"This study explores therapeutic options in the treatment of acute severe ulcerative colitis, including corticosteroids. "
  November 2010 ,AIDS,Chronic Kidney Disease and Antiretroviral Drug Use in HIV-positive Patients ,This study investigates the possible connection between the use of antiretroviral drugs in HIV patients and the development of CKD.
  November 2010 ,HIV Medicine,Second-line Treatment in the Malawi Antiretroviral Programme,This study looks at how well HIV patients in Malawi responded to second-line antiretroviral therapies.
  November 2010 ,American Journal of Kidney Diseases,Therapeutic Strategies for Heart Failure in Cardiorenal Syndromes,"What are the most effective ways to treat cardiorenal syndromes? This new study looks at a few options, and also discusses the pathophysiology of these syndromes."
  November 2010 ,Faculty of 1000,Tigecycline vs. Imipenem/Cilastatin for Hospital-Acquired Pneumonia,The study in this review prompted the FDA to issue a warning for the increased mortality associated with tigecycline in patients with severe infections.
  November 2010 ,Southern Medical Journal,Managing Asthma: Optimizing Inhaled Corticosteroid Treatment,Recent studies have shown that only a small percentage of patients receive appropriate treatment and monitoring for their asthma. Can a patient-centered medical home model help overcome this?
  November 2010 ,BMC Clinical Pharmacology,Pharmacokinetic Comparability of Prolastin®-C to Prolastin®,Modified alpha1-proteinase inhibitor (human) demonstrates similar pharmacokinetics to Prolastin®.
  November 2010 ,Journal Watch,Bupropion Plus Naltrexone for Weight Loss?,The combination of bupropion and naltrexone is being studied for possible weight-loss effects through its synergistic action on appetite signaling and the mesolimbic reward system.
  November 2010 ,Pharmacotherapy,Treatment Options for Multiple Sclerosis: Current and Emerging Therapies,Immunomodulators and monoclonal antibodies show promise for MS.
  November 2010 ,BMC Psychiatry,Role of Appetite in Predicting Weight Changes With Olanzapine,Clinically significant weight gain has been reported during treatment with atypical antipsychotics such as olanzapine. Is increased appetite the causative factor? 
  November 2010 ,Pharmacotherapy,Analysis of Linezolid-Associated Hematologic Toxicities,Which patients are more likely to develop thrombocytopenia or anemia associated with this antibiotic?
  November 2010 ,Current Opinion in Gastroenterology,Adverse Effects of Proton Pump Inhibitor Drugs: Clues and Conclusions,What are some of the adverse effects associated with the use of proton pump inhibitors? This new study takes a look.
  November 2010 ,American Heart Journal,Dronedarone and Vitamin K Antagonists: A Review of Drug-Drug Interactions,Amiodarone potentiates the anticoagulant effects of warfarin and increases the risk of bleeding. Is dronedarone a better choice for patients with atrial fibrillation who are taking warfarin?
  November 2010 ,The Hastings Center Report,Speaking Off Label,"This article explores the ethical, legal, and practical issues surrounding the off label use of drugs."
  November 2010 ,Expert Review of Obstetrics & Gynecology,DMPA: Battered and Bruised but Still Needed and Used in the USA,"This article discusses the pros and cons of using DMPA, Depo-Provera, as well as its history as a contraceptive."
  November 2010 ,Eye,Age-related Macular Degeneration: Bevacizumab vs Ranibizumab ,This study compares two drugs in the treatment of age-related macular degeneration.
  November 2010 ,Pediatric Pharmacotherapy,Drug-induced Thrombocytopenia: Pediatric Cases,"Over 100 drugs, many which are commonly used in children, have been linked with drug-induced thrombocytopenia, a rare, but potentially serious adverse drug reaction."
  December 2010 ,Expert Review of Anti-Infective Therapy,Pediatric Antiretroviral Therapy,This study gives an overview of the most effective drug therapies for children with HIV.
  November 2010 ,Gastroenterology,Chronic HBV: Tenofovir Is Effective Alone or With Emtricitabine,This study looks at the differences in effectiveness between monotherapy and dual therapy in the treatment of hepatitis B.
  November 2010 ,American Journal of Health-System Pharmacy,Mental Health Stability in Veterans With PTSD Receiving Varenicline,This smoking cessation agent may have detrimental effects on mental health.
  November 2010 ,AIDS,TB Risk Factors and Mortality for HIV-infected on Antiretroviral Therapy,Read about the importance of tuberculosis screening in HIV patients being treated with antiretroviral therapy.
  November 2010 ,AIDS Clinical Care,Oral Tenofovir/FTC for Pre-Exposure Prophylaxis,How effective is prophylactic antiretroviral therapy in preventing HIV infection?
  November 2010 ,Skin Therapy Letter,Nanodermatology: A Glimpse of Caution Just Beyond the Horizon - Part II,"While there are many exciting new uses of nanotechnology in dermatology, there are many toxicity concerns that must addressed before nanomedicine can reach its full potential."
  November 2010 ,HIV Medicine,Growth and Body Composition in HIV-infected Children on Antiretrovirals,This study looks at the effect of HIV antiretroviral therapy on child growth and development.
  November 2010 ,Current Opinion in Allergy and Clinical Immunology,Update in Drug Allergy: Novel Drugs With Novel Reaction Patterns,"Many novel drugs have been introduced in the last few years, creating new patterns of drug hypersensitivity that all clinicians need to understand."
  November 2010 ,Pharmacotherapy,Diabetes Mellitus Treatment and Increased Risk of Cancer,Do antidiabetic agents cause cancer?
  November 2010 ,ISMP Medication Safety Alert!® Acute Care Edition,"Drug Shortages: Survey Reveals High Frustration, Low Level of Safety",Medication shortages lead to errors and patient harm.
  November 2010 ,Alimentary Pharmacology & Therapeutics,Faecal Incontinence: Clonidine and Anorectal Sensorimotor Function,How does clonidine help women with fecal incontinence? This study takes a look.
  November 2010 ,AIDS Clinical Care,Lopinavir Monotherapy: High Risk for Viral Relapse in the CNS,"This study looks at a regimen of lopinavir in HIV treatment, and its potential benefits and adverse effects. "
  November 2010 ,Expert Review of Ophthalmology,Update on Combination Therapy in Wet Age-related Macular Degeneration,Which combination of drugs are considered to be most effective in treating wet ARMD? This new study looks at the therapeutic options.
  November 2010 ,Journal of the American College of Cardiology,Bisphosphonate Use and Vascular Calcification in Women,Are nitrogen-containing bisphosphonates associated with cardiovascular calcification?
  November 2010 ,Current Opinion in Gastroenterology,NSAID-induced Gastrointestinal and Cardiovascular Injury,What types of gastrointestinal and cardiovascular problems can potentially be caused by NSAID usage?
  November 2010 ,American Journal of Health-System Pharmacy,Unlabeled Uses of Factor VIIa (Recombinant) in Pediatric Patients,Is factor VIIa (recombinant) safe and effective for off-label pediatric indications?
  November 2010 ,U.S. Pharmacist,Vitamin D Supplementation: An Update,How much vitamin D is enough?
  November 2010 ,Southern Medical Journal,Rhabdomyolysis Induced by Rosuvastatin and Sildenafil,"This case of a rare interaction of rosuvastatin and sildenafil, resulting in myopathy, underscores the need to carefully prescribe drugs that share metabolic pathways."
  November 2010 ,HIV Medicine,Immunologic Response and HIV Progression Following HAART,"How accessible is antiretroviral therapy in the developing world, and how can access to the treatment improve survival rates?"
  November 2010 ,Current Opinion in Pulmonary Medicine,Aminoglycoside Use in Cystic Fibrosis: Therapeutic Strategies and Toxicity,"Aminoglycosides are commonly used to treat cystic fibrosis exacerbations, and CF-related infections. But the cost of this efficacy is toxicity, particularly with respect to the kidney and ear."
  December 2010 ,American Journal of Epidemiology,Are CML Patients More at Risk for Second Malignancies?,"While the prognosis of chronic myeloid leukemia has dramatically improved with tyrosine kinase inhibitors, they have also been implicated in a higher risk of later cancers. What's the correlation?"
  December 2010 ,Journal of the American College of Cardiology,ACCF/ACG/AHA 2010 Document on PPI’s and Thienopyridines,Experts help to clarify the line between effective antiplatelet therapy and increased risk for GI bleeding in this timely update.
  December 2010 ,Current Opinion in Gastroenterology,Gastric Cancer: Multidisciplinary Management,What are some of the latest and most effective treatments for gastric cancer?
  December 2010 ,Alimentary Pharmacology & Therapeutics,Hepatocellular Carcinoma: Interferon Improves Outcomes ,"How beneficial is interferon therapy in preventing a recurrence of hepatocellular carcinoma, especially in cirrhotic hepatitis C patients?"
  December 2010 ,Pharmacotherapy,Silodosin for the Treatment of BPH,This novel alpha-blocker may cause less orthostatic hypotension.
  December 2010 ,Pharmacotherapy,Resurgence of Colistin,This polymyxin antibiotic may be a last-line treatment option.
  December 2010 ,Alimentary Pharmacology & Therapeutics,Chronic HCV: Ribavirin Plus Interferon vs. Interferon Monotherapy,"This new study explores a few different therapeutic options for hepatitis C, including combination therapy."
  December 2010 ,Southern Medical Journal,Hypereosinophilia Associated With Echinacea Use,Could an allergic reaction to echinacea be the cause of this patient's eosinophilia?
  December 2010 ,Expert Review of Clinical Pharmacology,Defining the COX Inhibitor Selectivity of NSAIDs,How do NSAIDs inhibit COX-1 and COX-2?
  December 2010 ,Alimentary Pharmacology & Therapeutics,Helicobacter Pylori and the Risk of Upper Gastrointestinal Bleeding ,What impact could Helicobacter pylori infection have in regular aspirin users?
  December 2010 ,BMC Clinical Pharmacology,Increasing Polypharmacy in Sweden,Older patients have a higher prevalence of excessive polypharmacy. 
  December 2010 ,Journal Watch,Proton-Pump Inhibitors and Clopidogrel Effectiveness: COGENT Findings,Should patients taking clopidogrel as well as proton-pump inhibitors continue using the drugs together?
  December 2010 ,Alimentary Pharmacology & Therapeutics,Pioglitazone in the Treatment of NASH: The Role of Adiponectin,What are some of the most recent and successful treatments for nonalcoholic steatohepatitis?
  December 2010 ,Aging Health,Drug-Induced Osteoporosis in the Older Adult,"While glucocorticosteroids are the most common cause of drug-induced osteoporosis, many other agents also can cause bone loss--especially problematic in the elderly taking multiple drugs."
  December 2010 ,American Journal of Cardiovascular Drugs,Impact of Bisphosphonates on the Risk of AF,"Which risk is greater, bone fracture due to untreated osteoporosis or atrial fibrillation? Factors that influence related risks are discussed."
  December 2010 ,Clinical Gastroenterology and Hepatology,A 24-Year-Old Crohn's Patient Starting Immunosuppressive Therapy,"What should the vaccination strategy be for patients with Crohn's disease beginning immunosuppressive therapy, and what are the specific concerns?"
  December 2010 ,U.S. Pharmacist,Overview of Peptic Ulcer Disease,What are the latest recommendations for H pylori treatment?
  December 2010 ,Expert Review of Vaccines,Adjuvanted Vaccines in Pregnancy: What is Known About Their Safety?,This new review explores the safety of various types of vaccines in pregnant women.
  December 2010 ,American Journal of Health-System Pharmacy,Mammalian Target of Rapamycin,The mTOR inhibitors have unique adverse effects.
  December 2010 ,Pediatric Pharmacotherapy,Glycopyrrolate Use in Children,"The anticholinergic glycopyrrolate was recently approved for treatment of chronic, severe drooling due to neurologic conditions in pediatric patients. But potential adverse effects may limit its use. "
  January 2011 ,The Annals of Pharmacotherapy,Unintentional Therapeutic Errors Involving Insulin,Insulin errors have increased dramatically over the last decade.
