Date,Source,Headlines,Teaser
" January, 2011 ",Medscape Medical News,Pneumonia Guideline Compliance Associated With Increased Mortality ,"Compared with ""non-guideline-compliant"" therapy for multidrug-resistant pneumonia, therapy compliant with guidelines was associated with decreased survival in intensive care settings. "
" January, 2011 ",Medscape Pharmacists,Clostridium difficile Treatment -- To Be Continued?,How should initial and recurrent C difficile infection be treated?
" January, 2011 ",Medscape Medical News,Early Antibiotic Use Linked to Asthma and Allergy at Age 6 Years,A cohort study shows that antibiotic use by age 6 months is associated with asthma and allergy at age 6 years and that protopathic bias is unlikely to explain the main findings.
" January, 2011 ",The Annals of Pharmacotherapy,Prevention of Spontaneous Bacterial Peritonitis,Which patients may warrant primary prophylaxis for SBP?
" January, 2011 ",American Journal of Health-System Pharmacy,Is Double Coverage of Gram-Negative Organisms Necessary?,One drug may be enough to treat Pseudomonas aeruginosa.
" February, 2011 ",Future Microbiology,Pseudomonas aeruginosa Biofilms in Cystic Fibrosis,"Pseudomonas aeruginosa lung infections in cystic fibrosis patients can be deadly, and difficult to eradicate, due to the organism's propensity to form biofilms. How can it be attacked?"
" February, 2011 ",Future Microbiology,Antimalarial Drugs: Modes of Action snd Mechanisms of Resistance,"An examination into the drug resistance mechanisms at work in P. falciparum, the malaria parasite species which accounts for 90% of deaths worldwide."
" February, 2011 ",Morbidity & Mortality Weekly Report,Shigella flexneri 2a Resistant to Ceftriaxone and Ciprofloxacin,How should Shigella flexneri 2a be treated?
" February, 2011 ",Laboratory Medicine,Antifungal Resistance in Candida Species,What is the best method to determine the in vitro susceptibility of vaginal yeasts to different antifungal agents?
" February, 2011 ",Medscape Medical News,Guidelines Issued for Antibiotic Prophylaxis With Implanted Heart Devices,The American Heart Association says dentists should not give patients prophylactic antibiotics just because the patients have implanted heart devices.
" February, 2011 ",Expert Review of Anti-Infective Therapy,Diabetic Foot Infections: Current Medical Management ,"This article explores the various ways to treat diabetic foot infections, including a variety of antibiotics."
" February, 2011 ",Morbidity & Mortality Weekly Report,Transmission of Multidrug-Resistant E. coli Through Kidney Transplantation ,What types of infections can potentially be contracted via organ donations?
" February, 2011 ",Pharmacotherapy,Treatment of Pseudomonas aeruginosa Bronchial Colonization,Which inhaled antibiotics can decrease duration of hospitalization? 
" February, 2011 ",The Pediatric Infectious Disease Journal,Microbiology of Community-acquired Peritonitis in Children,"What are the most common organisms responsible for peritonitis in pediatric patients, and what is their antimicrobial susceptibility?"
" February, 2011 ",Future Microbiology,Treatment of S. Aureus Bacteremia With Emphasis on MRSA,"This review focuses on the challenges--both diagnostic and therapeutic--associated with the changing epidemiology of S. aureus bacteremia, with emphasis on MRSA and infective endocarditis.   "
" March, 2011 ",BMC Family Practice,Infectious Disease Management in Primary Care,Infectious disease management in primary care is complex and time-consuming. This study looks at the approach primary care physicians take to antibiotic prescribing.
" March, 2011 ",AccessMedicine from McGraw-Hill,Antibiotics in Children Under 2 Years With Acute Otitis Media,Two well-designed studies may help clinicians determine whether children between 6 months and 2 years of age with a certain diagnosis of acute otitis media should be given antibiotics.
" March, 2011 ",Medscape Medical News,Prophylactic Antibiotics Lower Bacterial Resistance," In a randomized crossover study, preventive antibiotic use significantly lowered the risk for infection with antibiotic-resistant bacteria in patients in the intensive care unit."
" March, 2011 ",The Annals of Pharmacotherapy,ESBL Infection in Solid Organ Transplant,Are carbapenems used appropriately for infection in SOT patients?
" March, 2011 ",Future Microbiology,NDM-1: A Local Clone Emerges With Worldwide Aspirations,"This resistant gene is capable of thriving in the community and quickly spreading, thanks to global travel. Can it be effectively controlled?"
" March, 2011 ",Annals of Clinical Microbiology and Antimicrobials,L. plantarum and Co-Trimoxazole Against S. typhimurium,Can the addition of the probiotic L. plantarum to a conventional antibiotic regimen for treatment of Salmonella infection synergystically increase antibiotic sensitivity and overall response?
" March, 2011 ",Emerging Infectious Diseases,New Delhi Metallo-β-Lactamase From Traveler ,How does international travel affect the spread of antimicrobial resistance and Metallo-beta-Lactamase?
" April, 2011 ",Annals of Clinical Microbiology and Antimicrobials,A MRSA Epidemic Clone in Infective Endocarditis,"A newly emerging vancomycin-resistant CA-MRSA clone has recently been reported to produce severe and rapidly fatal infections, including infective endocarditis."
" April, 2011 ",Reuters Health Information,Repeated Ophthalmic Antibiotics Tied to Resistance,"Routine use of ophthalmic antibiotics may lead to microbial resistance, according to a study in patients receiving intravitreal injections for choroidal neovascularization (CNV)."
" April, 2011 ",Medscape Medical News,Resistance Not Tied to Antibiotic Use in Acne,"After a 3- to 4-month regimen of tetracycline antibiotics in patients with acne, Staphylococcus aureus bacteria showed no increase in antibiotic resistance. "
" April, 2011 ",BMC Ophthalmology,Effectiveness of Ophthalmic Solution Preservatives,This study examines the antimicrobial effectiveness of a few different ophthalmic solutions.
" April, 2011 ",Medscape Infectious Diseases,Resistant UTIs: Running Out of Options,"What are the treatment options for resistant UTIs? What antibiotics may work? Paul G. Auwaerter, MD, offers an ID consult."
" April, 2011 ",Medscape HIV/AIDS,Treating MRSA Skin and Soft Tissue Infections -- New Guidelines,Dr. Bartlett offers a practical step-by-step guide for MRSA treatment according to the most recent IDSA recommendations.
" April, 2011 ",Environmental Health Perspectives,Medicated Feeds in Industrial Food Animal Production,"This review explains why antibiotics should only be administered to animals for diseases, and not for free-choice feeding methods."
" April, 2011 ",Expert Review of Anti-Infective Therapy,Neisseria meningitidis and Neisseria gonorrhoeae: Resistance,"What accounts for the rise of antimicrobial resistance? This article focuses in on meningococcal infections, among others."
" April, 2011 ",Future Microbiology,VIM-type Metallo-β-lactamases in Gram-negative Bacilli,VIM-type metallo-β-lactamases--the main mechanism by which Gram-negative bacilli resist β-lactam antibiotics--are an increasingly serious threat. Review their characteristics in this article.
" April, 2011 ",Journal Watch,Quadruple Therapy for Helicobacter pylori Infection,"Eradication of Helicobacter pylori infection requires multiple-drug therapy. A new, four-drug approach shows promise."
" April, 2011 ",Medscape Dental & Oral Health,MRSA in the Dental Office,How big a threat are MRSA and other multidrug-resistant bacteria in dental care settings?
" May, 2011 ",American Journal of Clinical Pathology,Clinical Laboratory Detection of AmpC beta-Lactamase,"AmpC-producing bacterias have been associated with poor clinical outcomes, but they are not readily identified in hospital microbiology laboratories."
" May, 2011 ",Medscape Pediatrics,Orbital Cellulitis in Children,An emerging pathogen in pediatric orbital infections is identified. How does this change our approach to treatment?
" May, 2011 ",Medscape Infectious Diseases,Multidrug Resistance in Healthcare: Your Questions Answered,An infectious diseases specialist answers questions from Medscape readers.
" May, 2011 ",The Pediatric Infectious Disease Journal,Characteristics of First UTI With Fever in Children,"Most children with UTI have a low risk of recurrence, so why should they be submitted to unnecessary and invasive testing?"
" May, 2011 ",Annals of Clinical Microbiology and Antimicrobials,In vitro Antimicrobial Activity of Medicinal Plants,"With antibiotic resistance on the rise, some researchers are turning their attention to medicinal plants. Might any be effective against the serious infections which often develop in cancer patients?"
" May, 2011 ",Environmental Health Perspectives,Tools for Tracking Antibiotic Resistance,"How does antibiotic resistance develop, and how is it connected to the overproduction of drugs in the world? This study explains. "
" May, 2011 ",Medscape Medical News,Antibiotics Overused in Children With Asthma ,Two large new studies of pediatric ambulatory care populations indicate that antibiotics are overprescribed in this setting.
" May, 2011 ",Emerging Infectious Diseases,"Isoniazid-Resistant Tuberculous Meningitis, 1993-2005",What is the best way to treat resistant tuberculous meningitis?
" May, 2011 ",Future Microbiology,Global Spread of Drug-Resistant Acinetobacter Baumannii,"A. baumannii is emerging as a multi-drug resistant pathogen responsible for often deadly nonsocomial infections. What mechanisms are responsible for its wide resistance, and how can it be combatted?"
" May, 2011 ",Future Microbiology,M. pneumoniae: Susceptibility and Antibiotic Resistance,"Mycoplasma pneumoniae is a common cause of upper and lower respiratory tract infections, including community acquired pneumonia. What antibiotics are most effective against it?"
" June, 2011 ",Medscape Infectious Diseases,Bumps in the Night: When Bed Bugs Bite,"Bedbugs are certainly a creepy nuisance, but can their bites transmit disease? Paul G. Auwaerter, MD, offers his thoughts."
" June, 2011 ",Medscape Infectious Diseases,Predicting Which Patients May Have CRE on Hospital Admission,"Learn more about the 3 factors that may predict carbapenem-resistant Enterobacteriaceae (CRE) colonization or infection in newly admitted hospital patients. William R. Jarvis, MD, comments."
" June, 2011 ",Future Microbiology,Therapeutic Options for Enterobacteriaceae Infections,Carbapenem resistance in Enterobacteriaceae is rapidly becoming a serious problem. What other therapeutic options are available--and under investigation--to combat these infections?
" June, 2011 ",Medscape Critical Care,Interventions Against MRSA and VRE Colonization or Infection,Are barrier precautions and surveillance enough to reduce transmission of methicillin-resistant Staphylococcus aureus and vancomycin-resistant enterococcus?
" June, 2011 ",AccessMedicine from McGraw-Hill,NDM-1-Positive Bacteria in the Environment in New Delhi,"This review discusses a study that documents the troubling presence of NDM-1-encoding bacterial species in environmental samples, including drinking water in New Delhi."
" June, 2011 ",Annals of Clinical Microbiology and Antimicrobials,Pentacyclic Triterpenoids and Antibiotics Against S. Aureus  ,"When used in conjunction with conventional antibiotics, could the plant-derived compounds pentacyclic triterpenoids be effective weapons against MRSA?"
" June, 2011 ",American Journal of Health-System Pharmacy,Limited Cefuroxime Prophylaxis in Pediatric Patients,Is a single day of cephalosporin prophylaxis effective?
" June, 2011 ",Future Microbiology,Antimicrobial Resistance in Non-baumannii Acinetobacter,"Several Acinetobacter species other than A. baumannii are often implicated in nosocomial infections, and show different patterns of antimicrobial resistance. How can they be differentiated?"
" June, 2011 ",Journal Watch,Problems with Vancomycin,Vancomycin is still the mainstay of anti-staphylococcal treatment at most U.S. hospitals--but should it be?
" June, 2011 ",Future Microbiology,Insights From MRSA and MSSA Genome Analysis,"Deciphering the genomic sequences of MRSA is yielding new understanding of its pathogenicity, virulence, and epidemiologic features."
" June, 2011 ",Pharmacotherapy,Life-Years Gained With Meropenem,Should penicillin-allergic patients receive meropenem or ciprofloxacin?
" June, 2011 ",Morbidity & Mortality Weekly Report,Neisseria gonorrhoeae and Azithromycin,"What is the best way to treat gonorrhea, and how prevalent is antimicrobial resistance when antibiotics are used?"
" June, 2011 ",AccessMedicine from McGraw-Hill,Antibiotics in Addition to I&D for Pediatric Abscesses?,"For simple abscesses in healthy pediatric patients, is incision and drainage sufficient, or should antibiotics be prescribed?"
" June, 2011 ",Pharmacotherapy,Daptomycin for Treatment of Gram-Positive Infections,Is this lipopeptide effective for serious Staphylococcus aureus infection?
" July, 2011 ",Medscape Medical News,3-Drug Regimen for H pylori Superior in Latin America,"The findings contradict evidence of greater effectiveness with a 4-drug regimen in other parts of the world, but critics question a mass eradication program."
" July, 2011 ",Medscape Pulmonary Medicine,Can an ICU Intervention Reduce MRSA and VRE Transmission?,Dr. Andy Shorr comments on a study that explored the effectiveness of an ICU intervention in reducing the transmission of MRSA and vancomycin-resistant enterococcus.
" July, 2011 ",Medscape Medical News,Cephalosporins Losing Effectiveness Against Gonorrhea,Gonorrhea's possible emerging resistance to cephalosporins means treatment options could dwindle to zero.
" July, 2011 ",Medscape Pharmacists,Can Polymyxins Be Used for Multidrug-Resistant Organisms?,How are colistin and polymyxin B dosed for MDRO infection?
" July, 2011 ",Medscape Pulmonary Medicine,An Antibiotic May Reduce Acute Exacerbations of COPD,"In contrast to previous beliefs, it appears that antibiotics have benefit in the prevention of acute exacerbations in COPD."
" July, 2011 ",The Nation's Health,"New Measures, Legislation Aimed at Antibiotic Resistance","How has the problem of antimicrobial resistance developed over time, and why has it become such a prominent issue? This new report investigates."
" July, 2011 ",U.S. Pharmacist,The Pharmacist's Role in Preventing Antibiotic Resistance,What is antibiotic stewardship?
" August, 2011 ",Emerging Infectious Diseases,Outcome Predictors in Treatment of Yaws,"The treatment of yaws -- Learn how to estimate outcome, and plan for the future."
" August, 2011 ",Morbidity & Mortality Weekly Report,Neisseria gonorrhoeae Isolates: Cephalosporin Susceptibility,How common are gonococcal infections that are resistant to cephalosporin? This new report takes a look.
" August, 2011 ",Critical Care Medicine,Previous Antibiotic Therapy and Gram-Negative Severe Sepsis,Learn why checking antibiotic exposure history could have an impact on outcomes when it comes to gram-negative infections and severe sepsis.
" August, 2011 ",Future Microbiology,Spread of cfr-Mediated Multiresistance in Staphylococci,What is needed to stop the spread and emergence of new antibiotic-resistant staphylococcal infections in the future?
" August, 2011 ",Medscape Medical News,Antibiotic Use Linked to Increased Risk for MRSA in Children,"Findings of a case-control study suggest that antibiotic use in children is associated with a dose-dependent, increased risk of acquiring methicillin-resistant Staphylococcus aureus in the community."
" August, 2011 ",Journal of Medical Case Reports,"Arthritis, Osteomyelitis, Septicemia, Meningitis in a Newborn",This low-birthweight baby presented with multiple systemic infections. What was the optimal antibiotic therapy in this complex case? 
" August, 2011 ",Pharmacotherapy,The Pseudomonas aeruginosa Conundrum,Do all Pseudomonas aeruginosa infections require double-coverage?
" August, 2011 ",Reuters Health Information,Procalcitonin Algorithms Safely Reduce Antibiotic Use,"Procalcitonin (PCT) measurements can help reduce the use of antibiotics without jeopardizing patient safety, according to a review of randomized clinical trials."
" September, 2011 ",Journal Watch,ESBL-Producing Bacteria -- From Chicken,This alarming study suggests that extended-spectrum beta-lactamase-producing E. coli can be transmitted from poultry to humans through the food chain.
" September, 2011 ",Medscape Medical News,Antibiotic Ointments May Fuel Resistance and Spread of MRSA ,Two ingredients in over-the-counter triple-antibiotic ointments may be contributing to the spread of a particular clone of methicillin-resistant Staphylococcus aureus.
" September, 2011 ",Medscape Medical News,Antibiotics After Intraocular Injection Linked to Resistance,"The authors of a randomized controlled study urge ""judicious use"" to avoid multiple-drug resistance."
" September, 2011 ",WebMD Health News,U.S. Lagging in Effort to Control Superbugs,A new online map rates countries on the level of antibiotic resistance to infections.
" September, 2011 ",Medscape Medical News,UTIs With Klebsiella Resistance a Clinical Challenge,The increasing resistance of Klebsiella to multiple antibiotics is a challenge in the treatment of urinary tract infections (UTIs) in the community; available oral therapies are becoming limited.
" September, 2011 ",Medscape Medical News,Hospital Sewage a Breeding Ground for Bacterial Resistance,"Nosocomial pathogens and environmental bacteria swap genes in hospital sewage, potentially spreading antimicrobial resistance across a wide range of hosts."
" September, 2011 ",Medscape Medical News,Antibiotic Overuse Reduced Without Restricting Availability,"A tertiary-care hospital reduced antibiotic use, multidrug resistant organisms, and antibiotic costs by implementing a multidisciplinary antimicrobial stewardship program without restrictions."
" September, 2011 ",Medscape Medical News,Antibiotic Prescriptions for Kids Declined Since 1993-1994,"The rate of antibiotic prescriptions written during pediatric office visits declined 24% during a 14-year stretch, but  the drugs are still overused."
" September, 2011 ",Medscape Medical News,Going to the Dogs: Pets and Owners Share Resistant Pathogens,"Dogs' gastrointestinal tracts may be an important reservoir of antibiotic-resistant E coli of public health concern, including strains that have been associated with human extra-intestinal infections."
" September, 2011 ",Pediatric Nursing,Topical vs. Systemic Treatments for Acute Otitis Media,Find out why switching the route of antibiotic administration for acute otitis media may have an impact on antibiotic resistance and clinical outcomes.
" September, 2011 ",BMC Clinical Pharmacology,Antimicrobial Activities of Vancomycin Products,Are different vancomycin products pharmaceutically equivalent?
" September, 2011 ",American Journal of Health-System Pharmacy,Therapy for Resistant Acinetobacter baumannii Ventriculitis,How were adequate drug levels achieved in this serious CNS infection?
" September, 2011 ",Environmental Health Perspectives,Are Microbiomes Changing the Shape of Environmental Health?,"What are microbiomes, and how can they potentially help scientists understand a person's lifetime exposure to disease over time?    "
" September, 2011 ",U.S. Pharmacist,The HACEK Group of Gram-Negative Bacilli,Infection with this group of gram-negative organisms is most often associated with infective endocarditis.
" September, 2011 ",Pharmacotherapy,Impact of Increased Pediatric Vancomycin Dosing on Troughs,Can an increased vancomycin dose decrease the likelihood of a low initial trough?
" September, 2011 ",Pharmacotherapy,Revisiting 'Older' Antimicrobials,Some older antibiotics have experienced a 'rebirth' for treatment of multidrug-resistant pathogens.
" September, 2011 ",Annals of Clinical Microbiology and Antimicrobials,Topical Antimicrobials Against P. Aeruginosa in Burn Care,The authors present a rapid method for determining effectiveness of the main topical antimicrobial agents used in the burn unit against P. aeruginosa.
" September, 2011 ",Journal Watch,Which Antibiotics Are Prescribed for Pediatric UTI?,This study examined antibiotic prescribing patterns for pediatric outpatient urinary tract infections. Which were prescribed most often?
" October, 2011 ",Medscape Medical News,New Antibiotics in the Pipeline But Situation Still Dire,"Despite some progress in the clinical development of new antimicrobial agents against resistant Gram-negative bacteria (GNB), none has been identified that is active against panresistant GNB."
" October, 2011 ",Medscape Medical News,New Senate Bill Promotes Antibiotic Development,The act is designed to encourage the development of products to fight antibiotic-resistant infections.
" October, 2011 ",Medscape Medical News,Infectious Disease Consultation Service Cuts Antibiotic Use,"An on-site infectious disease consultation service at a Veterans Affairs long-term care facility led to a significant decrease in the overall use of antimicrobials, especially fluoroquinolones."
" October, 2011 ",Medscape Infectious Diseases,Preview: Hot Topics of Clinical Interest at IDSA 2011,"Paul G. Auwaerter, MD, reviews what he considers the hot topics at this year’s IDSA meeting: HPV, HCV/HIV coinfection, and the continuing big story of antimicrobial resistance."
" October, 2011 ",Expert Review of Anti-Infective Therapy,Will New Antimicrobials Overcome Resistance?,The spread of resistance among Gram-positive and Gram-negative bacteria represents a growing challenge for the development of new antimicrobials.
" October, 2011 ",Medscape Medical News,"Antibiotic Stewardship Curbs Microbe Resistance, Saves Money","A long-running antibiotic stewardship program has shown a direct correlation between lower antibiotic use and better pathogen susceptibility to antibiotics, all while containing pharmacy costs."
" October, 2011 ",Medscape Infectious Diseases,John Bartlett's Game Changers in Infectious Disease: 2011,"If you read only 1 article this year about infectious diseases, it should be this summary with practice implications by Dr. John Bartlett."
" October, 2011 ",Medscape Medical News,"MDR Organisms Increasing, Mortality Reduced in Surgical ICUs","Retrospective 10-year study found increasingly high rates of antibiotic resistance for Staphylococcus aureus and Pseudomonas aeruginosa, but mortality is not increasing."
" October, 2011 ",Annals of Clinical Microbiology and Antimicrobials,Antibacterial Activity of Thymoquinone Against Oral Pathogens,"Thymoquinone, a phytochemical derived from the plant Nigella sativa, shows selective antibacterial activity against oral bacteria. Might it be a promising agent for the prevention of dental caries?"
" October, 2011 ",Expert Review of Anti-Infective Therapy,Chronic Lyme Disease: The Controversies and the Science,"Chronic lyme disease lacks an accepted clinical definition and objective evidence of the infection, yet patients are still seeking treatment."
" October, 2011 ",Morbidity & Mortality Weekly Report,Antibiotic Prescribing for Persons 14 Years of Age or Younger,"Why do some clinicians overprescribe antibiotics for children? This new report explains, and looks at the most recent data."
" October, 2011 ",Emerging Infectious Diseases,Global Spread of Carbapenemase-producing Enterobacteriaceae,We believe we are now at the edge of 2 concomitant epidemics of carbapenemase producers worldwide. Is prevention possible?
" November, 2011 ",Medscape Infectious Diseases,Preserving the Power and Lifespan of Antibiotics,"Like the invention of the steam engine in 1775, the invention of antibiotics gave us awesome power. We are in danger of losing this power if these steps outlined by Dr. Brad Spellberg aren't taken."
" November, 2011 ",American Journal of Health-System Pharmacy,Significant Publications on ID Pharmacotherapy in 2010,Are you familiar with these recent articles that have had an important impact on ID pharmacotherapy?
" November, 2011 ",Medscape Medical News,CDC Targets Antibiotic Overuse With New Tracking System,A new antibiotic tracking system permits interhospital comparisons.
" November, 2011 ",Morbidity & Mortality Weekly Report,Klebsiella Pneumoniae in Long-Term-Care Facility,"This new report outlines a recent case of Carbapenem-resistant Klebsiella pneumonia in a nursing home setting. How was it contained, and what types of measures can be put in place in the future to prevent an outbreak?"
" November, 2011 ",Emerging Infectious Diseases,Antimicrobial Ointments and MRSA USA300,"The emergence of MRSA USA300 depends partly on the virulence of MRSA USA300, but it may be influenced by OTC drugs."
" November, 2011 ",Current Opinion in Gastroenterology,Treatment of Helicobacter Pylori,Is H. pylori disease best treated with combination therapy? This study investigates the various options.
" November, 2011 ",American Journal of Health-System Pharmacy,Vancomycin Dosage in Overweight and Obese Children,Which vancomycin regimen is more likely to produce optimal trough concentrations in overweight children?
" December, 2011 ",Alimentary Pharmacology & Therapeutics,The Effectiveness of Triple Therapy for Helicobacter Pylori,"Is triple therapy with proton pump inhibitors and antibiotics the best approach to treating H. pylori disease, or are there better options?"
" December, 2011 ",Future Microbiology,Bacterial Type I Signal Peptidases As Antibiotic Targets,New antibiotics with novel mechanisms of action are urgently needed to combat the increasing problem of antibiotic resistance. Could type I signal peptidase be an attractive antibiotic target?
" December, 2011 ",BMC Gastroenterology,Detecting H. Pylori and its Resistance to Clarithromycin,Is there a certain laboratory test that best detects proton pump inhibitor resistant H. pylori disease?
" December, 2011 ",U.S. Pharmacist,Recurrent Clostridium difficile-associated Disease,When should probiotics be considered for recurrent C. difficile infection?
" December, 2011 ",Pharmacotherapy,Nephrotoxicity Associated With IV Colistin ,Is renal damage associated with this antibiotic reversible?
" December, 2011 ",Medscape Infectious Diseases,What Did ID Clinicians Read on Medscape in 2011?,What content did your ID colleagues find most compelling on Medscape in 2011? Learn here!
" December, 2011 ",Medscape Infectious Diseases,Ventilator-Associated Tracheitis and Antibiotic Duration ,Antibiotics may be misused in patients on mechanical ventilation. Learn about new research on the appropriate duration of antibiotic therapy in the NICU and PICU.
" January, 2012 ",The Pediatric Infectious Disease Journal,Use of Leukocyte Counts in Evaluation of Neonatal Sepsis,Are we over-treating early-onset neonatal sepsis?
" January, 2012 ",Expert Review of Anti-Infective Therapy,Antimicrobial Stewardship Programs,Antimicrobial stewardship programs are important components of a strategy to preserve antimicrobial utility for current and future patients.
" January, 2012 ",Current Opinion in Gastroenterology,Clostridium Difficile Infection,"Why have incidents of C. difficile infection increased, and what can be done to both prevent and manage this infectious disease?"
" January, 2012 ",Future Microbiology,Cost-effectiveness of Malaria Treatment and Prophylaxis,"Malaria is a major cause of morbidity and mortality worldwide, but cost is a barrier to proper treatment and prophylaxis. What is the cost-effectiveness of current anti-malarial strategies?"
" January, 2012 ",Journal of Gastroenterology and Hepatology,Duration of Dual Amoxicillin Plus Omeprazole for H. Pylori ,How long should a patient with H. pylori disease be treated with a combination of an antibiotic and a proton pump inhibitor? This new study investigates.
" January, 2012 ",Expert Review of Anti-Infective Therapy,Management of Multidrug-resistant Microorganisms,"Multidrug-resistant organisms are an established and growing worldwide public health problem, since few therapeutic options remain available."
" January, 2012 ",Alimentary Pharmacology & Therapeutics,Rifabutin in the Treatment of Refractory H. Pylori Infection,"How effective is the drug, rifabutin, in the treatment of H. pylori disease? Does it differ from other antibiotics?"
" January, 2012 ",Reuters Health Information,Intervention Helps Curb Antibiotic Use for Lower RTI,"A fairly simple intervention helped reduce unnecessary antibiotic prescribing for lower respiratory tract infections (LRTIs), particularly acute bronchitis, in primary care clinics in Spain."
" January, 2012 ",Medscape Medical News,FDA Limits Use of Cephalosporins in Animals,"The FDA is restricting the use of cephalosporins in cattle, swine, chickens, and turkeys in an effort to reduce antimicrobial resistance in humans."
" January, 2012 ",Medscape Medical News,Antimicrobial Scrubs May Counter MRSA,Healthcare workers wearing antimicrobial-impregnated scrubs had lower burdens of MRSA compared with control participants.
" January, 2012 ",Medscape Medical News,Dentists Overuse Antibiotics in Children,A survey suggests that most dentists are failing to follow prescription guidelines for antibiotics in children.
" January, 2012 ",BMC Clinical Pharmacology,Antimicrobial Prescribing Among Physicians in Peru,Are physicians from this middle-income country concerned about antibiotic overuse?
" January, 2012 ",Expert Review of Anti-Infective Therapy,Guidelines for Treatment of Helicobacter Pylori ,Infection with Helicobacter pylori remains a major healthcare burden. How can we achieve successful eradication?
" February, 2012 ",Medscape Nurses,Can Hospitals Force Patients to Remain in Isolation?,Do hospitals have any recourse when patients with multidrug-resistant organisms leave their isolation rooms?
" February, 2012 ",Medscape Medical News,Antibiotics Not Necessary or Helpful for Acute Sinusitis,"In acute rhinosinusitis, there was no significant difference in improvement in patients given amoxicillin versus patients given placebo Were resistant organisms responsible for the lack of effect?"
" February, 2012 ",American Journal of Health-System Pharmacy,Aztreonam Lysine for Inhalation,How does inhaled aztreonam compare with IV aztreonam?
" February, 2012 ",Future Microbiology,Antibiotic Resistance Through Metagenomic Approaches,"This review describes how metagenomics--the study of collective genomes of microbes from environmental samples--can be used to identify the diversity, distribution and origins of resistance genes."
" February, 2012 ",Journal Watch,Do Antibiotics Help Uncomplicated Sinusitis?,Many studies have indicated that antibiotics are widely overprescribed for sinusitis. Should they be prescribed at all?
" February, 2012 ",Annals of Clinical Microbiology and Antimicrobials,Antimicrobial Activity of Sida Alba L. (Malvaceae) ,"An overview of the in vitro antimicrobial activity of Sida alba L, an herb in the Malvaceae family used in traditional African medicine. Is it effective against drug-resistant bacterial strains?"
" February, 2012 ",The Pediatric Infectious Disease Journal,Severe Clostridium Difficile Infection in Children,What are the risk factors and outcomes of severe CDI in children?
" February, 2012 ",Pharmacotherapy,Hansen's Disease (Leprosy): Pharmacotherapy ,Which antibiotics are recommended to treat this ancient infectious disease?
" February, 2012 ",Future Microbiology,Microcin C: Biosynthesis and Mechanisms of Resistance,The antibiotic microcin C employs a 'Trojan-horse' strategy to facilitate its transport into a bacterial cell. Can it be manipulated to target specific classes of bacteria?
" February, 2012 ",Journal Watch,"Symptoms May Say Sinusitis, but Scans Disagree","In this study, infection and inflammation were not reliably present in CT scans of patients with classic sinusitis symptoms. Is this condition being over-diagnosed--and antibiotics over-prescribed?"
" March, 2012 ",Expert Review of Anti-Infective Therapy,Immunomodulatory Effects of Antimicrobial Agents. Part I,"What do the past, present, and future hold for antibacterial and antiviral agents?"
" March, 2012 ",Annals of Clinical Microbiology and Antimicrobials,Osteomyelitis Caused by MRSA in a Renal Transplant Recipient,Can daptomycin be used safely after kidney transplant? This complex case presents daptomycin as an alternative to vancomycin to treat osteomyelitis caused by MRSA in a transplant recipient.
" March, 2012 ",Medscape Infectious Diseases,What Increases the Risk for Persistent MRSA After Decolonization?,"A new study looks at the relationship between combined low-level mupirocin and genotypic chlorhexidine resistance and persistent MRSA. William R. Jarvis, MD, comments."
" March, 2012 ",Medscape Infectious Diseases,The Bacteriophage Comes of Age,"With little help on the new antibiotic horizon, clinicians and researchers are resurrecting an old idea -- the use of bacteriophages -- to treat modern infectious diseases."
" March, 2012 ",The Annals of Pharmacotherapy,Ertapenem for Infections Caused by ESBL-producing Bacteria,Is ertapenem better than imipenem or meropenem for serious gram-negative infections?
" March, 2012 ",Medscape Medical News,Gonorrhea Develops Rapid Resistance to Azithromycin ,Azithromycin-resistant gonorrhea detected in a patient illustrates the rapid emergence of resistance.
" April, 2012 ",Current Opinion in Pulmonary Medicine,Ventilator-associated Pneumonia Caused by ESKAPE Organisms ,"Is there no ESKAPE from pathogens, which continue to increase in frequency and resistance profile in ICUs worldwide?"
" April, 2012 ",Medscape Medical News,Two Thirds of Mupirocin-Resistant MRSA Wrongly Treated,"A United Kingdom-based study shows that two thirds of patients with mupirocin- and methicillin-resistant Staphylococcus aureus are receiving the wrong treatment, predisposing them to bacteremia."
" April, 2012 ",Medscape Medical News,Individualize Therapy for Healthcare-Associated Pneumonia,"For patients with healthcare-associated pneumonia, stratify the patient's risk factors for multidrug-resistant organisms and then reevaluate the need for antibiotics after 48 to 72 hours.  "
" April, 2012 ",Journal Watch,Fecal Transplantation Works for C. difficile Colitis,"Although a logistically complex procedure, fecal transplantation proved highly effective in eradicating refractory C. difficile infection in this large study."
" April, 2012 ",Future Virology,Introducing Yesterday's Phage Therapy in Today's Medicine,"Could phages, the viruses that kill bacteria, help fight antibiotic-resistant bacteria?"
" April, 2012 ",The Nation's Health,FDA to Regulate Certain Antibiotics in US Food Animals,"What are the reasons behind the FDA's recent restrictions on the use of certain antibiotics in food production animals, and what type of impact could these antibiotics have on human health?"
" April, 2012 ",The Hospitalist,10 Things Hospitalists Should Know About Infectious Diseases,How prepared are hospitalists to handle ID cases? Here are 10 potential problems to be aware of.
" May, 2012 ",Current Opinion in Pulmonary Medicine,New Therapies for Pneumonia,New antibiotic shortages combined with the increasing number of antibioticresistant bacteria creates a threat for the global population and a critical challenge for healthcare institutions.
