Date,Source,Headlines,Teaser
  October 2013 ,Medscape Psychiatry,The 'Darkest Year Ever' for the NIH?,American Psychiatric Association President Dr. Jeffrey Lieberman on how government policies are out of sync with our country's medical needs.
  September 2013 ,Medscape Cardiology,New Lipid Drugs and Getting Risk to Zero,"In the first part of a series on what's new in lipids, Henry Black talks to Howard Weintraub about new approaches to lipid therapy and the goal of zero cardiovascular risk."
  September 2013 ,The Michael J. Fox Foundation,A Valuable Parkinson Disease Resource,Medscape talks with Michael J. Fox Foundation CEO Dr. Todd Sherer about the Parkinson's Trial Finder and other advances in Parkinson disease research. 
  September 2013 ,Medscape Neurology,Ascorbic Acid in Charcot-Marie-Tooth-1A,"It seems to work in mice, but is it futile to pursue the use of ascorbic acid to reduce neuropathy in humans?"
  September 2013 ,Medscape Psychiatry,Child Psychiatry: New Approaches to Drug Development,Dr. Robert Findling discusses a new generation of treatment studies that are challenging paradigms in pediatric psychopharmacology.
  September 2013 ,Medscape Oncology,Does Off-Label Chemo Drive Up Healthcare Costs?,Dr. David Kerr on a study that found that off-label use of 10 chemotherapies in the US in 2010 amounted to $14 billion. Is it time to reduce off-label use in the interest of healthcare value?
  September 2013 ,Medscape Critical Care,Effect of Eritoran on Sepsis Mortality,"Greg Martin, MD, analyzes a recent clinical trial that investigates whether eritoran is effective at reducing sepsis-induced mortality."
  September 2013 ,Medscape Oncology,Not-so-negative to Super-negative Trials,"Dr. Mark Kris comments on 2 lung cancer studies presented at the 2013 annual meeting of ASCO and how the term 'negative trial' encompasses a wide range of results, including harm."
  September 2013 ,Medscape Oncology,Comorbidities: Prequel or Sequel to Cancer?,Dr. Maurie Markman reports provocative findings about the prevalence of comorbid conditions in women with ovarian cancer and what they mean to clinical trials -- and the patients enrolled in them.
  September 2013 ,Medscape,Topol on Medscape Today and Can't-Miss Medical News,"Medscape Editor-in-Chief Eric J. Topol, MD, details the new Medscape Today and shares some of his favorite articles from the past month. "
  September 2013 ,Medscape Neurology,One-Two Punch for Parkinson's,A dual-action compound inhibits 2 key enzymes known to activate Parkinson disease.
  August 2013 ,Medscape Oncology,3 Adjuvant Agents Are Plenty in Node-Positive Breast Cancer,Dr. Lidia Schapira comments on the definitive NSABP B-38 randomized trial assessing 3 chemotherapy regimens in early node-positive breast cancer.
  August 2013 ,Medscape Psychiatry,What Is a Clinically Meaningful Effect?,"From drug makers to patients, stakeholders have different views on what constitutes a 'clinically meaningful effect.'"
  August 2013 ,Medscape Oncology,'Would You Sell Your Soul for $10?',"Dr. Bruce Cheson forecasts that the Sunshine Act, requiring physicians to disclose most payment and gifts from industry over $10, will bring showers of misinterpretation and could hinder research."
  August 2013 ,Medscape Oncology,Why Did Radiation Cause Harm in NSCLC Trial?,Dr. Mark Kris reviews the disappointing results of 3 radiotherapy trials from ASCO 2013 and stresses the need to understand the harmful results of a trial of high-dose radiotherapy for local control. 
  January 2014 ,Medscape Gastroenterology,Coffee Consumption and Chronic Liver Disease,"Good news about coffee and liver disease, but make sure it's the right coffee."
  January 2014 ,Medscape Pharmacists,Can Mirtazapine Improve Cancer Cachexia Symptoms?,Weight loss and reduced appetite are common and challenging for patients with cancer and their caregivers. Can this antidepressant help?
  December 2013 ,Medscape Rheumatology,"Autoantibodies, Cancer, and Dermatomyositis","Investigators have linked antibodies to NXP-2 and TIF1-gamma to cancer in patients with dermatomyositis, but are the findings clinically actionable?"
  December 2013 ,Medscape Oncology,Finally! Data in Low-Risk HER2 Breast Cancer,Drs. Kathy Miller and Ian Krop talk about why a single-arm study in low-risk cancer is a huge advance for a population of understudied breast cancer patients.
  December 2013 ,Medscape Oncology,Off and On Again Story of Ponatinib in CML,"Dr. Michael Deininger reviews data from ASH 2013 on ponatinib in chronic myeloid leukemia, and discusses the drug's future in view of the recent FDA decision to suspend -- and reinstate -- approval."
  December 2013 ,Medscape Psychiatry,Psychiatry Practice Changers: 2013,A look back at important advances in the field of psychiatry this year. 
  December 2013 ,Medscape Psychiatry,Oral Antipsychotics vs Long-Acting Injectables,A new meta-analysis attempts to determine superiority between oral antipsychotics and long-acting injectable agents for the treatment of schizophrenia.
  December 2013 ,Medscape Oncology,Tailoring CLL Treatment to a TTT,"In CLL, combinations and sequences of agents are tailored to initial tumor load and response to therapy to optimize outcome, says Dr. Michael Hallek in a Medscape interview from ASH 2013."
  December 2013 ,theheart.org on Medscape,Keeping Positive About Negative Trials,"The first 4 latebreakers from AHA were 'negative' trials, leaving Dr. Bilazarian disappointed, but upon reflection, he is optimistic about cardiovascular medicine and the merits of medical meetings. "
  December 2013 ,theheart.org on Medscape,Life and Times of Leading Cardiologists. Guest: Sidney Smith,"Dr. Sidney Smith tells the story of his accomplished career, including how he got from chemical engineering to medicine, his work at the AHA, and why he still loves to see patients."
  December 2013 ,theheart.org on Medscape,Underrepresented Populations in Clinical Trials,"Shelley Wood asks Drs Mehran and Smith, how do you extrapolate the latest data to your patient if they weren't represented in the trial? "
  November 2013 ,Medscape Ophthalmology,"Out With the Old, in With the New: The Best of AAO 2013","A panel of experts presents the highlights of this year's American Academy of Ophthalmology meeting, including new ways of managing old problems."
  November 2013 ,theheart.org on Medscape,Heart Failure Takeaways From TCT 2013,Dr. Ileana Piña summarizes the heart failure and devices session at TCT.
  November 2013 ,theheart.org on Medscape,"Day 3 at AHA 2013: AF Ablation, ICDs, CRT, Dabigatran, More",Dr John Mandrola does a rapid-fire recap of yesterday's heart-rhythm news.
  November 2013 ,Medscape Neurology,6th Clinical Trials Conference on Alzheimer's Disease (CTAD),Read clinically focused news coverage of key developments from CTAD 2013.
  November 2013 ,Medscape Cardiology,Clinical Trials: A 250-Year-Old Interpretation,Henry Black talks to George Diamond about what 18th-century mathematician Thomas Bayes can teach us about probability and clinical trial analysis.
  November 2013 ,Medscape Neurology,Treating Multiple Sclerosis in 2013,"Multiple sclerosis specialists Mark Freedman and Patricia Coyle review the most recent developments in pharmacologic management of MS, including how best to sequence therapies."
  October 2013 ,Medscape Oncology,Is Lung Cancer Immunotherapy Clinic-Ready?,Drs. Jack West and Suresh Ramalingam discuss the relative efficacies of PD-1 and PD-L1 inhibitors in non-small cell lung cancer and how they might be best used in treatment strategies. 
  October 2013 ,Medscape Internal Medicine,Eli Lilly SVP on Research Hurdles and Drug Development,"Eli Lilly executive Bart Peterson, JD, talks to Medscape about research hurdles, FDA improvements, and how personalized medicine can coexist with blockbuster drugs. "
  October 2013 ,Medscape Special Reports,Special Report: From the 2013 National Health Research Forum,"Medscape attended Research!America's 2013 health forum in Washington, DC, and interviewed the heads of the CDC and FDA and the keynote speaker."
  January 2014 ,theheart.org on Medscape,Cardiology 2014: Bob Harrington and Mike Gibson,"Drs Harrington and Gibson's look forward to DAPT, IMPROVE-IT, HDL infusions, and more on PCSK9. They also predict major changes in research and education in the social-media era."
  January 2014 ,Medscape Business of Medicine,Does the Super Bowl Really Cause Heart Attacks?,A number of studies either suggest or debunk the concept that the stress and activities occurring around the Super Bowl may lead to heart attacks. What's the truth?
  January 2014 ,theheart.org on Medscape,Cholesterol Guidelines and CV Risk Calculator Clarifications,Drs. Yancy and Harrington discuss the new ACC/AHA cholesterol guidelines and CV risk calculator with committee vice chair Dr. Robinson.
  January 2014 ,Medscape Rheumatology,Two New Approaches to Treating Rheumatoid Arthritis ,These strategies might be critical in finding ways to make biologic therapies available to all patients who need them.
  January 2014 ,Medscape Infectious Diseases,Clostridium difficile Diarrhea in Children ,Here is a guide to the approach to children with this increasingly prevalent infection.
  January 2014 ,Medscape Cardiology,"When Men Want Testosterone, Show Them the Evidence","Extra 'T' might make men feel better, but there is a significant downside."
  January 2014 ,Medscape Oncology,"Hemophilia: Current Management, Unmet Needs",Dr. Neil C. Josephson reviews for Medscape current evidence-based treatment approaches in hemophilia and the unmet needs that must be addressed.
  January 2014 ,theheart.org on Medscape,Lessons From the Resuscitation Sessions at AHA,"Drs. Nichol and Becker discuss key data from the resuscitation sessions at AHA. Despite 2 neutral trials, they both hold out hope for cooling."
  January 2014 ,Medscape Gastroenterology,Sleep Impairment: A Trigger for Relapse in IBD?,"New evidence suggests that even if they seem to be in remission, patients with sleep problems are more likely to suffer disease flares."
  January 2014 ,Medscape HIV/AIDS,Traveling With the HIV Care Cascade,Dr. Benjamin Young reviews 2 recently published articles looking at how traveling to a different country or even changing clinics influences how patients navigate the HIV care cascade.
  January 2014 ,Medscape Oncology,New Regimen for Elderly Patients With mCRC,Dr. David Kerr reports on a study in which bevacizumab/capecitabine significantly improved PFS in patients at least 70 years old with advanced colorectal cancer.
  January 2014 ,Medscape Business of Medicine,Can We Get Patients to Be More Compliant?,Give patients drugs for free? Pay them to stay on their regimens? The healthcare industry is exploring lots of ways to improve compliance and keep costs from going through the roof. 
  January 2014 ,Medscape Ophthalmology,Do Omega-3 Fatty Acids Help Prevent AMD?,The findings of the AREDS2 study are reviewed here. What should ophthalmologists recommend now?
  January 2014 ,Medscape Pediatrics,MDIs in Kids With Asthma: Are They Used Correctly?,Metered-dose inhalers are the best way to deliver medication to children with asthma -- but only if they are used correctly. A sobering new study suggests that they are not.
  January 2014 ,Medscape Rheumatology,Biosimilars: Is It Safe to Switch?  ,"Dr. Jonathan Kay discusses the big questions surrounding biosimilar medications in rheumatology: Are they safe and effective, and can they be interchanged with the reference compound?"
  January 2014 ,Medscape Family Medicine,Nausea and Vomiting: What CAM Options Are Viable?,Potential nondrug approaches to treating 2 types of nausea and vomiting -- morning sickness and motion sickness -- are reviewed.
  January 2014 ,Medscape Anesthesiology,Combining Morphine With Acetaminophen for Postsurgical Pain,Is the morphine-sparing effect of acetaminophen synergistic or merely additive?
  January 2014 ,Faculty of 1000,"Vitamin D Supplementation: Who, and How Much?","The plethora of studies about vitamin D supplementation can leave clinicians confused. Who really needs supplemental vitamin D, and what level should be targeted?"
  January 2014 ,Medscape Neurology,Responsive Cortical Stimulation -- A New Epilepsy Treatment,Responsive neurostimulation is poised to improve the treatment of intractable epilepsy. 
  January 2014 ,Medscape Pulmonary Medicine,COPD and Safety of Tiotropium: Disproving a Negative?,The authors of a new study seek to determine the safety and efficacy of different formulations of tiotropium as a COPD therapy. 
  February 2014 ,Medscape Internal Medicine,Celiac Disease in Primary Care: Applying Current Guidelines,"Celiac disease is on the rise, as are the sheer numbers of guidelines. What is a primary care provider to do? "
  February 2014 ,Medscape Pharmacists,How Is Uremic Pruritus Treated?,What is the latest on managing this frequent complication of renal failure?
  February 2014 ,Medscape Diabetes & Endocrinology,Does Race Affect Outcomes in Diabetes and CAD?,What is the impact of race on clinical outcomes in patients with diabetes who have comparable access to medical care? Dr. Nichols comments on this study from the American Journal of Cardiology.
  February 2014 ,Medscape Cardiology,"Hypertension Guidelines: Same Data, Different Conclusions","Dr. Black quizzes Dr. Weber, lead author on the ASH/ISH guidance, and Dr. Townsend, who was part of JNC 8 and the ASH/ISH statement, on the reasoning behind the different recommendations."
  February 2014 ,The Michael J. Fox Foundation,A Tissue Test for Parkinson Disease? ,Medscape speaks with Dr. Charles H. Adler about the potential of submandibular biopsy as a diagnostic test for Parkinson disease. 
  February 2014 ,theheart.org on Medscape,The RADAR-AF Trial: Take Another Look,"Dr. John Mandrola interviews Dr. Felipe Atienza about the intriguing findings of the RADAR-AF trial, and why the trial results may have been undervalued. "
  February 2014 ,Medscape Nephrology,"Renal Denervation, R.I.P.?","Dr. Jeffrey Berns discusses the implications of halting SYMPLICITY HTN-3, a study that was testing catheter-based renal denervation for the treatment of resistant hypertension."
  February 2014 ,Mayo Clinic,Treating Heart Disease in Women: Why the Disparities?,Drs. Mulvagh and Best review why women with ACS experience delays in treatment and are treated differently from men.
  February 2014 ,Medscape Oncology,Cancer Survivors Send Distress Call,"Meeting the psychosocial needs of cancer survivors starts with open communication, but is this happening? Not according to a recent study."
  February 2014 ,Medscape Dermatology,These Factors May Predict  Bullous Pemphigoid Relapse,Dr. Lipper reviews a study that looked for risk factors predictive of relapse during the first year of treatment.
  February 2014 ,Medscape Nurses,Oxygen Saturation in Preterm Infants: Hitting the Target,How easy is it to keep our most unstable infants -- those on CPAP -- in the ideal SpO2 range?
  February 2014 ,Medscape Psychiatry,"US Biomedical Funding Slows, Asia's Explodes",American Psychiatric Association president Dr. Jeffrey Lieberman discusses 2 new reports reflecting the bleak state of biomedical research funding in the United States.
  February 2014 ,Medscape Diabetes & Endocrinology,Are Race and SES Related to Outcomes in Thyroid Cancer?,What are the racial and socioeconomic disparities in patients with well-differentiated thyroid cancer? Dr. Burman comments on this study from the Journal of Clinical Endocrinology and Metabolism.
  February 2014 ,Medscape Oncology,Idelalisib Combo Rings Bells in Relapsed CLL,"Patients with relapsed chronic lymphocytic leukemia, who were less able to undergo chemotherapy, had improved OS with a combination of idelalisib and rituximab, in a study reported by Dr Bruce Cheson."
  February 2014 ,The Michael J. Fox Foundation,Treating Parkinson Disease With Urate Elevation?,Medscape speaks with Dr. Michael A. Schwarzschild about a new trial looking the therapeutic potential of urate elevation in Parkinson disease. 
  February 2014 ,Medscape Pharmacists,Maintenance for Opioid Addiction: What's the Right Duration?,Why do some patients receive methadone or buprenorphine maintenance for years...and years?
  February 2014 ,Mayo Clinic,Pregnancy in Women With Congenital Heart Disease,"Drs. Pereira and Warnes discuss the challenges of pregnancy in women with congenital heart disease, including anticoagulation, prepregnancy planning, and evaluating the risks to the mother and fetus."
  February 2014 ,Medscape Emergency Medicine,Olympics 2014: Doctoring From the Sidelines,"In anticipation of the Winter Olympics, former New York Jets sideline physician Robert Glatter, MD, talks about the most common athletic injuries and how to treat and prevent them."
  January 2014 ,Medscape Internal Medicine,"Marijuana Medical Silliness, Be Gone!","Why do ignorance and ideology still trump science when it comes to cannabis? George Lundberg's challenge to Congress, the states, and yes, to the scientists: Study and decriminalize cannabis."
  January 2014 ,Medscape Optometry,Seeing Double: Finding the Cause of Diplopia,Which patients are most likely to benefit from neuroimaging?
  March 2014 ,theheart.org on Medscape,AF Ablation vs Drugs: Lessons From the Rich Peverley Case,"Hockey player Rich Peverley's collapse provides Dr John Mandrola with a teaching moment on ablation vs drugs in paroxysmal AF,"
  March 2014 ,Medscape Nurses,Interprofessional Education: It's Here to Stay,Widespread team-based and collaborative practice will only be possible when the health professions start learning together as students.
  March 2014 ,Medscape HIV/AIDS,Joining Forces to Combat Hepatitis C,Drs. Paul Sax and David Thomas reflect on how the worlds of gastroenterology and infectious disease have joined to meet the need for fast-paced guidance in hepatitis C treatment.
  March 2014 ,Medscape Pathology,Is There Really a Sports Gene?,"David Epstein, author of a book on sports genetics, considers what clinicians need to know about advances in sports and exercise genetics."
  March 2014 ,theheart.org on Medscape,What Can We Learn From a Negative Trial?,Shelley Wood speaks with Drs. Mega and Ohman about deriving benefit from neutral trials without overselling the results.
  March 2014 ,Medscape Pediatrics,Infant Colic: Is a Solution at Hand?,"Numerous therapies have been suggested for the management of infant colic, but what does the evidence say?"
  March 2014 ,Medscape Internal Medicine,"Liquid Biopsy: Physicians, Patients, Beware!","Liquid biopsy may detect cancer recurrence, changes in the tumor, and development of drug resistance -- eventually, says Dr. George Lundberg. But for now, patients and physicians should be wary."
  March 2014 ,FDA Expert Commentaries and Interviews,FDA's Rare Disease Program: A Rare Opportunity to Help Kids ,The first drug to come out of the FDA's rare pediatric disease priority review voucher program offers hope for patients with a rare progressive type of lysosomal storage disease.
  March 2014 ,Medscape Oncology,NEPC: Emergence of a Deadlier Prostate Cancer?,"Neuroendocrine prostate cancer is a rare but emerging manifestation of prostate cancer. Dr. Himisha Beltran, a leading expert, discusses the current and future management of this disease."
  March 2014 ,CDC Expert Commentary,When to Give Antiviral Drugs for the Flu,Flu is still with us. CDC provides the latest recommendations for treating influenza with antiviral medications.
  March 2014 ,Medscape Oncology,The Hero Behind Dr. Larry Einhorn,"Dr. Kathy Miller talks about John Cleland, who at age 23 with metastatic testis cancer enrolled in the first cisplatin-based trial in 1974, knowing that the investigational drug might offer him no benefit."
  March 2014 ,Medscape Pulmonary Medicine,New Inhaled Therapies for COPD,Several new fixed-dose combinations of bronchodilators and inhaled corticosteroids (ICS) have been approved or are approaching FDA approval.
  March 2014 ,Medscape Neurology,Which Intracerebral Bleeds Will Expand?,A valid prediction score could prove useful in determining when to intervene to prevent extension of intracerebral hemorrhage.
  March 2014 ,Medscape Cardiology,Blood Pressure in CKD: 'The Lower the Better' Still Valid,"Despite a recent study to the contrary, Dr. Henry Black doesn't think we should aim for stage 1 hypertension in patients with chronic kidney disease."
  March 2014 ,Medscape Oncology,Mapping the Future in Melanoma,Dr. Paul Chapman from Memorial Sloan-Kettering Cancer Center looks back at the great strides made in the management of metastatic melanoma and considers what might be coming next.
  March 2014 ,theheart.org on Medscape,Genotype-Guided Drug Therapy in Cardiology,"From clopidogrel to warfarin and statins, genotyping can affect drug metabolism but should genetics guide pharmacotherapy? Drs. Harrington, Ohman, Mega, and Robinson have a spirited discussion."
  February 2014 ,theheart.org on Medscape,Dr. Yancy on Recent Heart Failure Studies,"Dr. Melissa Walton-Shirley interviews Dr. Clyde Yancy on TOPCAT and ROSE-AHF, and what the future holds for heart failure therapies. "
  February 2014 ,Medscape Nephrology,Stroke Risk in Patients With CKD: What Do We Know?,CKD patients are at higher risk for stroke. Drs. Bakris and Gorelick discuss the factors that contribute to this risk and the still unanswered questions.
  February 2014 ,Medscape Radiology,A Better Hybrid for Imaging Bone Lesions?,Dr. Hossein Jadvar is optimistic about the clinical and research uses of the PET/MRI combination for the detection of bone tumors.
  February 2014 ,Medscape Pulmonary Medicine,The Case for Statins in COPD Treatment,New research sheds light on the role that statins might play in the management and treatment of chronic obstructive pulmonary disease. 
  April 2014 ,Medscape Nephrology,The SYMPLICITY HTN-3 Co-PI Gives His 2 Cents,"Co-PI Dr. George Bakris shares his perspective on what went wrong with the SYMPLICITY HTN-3 trial, and where it leaves renal denervation."
  April 2014 ,theheart.org on Medscape,SEATTLE-II: A New Era for Massive and Submassive PE,Dr. Goldhaber interviews PI Dr. Gregory Piazza on ultrasound-facilitated fibrinolysis with low-dose tPA for PE. 
  April 2014 ,Medscape Oncology,Retooling the War on Cancer,Author and cancer survivor Clifton Leaf talks to Dr. Lidia Schapira about how mismanagement and bureaucracy are crippling efforts to overcome cancer. 
  April 2014 ,Medscape Oncology,Lighten Up on Cancer Trial Regulations,"Dr. Mark Kris advocates greater efficiency in clinical trials through use of computer technology for data collection and sharing, but less regulation and better use of NCI funds would be most welcome."
  April 2014 ,Medscape Oncology,Save Cancer Trials From the NCI Slasher,"NCI budget cuts to 2 clinical trial programs endanger patients and cripple research, says Dr. Bruce Cheson, who calls for the feds to loosen their stranglehold on clinical trials."
  April 2014 ,theheart.org on Medscape,Heart Failure Lessons From ACC 2014,Dr. Ileana L. Piña reports from ACC 2014: Can shortness of breath and bendopnea risk-stratify HF patients? What are the true costs of longer hospital stays?
  April 2014 ,Medscape Oncology,Silence the Mouse Model That Roared,"Dr. John Marshall says that generous funding of basic science is an inefficient and misdirected use of cancer research dollars. The focus needs to be on innovative, clinical translational research."
  April 2014 ,Medscape Oncology,Revamp the FDA Drug-Approval Process,"Dr. Maurie Markman advocates revamping outdated rules and regulations that stymie drug approval, including FDA reluctance to approve drugs on the basis of progression-free survival as an endpoint."
  April 2014 ,Medscape Oncology,Open-Access Science for Better Cancer Drugs,"Dr. David Kerr says 90% of new cancer drugs 'fail.' To reverse this rate, he advocates a novel model for drug development in which science is shared in open-access, industry-academic partnerships."
  April 2014 ,Medscape HIV/AIDS,Selecting an Initial ART Regimen: Lessons From ACTG 5257,Drs. Paul Sax and Raphael Landovitz discuss the results from ACTG 5257 presented at CROI 2014 and the broader issues related to selecting an initial ART regimen for HIV infection.
  April 2014 ,theheart.org on Medscape,HEAT-PPCI: Two Different Points of View,Drs. Harrington and Ohman discuss the findings and agree to disagree on the ethics of delayed consent.
  April 2014 ,Medscape Orthopedics,Should POLICE Replace RICE as the Ankle Therapy of Choice?,"A popular therapy for sprains and strains should be replaced with an evidence-based guideline for treatment, critics charge. But RICE still has defenders among sports medicine specialists."
  April 2014 ,Medscape Oncology,American Association for Cancer Research (AACR) 2014,Read clinically focused news coverage of key developments from AACR 2014.
  April 2014 ,Medscape Oncology,Resected Pancreatic Cancer: Why Wait for the Inevitable?,Dr. John Marshall reports on a retrospective study suggesting that maintenance with capecitabine is a promising option in patients with resected pancreatic adenocarcinoma after adjuvant therapy.
  April 2014 ,Medscape Oncology,Mantle Cell Lymphoma -- Still More Questions Than Answers,"Mantle cell lymphoma remains a clinical challenge. Dr. Julie Vose discusses current evidence on treatments, differences in strategy, and whether emerging novel therapies could improve outcomes."
  April 2014 ,Medscape Oncology,Lowered Standards in Lung Cancer Trials?,"Dr. Jack West comments on a disturbing trend in lung cancer clinical trials and suggests that oncologists are becoming complacent about marginal benefit, when new treatments should promise far more."
  April 2014 ,Medscape Pathology,"The Genetics of Living Longer, Healthier Lives",Dr. Nir Barzilai considers what research on the genetic makeup of very old healthy individuals might teach us about preventing age-related diseases.
  April 2014 ,theheart.org on Medscape,Heart Failure: Moving Beyond 30-Day Readmission Rates,"Dr. Piña appeals for attention to be paid to transitions in the care of patients with heart failure and appropriate long-term therapy, rather than 30-day readmission rates only."
  March 2014 ,Medscape Nephrology,Paying Living Donors: Could a Trial Clarify the Issues?,Dr. Jeffrey Berns talks with Dr. Peter Reese about the benefits of conducting a trial with paid kidney donors to help sort out the ethical issues involved.
  March 2014 ,Medscape Pathology,What's Next in Prenatal Genetic Testing?,Dr. Jay Shendure considers how the advent of noninvasive genetic testing has influenced prenatal assessments and what might be next on the horizon in the field of reproductive medicine.
  May 2014 ,CHOP Expert Commentary,Congenital Heart Disease: What's New?,Dr. Jack Rychik reviews key studies presented at the recent 17th Annual Update on Pediatric and Congenital Cardiovascular Disease.
  May 2014 ,Medscape Ophthalmology,Gene Therapy for Retinal Diseases Is Within Sight,We are getting closer to having genetic treatments for devastating retinal diseases. 
  May 2014 ,Medscape Gastroenterology,Bariatric Surgery in Children: Is This the Right Approach?,"As the obesity epidemic rages on, bariatric surgery is being performed in younger and younger patients. Three experts discuss the pros and cons."
  May 2014 ,theheart.org on Medscape,Do We Need to Measure Drug Levels of NOACs?,Dr. Goldhaber interviews Dr. Ruff on data from RE-LY showing that stroke and bleeding outcomes correlate with dabigatran plasma concentrations.
  May 2014 ,Medscape Oncology,'The Time Is Now' for Lung Cancer Screening,"Even as an advisory panel recommends against national Medicare coverage of lung cancer screening, Dr. Mark Kris stresses the number of lives saved by this well-evidenced means of early detection."
  May 2014 ,Medscape Ophthalmology,Association for Research in Vision and Ophthalmology (ARVO) 2014 Annual Meeting,Read clinically focused news coverage of key developments from ARVO 2014.
  May 2014 ,Medscape Pediatrics,Pediatric Academic Societies (PAS) and Asian Society for Pediatric Research (ASPR) Joint Meeting,Read clinically focused news coverage of key developments from PAS/ASPR 2014.
  May 2014 ,Medscape Special Reports,Special Report: Renal Denervation Derailed?,Should we abandon renal denervation or delay further study until the procedure can be verified? Review the points of view and related news stories.
  May 2014 ,Medscape Rheumatology,Two Tests Not to Delay in RA,Dr. Jonathan Kay discusses a new study asking whether acute-phase reactant profiles correlate with clinical disease activity in patients with rheumatoid arthritis. 
  May 2014 ,theheart.org on Medscape,Cholesterol Management 2014: Any Role for Nonstatins?,Dr. Melissa Walton-Shirley quizzes Drs. Blumenthal and Watson on how to implement the cholesterol guidelines and the potential future role of PCSK9 inhibitors. 
  May 2014 ,Medscape Nurses,Easing the Symptoms of Chronic Heart Failure,An intervention proves to be effective in improving quality of life for patients with chronic heart failure.
  April 2014 ,Mayo Clinic,Drilling Down on the Cholesterol Treatment Guidelines,The Mayo Clinic outlines its approach to the new cholesterol guidelines.
  April 2014 ,theheart.org on Medscape,Life and Times of Leading Cardiologists. Guest: Magnus Ohman,"Dr. Robert Califf talks to Dr. Magnus Ohman, an officer and a physician, about his rock 'n' roll journey from Stockholm to Durham."
  April 2014 ,FDA Expert Commentaries and Interviews,FDA Approval 2.0: Dr. Kandzari Interviews Dr. Bill Maisel,"Dr. Kandzari interviews Deputy Director of Science for CDRH, Dr. Bill Maisel, on strategies to expedite FDA approval while maintaining scientific rigor."
  April 2014 ,Medscape Pediatrics,Antidepressants and Suicide Risk in Kids,A large database is used to compare fluoxetine with other antidepressants on risk for suicide in children.
  April 2014 ,The National Organization for Rare Disorders,A Golden Age for Rare Diseases,"Marshall L. Summar, MD, talks to Medscape about the role of patients and families, advocacy groups, and patient registries, in furthering our understanding of rare diseases."
  April 2014 ,Genetics and Metabolism Division of Children's National Health System,Rare Diseases: From Newborns to Nonagenarians,"Dr. Marshall Summar advises clinicians to have low thresholds for suspecting rare diseases, and for asking for help when they do."
  April 2014 ,Medscape Pathology,Rare Disease Genetics: A New Frontier,Dr. Arthur Beaudet considers how genetic assessments have changed our understanding of rare diseases and what clinicians might look to in the coming years.
  April 2014 ,Medscape Internal Medicine,Statins and Diabetes: Should We Be Worried?,What are the clinical implications of a study finding an increase in new-onset diabetes in patients with impaired glucose tolerance using statins? 
  April 2014 ,theheart.org on Medscape,Confessions of a SYMPLICITY HTN-3 Trialist,"Dr. Seth Bilazarian reflects on the negative results for renal denervation, and the need for alternatives to multiple drugs for severe hypertension."
  June 2014 ,Medscape Neurology,More Data on Diet and Dementia,A new meta-analysis reviews evidence on how dietary patterns influence dementia risk. 
  June 2014 ,theheart.org on Medscape,American Heart Association Quality of Care and Outcomes Research (AHA QCOR) 2014 Scientific Sessions,Read clinically focused news coverage of key developments from AHA QCOR 2014.
  June 2014 ,Medscape,23andMe CEO on Her Mission to Shake Up Preventive Care ,Dr. Eric Topol talks with CEO of 23andMe Anne Wojcicki about how her company is challenging the status quo in healthcare.
  May 2014 ,Medscape Gastroenterology,"New Drugs, Diets, Diagnostics, and Therapeutic Techniques",Dr. David Johnson summarizes the practice-changing highlights from this year's Digestive Disease Week (DDW) meeting.
  May 2014 ,Medscape Oncology,Colorectal Data Varied and 'Very Rich',"Dr. David Kerr highlights CRC studies to be presented at ASCO, offering new data on first-line treatment, maintenance therapy, and resection of the primary tumor in patients with stage IV disease."
  May 2014 ,Medscape Nurses,What Dreams May Come at the End of Life,A study quantifies the frequency of dreams and visions at the end of life and explores their effect on patients.
  May 2014 ,Medscape Neurology,"Epilepsy: Cash, Car Accidents, and Psychiatric Side Effects",Three important epilepsy studies were presented at this year's American Academy of Neurology Annual Meeting.
  May 2014 ,Medscape Oncology,Breast Cancer Preview: Critical Issues Resolved?,Dr. Kathy Miller sees a subspecialty in transition as she previews the breast cancer sessions at ASCO and highlights plenary studies that may resolve questions of critical importance to patients.
  May 2014 ,Medscape Gastroenterology,The Safety of Treating IBD During Pregnancy,Women of childbearing age who have IBD have many concerns about reproductive ability and safety. Can recent studies offer any reassurance?
  May 2014 ,Medscape Neurology,A Simple Intervention in Parkinson Disease?,Dr. Barry Sears discusses the potential role of omega-3 fatty acids in the management of Parkinson disease. 
  May 2014 ,Medscape Rheumatology,Is This Patient's Cryoglobulin Hiding Something?,Negative HCV RNA in a man with mixed cryoglobulinemia -- crack the case.
  May 2014 ,Medscape HIV/AIDS,A Tale of Two Treatment Worlds: Fat and Muscle Loss in HIV,Dr. Benjamin Young reviews two recently published articles looking at side effects common to HIV antiretroviral therapies used in developing and developed countries.
  May 2014 ,Medscape Business of Medicine,"Patient Contact: Shake Hands, Hug, Fist Bump, or Just Smile?",Some doctors try to avoid touching patients in order to not spread germs. But the patients feel like they're missing out. What should you do?
  May 2014 ,theheart.org on Medscape,Health eHeart: A Framingham Study for the Social Media Era?,"Dr. Califf interviews the Health eHeart investigators about leveraging data from mobile apps, wearable devices, and social media to do cost-effective, scalable clinical research."
