Date,Source,Headlines,Teaser
  March 2010 ,Medscape Family Medicine,Family Vaccination Practice Assessment,"In the vaccination assessment for 2010, we invite you to test your knowledge and assess your practice in comparison with your peers."
  March 2010 ,Medscape Cardiology,Hypertension Highlights: Does It All Begin and End With ALLHAT?,"Seven years after the first presentation of ALLHAT, we report results of the largest-ever hypertension study and discuss the possible future of antihypertensive therapy. And then -- champagne for all?"
  August 2010 ,Morbidity & Mortality Weekly Report,"Surveillance for Guillain-Barré Syndrome After H1N1 Vaccine. US, 2009-2010",This new study looks at the prevalence of Guillain Barre syndrome after vaccination for H1N1.
  August 2010 ,Morbidity & Mortality Weekly Report,"HPV4 Vaccine (Gardasil) for Use in Males, and Immunization Practices",Read this new study to learn about the FDA's latest recommendations for the use of the HPV4 vaccine in men.
  August 2010 ,Morbidity & Mortality Weekly Report,"HPV2 Vaccine for Use in Females, and Updated Vaccination Recommendations",What are the latest recommendations from the FDA for the use of the HPV2 vaccine in women?
  August 2010 ,Medscape Pediatrics,Giving Influenza Vaccine to Egg-Allergic Patients,Do patients with egg allergy need a skin prick test before receiving the influenza vaccine?
  August 2010 ,Journal of Pediatric Psychology,Factors Influencing Familial Decision-Making Regarding HPV Vaccination,Why is the HPV vaccination rate so low in pre-adolescent and adolescent girls? 
  July 2010 ,Medscape Infectious Diseases,Need-to-Know News About Influenza,"Read about the latest -- some unexpected, some welcome -- developments on the influenza front."
  July 2010 ,Medscape HIV/AIDS,Neutralizing Antibody to HIV: Exciting New Research,"What is the potential of new research on neutralizing antibody to HIV? Paul E. Sax, MD, offers his view of the latest reports and what they may mean for vaccine development and therapeutics."
  July 2010 ,Morbidity & Mortality Weekly Report,"Progress Toward Interruption of Wild Poliovirus Transmission -- Worldwide, 2009",What are the latest trends worldwide in poliomylitis prevention? This study reviews the data.
  July 2010 ,Journal Watch,Herpes Zoster Vaccine is Tolerated Well But Not Disseminated Widely,"Although herpes zoster vaccine is effective and well-tolerated, it is not routinely administered. Is the high cost a barrier?  "
  July 2010 ,Medscape Public Health,Vaccination as a Tool for Cancer Prevention,Millions of people are affected every year by infection-induced cancer. Are you following these important recommendations aimed at preventing such cancers in your patients?
  July 2010 ,Morbidity & Mortality Weekly Report,"High-Dose Inactivated Influenza Vaccine, Aged at least 65 Years -- US, 2010",Seasonal influenza can be particularly problematic for persons over the age of 65. This new study outlines the specific influenza vaccine and dosages recommended for this age group.
  July 2010 ,Morbidity & Mortality Weekly Report,"Seasonal Influenza Vaccination Coverage--US, August 2009-January 2010","Read about the preparations for the 2010 influenza season, with an emphasis on state specific data and vaccine information."
  July 2010 ,Morbidity & Mortality Weekly Report,"Hepatocellular Carcinoma -- United States, 2001-2006","How can hepatocellular carcinoma (HCC), often caused by hepatitis B and C, be prevented? This report outlines new data on the disease, and ways that it can be prevented through vaccines and education."
  July 2010 ,American Journal of Public Health,Influenza and Pneumococcus Vaccinations: Racial Disparities,This study explores vaccination practices in US nursing homes.
  July 2010 ,Morbidity & Mortality Weekly Report,"The Adult Hepatitis Vaccine Project -- California, 2007-2008",The hepatitis B vaccine was first released in the early 1980s. Read this new report that summarizes a California program that provides the hepatitis B vaccine to at risk patients.
  July 2010 ,CDC Expert Commentary,"CDC Commentary: With Pertussis on the Rise, Who Needs a Tdap Vaccination?","In this video commentary from the CDC, Stacey Martin explains who should get a Tdap vaccination or booster to protect against pertussis."
  July 2010 ,HIV Therapy,HIV Diagnostics: Challenges and Opportunities,"As HIV continues to evolve, new diagnostic testing is needed to detect it earlier and more efficiently. This new study examines the options."
  June 2010 ,Environmental Health Perspectives,Global Burden of Aflatoxin-Induced Hepatocellular Carcinoma,What role does aflatoxin exposure play in the development of liver cancers around the globe?
  June 2010 ,Morbidity & Mortality Weekly Report,"Influenza Activity Update, and Composition of the 2010-2011 Vaccine","Read this update to learn about the emergence of the H1N1 virus in 2009, and the upcoming vaccine composition for the 2010 influenza season."
  June 2010 ,Morbidity & Mortality Weekly Report,State-Specific Influenza A (H1N1) 2009 Monovalent Vaccination Coverage,Wide variation among states in H1N1 vaccination coverage rates in 2009 suggests opportunities for improvement in future flu seasons.
  October 2010 ,Morbidity & Mortality Weekly Report,"Estimates of Deaths Associated With Seasonal Influenza -- United States, 1976-2007","This report examines data from the last 30 years on deaths associated with seasonal influenza, and how they may be prevented."
  October 2010 ,Influenza and Other Respiratory Viruses,Assessing Physicians' in Training Behaviors: 2009 H1N1 Influenza Season,How did medical students and residents react to 2009 H1N1 vaccination and infection control policies? This study takes a look back.
  October 2010 ,CDC Expert Commentary,CDC Expert Commentary: Staying Healthy on Medical Missions,"In this video commentary from the CDC, Dr. Phyllis Kozarsky offers advice to health professionals preparing for humanitarian missions."
  October 2010 ,Medscape HIV/AIDS,Can We Ever Cure HIV?,What will come first: a cure for HIV or an effective vaccine? Paul Sax interviews Dan Kuritzkes at ICAAC 2010
  October 2010 ,Expert Review of Vaccines,Phase III HIV Vaccine Trial: A Step Toward a Protective Vaccine for HIV,How close are we to getting a vaccine for HIV prevention?
  October 2010 ,CDC Expert Commentary,CDC Expert Commentary: Screening Asian Patients for Chronic Hepatitis B,"In this video commentary from the CDC, Dr. John Ward urges primary care providers to screen Asian patients -- who may not have been vaccinated at birth -- for chronic HBV infection."
  October 2010 ,Morbidity & Mortality Weekly Report,"Regional Influenza A (H1N1) Monovalent Vaccination Campaign, Illinois, 2009",This new report looks at an H1N1 vaccine campaign in one Illinois community in 2009.
  October 2010 ,Morbidity & Mortality Weekly Report,"Update: Influenza Activity -- United States, 2009-10 Season",How did influenza present in the 2009-2010 season in the US? This new report looks at the data.
  October 2010 ,Rheumatology,Vaccinations in Patients with Immune-mediated Inflammatory Diseases,How can vaccines potentially assist immunocomprised patients with immune-mediated inflammatory diseases?
  September 2010 ,Medscape Nurses,Can Hospitals Require Employees to Get the Flu Vaccine?,"Many healthcare professionals are wondering if hospitals can legally require them to get the flu vaccine, and if they can be fired if they decline. The answers are here."
  September 2010 ,Medscape Infectious Diseases,The Pertussis Outbreak in California and the Need for Vaccination,"As healthcare professionals, Paul A. Offit, MD, believes that we need to be much more passionate about encouraging both teens and adults to get the Tdap vaccine."
  September 2010 ,U.S. Pharmacist,Influenza Vaccine and Treatment Update,Are you prepared for flu season?
  September 2010 ,CDC Expert Commentary,CDC Expert Commentary: New Influenza Vaccine Guidelines for 2010-2011,"In this video commentary from the CDC, Dr. Andrew Kroger alerts clinicians to changes in the flu vaccine recommendations: what is covered; vaccinating children; and new vaccine products."
  September 2010 ,Medscape Pharmacists,Pharmacy-Based Interventions Can Increase Rate of CRC Screenings,"As part of their influenza vaccination campaigns, pharmacies in this study also included patient education and fecal immunochemical tests in an effort to increase colorectal cancer screenings."
  September 2010 ,Morbidity & Mortality Weekly Report,Vaccinia Virus Infection After Sexual Contact With a Smallpox Vaccinee,Read this new case about an accidental transmission of the vaccinia virus due to sexual contact.
  September 2010 ,Medscape Infectious Diseases,Mandating Influenza Vaccine: One Hospital's Experience,"How well did it work when The Children's Hospital of Philadelphia mandated that all hospital employees get influenza vaccinations? Paul A. Offit, MD, offers his commentary."
  August 2010 ,BMC Public Health,Estimating the Risk of Rabies Transmission to Humans in the US,"What is the risk of rabies transmission from animal to human, and how best should the public be protected?"
  August 2010 ,AIDS Clinical Care,Identification of New Broadly Reactive HIV-1-Specific Monoclonal Antibodies,How close are we to getting a vaccine for HIV-1? This new study explores some of the latest findings.
  August 2010 ,Faculty of 1000,Improved Survival With Ipilimumab in Patients With Metastatic Melanoma,An important new study indicates that oncologists should now consider ipilimumab as a new standard-of-care option for the treatment of metastatic melanoma.
  August 2010 ,Morbidity & Mortality Weekly Report,"Deaths and Hospitalizations Related to 2009 H1N1, May 2009-February 2010",How badly did the 2009 H1N1 pandemic affect Greece? This new study discusses the data.
  December 2010 ,Medscape Family Medicine,Do Healthy Adults Really Need a Flu Shot?,Dr. Charles P. Vega discusses a recent article that challenges current advice on influenza vaccination.
  December 2010 ,Medscape Infectious Diseases,Pneumococcal Immunization Strategies for Adults,"PCV7 has been approved for children; now, attention turns to which pneumococcal vaccination strategy is best to protect adults."
  December 2010 ,Current Opinion in Allergy and Clinical Immunology,The Current State of Recombinant Allergens for Immunotherapy,Allergy vaccines are nothing to sneeze at since they combine multiple allergens to enhance the immunotherapeutic effects.
  December 2010 ,Medscape Infectious Diseases,"Highlights from IDSA 2010 -- Pneumonia, Influenza, and Outbreaks","Paul G. Auwaerter, MD, MBA, describes some of the most interesting sessions he attended at IDSA 2010."
  December 2010 ,Annals of Family Medicine,Vaccines Provided by Family Physicians,Why are a significant portion of family practitioners referring patients elsewhere for vaccines?
  December 2010 ,Medscape Infectious Diseases,Setting an Example: One Reason Healthcare Providers Should Get the Flu Vaccine,"Why are healthcare providers resistant to getting the flu vaccine? Luke Chen, MBBS, and Carol Baker, MD, discuss this hot topic."
  December 2010 ,Morbidity & Mortality Weekly Report,"Tetanus and Pertussis Vaccination Coverage Among Adults Aged 18 Years and Older -- United States, 1999 and 2008",Which adults should be getting vaccinated for tetanus and pertussis?
  December 2010 ,Clinical Gastroenterology and Hepatology,A 24-Year-Old Crohn's Patient Starting Immunosuppressive Therapy,"What should the vaccination strategy be for patients with Crohn's disease beginning immunosuppressive therapy, and what are the specific concerns?"
  November 2010 ,CDC Expert Commentary,Diabetes and Influenza: A Dangerous Mix,"In this video commentary from the CDC, Dr. Ann Albright outlines what healthcare providers should do -- and what patients with diabetes should do -- as the flu season gets underway."
  November 2010 ,Alimentary Pharmacology & Therapeutics,Immune Response to Hepatitis B Vaccine in Dialysis Patients,Is there a way to improve the immune response to the hepatitis B vaccine in dialysis patients?
  November 2010 ,CDC Expert Commentary,It's a First: Universal Flu Vaccination,"In this video commentary from the CDC, Dr. Daniel Jernigan explains the change to ""universal influenza vaccination"" for the 2010-2011 season."
  November 2010 ,CDC Expert Commentary,Healthcare Workers Must Be Vaccinated Against Influenza,Studies show fewer than 50% of healthcare workers typically get the flu vaccine.
  November 2010 ,Medscape Gastroenterology,A National Strategy for Viral Hepatitis Control: AASLD 2010,"Dr. Gish summarizes key points from the President's Choice lecture on viral hepatitis presented by HHS Assistant Secretary for Health, Dr. Howard Koh."
  November 2010 ,Journal of the American Geriatrics Society,Zoster Vaccine and Herpes Zoster-Related Interference With Functional Status,Herpes zoster increases in frequency and severity with advancing age. Does vaccination in older adults increase quality-of-life?
  November 2010 ,Expert Review of Vaccines,Vaccine Presentation: Prefilled Syringes Versus Multidose Vials ,"This review examines some of the differences between various influenza vaccination methods, including the prefilled syringe (PFS)."
  October 2010 ,Cancer Control: Journal of the Moffitt Cancer Center,Developing an Effective Breast Cancer Vaccine,A breast cancer vaccine strategy will need to effectively train cytotoxic T cells to recognize and kill transformed cells while sparing normal ones.
  October 2010 ,Expert Review of Vaccines,Influenza: Advances in the Vaccination of the Elderly ,"How differently does influenza affect the elderly, and how should they in turn be vaccinated?"
  October 2010 ,The Nation's Health,States Take on Pertussis as Disease Cases Resurge Around the Nation,What accounts for the rise in pertussis cases worldwide?
  October 2010 ,Morbidity & Mortality Weekly Report,Recommendations for Preventing Invasive Pneumococcal Disease Among Adults,"Who should receive the pneumococcal vaccine, and how should it be dosed?"
  October 2010 ,Medscape Internal Medicine,Flu Shots Are Here -- With a Range of Choices  ,"Sandra Fryhofer, MD, describes the pros and cons of the various current influenza vaccines, with a focus on older adults. "
  April 2011 ,BMC Public Health,Tuberculosis Control: Cost-effectiveness of Novel Vaccines ,Can a new and improved tuberculosis vaccine help to curb the rise of the disease?
  April 2011 ,Immunotherapy,Therapeutic Potential of Vaccines for Alzheimer's Disease,This article presents an analysis of the development of second-generation vaccines and their side effects.
  April 2011 ,Expert Review of Molecular Diagnostics,Pandemic H1N1 2009 ('Swine Flu'): Diagnostic and Other Challenges,Did the World Health Organization and the healthcare system over-react to 2009's H1N1 pandemic? Or did we just get lucky?
  March 2011 ,Morbidity & Mortality Weekly Report,"Influenza Activity: US, 2010-2011",Read the latest data on influenza activity for late 2010 and early 2011.
  March 2011 ,Journal Watch,Cell-Culture-Derived Influenza Vaccine: Safe and Efficacious,New approaches to influenza vaccine production are needed in order to meet high demand. Is a cell-culture-derived vaccine as safe and effective as egg-based?
  March 2011 ,Journal of the American Geriatrics Society,Flu Vaccine in Children Reduces Hospitalization in Elderly,Might vaccination of children against influenza provide even more protection to older adults than the vaccinating of older adults themselves?
  March 2011 ,Journal Watch,Real-World Effectiveness of Herpes Zoster Vaccine,Is the herpes zoster vaccine as effective in the community as it has been in controlled trials?
  March 2011 ,Medscape Rheumatology,Pneumococcal Vaccination in Patients With Rheumatic Diseases,"Pneumococcal vaccination of patients, especially patients starting on immunosuppressive therapy with rheumatic diseases, is critically important, but is it happening?"
  March 2011 ,Morbidity & Mortality Weekly Report,Diphtheria-Like Illness Caused by Corynebacterium ulcerans,What types of illnesses can arise from Corynebacterium ulcerans?
  March 2011 ,Morbidity & Mortality Weekly Report,Recommendations for Use of Meningococcal Conjugate Vaccines,What is the optimal age for vaccinating both younger and older people against meningococcal infections?
  February 2011 ,Journal of Viral Hepatitis,T-cell Responses in Seronegative Partners of HBV Patients,"This study looks at the ways to prevent transmission of hepatitis B, particularly sexual transmission."
  February 2011 ,Morbidity & Mortality Weekly Report,"Recommendations for Tetanus, Diphtheria and Tdap Vaccines","Read the latest on vaccine recommendations for pertussis, diphtheria, and tetanus. "
  February 2011 ,CDC Expert Commentary,Changes to Rabies Vaccine Recommendations,"Important new changes to guidelines for rabies post-exposure prophylaxis, and the reasons for these changes, are highlighted in this commentary from the CDC."
  February 2011 ,Medscape Allergy & Immunology,Egg Allergy and the Influenza Vaccine -- A New Perspective,"Administering flu vaccine to egg-allergic children is not only permissible, but recommended. Matthew Greenhawt, MD, discusses the research behind this recommendation and implications for clinicians."
  February 2011 ,Morbidity & Mortality Weekly Report,Public Health Response to a Rabid Dog in an Animal Shelter,Should animal shelter workers be given prophylactic vaccines against rabies?
  January 2011 ,Medscape Internal Medicine,New Immunization Guidelines 2011:  Changes for Adults ,"Sandra Fryhofer, MD, describes the new changes in the ACIP 2011 immunization schedule and explains why they are important. "
  January 2011 ,Morbidity & Mortality Weekly Report,"Progress Toward Poliomyelitis Eradication -- India, 2009-2010",What public health measures are being brought in to try to eradicate polio in places like India ?
  January 2011 ,The Nation's Health,"Prevention Saves Lives as Well as Money, New Research Confirms",How worthwhile are preventive screening practices in saving lives down the road?
  January 2011 ,Medscape Infectious Diseases,"Autism and the MMR Vaccine, Revisited","BMJ outs Andrew Wakefield as an ""elaborate fraud."" Paul A. Offit, MD, offers his perspective on the lessons we should learn from this saga."
  January 2011 ,Medscape HIV/AIDS,Top 10 Infectious Diseases Hot Topics: 2010-2011,Dr. John Bartlett summarizes where we stand and what the future holds in the fast-moving world of infectious disease.
  October 2012 ,Medscape Internal Medicine,Immunization Advice From ACP: There's an App!,"Dr. Sandra Fryhofer describes the mobile application from the American College of Physicians, which is a new tool for adult immunizations."
  October 2012 ,CDC Expert Commentary,Sorting Out the 2012-2013 Influenza Vaccine Recommendations,"Don't miss the latest information on vaccine options, egg allergy, and child dosing, including a handy algorithm to use when vaccine history is sketchy."
  October 2012 ,Medscape Internal Medicine,PCV13: How to Use the New Pneumococcal Vaccine in Adults,"Sandra Fryhofer, MD, advises clinicians on PCV13 (Prevnar 13®), the new pneumococcal vaccine, and how to use it in adults. "
  September 2012 ,Medscape Business of Medicine,Why Hospital Workers Should Be Forced to Get Flu Shots,"Many people say that it's an individual's right to get or not get a flu shot, but bioethicist Arthur Caplan, PhD, says that getting the shot should be a condition of employment for providers. "
  September 2012 ,Medscape Pharmacists,Which Vaccines Do College Students Need?,"Do your new college students have everything they need for college, including immunity?"
  August 2012 ,Medscape Internal Medicine,Pertussis Is Rising! Why Aren't You Vaccinating Adults?,"Sandra Fryhofer, MD, describes recent CDC reports on a dramatic increase in pertussis cases and reminds clinicians to vaccinate everyone with Tdap. "
  August 2012 ,CDC Expert Commentary,Preparing Immunocompromised Patient for International Travel,Find out how to prepare your patients with disease- or drug-related immune suppression for travel abroad.
  August 2012 ,Medscape Infectious Diseases,What the US Needs Now: Pertussis Boosters,"To protect young infants who can't be vaccinated, adults need to get pertussis boosters -- now!"
  July 2012 ,CDC Expert Commentary,Measles and Travel Overseas: Are Your Patients at Risk?,Here's the advice you need to give patients who plan to travel overseas this summer.
  June 2012 ,CDC Expert Commentary,Traveling to London for the Summer Olympics? Stay Healthy,"Every year, a few tourists are killed crossing streets in London. Don't be one of them. Read these tips for safe travel."
  March 2012 ,Medscape Internal Medicine,Pertussis and Cocooning Strategies: The Latest From ACIP,Dr. Sandra Fryhofer discusses the latest ACIP recommendations for cocooning and preventing pertussis transmission.
  January 2012 ,Medscape Neurology,Onset of Narcolepsy Following H1N1 Seasonal Peak,Is narcolepsy a consequence of H1N1 infection or H1N1 vaccination?
  October 2011 ,Medscape Infectious Diseases,New Reports on Influenza Vaccine: The Bottom Line,We asked an expert from IDSA to offer perspective on recent reports on the influenza vaccine.
  October 2011 ,Medscape Pharmacists,Do Elderly Patients Require High-Dose Influenza Vaccine?,Which elderly patients are candidates for the high-dose influenza virus vaccine?
  August 2011 ,Medscape Internal Medicine,Allergic to Eggs? It's OK to Get a Flu Shot,"In response to the release of this fall's flu shot recommendations, Sandra Fryhofer, MD, confirms the use of vaccinations in people with egg allergies."
  August 2011 ,Medscape Internal Medicine,Intradermal Flu Vaccine -- Less Painful and Now Available,"Sandra Fryhofer, MD discussed the new intradermal flu vaccine recently approved and now recommended for adults 18 to 64. "
  June 2011 ,CDC Expert Commentary,"Vaccine Administration, Storage, and Handling",Make sure that your vaccine procedures are error proof with this concise summary from the CDC.
  May 2011 ,Medscape Public Health,Advising Patients on Safe Travel Abroad,"If your patients are traveling abroad, be ready with this advice on how to prevent illness or injury."
  April 2011 ,Morbidity & Mortality Weekly Report,"Poliomyelitis Outbreak: Republic of the Congo, 2010-2011",This new report takes a close look at a recent outbreak of poliomyelitis in the Congo.
  April 2011 ,Morbidity & Mortality Weekly Report,Progress Toward Interrupting Wild Poliovirus Circulation,"How can polio be eradicated? This new report takes a look at a few African countries, and the latest data on the disease."
  January 2014 ,Medscape Internal Medicine,High-Dose Flu Vaccine: The Evidence Is In,Is high-dose flu vaccine a better option for seniors?
  October 2013 ,Medscape,"Do You Believe in Magic? Topol, Offit on Alternative Medicine","Dr. Eric Topol talks with Dr. Paul Offit about his new book, which takes on the supplement and alternative medicine industries. "
  September 2013 ,Medscape Internal Medicine,"CDC Director on Antibiotics, Influenza, and E-Cigarettes","CDC Director Thomas R. Frieden, MD, MPH, talks to Medscape about the potential dangers of e-cigarettes, the problem with antibiotic resistance, and making a better flu vaccine."
  September 2013 ,CDC Expert Commentary,Recommending HPV Vaccine Successfully,Don't miss these tips to avoid missing opportunities to vaccinate preteens and teens. 
  August 2013 ,Medscape Internal Medicine,The First Cervical Cancer Vaccine: Use It,Sandra Fryhofer describes a CDC study showing a dramatic decline in HPV rates even though vaccine coverage is still low.
  July 2013 ,Medscape Gastroenterology,"Speaking of Hepatitis, We Have 'A' Vaccine","But how effective is it, and are we using it properly?"
  July 2013 ,CDC Expert Commentary,Healthy Cruising: Beyond Norovirus,Advise your patients on how to remain healthy on a cruise ship vacation.
  April 2013 ,Medscape Internal Medicine,Promiscuity and the HPV Vaccine: Any Link?,Sandra Fryhofer covers the evidence concerning the human papillomavirus vaccine and concerns about increased promiscuity in teenagers. 
  April 2013 ,Medscape Internal Medicine,It's Shopping Season Now for Next Year's Vaccine,Dr. Sandra Fryhofer details the many choices you have for next year's flu vaccine to help you choose wisely.
  March 2013 ,Medscape Internal Medicine,The Eggless Flu Vaccine: It's No Yolk ,Sandra Fryhofer reports on America's first cell culture technology-based seasonal influenza vaccine.
  February 2013 ,Medscape Infectious Diseases,Vaccine Schedules Are Safe (Pass It On),"Reassure your vaccine-hesitant patients that not only are vaccines individually safe, they are collectively safe as well."
  January 2013 ,Medscape Internal Medicine,Our Bad Grades on Immunization: The NHIS Report Card,"Sandra Fryhofer, MD, provides the disappointing results about our immunization rates, from the National Health Interview Survey for 2011."
  January 2013 ,Medscape Internal Medicine,New Adult Immunization Schedule: A Quick Overview,"Sandra Fryhofer, MD, discusses the key points of the new adult immunization schedule from ACIP."
  January 2013 ,Medscape Internal Medicine,The Basics: ACIP Adult Immunization 2013,Sandra Fryhofer provides basic details on the new adult immunization schedule from ACIP. 
  January 2013 ,Medscape Infectious Diseases,Top 10 Stories in ID That Will Change Practice,The top 10 stories in infectious disease for the year 2012 are selected by Dr. John Bartlett. How will they change your clinical practice?
  January 2013 ,CDC Expert Commentary,Recommendations for Influenza Antiviral Medications,Flu is here and early antiviral treatment will help. The CDC offers detailed clinical guidance on the use of antiviral medications in influenza.
  January 2013 ,FDA Expert Commentaries and Interviews,"Flu and the FDA: An Interview With Margaret A. Hamburg, MD","The FDA Commissioner discusses influenza prevention and management, including concerns about antiviral shortages and appropriate use in infants."
  January 2013 ,Medscape Infectious Diseases,Influenza: Expert Advice You Need Now,"Which patients need hospitalization? Who should get an antiviral? Richard Whitley, MD, offers expert advice for clinicians on these topics and more."
  December 2012 ,Medscape Infectious Diseases,Medscape Awards in Infectious Diseases: Likely Eradication,Can you guess which infectious disease is closest to being the second disease (smallpox was the first) totally eradicated from Earth?
  November 2012 ,Medscape Pharmacists,Can Chemotherapy Patients Be Vaccinated Against Influenza?,When can influenza vaccine be administered to patients receiving chemotherapy?
  October 2014 ,Medscape Internal Medicine,Pneumococcal Vaccine in Older Adults,"Just in time for flu vaccine season, ACIP rolls out new rules for use of pneumococcal vaccines in older adults."
  October 2014 ,Medscape Infectious Diseases,Healthcare Professionals: Get a Flu Vaccine or Risk Being a Fool,Healthcare providers have no excuse to avoid the flu vaccine; they have access to the world's medical knowledge and should be able to rise above superstition and ignorance.
  October 2014 ,CDC Expert Commentary,The 2014-2015 Flu Season: Vaccine Recommendations,"Here is your update for this year's flu season, including a new recommendation for young children."
  September 2014 ,theheart.org on Medscape,Dr Emanuel's Death Wish Harms Rather Than Helps,"While Dr Mandrola agrees with much of what Dr Emanuel wrote, his lapse into ""hubris and nonsense"" provides fodder to the death-panel fearmongers.  "
  September 2014 ,Medscape Internal Medicine,Ebola: A Primary Care Physician's Point of View,Ebola continues to erupt. What do US clinicians need to know?
  September 2014 ,Medscape Family Medicine,Should American Ebola Patients Return Stateside?,Physicians are divided about how to handle treatment of American Ebola patients. Should they be transported back to the United States? 
  August 2014 ,Medscape Internal Medicine,Have These Patients Been Immunized Appropriately?,"Assessing patients' immunization status is a moving target, given the myriad changes in recommendations. Are you up-to-date?"
  August 2014 ,Medscape Emergency Medicine,Ebola: What US Clinicians Need to Know,"This update on the Ebola virus provides US healthcare providers with guidance on diagnosing, treating, and containing this deadly virus. "
  July 2014 ,CDC Expert Commentary,Suspect Measles and Act Fast ,"A record number of measles cases is being reported, but these infections are often misdiagnosed because clinicians aren't familiar with the signs and symptoms."
  June 2014 ,Medscape Internal Medicine,ID Update 2014: New and Emerging Threats,A quick review of the new and emerging threats in infectious disease for primary care providers. 
  May 2014 ,Medscape Internal Medicine,Measles: Down but Definitely Not Out,A recent upswing in measles cases demands an urgent response from primary care.
  May 2014 ,CDC Expert Commentary,Updated Recommendations: Prevention and Treatment of Anthrax,Would you recognize anthrax if you saw it? Did you know there are 4 types of anthrax? This brief update will refresh your memory about this potentially deadly infection.
  May 2014 ,Medscape HIV/AIDS,"Using Drugs to Prevent HIV Infection: Who, What, and When?",Dr. Myron Cohen considers some of the key challenges facing clinicians in determining which patients might benefit from preexposure prophylaxis for HIV infection.
  May 2014 ,Medscape Pediatrics,The Facebook Practice,Are there benefits to individual practices establishing Facebook pages?
  March 2014 ,Medscape Family Medicine,Preventing STDs After Sexual Assault: A Guide for Clinicians,This article reviews what clinicians should know about preventing and treating sexually transmitted diseases among rape victims.
  March 2014 ,Medscape Family Medicine,Could a Flu Shot Really Prevent a CV Event?,What does the evidence say about the effect of influenza vaccine on cardiovascular events?
  February 2014 ,Medscape Internal Medicine,Adult Immunization Retake,Could the big reveal of vaccine-related information early this year be the 'shot in the arm' we need to make progress toward Healthy People immunization goals?
  February 2014 ,Medscape Internal Medicine,The 2014 Adult Immunization Schedule: What Has Changed?,What are the important changes in the 2014 adult immunization schedule?
  January 2014 ,Medscape Infectious Diseases,"Wintertime Infections, Beyond the Usual Suspects","Can you name 8 predominantly wintertime infections, beyond the obvious, such as influenza?"
  January 2014 ,Medscape General Surgery,Seven Sick Patients and an Elusive Suspect,What was the common link with this highly contagious and sometimes deadly infectious disease?
  April 2015 ,Medscape Internal Medicine,Making a Strong Recommendation for Adult Vaccination,"Learn how to strengthen vaccine recommendations for adult patients, including videos demonstrating quick and effective ways to share compelling information."
  March 2015 ,Medscape Internal Medicine,HPV 9: The Latest ACIP Guidance,Dr Fryhofer provides a summary of important information about the recently licensed HPV 9 vaccine. 
  March 2015 ,Medscape Internal Medicine,"Have Vaccines, Will Travel",This issue of Staying Well focuses on immunization updates for travelers' health from recent ACIP meetings. 
  March 2015 ,Medscape Psychiatry,Should Celebrities Speak Out About Illness?,What is the fallout from celebrities championing causes in health and illness? Dr Jeffrey A. Lieberman discusses negatives and positives. 
  February 2015 ,CDC Expert Commentary,A Picture of Our Nation's Health,"The CDC National Health Report 2014 offers a snapshot of our nation's health, and CDC outlines action steps for clinicians to help make progress in meeting our nation's ongoing health challenges."
  February 2015 ,Medscape Family Medicine,And the Winner Is...,"Just in time for the Oscars, here is a quiz about famous medical figures and stories in Oscar-winning films."
  February 2015 ,CDC Expert Commentary,Flu Vaccine Prevented Millions of Flu Cases,"With better flu vaccine coverage, millions of influenza-related illnesses and hospitalizations can be prevented. This is good information to share with your 'vacccine-reluctant' patients."
  February 2015 ,Medscape Internal Medicine,Adult Immunization 2015: Our Performance Review,"Our collective adult immunization grade of 'needs improvement' means we need to step up our face-to-face recommendations, the number-one way to achieve adult vaccination."
  February 2015 ,Medscape Internal Medicine,ACIP 2015 Adult Vaccine Schedule: What You Need to Know,Dr Fryhofer summarizes the changes and highlights of the just-released ACIP 2015 adult immunization schedule.
  January 2015 ,Medscape Family Medicine,Why Is Influenza So Difficult to Prevent and Treat?,"Drs Andrew Pavia and Greg Poland answer questions about why this season's flu vaccine was less effective, why the public is resistant to being vaccinated, and how antivirals should really be used."
  December 2014 ,CDC Expert Commentary,2014-2015 CDC Influenza Antiviral Recommendations ,"You've heard about it, but what does 'flu virus drift' mean to vaccination, flu severity, and flu management this season?"
  December 2014 ,Medscape Family Medicine,Primary Care Trends to Watch in 2015,We asked our experts to look into their crystal balls and tell us what they thought the new year was likely to bring to primary care.
  December 2014 ,Medscape Family Medicine,Primary Care's 2014 Lessons: The Research Changing Practice,"We asked our experts to tell us about the research, news, and take-away messages from 2014 that every primary care provider should know. "
  December 2014 ,Medscape Infectious Diseases,The 2014 Hit Parade: Infectious Disease Stories of the Year    ,"John Bartlett shares his insights about the year's ID headlines, from Ebola to Chikungunya, and everything in between."
  December 2014 ,Medscape Infectious Diseases,"Science of Ebola -- Questions Answered by Anthony Fauci, MD",Medscape's clinical readers still have lots of questions about Ebola and its transmission. NIH's Anthony Fauci answers many of them here.
  November 2014 ,Medscape Internal Medicine,"Hot Topics in Adult Immunization, 2014","Dr Sandra Fryhofer reviews the current recommendations for pneumococcal, influenza, meningococcal, and human papillomavirus vaccinations in adults."
  November 2014 ,Medscape Infectious Diseases,The President's Report on Antibiotic Resistance,"The light at the end of the tunnel might be dim, but the ambitious President's report on antibiotic resistance offers the most hope to date. John Bartlett comments on the eight elements of the plan."
