Date,Source,Headlines,Teaser
  November 2009 ,Journal Watch,New and Unusual Pattern in S. Aureus Resistance,"Just because an organism shows susceptibility to methicillin doesn't mean it is also susceptible to vancomycin, as this case highlights."
  February 2010 ,Pharmacotherapy,A Comparative Review of the Lipoglycopeptides,Read more about these new antibiotics against gram-positive bacteria and their activity against vancomycin-resistant organisms.
  December 2009 ,The Pediatric Infectious Disease Journal,Antibiotic Use in Neonatal Intensive Care and Prevention of Antimicrobial Resistance,How well are we following the CDC's antimicrobial resistance prevention measures in the NICU?
  January 2010 ,Journal Watch,A Global Snapshot of Infection in ICUs,"A single-day point-prevalence study conducted in ICUs worldwide found that more than half of patients had an active infection, with a worrisome shift toward infections due to gram-negative pathogens. "
  January 2010 ,The Pediatric Infectious Disease Journal,Carbapenemases: A Brief Review for Pediatric Infectious Disease Specialists,Carbapenemase-producing bacteria are now jeapardizing the effectiveness of this antibiotic class.
  December 2009 ,Future Microbiology,Transition of Enterococcus Faecium from Commensal Organism to Nosocomial Pathogen,Can E. faecium antibiotic resistance be a cause of other bacterial infections?
  November 2009 ,Expert Review of Clinical Pharmacology,Novel Antibiotics for the Treatment of Staphylococcus aureus,"A leading cause of nosocomial infections, MRSA is a serious issue for all institutions. What are the newest drug therapies for this often fatal pathogen?"
  September 2010 ,Nanomedicine,Gold Nanoclusters as Antimicrobial Agents for Antibiotic-Resistant Bacteria,Can Aulysozyme nanoclusters serve as potential antimicrobial agents for antibiotic-resistant bacteria without cell toxicity?
  September 2010 ,Critical Care Medicine,Early Combination Antibiotic Therapy Compared With Monotherapy in Septic Shock,A one-two punch delivered early may be the most effective defense for septicemia.
  September 2010 ,The Nation's Health,Global Health Advocates Call for Renewed Focus on Drug Resistance,Drug resistance is a growing global health problem. How can medical professionals around the world work together to solve this problem?
  August 2010 ,Expert Review of Pharmacoeconomics & Outcomes Research,Impact of MDR Pseudomonas aeruginosa Infection on Patient Outcomes,"What is the morbidity, mortality, and economic impact associated with multidrug-resistant P. aeruginosa?"
  September 2010 ,Morbidity & Mortality Weekly Report,"Enterobacteriaceae Isolates Carrying Metallo-Beta-Lactamase -- US, 2010","This report discusses the first cases of New Delhi metallo-beta-lactamase (NDM-1) in the US, and how it's diagnosed."
  August 2010 ,Expert Review of Anti-Infective Therapy,Antibiotic Use in US Hospitals: Emerging Trends ,What are the healthcare challenges that arise with the increasing use of antibiotics? 
  September 2010 ,Pharmacotherapy,Efflux Pump Contribution to Multidrug Resistance ,Research has uncovered mechanisms for multidrug resistance in this gram-negative pathogen.
  September 2010 ,Faculty of 1000,The Latest Threat in the War on Antimicrobial Resistance,The transfer of NDM-1 into a pandemic clone of E. coli is a frightening and entirely real possibility.
  August 2010 ,Annals of Clinical Microbiology and Antimicrobials,Dissemination of Multidrug Resistant Acinetobacter Baumanii,"This study reports on the spread of multidrug-resistant Acinetobacter baumannii strains, an important cause of nosocomial pneumonia, in Antananarivo, Madagascar."
  August 2010 ,Expert Review of Gastroenterology and Hepatology,The Growing Incidence and Severity of Clostridium Difficile Infection ,"What accounts for the rise in C. difficile infection, particularly among the elderly?"
  August 2010 ,BMC Family Practice,Guidelines on Uncomplicated Urinary Tract Infections Are Difficult to Follow,"Are physicians following the guidelines for treatment of urinary tract infections; and if not, why not?"
  August 2010 ,BMC Family Practice,Symptomatic Treatment or Antibiotics for Uncomplicated UTI?,"Urinary tract infections are usually treated with antibiotics, but might simple treatment for pain be just as effective in relieving symptoms?"
  August 2010 ,The British Journal of Dermatology,Antimicrobial Peptides in Cutaneous Infections After Skin Surgery,Growing bacterial resistance to conventional antibiotics have led to an increase in wound infections. Could host defense peptides provide a new avenue of attack?
" Open Access Journal of Plastic Surgery,  May 2010 ",ePlasty,Antiseptics in Surgery,Learn more about recent findings in the field of wound antiseptics.
  June 2010 ,Annals of Clinical Microbiology and Antimicrobials,Antibiotic Susceptibility of Coagulase-Negative Staphylococci,"Coagulase-negative staphylococci, a major cause of sepsis in very low birth weight babies, are highly resistant to most antibiotics. What is the mechanism of this resistance?"
  July 2010 ,Morbidity & Mortality Weekly Report,Acute Antimicrobial Pesticide-related Illnesses Among Workers in Health-care Facilities,Many potential environmental dangers can exist in a workplace. This study reviews data specifically on pesticide related illnesses in the workplace.
  July 2010 ,Journal Watch,Treating Syphilis Without Penicillin,Can a single oral dose of azithromycin can be curative in patients with early syphilis?
  June 2010 ,Journal Watch,Antibiotics for Inpatients With Chronic Obstructive Pulmonary Disease,Does early antibiotic administration result in improved outcomes among patients hospitalized for acute exacerbations of COPD?
  July 2010 ,Alimentary Pharmacology & Therapeutics,Patients with Drug-induced Liver Injury Caused by Antimicrobial Agents,What are the common causes of liver injury? This study looks at liver complications that can occur in patients taking antimicrobials.
  July 2010 ,Environmental Health Perspectives,Triclosan Comes Under Scrutiny,"This new review takes a close look at the antimicrobial agent, triclosan, and its potential toxicity."
  February 2011 ,Future Microbiology,Pseudomonas aeruginosa Biofilms in Cystic Fibrosis,"Pseudomonas aeruginosa lung infections in cystic fibrosis patients can be deadly, and difficult to eradicate, due to the organism's propensity to form biofilms. How can it be attacked?"
  February 2011 ,Morbidity & Mortality Weekly Report,Shigella flexneri 2a Resistant to Ceftriaxone and Ciprofloxacin,How should Shigella flexneri 2a be treated?
  January 2011 ,Southern Medical Journal,Emergence of Klebsiella pneumoniae Carbapenemase-Producing Bacteria,Infections caused by highly drug-resistant bacteria-producing Klebsiella pneumoniae carbapenemases are increasing. What do you need to know about this serious problem?
  November 2010 ,Expert Review of Anti-Infective Therapy,Management of Community-acquired Pneumonia: Fluoroquinolones,What is the first-line therapy for community-acquired pneumonia?
  January 2011 ,American Journal of Health-System Pharmacy,Is Double Coverage of Gram-Negative Organisms Necessary?,One drug may be enough to treat Pseudomonas aeruginosa.
  January 2011 ,Critical Care Medicine,Inappropriate Antibiotic Therapy in Gram-Negative Sepsis ,Gram-negative severe sepsis and septic shock treatment protocol changes could lead to improved outcomes and cost savings.
  February 2011 ,Laboratory Medicine,Antifungal Resistance in Candida Species,What is the best method to determine the in vitro susceptibility of vaginal yeasts to different antifungal agents?
  January 2011 ,Future Microbiology,Bartonella Infection: Treatment and Drug Resistance,This article focuses on Bartonella infections in both humans and animals; and discusses the antibiotic treatments and drug resistance for these infections.
  January 2011 ,The Annals of Pharmacotherapy,Prevention of Spontaneous Bacterial Peritonitis,Which patients may warrant primary prophylaxis for SBP?
  January 2011 ,Laboratory Medicine,Acinetobacter baumannii: A Highly Successful Pathogen in Wartime,A. baumannii is evolving as a highly resistant hospital patho¬gen and is thriving in military treatment hospitals. What can be done to control infection?
  December 2010 ,Skin Therapy Letter,Benzoyl Peroxide: Enhancing Antibiotic Efficacy in Acne Management,"Benzoyl peroxide, one of the most commonly used anti-acne agents, is a useful adjunct to antibiotics in the treatment of acne."
  September 2010 ,Expert Review of Anti-Infective Therapy,Pathogen-associated Skin and Skin-structure Infections: Antibiotics,What are some of the new antibiotic treatments available to treat serious skin infections?
  December 2010 ,Pharmacotherapy,Resurgence of Colistin,This polymyxin antibiotic may be a last-line treatment option.
  December 2010 ,Pharmacotherapy,Alternative Therapies for Clostridium difficile Infections,How can C. difficile be treated when metronidazole and vancomycin fail?
  December 2010 ,Pharmacotherapy,Outcomes in Patients With VRE According to Linezolid Susceptibility,Is increased morbidity associated with true linezolid resistance?
  November 2010 ,Expert Review of Clinical Pharmacology,Prevention of Staphylococcal Infections and Toxic Shock Syndrome,What antitoxin agents are in the pipeline for TSS prevention and treatment?
  November 2010 ,Pharmacotherapy,Vancomycin-Resistant Enterococcal Urinary Tract Infections,When should linezolid be used for a VRE UTI?
  November 2010 ,Morbidity & Mortality Weekly Report,Verona Integron-Encoded Metallo-Beta-Lactamase in Klebsiella pneumoniae,This report looks at a recent case of carbapenem-resistant Klebsiella pneumoniae in the US.
  November 2010 ,Faculty of 1000,Tigecycline vs. Imipenem/Cilastatin for Hospital-Acquired Pneumonia,The study in this review prompted the FDA to issue a warning for the increased mortality associated with tigecycline in patients with severe infections.
  October 2010 ,Expert Review of Clinical Immunology,Innate Antimicrobial Immunity in Inflammatory Bowel Diseases,Recent advances support the evolving hypothesis that intestinal bacteria induce inflammation in genetically predisposed individuals.
  May 2011 ,Future Microbiology,Global Spread of Drug-Resistant Acinetobacter Baumannii,"A. baumannii is emerging as a multi-drug resistant pathogen responsible for often deadly nonsocomial infections. What mechanisms are responsible for its wide resistance, and how can it be combatted?"
  May 2011 ,Emerging Infectious Diseases,"Isoniazid-Resistant Tuberculous Meningitis, 1993-2005",What is the best way to treat resistant tuberculous meningitis?
  May 2011 ,American Journal of Clinical Pathology,Clinical Laboratory Detection of AmpC beta-Lactamase,"AmpC-producing bacterias have been associated with poor clinical outcomes, but they are not readily identified in hospital microbiology laboratories."
  April 2011 ,Journal Watch,Quadruple Therapy for Helicobacter pylori Infection,"Eradication of Helicobacter pylori infection requires multiple-drug therapy. A new, four-drug approach shows promise."
  May 2011 ,The Pediatric Infectious Disease Journal,Characteristics of First UTI With Fever in Children,"Most children with UTI have a low risk of recurrence, so why should they be submitted to unnecessary and invasive testing?"
  April 2011 ,Future Microbiology,VIM-type Metallo-β-lactamases in Gram-negative Bacilli,VIM-type metallo-β-lactamases--the main mechanism by which Gram-negative bacilli resist β-lactam antibiotics--are an increasingly serious threat. Review their characteristics in this article.
  April 2011 ,Expert Review of Anti-Infective Therapy,Neisseria meningitidis and Neisseria gonorrhoeae: Resistance,"What accounts for the rise of antimicrobial resistance? This article focuses in on meningococcal infections, among others."
  April 2011 ,Environmental Health Perspectives,Medicated Feeds in Industrial Food Animal Production,"This review explains why antibiotics should only be administered to animals for diseases, and not for free-choice feeding methods."
  March 2011 ,Annals of Clinical Microbiology and Antimicrobials,L. plantarum and Co-Trimoxazole Against S. typhimurium,Can the addition of the probiotic L. plantarum to a conventional antibiotic regimen for treatment of Salmonella infection synergystically increase antibiotic sensitivity and overall response?
  March 2011 ,The Annals of Pharmacotherapy,ESBL Infection in Solid Organ Transplant,Are carbapenems used appropriately for infection in SOT patients?
  March 2011 ,BMC Family Practice,Infectious Disease Management in Primary Care,Infectious disease management in primary care is complex and time-consuming. This study looks at the approach primary care physicians take to antibiotic prescribing.
  March 2011 ,AccessMedicine from McGraw-Hill,Antibiotics in Children Under 2 Years With Acute Otitis Media,Two well-designed studies may help clinicians determine whether children between 6 months and 2 years of age with a certain diagnosis of acute otitis media should be given antibiotics.
  March 2011 ,Emerging Infectious Diseases,New Delhi Metallo-β-Lactamase From Traveler ,How does international travel affect the spread of antimicrobial resistance and Metallo-beta-Lactamase?
  March 2011 ,Future Microbiology,NDM-1: A Local Clone Emerges With Worldwide Aspirations,"This resistant gene is capable of thriving in the community and quickly spreading, thanks to global travel. Can it be effectively controlled?"
  February 2011 ,Future Microbiology,Treatment of S. Aureus Bacteremia With Emphasis on MRSA,"This review focuses on the challenges--both diagnostic and therapeutic--associated with the changing epidemiology of S. aureus bacteremia, with emphasis on MRSA and infective endocarditis.   "
  February 2011 ,The Pediatric Infectious Disease Journal,Microbiology of Community-acquired Peritonitis in Children,"What are the most common organisms responsible for peritonitis in pediatric patients, and what is their antimicrobial susceptibility?"
  February 2011 ,Pharmacotherapy,Treatment of Pseudomonas aeruginosa Bronchial Colonization,Which inhaled antibiotics can decrease duration of hospitalization? 
  February 2011 ,Future Microbiology,Antimalarial Drugs: Modes of Action snd Mechanisms of Resistance,"An examination into the drug resistance mechanisms at work in P. falciparum, the malaria parasite species which accounts for 90% of deaths worldwide."
  February 2011 ,Morbidity & Mortality Weekly Report,Transmission of Multidrug-Resistant E. coli Through Kidney Transplantation ,What types of infections can potentially be contracted via organ donations?
  February 2011 ,Expert Review of Anti-Infective Therapy,Diabetic Foot Infections: Current Medical Management ,"This article explores the various ways to treat diabetic foot infections, including a variety of antibiotics."
  August 2011 ,Emerging Infectious Diseases,Outcome Predictors in Treatment of Yaws,"The treatment of yaws -- Learn how to estimate outcome, and plan for the future."
  August 2011 ,Morbidity & Mortality Weekly Report,Neisseria gonorrhoeae Isolates: Cephalosporin Susceptibility,How common are gonococcal infections that are resistant to cephalosporin? This new report takes a look.
  August 2011 ,Journal of Medical Case Reports,"Arthritis, Osteomyelitis, Septicemia, Meningitis in a Newborn",This low-birthweight baby presented with multiple systemic infections. What was the optimal antibiotic therapy in this complex case? 
  July 2011 ,U.S. Pharmacist,The Pharmacist's Role in Preventing Antibiotic Resistance,What is antibiotic stewardship?
  August 2011 ,Critical Care Medicine,Previous Antibiotic Therapy and Gram-Negative Severe Sepsis,Learn why checking antibiotic exposure history could have an impact on outcomes when it comes to gram-negative infections and severe sepsis.
  May 2011 ,Annals of Clinical Microbiology and Antimicrobials,In vitro Antimicrobial Activity of Medicinal Plants,"With antibiotic resistance on the rise, some researchers are turning their attention to medicinal plants. Might any be effective against the serious infections which often develop in cancer patients?"
  June 2011 ,AccessMedicine from McGraw-Hill,NDM-1-Positive Bacteria in the Environment in New Delhi,"This review discusses a study that documents the troubling presence of NDM-1-encoding bacterial species in environmental samples, including drinking water in New Delhi."
  June 2011 ,Future Microbiology,Therapeutic Options for Enterobacteriaceae Infections,Carbapenem resistance in Enterobacteriaceae is rapidly becoming a serious problem. What other therapeutic options are available--and under investigation--to combat these infections?
  July 2011 ,The Nation's Health,"New Measures, Legislation Aimed at Antibiotic Resistance","How has the problem of antimicrobial resistance developed over time, and why has it become such a prominent issue? This new report investigates."
  April 2011 ,Annals of Clinical Microbiology and Antimicrobials,A MRSA Epidemic Clone in Infective Endocarditis,"A newly emerging vancomycin-resistant CA-MRSA clone has recently been reported to produce severe and rapidly fatal infections, including infective endocarditis."
  June 2011 ,Journal Watch,Problems with Vancomycin,Vancomycin is still the mainstay of anti-staphylococcal treatment at most U.S. hospitals--but should it be?
  June 2011 ,Future Microbiology,Insights From MRSA and MSSA Genome Analysis,"Deciphering the genomic sequences of MRSA is yielding new understanding of its pathogenicity, virulence, and epidemiologic features."
  April 2011 ,BMC Ophthalmology,Effectiveness of Ophthalmic Solution Preservatives,This study examines the antimicrobial effectiveness of a few different ophthalmic solutions.
  June 2011 ,Pharmacotherapy,Life-Years Gained With Meropenem,Should penicillin-allergic patients receive meropenem or ciprofloxacin?
  June 2011 ,Morbidity & Mortality Weekly Report,Neisseria gonorrhoeae and Azithromycin,"What is the best way to treat gonorrhea, and how prevalent is antimicrobial resistance when antibiotics are used?"
  June 2011 ,AccessMedicine from McGraw-Hill,Antibiotics in Addition to I&D for Pediatric Abscesses?,"For simple abscesses in healthy pediatric patients, is incision and drainage sufficient, or should antibiotics be prescribed?"
  June 2011 ,Future Microbiology,Antimicrobial Resistance in Non-baumannii Acinetobacter,"Several Acinetobacter species other than A. baumannii are often implicated in nosocomial infections, and show different patterns of antimicrobial resistance. How can they be differentiated?"
  June 2011 ,American Journal of Health-System Pharmacy,Limited Cefuroxime Prophylaxis in Pediatric Patients,Is a single day of cephalosporin prophylaxis effective?
  May 2011 ,Future Microbiology,M. pneumoniae: Susceptibility and Antibiotic Resistance,"Mycoplasma pneumoniae is a common cause of upper and lower respiratory tract infections, including community acquired pneumonia. What antibiotics are most effective against it?"
  May 2011 ,Environmental Health Perspectives,Tools for Tracking Antibiotic Resistance,"How does antibiotic resistance develop, and how is it connected to the overproduction of drugs in the world? This study explains. "
  November 2011 ,American Journal of Health-System Pharmacy,Vancomycin Dosage in Overweight and Obese Children,Which vancomycin regimen is more likely to produce optimal trough concentrations in overweight children?
  November 2011 ,Current Opinion in Gastroenterology,Treatment of Helicobacter Pylori,Is H. pylori disease best treated with combination therapy? This study investigates the various options.
  November 2011 ,Emerging Infectious Diseases,Antimicrobial Ointments and MRSA USA300,"The emergence of MRSA USA300 depends partly on the virulence of MRSA USA300, but it may be influenced by OTC drugs."
  October 2011 ,Emerging Infectious Diseases,Global Spread of Carbapenemase-producing Enterobacteriaceae,We believe we are now at the edge of 2 concomitant epidemics of carbapenemase producers worldwide. Is prevention possible?
  October 2011 ,Expert Review of Anti-Infective Therapy,Chronic Lyme Disease: The Controversies and the Science,"Chronic lyme disease lacks an accepted clinical definition and objective evidence of the infection, yet patients are still seeking treatment."
  October 2011 ,Morbidity & Mortality Weekly Report,Antibiotic Prescribing for Persons 14 Years of Age or Younger,"Why do some clinicians overprescribe antibiotics for children? This new report explains, and looks at the most recent data."
  October 2011 ,Annals of Clinical Microbiology and Antimicrobials,Antibacterial Activity of Thymoquinone Against Oral Pathogens,"Thymoquinone, a phytochemical derived from the plant Nigella sativa, shows selective antibacterial activity against oral bacteria. Might it be a promising agent for the prevention of dental caries?"
  September 2011 ,Journal Watch,ESBL-Producing Bacteria -- From Chicken,This alarming study suggests that extended-spectrum beta-lactamase-producing E. coli can be transmitted from poultry to humans through the food chain.
  September 2011 ,Annals of Clinical Microbiology and Antimicrobials,Topical Antimicrobials Against P. Aeruginosa in Burn Care,The authors present a rapid method for determining effectiveness of the main topical antimicrobial agents used in the burn unit against P. aeruginosa.
  June 2011 ,Annals of Clinical Microbiology and Antimicrobials,Pentacyclic Triterpenoids and Antibiotics Against S. Aureus  ,"When used in conjunction with conventional antibiotics, could the plant-derived compounds pentacyclic triterpenoids be effective weapons against MRSA?"
  September 2011 ,Pharmacotherapy,Revisiting 'Older' Antimicrobials,Some older antibiotics have experienced a 'rebirth' for treatment of multidrug-resistant pathogens.
  August 2011 ,Future Microbiology,Spread of cfr-Mediated Multiresistance in Staphylococci,What is needed to stop the spread and emergence of new antibiotic-resistant staphylococcal infections in the future?
  September 2011 ,Pharmacotherapy,Impact of Increased Pediatric Vancomycin Dosing on Troughs,Can an increased vancomycin dose decrease the likelihood of a low initial trough?
  September 2011 ,U.S. Pharmacist,The HACEK Group of Gram-Negative Bacilli,Infection with this group of gram-negative organisms is most often associated with infective endocarditis.
  September 2011 ,Environmental Health Perspectives,Are Microbiomes Changing the Shape of Environmental Health?,"What are microbiomes, and how can they potentially help scientists understand a person's lifetime exposure to disease over time?    "
  September 2011 ,American Journal of Health-System Pharmacy,Therapy for Resistant Acinetobacter baumannii Ventriculitis,How were adequate drug levels achieved in this serious CNS infection?
  September 2011 ,BMC Clinical Pharmacology,Antimicrobial Activities of Vancomycin Products,Are different vancomycin products pharmaceutically equivalent?
  September 2011 ,Journal Watch,Which Antibiotics Are Prescribed for Pediatric UTI?,This study examined antibiotic prescribing patterns for pediatric outpatient urinary tract infections. Which were prescribed most often?
  August 2011 ,Pharmacotherapy,The Pseudomonas aeruginosa Conundrum,Do all Pseudomonas aeruginosa infections require double-coverage?
  June 2011 ,Pharmacotherapy,Daptomycin for Treatment of Gram-Positive Infections,Is this lipopeptide effective for serious Staphylococcus aureus infection?
  February 2012 ,Future Microbiology,Antibiotic Resistance Through Metagenomic Approaches,"This review describes how metagenomics--the study of collective genomes of microbes from environmental samples--can be used to identify the diversity, distribution and origins of resistance genes."
  February 2012 ,American Journal of Health-System Pharmacy,Aztreonam Lysine for Inhalation,How does inhaled aztreonam compare with IV aztreonam?
  January 2012 ,Alimentary Pharmacology & Therapeutics,Rifabutin in the Treatment of Refractory H. Pylori Infection,"How effective is the drug, rifabutin, in the treatment of H. pylori disease? Does it differ from other antibiotics?"
  January 2012 ,Expert Review of Anti-Infective Therapy,Antimicrobial Stewardship Programs,Antimicrobial stewardship programs are important components of a strategy to preserve antimicrobial utility for current and future patients.
  January 2012 ,The Pediatric Infectious Disease Journal,Use of Leukocyte Counts in Evaluation of Neonatal Sepsis,Are we over-treating early-onset neonatal sepsis?
  January 2012 ,Journal of Gastroenterology and Hepatology,Duration of Dual Amoxicillin Plus Omeprazole for H. Pylori ,How long should a patient with H. pylori disease be treated with a combination of an antibiotic and a proton pump inhibitor? This new study investigates.
  January 2012 ,Expert Review of Anti-Infective Therapy,Management of Multidrug-resistant Microorganisms,"Multidrug-resistant organisms are an established and growing worldwide public health problem, since few therapeutic options remain available."
  December 2011 ,U.S. Pharmacist,Recurrent Clostridium difficile-associated Disease,When should probiotics be considered for recurrent C. difficile infection?
  January 2012 ,BMC Clinical Pharmacology,Antimicrobial Prescribing Among Physicians in Peru,Are physicians from this middle-income country concerned about antibiotic overuse?
  January 2012 ,Expert Review of Anti-Infective Therapy,Guidelines for Treatment of Helicobacter Pylori ,Infection with Helicobacter pylori remains a major healthcare burden. How can we achieve successful eradication?
  January 2012 ,Future Microbiology,Cost-effectiveness of Malaria Treatment and Prophylaxis,"Malaria is a major cause of morbidity and mortality worldwide, but cost is a barrier to proper treatment and prophylaxis. What is the cost-effectiveness of current anti-malarial strategies?"
  January 2012 ,Current Opinion in Gastroenterology,Clostridium Difficile Infection,"Why have incidents of C. difficile infection increased, and what can be done to both prevent and manage this infectious disease?"
  September 2011 ,Pediatric Nursing,Topical vs. Systemic Treatments for Acute Otitis Media,Find out why switching the route of antibiotic administration for acute otitis media may have an impact on antibiotic resistance and clinical outcomes.
  December 2011 ,Pharmacotherapy,Nephrotoxicity Associated With IV Colistin ,Is renal damage associated with this antibiotic reversible?
  December 2011 ,BMC Gastroenterology,Detecting H. Pylori and its Resistance to Clarithromycin,Is there a certain laboratory test that best detects proton pump inhibitor resistant H. pylori disease?
  December 2011 ,Future Microbiology,Bacterial Type I Signal Peptidases As Antibiotic Targets,New antibiotics with novel mechanisms of action are urgently needed to combat the increasing problem of antibiotic resistance. Could type I signal peptidase be an attractive antibiotic target?
  December 2011 ,Alimentary Pharmacology & Therapeutics,The Effectiveness of Triple Therapy for Helicobacter Pylori,"Is triple therapy with proton pump inhibitors and antibiotics the best approach to treating H. pylori disease, or are there better options?"
  November 2011 ,Morbidity & Mortality Weekly Report,Klebsiella Pneumoniae in Long-Term-Care Facility,"This new report outlines a recent case of Carbapenem-resistant Klebsiella pneumonia in a nursing home setting. How was it contained, and what types of measures can be put in place in the future to prevent an outbreak?"
  October 2011 ,Expert Review of Anti-Infective Therapy,Will New Antimicrobials Overcome Resistance?,The spread of resistance among Gram-positive and Gram-negative bacteria represents a growing challenge for the development of new antimicrobials.
  November 2011 ,American Journal of Health-System Pharmacy,Significant Publications on ID Pharmacotherapy in 2010,Are you familiar with these recent articles that have had an important impact on ID pharmacotherapy?
  June 2012 ,Annals of Clinical Microbiology and Antimicrobials,PCR for the Detection of K. pneumonia Carbapenemase Genes,Bacteria producing K. pneumoniae carbapenemases have emerged as a serious cause of multidrug-resistant infections. This study evaluates a real-time PCR assay for rapid detection of KPC genes.
  June 2012 ,American Journal of Health-System Pharmacy,Fidaxomicin: A Novel Antibiotic for Clostridium difficile ,How does fidaxomicin compare to vancomycin for treatment of C. difficile?
  March 2012 ,Annals of Clinical Microbiology and Antimicrobials,Osteomyelitis Caused by MRSA in a Renal Transplant Recipient,Can daptomycin be used safely after kidney transplant? This complex case presents daptomycin as an alternative to vancomycin to treat osteomyelitis caused by MRSA in a transplant recipient.
  May 2012 ,The Journal of Emergency Medicine,The Use of Cephalosporins in Penicillin-allergic Patients,Is the use of cephalosporin beneficial in penicillin-allergic patients -- or should it be avoided altogether?
  May 2012 ,Alimentary Pharmacology & Therapeutics,Is H. Pylori Antibiotic Resistance Surveillance Needed?,"Should patients with H. pylori disease be given any kind of antibiotic resistance testing prior to beginning a drug therapy regimen? And, if so, how should they monitored throughout their treatment?"
  May 2012 ,Journal of Gastroenterology and Hepatology,Effect of Probiotics on H Pylori Eradication,How well do probiotics work in the treatment of H. pylori disease? Are they best used in combination with drug therapies?
  May 2012 ,Current Opinion in Pulmonary Medicine,New Therapies for Pneumonia,New antibiotic shortages combined with the increasing number of antibioticresistant bacteria creates a threat for the global population and a critical challenge for healthcare institutions.
  April 2012 ,Future Virology,Introducing Yesterday's Phage Therapy in Today's Medicine,"Could phages, the viruses that kill bacteria, help fight antibiotic-resistant bacteria?"
  April 2012 ,Current Opinion in Pulmonary Medicine,Ventilator-associated Pneumonia Caused by ESKAPE Organisms ,"Is there no ESKAPE from pathogens, which continue to increase in frequency and resistance profile in ICUs worldwide?"
  April 2012 ,The Hospitalist,10 Things Hospitalists Should Know About Infectious Diseases,How prepared are hospitalists to handle ID cases? Here are 10 potential problems to be aware of.
  April 2012 ,Journal Watch,Fecal Transplantation Works for C. difficile Colitis,"Although a logistically complex procedure, fecal transplantation proved highly effective in eradicating refractory C. difficile infection in this large study."
  February 2012 ,Annals of Clinical Microbiology and Antimicrobials,Antimicrobial Activity of Sida Alba L. (Malvaceae) ,"An overview of the in vitro antimicrobial activity of Sida alba L, an herb in the Malvaceae family used in traditional African medicine. Is it effective against drug-resistant bacterial strains?"
  April 2012 ,The Nation's Health,FDA to Regulate Certain Antibiotics in US Food Animals,"What are the reasons behind the FDA's recent restrictions on the use of certain antibiotics in food production animals, and what type of impact could these antibiotics have on human health?"
  March 2012 ,Expert Review of Anti-Infective Therapy,Immunomodulatory Effects of Antimicrobial Agents. Part I,"What do the past, present, and future hold for antibacterial and antiviral agents?"
  February 2012 ,Journal Watch,Do Antibiotics Help Uncomplicated Sinusitis?,Many studies have indicated that antibiotics are widely overprescribed for sinusitis. Should they be prescribed at all?
  March 2012 ,The Annals of Pharmacotherapy,Ertapenem for Infections Caused by ESBL-producing Bacteria,Is ertapenem better than imipenem or meropenem for serious gram-negative infections?
  February 2012 ,The Pediatric Infectious Disease Journal,Severe Clostridium Difficile Infection in Children,What are the risk factors and outcomes of severe CDI in children?
  February 2012 ,Pharmacotherapy,Hansen's Disease (Leprosy): Pharmacotherapy ,Which antibiotics are recommended to treat this ancient infectious disease?
  February 2012 ,Future Microbiology,Microcin C: Biosynthesis and Mechanisms of Resistance,The antibiotic microcin C employs a 'Trojan-horse' strategy to facilitate its transport into a bacterial cell. Can it be manipulated to target specific classes of bacteria?
  February 2012 ,Journal Watch,"Symptoms May Say Sinusitis, but Scans Disagree","In this study, infection and inflammation were not reliably present in CT scans of patients with classic sinusitis symptoms. Is this condition being over-diagnosed--and antibiotics over-prescribed?"
  November 2012 ,Infection Control and Hospital Epidemiology,Antimicrobial Stewardship Through an ID Consultation Service,An infectious disease consultation service helped this long-term facility improve antimicrobial stewardship and lowered rates of infection.
  November 2012 ,Journal of Medical Case Reports,Daptomycin Efficacy for CNS Infection in Disseminated MRSA,This 60-year-old patient with a MRSA-infected abscess developed an unusual and serious complication. How was it successfully treated?
  November 2012 ,Expert Review of Anti-Infective Therapy,Targeting Antibiotic Resistance in M. tuberculosis,Drug-resistant M. tuberculosis strains pose a serious threat to public health.
  November 2012 ,BMC Infectious Diseases,The Impact of Recent Antibiotics on Gram-negative Sepsis,Does prior antibiotic exposure increase complications for gram-negative sepsis patients?
  November 2012 ,Expert Review of Anti-Infective Therapy,Colistin: An Update on the Antibiotic of the 21st Century,How effective is colistin against multidrug-resistant Gram-negative pathogens?
  November 2012 ,The Pediatric Infectious Disease Journal,Patterns of ID Physicians Managing Meningococcal Disease,What are the common practices and opinions when it comes to managing meningococcal disease?
  November 2012 ,Annals of Clinical Microbiology and Antimicrobials,Antibacterial Activity Against B-Lactamase Producing MRSA,"This study investigated the antibacterial properties of alkaloid compounds isolated from the West African herbal Cienfuegosia digitata Cav., when used in combination with traditional antibiotics."
  October 2012 ,Skin Therapy Letter,Antibiotic Resistance in Acne Treatment,"Millions of prescriptions for oral antibiotics are written each year for the treatment of acne, and the incidence of antibiotic resistance in acne is rising. Should this be cause for concern?"
  October 2012 ,BMC Infectious Diseases,Nosocomial Acquisition of MRSA and ESBL Enterobacteriaceae,"What are the rates of acquisition of MRSA and ESBL Enterobacteriaceae in hospitalised patients, after starting antibiotic therapy?"
  September 2012 ,Seminars in Respiratory and Critical Care Medicine,Adjunctive Therapy in Community-Acquired Pneumonia,"For community acquired pneumonia, what drugs improve the odds of successful treatment, besides antibiotics?"
