Date,Source,Headlines,Teaser
" March, 2011 ",Headache,Cluster Headache--Acute and Prophylactic Therapy,A comprehensive overview of both pharmacologic and non-pharmacologic options for treatment and prophylaxis of disabling cluster headache.
" March, 2011 ",Nature Reviews Gastroenterology & Hepatology,Safety of IBD Medications in Pregnancy,How can inflammatory bowel disease best be treated in pregnant women?
" March, 2011 ",American Heart Journal,Clopidogrel Loading and Bleeding in Patients With Urgent CABG,Is there a safety zone for clopidogrel dosing around urgent coronary surgery?
" March, 2011 ",American Journal of Health-System Pharmacy,Febuxostat for Treatment of Chronic Gout,This selective xanthine oxidase inhibitor is used for second-line therapy.
" March, 2011 ",International Journal of Clinical Practice,Weight Change With Long-Term Duloxetine Use in Chronic Pain,Previous studies have shown that duloxetine may cause weight changes when used to treat depression. Is the effect the same when used long-term for chronic pain?
" March, 2011 ",Southern Medical Journal,Atomoxetine-Induced Myocardial Infarction,"A myocardial infarction in a 20-year-old woman taking atomoxetine for ADHD illustrates a rare, but frightening, adverse event."
" March, 2011 ",BMC Clinical Pharmacology,Constipation and Diarrhoea -- Common Adverse Drug Reactions?,Are those GI complaints drug-related?
" March, 2011 ",Arthritis Research & Therapy,Biologic Therapies in RA After Anti-TNF Agents,How well do different biologic therapies work in rheumatoid arthritis patients who did not respond to anti-TNF agents?
" March, 2011 ",Current Opinion in Gastroenterology,Proton Pump Inhibitors and Severe Hypomagnesaemia,"What is hypomagnesemia, and how is it connected to the use of proton pump inhibitors?"
" March, 2011 ",American Journal of Health-System Pharmacy,Olanzapine-Induced Parkinsonism With Smoking Cessation,Metabolism of this antipsychotic is affected by cigarette smoking.
" March, 2011 ",HIV Medicine,Bone Mineral Density Changes in Highly Active Antiretroviral Therapy,How do drug therapies for HIV infection potentially cause adverse changes in bone density?
" March, 2011 ",Nature Reviews Urology,Prostate Cancer: Reducing Fracture Risk in Men on Androgen Deprivation Therapy,Should toremifene be prescribed routinely to treat osteoporosis in the setting of ADT for prostate cancer?
" March, 2011 ",Rheumatology,Don't Forget Traditional DMARDs,"This article explores the growth of disease-modifying antirheumatic drugs, DMARDs, in the treatment of rheumatoid arthritis."
" March, 2011 ",Expert Review of Anti-Infective Therapy,Antiretrovirals in Adolescents With Perinatal HIV-1,"Learn about perinatally acquired HIV-1 infection, and how it is managed from childhood and adolescence through to adulthood."
" March, 2011 ",Kidney International,Insights Into the Mechanism of Aminoglycoside Nephrotoxicity,"How do certain antibiotics, such as gentamicin, cause nephrotoxicity? This study takes an in-depth look."
" March, 2011 ",Clinical Endocrinology,Androgen Deprivation Therapy in Men With Prostate Cancer,"Adverse effects of androgen deprivation therapy (ADT) include increased fat mass leading to insulin resistance and diabetes, and accelerated bone loss and fracture risk."
" March, 2011 ",European Heart Journal,Antidepressant Use and Future Risk of Cardiovascular Disease,How can we make the most of this potentially gloomy news regarding antidepressants?
" March, 2011 ",European Journal of Heart Failure,Treatment of Dilutional Hyponatraemia With Satavaptan,Satavaptan may be effective in increasing serum sodium concentrations for patients with heart failure who are hyponatremic.
" March, 2011 ",Journal of Medical Case Reports,Eosinophilic Pneumonia Associated With Daptomycin,Eosinophilic pneumonia is uncommon but has been associated with several medications and chemicals. Was daptomycin the culprit in this patient?
" March, 2011 ",Alimentary Pharmacology & Therapeutics,After Liver Transplantation: Anti-virals for Recurrent HCV,What is the best way to treat chronic hepatitis C in patients who have undergone liver transplants?
" March, 2011 ",Rheumatology,Abatacept Treatment for Rheumatoid Arthritis,"This new study takes an in-depth look at the safety and efficacy of the drug, abatacept, in the treatment of rheumatoid arthritis."
" March, 2011 ",Expert Review of Anti-Infective Therapy,Treatment of Pelvic Inflammatory Disease,What are the best antibiotics for treating pelvic inflammatory disease?
" March, 2011 ",Alimentary Pharmacology & Therapeutics,Pediatric Crohn's Disease: Infliximab Maintenance Treatment,Is infliximab safe and effective in the treatment of pediatric Crohn's disease? This new study takes a look.
" March, 2011 ",Southern Medical Journal,Current Management of Salicylate-Induced Pulmonary Edema,"Salicylate-induced pulmonary edema is a complication of salicylate toxicity, which can be difficult to diagnose. How can you recognize and treat this uncommon condition?"
" March, 2011 ",The British Journal of Dermatology,Drug-Induced Subacute Cutaneous Lupus Erythematosus,"Drug-induced subacute cutaneous lupus erythematosus can be triggered by many drugs, but antihypertensives are the most common offenders. Does DI-SCLE differ sigificantly from idiopathic SCLE?"
" March, 2011 ",Future Neurology,Cannabinoids for the Treatment of Neuropathic Pain,Neuropathic pain can be unremitting and challenging to treat. Might cannabinoids be the answer?
" March, 2011 ",HIV Medicine,HIV Protease Inhibitor Alters Primary Gingival Epithelium,How does a combination of protease inhibitors affect the growth of gingival epithelial cells?
" March, 2011 ",Gastroenterology,Peptic Ulcer Recurrence in Patients With Atherosclerosis,What is the best way to treat peptic ulcer disease in atherosclerotic patients?
" March, 2011 ",Cancer Control: Journal of the Moffitt Cancer Center,Antiangiogenic Therapies in Epithelial Ovarian Cancer ,"Antiangiogenic therapies have significant activity in ovarian cancer, but their unique side effects need to be kept in check."
" March, 2011 ",Rheumatology,Treatment of Rheumatoid Arthritis: Certolizumab Pegol ,"How effective is the new anti TNF agent, certolizumab pegol, in the treatment of rheumatoid arthritis?"
" March, 2011 ",Medscape Medical News,Regular NSAID Use Linked to Erectile Dysfunction,Regular use of nonsteroidal anti-inflammatory drugs is associated with erectile dysfunction beyond what would be expected because of age and comorbidity.
" March, 2011 ",Medscape Emergency Medicine,How Should We Sedate Children for CT Scans?,A variety of sedative agents have been studied for their effectiveness in sedating children who need head CT scans.
" March, 2011 ",Heartwire from Medscape,ARB/ACE-Inhibitor Combo a Risk in Clinical Practice,Combining the two types of agent has increased the risk of renal dysfunction in clinical trials; the way the drugs are combined in clinical practice doesn't seem to avoid the problem.
" March, 2011 ",Reuters Health Information,"When Birth Control Pills Are OTC, Patient Education Is Crucial","American women are crossing the border to buy over-the-counter birth control pills in Mexico, often without realizing when they have contraindications to the pills, researchers say."
" March, 2011 ",WebMD Health News,Drug-Related Poisonings Land Many in ER,"Emergency departments treat an estimated 700,000  people yearly for drug poisonings, including many children."
" March, 2011 ",Medscape Medical News,Some Bottles of Citalopram Recalled Due to Mislabeling,"Certain bottles of the antidepressant citalopram are being recalled because they may actually contain finasteride, which is associated with possible severe side effects in pregnant women."
" March, 2011 ",Medscape Medical News,BMD Decreases After Bariatric Surgery in Adolescents,"Within 2 years of surgery, bone mineral density levels do not decrease below average for age and sex, but if bone loss continues, it could have long-term consequences."
" March, 2011 ",Medscape Medical News,An Antidepressant Reduces the Neurotoxicity of Oxaliplatin,New findings might have immediate clinical applications.
" March, 2011 ",WebMD Health News,Johnson & Johnson Recalls Even More Tylenol,One lot of Tylenol 8-Hour Extended Release caplets is the latest recall.
" March, 2011 ",Medscape Family Medicine,Tiotropium: A Safe Solution for Long-Acting Asthma Control?,Dr. Charles P. Vega discusses the results of a recent study of tiotropium as a step-up therapy for adults with uncontrolled asthma.
" March, 2011 ",Medscape Nephrology,New Lupus Drug Is Here; Now What About the Kidneys?,"Lynda Szczech discusses the recent study on belimumab, the first drug approved for systemic lupus erythematosus."
" March, 2011 ",Medscape Diabetes & Endocrinology,How Does Pioglitazone Compare With Rosiglitazone?,"Following reports of cardiovascular risks with the antidiabetic drug rosiglitazone (Avandia), clinicians wonder if pioglitazone (Actos) carries similar risks."
" March, 2011 ",Medscape Pharmacists,Alternating Acetaminophen and Ibuprofen in Children: Unsafe?,Is there evidence to support the alternating of acetaminophen and ibuprofen in children?
" March, 2011 ",Medscape Diabetes & Endocrinology,Iodine Pills: What to Tell Patients,Dr. Richard Kloos explains when and why people should stock or take potassium iodide (KI) to combat potential radiation exposure.
" March, 2011 ",Medscape Medical News,Some Immune-Modifying Biologics Are Safer Than Others,Patients taking immune-modulating biologics are also likely to experience adverse effects and tuberculosis reactivation vs patients receiving placebo.
" March, 2011 ",Medscape Medical News,"Abacavir Does Not Raise MI Risk, FDA Analysis Shows",Conflicting information about abacavir's myocardial infarction risk prompted the FDA to study 26 clinical trials involving the drug in HIV-infected patients.
" March, 2011 ",Medscape Medical News,Fish Oil Helps Prevent Weight and Muscle Loss in Cancer Patients,Fish oil supplementation might prevent the muscle and weight loss that commonly occurs in cancer patients during chemotherapy.
" March, 2011 ",Medscape Pharmacists,Why Do Antihypertensives Cause Cough?,Persistent cough can be a challenge for patients taking medication for hypertension.
" March, 2011 ",Medscape Orthopedics,Treating Pain From Disc Herniation: Clonidine vs Corticosteroid,"For patients prone to adverse events from epidural corticosteroid, epidural clonidine may be an acceptable pain management alternative."
" March, 2011 ",Medscape Medical News,"FDA Pulls Unapproved Cold, Cough, Allergy Drugs From Market",The US Food and Drug Administration is requiring a halt to the manufacture and distribution of certain unapproved prescription oral agents. 
" March, 2011 ",CDC Expert Commentary,Medication Use in Pregnancy,Responsibilities of healthcare providers to counsel pregnant patients about medication use are outlined in this CDC commentary.
" March, 2011 ",Medscape Emergency Medicine,What Is the Best Treatment for Septic Shock?,Septic shock is associated with a high mortality and vasopressors are an important intervention in managing associated hypotension.
" March, 2011 ",Medscape Ob/Gyn,Compounded Hormone Therapy: What Should We Tell Our Patients?,Women might be confused about bioidentical and compounded hormone therapy (HT) and how they compare with conventional HT. Dr. Andrew Kaunitz clarifies the myths and addresses how to advise patients.
" March, 2011 ",Medscape Dermatology,Risk for Ocular Complications From Topical Corticosteroids,The risk for glaucoma and cataracts is evaluated in patients with atopic dermatitis who use topical corticosteroids on the face.
" March, 2011 ",NIOSH: Workplace Safety and Health,Hazardous Drugs in Healthcare,Certain healthcare workers are at high risk for inadvertent exposure to hazardous drugs if precautions are not taken.
" March, 2011 ",Medscape Pharmacists,Pramipexole and Compulsive Gambling: What Are the Odds?,Are you monitoring patients with Parkinson disease or RLS for these unusual adverse effects?
" March, 2011 ",FDA Expert Commentaries and Interviews,Are You Prescribing Unapproved Drugs?,Some drugs that are currently on the market have never been approved by the US Food and Drug Administration (FDA).
" March, 2011 ",Reuters Health Information,"Japan Halts Prevenar, ActHIB Vaccines After Four Children Die",Japan's health ministry has halted the use of vaccines made by Pfizer Inc and Sanofi-Aventis SA to prevent meningitis and pneumonia following the deaths of four children.
" March, 2011 ",Medscape Medical News,FDA: Avoid Use of Kaletra Oral Solution in Newborns,"Kaletra oral solution should be avoided in premature or full-term infants for the first 14 days after their due dates because of possible cardiac, renal, or respiratory problems."
" March, 2011 ",Heartwire from Medscape,PPIs and Clopidogrel: New Theory May Explain CV Risk Signal,Authors of yet another analysis trying to get to the bottom of the real or perceived risk of combining clopidogrel with a proton-pump inhibitor have a new and provocative theory  as to just where the signal of increased events may be coming from.
" March, 2011 ",Medscape Medical News,Analysis Clarifies Drug Choices for People With Type 2 Diabetes,"In a new analysis, the evidence supports the choice of metformin as first-line therapy but also finds that the long-term benefits and harms of diabetes medications remain unclear."
" March, 2011 ",Medscape Medical News,American Regent Recalls 2 Lots of Sodium Chloride Injection ,Two lots of concentrated sodium chloride Injection are being voluntarily recalled because of particulate matter.
" March, 2011 ",Medscape Medical News,Morphine/Naltrexone Combo Temporarily Withdrawn,"King Pharmaceuticals notes that Embeda, a combination of morphine and naltrexone, has been voluntarily withdrawn because ""a prespecified stability requirement was not met during routine testing."""
" March, 2011 ",Heartwire from Medscape,Adding Therapies to Aspirin Increases Risk of GI Bleeds,"New figures from a UK primary care database confirm that use of clopidogrel, warfarin, NSAIDs or high-dose corticosteroids on top of low-dose aspirin further increase the risk of gastrointestinal bleeding. And the study is one of few to quantify this risk, say the researchers."
" March, 2011 ",Medscape Medical News,Fracture Warning Nixed for OTC Proton Pump Inhibitors,"Clinicians, however, should remember the possible risk of bone fracture if they advise patients to take an OTC proton pump inhibitor at higher doses or for longer periods than the label calls for."
" March, 2011 ",Medscape Medical News,Risk Allele Flags Carbamazepine Hypersensitivity in Europeans,The researchers say adding association of HLA-A*3101 to carbamazepine reactions to the drug label should be considered.
" March, 2011 ",Heartwire from Medscape,More Damning Data on Rosiglitazone,"A new meta-analysis of observational studies shows rosiglitazone to be associated with a higher risk of heart failure, MI, and death than pioglitazone. But despite having been taken off the market in Europe, the REMS restriction for rosiglitazone recommended by the US FDA last September has still not been finalized."
" April, 2011 ",Medscape Medical News,"Ipilimumab Is for Community-Based Oncologists Too, Says Expert","It's the first-ever drug to be proven to extend survival in advanced melanoma, and it has life-threatening adverse events."
" April, 2011 ",Medscape Medical News,Risks of Estrogen Therapy May Change With Longer Follow-Up,"At 10.7-year follow-up of postmenopausal women with prior hysterectomy and estrogen therapy (median, 5.9 years), breast cancer risk was still decreased and other shorter-term risks had lessened."
" April, 2011 ",Medscape Medical News,FDA Investigating Cancer Risk With Lenalidomide ,"Lenalidomide (Revlimid) may be associated with an increased risk for certain forms of hematologic malignancies, according to the FDA."
" April, 2011 ",Heartwire from Medscape,EMA Warns of Hypersensitivity Reactions With Prasugrel,"The risks of hypersensitivity reactions are considered ""uncommon,"" affecting anywhere from 0.1% to 1.0% of patients treated with prasugrel."
" April, 2011 ",Heartwire from Medscape,"Diet Drug Orlistat Linked to Kidney, Pancreas Injuries","A review of patients taking the diet drug orlistat over a seven-year period points to a 2% increase in acute kidney injuries within one year of patients starting the drug. Separately, safety-watchdog Public Citizen is once again petitioning the FDA to remove the drug from the market, citing adverse-event reports."
" April, 2011 ",Medscape Medical News,New vs Old Contraceptives Have Similar Gallbladder Disease Risk,"The risk for gallbladder disease is virtually the same with newer and older types of birth control pills, according to a comparative safety study."
" April, 2011 ",Medscape Medical News,Paracetamol Use in Pregnancy Linked to Childhood Asthma,A meta-analysis of studies shows a 21% increase in the risk for childhood asthma associated with use of paracetamol at any time during pregnancy.
" April, 2011 ",Reuters Health Information,More Evidence That Gastric Acid-Suppressive Drugs Raise Pneumonia Risk,"A new study shows that proton pump inhibitors are linked to a higher risk for community-acquired pneumonia, although the underlying mechanism remains unclear."
" April, 2011 ",Medscape Medical News,Topical Benzocaine Associated With Methemoglobinemia,"Benzocaine sprays, gels, and liquids may cause methemoglobinemia, a rare but serious and potentially fatal condition."
" April, 2011 ",Medscape Medical News,Ipilimumab Risk Strategy Released by FDA,A risk evaluation and mitigation strategy informs healthcare professionals of the serious risks associated with newly approved ipilimumab and recommended management strategies.
" April, 2011 ",Medscape Medical News,Nine Drugs Added to FDA Watch List,A drug's appearance on the watch list does not mean the agency has determined that the drug necessarily causes the adverse event in question.
" April, 2011 ",Medscape Medical News,Neck Circumference Linked to Perioperative Respiratory Events,High neck circumference could potentially be used to screen children for the risk for perioperative adverse respiratory events.
" April, 2011 ",Medscape Gastroenterology,Can Pregnant Women Take Antivirals?,A reader asks if antiviral agents against hepatitis B are safe and effective during pregnancy.
" April, 2011 ",Medscape Medical News,Targeting 2 Pathways May Enhance Antitumor Activity,Combining therapies that target MEK and PI3K pathways has the potential to be more effective than either agent used alone.
" April, 2011 ",Medscape Dermatology,A Post-Stroke Hemorrhagic Rash,What is the cause of a new rash in an elderly man who is taking anticoagulant drugs?
" April, 2011 ",Medscape Medical News,FDA Adds Further Risk Information to Natalizumab Label ,The FDA identified a need to better define risk for progressive multifocal leukoencephalopathy and increased risk from concomitant immunosuppressants.
" April, 2011 ",Rheumatology,Spondyloarthropathies: Anti-tumor Necrosis Factor-alpha Agents,How effective is switching between different anti-TNF agents in the treatment of spondyloarthropathies?
" April, 2011 ",BMC Psychiatry,High-Dose Escitalopram in Major Depressive Disorder,"The SSRI escitalopram is licensed for use at doses up to 20 mg, but some clinicians are using it at doses considerably higher than the recommended maximum. Is this dose safe--or beneficial?"
" April, 2011 ",International Journal for Quality in Health Care,"Self-reported Medical, Medication and Laboratory Error ",How often are medical and medication errors self-reported?
" April, 2011 ",Spine,High-Dose Ketorolac Affects Adult Spinal Fusion,Too much ketorolac may result in disunion in patients post surgery for spinal fusion.
" April, 2011 ",Journal of Medical Case Reports,Refractory Topiramate-Induced Angle-Closure Glaucoma,"A 39-year-old man being treated with topiramate for migraine headaches presented to the ER with blurred vision, severe headache and eye pain.  What's the diagnosis?"
" April, 2011 ",International Journal for Quality in Health Care,Adverse Events Rates in Hospitals and Hospital Departments,"How are adverse events reported in hospitals, and how do they differ from department to department?"
" April, 2011 ",Medscape Genomic Medicine,Pharmacogenomics of Abacavir: Current Clinical Implications,Dr. Daniel Kuritzkes reviews current data on the clinical benefit of HLA-B*5701 testing to prevent abacavir hypersensitivity reaction.
" April, 2011 ",Reuters Health Information,FDA: Safety Issue With Investigational Merck Hepatitis Drug,"U.S. drug reviewers highlighted safety issues with an experimental Merck & Co hepatitis drug, including anemia and reports of psychiatric problems, in documents released on Monday."
" May, 2011 ",Medscape Medical News,Adverse Device-Related Events Are Frequent in Children,Adverse outcomes from the use of medical devices in children are frequent but underrecognized.
" May, 2011 ",Medscape Medical News,Sulfonamides and Nitrofurantoins OK to Use During Pregnancy,An opinion statement says that most antibiotics are safe to use during pregnancy and that pregnant women should not be denied appropriate treatment of infections.
" May, 2011 ",Medscape Medical News,Inhaled Anticholinergics Linked to Acute Urinary Retention,The product may be associated with an increased risk for necrotizing enterocolitis; healthcare professionals should stop administering the product to premature infants.
" May, 2011 ",Medscape Medical News,FDA Warns Against Use of SimplyThick in Premature Infants,"Results of this study have possible suggestions for long-term aspirin use in the prevention of chronic disease, as aspirin dose appears to be more important than aspirin duration."
" May, 2011 ",Medscape Medical News,Daily Azithromycin Reduces Acute Exacerbations of COPD,A systematic review suggests that antibiotic exposure prenatally or in early childhood may slightly increase the risk for childhood asthma.
" May, 2011 ",Medscape Medical News,Antibiotics May Slightly Increase Risk for Childhood Asthma,"In men with chronic obstructive pulmonary disease, use of short- and long-acting inhaled anticholinergic medications is associated with an increased risk for acute urinary retention."
" May, 2011 ",Medscape Medical News,Absolute Risk for Femur Fracture Low With Bisphosphonates,"Although there is a high rate of bisphosphonate use among patients with atypical femur fractures, the absolute risk for such fractures is small enough to justify prescribing the drugs."
" May, 2011 ",Reuters Health Information,Zoledronic Acid Linked With Seizures in Case Reports,"Use of zoledronic acid for osteoporosis may occasionally be associated with seizures, according to three case reports published online April 20th in the Journal of Clinical Endocrinology & Metabolism."
" May, 2011 ",WebMD Health News,Correct Acetaminophen Dose Depends on Children's Weight,Infant drug labels should spell out dose.
" May, 2011 ",Medscape Medical News,Genetic Biomarkers May Predict Taxane-Induced Neuropathy,Several single-nucleotide polymorphisms associated with time to neuropathy in patients receiving paclitaxel therapy have been identified.
" May, 2011 ",Journal of the American Board of Family Medicine,Teratogen Use in Women of Childbearing Potential,"Several commonly prescribed drugs have teratogenic potential, including ACE inhibitors, ARBs, and statins. How aware are physicians of the risks of these drugs to women of childbearing age?"
" May, 2011 ",Medscape Orthopedics,Use Caution When Prescribing Fluoroquinolones to Athletes,New guidelines will help eliminate adverse events in active children and adults who are given fluoroquinolone antibiotics.
" May, 2011 ",Medscape Nurses,Patient Report of Chemotherapy Adverse Effects,"If symptoms are not reported immediately, are they reported accurately? "
" May, 2011 ",Medscape Pharmacists,Does Long-term Corticosteroid Use Necessitate PCP Prophylaxis?,Some patients use corticosteroids for prolonged periods of time. Are they at risk for pneumocystis pneumonia (PCP)?
" May, 2011 ",Medscape Genomic Medicine,Pharmacogenomics of Irinotecan: Clinical Implications,Dr. Maurie Markman reviews current data on the clinical benefit of UGT1A1*28 screening to prevent irinotecan-related neutropenia.
" May, 2011 ",Medscape Oncology,Cannabis Gives Cancer Patients the Munchies (Go Figure),Dr. David Kerr reports on a study indicating that the active cannabis ingredient delta-9-tetrahydrocannabinol improves appetite and sense of taste in cancer patients. Can it also improve caloric intake?
" May, 2011 ",Medscape Medical News,Vaccine Critics Claim Court Paid for Autism Cases,The study reports that 83 cases of vaccine-caused brain damage receiving federal compensation involved autism. Experts reply that shared symptoms do not make brain damage and autism identical.
" May, 2011 ",Medscape Medical News,Thyroid Drug Linked to Fracture Risk in Older Adults,"Among adults 70 years and older, current thyroid treatment was associated with significantly increased fracture risk, with a strong dose-response relationship."
" May, 2011 ",Medscape Pharmacists,Do PPIs Interact With Levothyroxine?,Do patients taking a proton-pump inhibitor  and levothyroxine require close monitoring of thyroid-stimulating hormone?
" June, 2011 ",Medscape Medical News,Electronic Postdischarge Chart Prevents Adverse Drug Events,"Hospitalized patients who are receiving high-risk medications such as warfarin, analgesics, or benzodiazepines benefit from having pharmacists involved in discharge planning."
" June, 2011 ",Medscape Medical News,Drug Product Recall Due to Possible Penicillin Contamination ,Concerns over potential cross-contamination of nonpenicillin drug products with penicillin have resulted in a nationwide recall of multiple repackaged products. 
" June, 2011 ",Heartwire from Medscape,FDA Review Concludes: No Cancer Risk With ARBs,"An FDA review launched in the wake of a controversial 2010 meta-analysis has concluded that the drugs do not pose a cancer risk to patients. The FDA says it conducted a much larger, more comprehensive review of the data to reach its reassuring conclusions. Not everyone, however, is satisfied."
" June, 2011 ",Medscape Medical News,Toxidromes: What Every Critical Care Nurse Should Know,"Critical care nurses need to be aware of toxidromes, a group of signs and symptoms and/or characteristic effects associated with exposure to a particular substance or class of substances."
" June, 2011 ",Heartwire from Medscape,French Regulators Suspend Pioglitazone Citing Cancer Risk,"The decision to yank the drug was made after a study requested by the drug regulatory authority, AFSSAPS, confirmed a small increase in bladder cancer among patients treated with the diabetes drug."
" June, 2011 ",Medscape Medical News,Long-Term Doxorubicin Linked to Secondary Oral Cancers,Secondary cancers of the oral cavity appear to be associated with long-term treatment with pegylated liposomal doxorubicin in patients with recurrent ovarian cancer.
" June, 2011 ",Medscape Medical News,New Criteria Define Inappropriate Meds in Older Inpatients,STOPP criteria define potentially inappropriate medications and are significantly associated with avoidable adverse drug events leading to urgent hospitalization in older persons.
" June, 2011 ",Heartwire from Medscape,Pioglitazone for 1 Year May Increase Risk of Bladder Cancer,"In the FDA's announcement today, the agency stated that information on the drug's label, as well as the patient medication guide, will be revised to include this new information."
" June, 2011 ",Medscape Medical News,Acute Myeloid Leukemia Patients Overdosed With Cytarabine,"Patients being treated for acute myeloid leukemia receive up to 10 times more cytarabine than necessary, exposing them to excess toxicity but no added efficacy."
" June, 2011 ",Medscape Medical News,Risperidone Recalled Due to Possible Contamination ,"Manufacturers of the antipsychotic risperidone have initiated a voluntary recall involving 40,000 bottles of the drug due to possible contamination with a wood preservative. "
" June, 2011 ",Heartwire from Medscape,Study Raises Cancer-ARB Question Again,"In this latest study of diabetic patients treated with ARBs, candesartan was associated with a significant risk of cancer, while there was a trend toward an increased risk with telmisartan. The clinician who first sparked the ARB-cancer controversy says these new data should force the FDA to look again at patient-level data to assess the cancer risk with the drug class."
" June, 2011 ",Medscape Medical News,"Recall of Pain, Headache Meds Because of Label Mix-Up","Patients who accidentally take a tablet containing butalbital could experience sedation, lightheadedness, dizziness, and nausea, according to the US Food and Drug Administration."
" June, 2011 ",WebMD Health News,New Tylenol Recall Due to Musty Odor,"Johnson and Johnson recalls about 60,000 bottles of Tylenol Extra Strength Caplets."
" June, 2011 ",Medscape Cardiology,"Simvastatin 80 mg: If You Can't Go Lower, Go Elsewhere",Howard Weintraub is concerned that physicians will continue to prescribe this generic agent at this unsafe dose because of cost concerns and he offers an alternative.
" June, 2011 ",Medscape Genomic Medicine,Pharmacogenomics of Carbamazepine: Clinical Implications,Dr. Andrew Wilner reviews current data on the clinical benefit of HLA-B*1502 screening to avoid carbamazepine-related hypersensitivity.
" June, 2011 ",Medscape Pediatrics,Newer Antiepileptic Drugs in Pregnancy,An epidemiologic study provides data that may be helpful when counseling women of childbearing age who are taking newer antiepileptic drugs.
" July, 2011 ",Medscape Medical News,Chemo Toxicity May Tip Scales in Advanced Hodgkin's Lymphoma,Overall survival nearly evened out in a clinical trial comparing 2 chemotherapy regimens; adverse events might be a deciding factor in choosing one or the other.
" July, 2011 ",Medscape Medical News,Etravirine Shows Fewer Neuropsychiatric AEs Than Efavirenz ,"Compared with efavirenz, etravirine appears to be associated with fewer neuropsychiatric adverse events."
" July, 2011 ",Medscape Medical News,Single Lot of Calcium Gluconate Injection Recalled,"American Regent is voluntarily recalling its calcium gluconate injection, USP, 10% 100 mL pharmacy bulk package, lot number 1006, because some vials may contain silicone particles."
" July, 2011 ",Medscape Medical News,Benefits of Ovarian Suppression During Breast Cancer Chemo,"The rate of early menopause is significantly reduced, but any fertility benefit is unknown."
" July, 2011 ",Medscape Medical News,New  FDA Watch List Has Drug Making Fifth Straight Appearance,"Several of the potential signals in 2010 of serious risks for dronedarone, an  antiarrhythmic, have been followed by label changes."
" July, 2011 ",Medscape Medical News,Pediatric Collaborative May Reduce Adverse Drug Events,A pediatric collaborative addressing systems of medication delivery was associated with lower rates of adverse drug events at participating institutions. 
" July, 2011 ",Reuters Health Information,"Thyroid Effects of Generic, Brand-Name Amiodarone Similar","The anti-arrhythmic drug amiodarone is linked with similar rates of thyroid effects whether patients take the brand-name drug or a generic, Canadian research shows."
" July, 2011 ",Medscape Medical News,FDA Reminds Clinicians About Risks With Belatacept,The manufacturer was required to inform clinicians and patients about the risk for posttransplant lymphoproliferative disorder and progressive multifocal leukoencephalopathy when the FDA okayed the kidney transplant drug.
" July, 2011 ",Medscape Medical News,"FDA Studying Link Between Bisphosphonates, Esophageal Cancer",The agency continues to review studies that reach different conclusions on the possible association between esophageal cancer and the widely prescribed drugs for osteoporosis.
" July, 2011 ",Medscape Pharmacists,Probiotics for Antibiotic-Associated Diarrhea?,Do products containing live microorganisms really restore normal GI function?
" July, 2011 ",Medscape Medical News,H1N1 Flu Vaccine Not Linked to Guillain-Barré Syndrome,"In a case-control study, the risk for Guillain-Barré syndrome was not increased after pandemic influenza vaccine, but the upper limit did not exclude a potential increase in risk up to 2.7-fold."
" July, 2011 ",Heartwire from Medscape,EMA Updates on Pioglitazone and Varenicline,"The European drug regulator is recommending a label change for one drug, and a stay-the-course message for the second."
" July, 2011 ",Medscape Medical News,Lower Concentration for Oseltamivir Oral Suspension ,The influenza drug will become available in the new 6 mg/mL formulation this month. The old 12 mg/mL version will remain on the market until supplies run out.
" July, 2011 ",Medscape Medical News,FDA Warns Against Counterfeit Morning-After Pill,"An unapproved morning-after pill called Evital has not been shown to be safe or effective in preventing pregnancy, the FDA warns. "
" July, 2011 ",Medscape Medical News,FDA: Avoid Methylene Blue or Linezolid With Serotonergics,The FDA warns that coadministration of either methylene blue or linezolid  and certain serotonergic agents can lead to an interaction triggering serotonin syndrome.
" July, 2011 ",Medscape Pharmacists,Can Lisinopril Cause Hyponatremia?,Does this ACE inhibitor cause low sodium levels?
" August, 2011 ",Medscape Neurology,Antiepileptic Drugs and Birth Defects,Dr. Andrew Wilner discusses a recently published epidemiologic study evaluating the teratogenicity of 5 new antiepileptic agents.
" August, 2011 ",Medscape Pharmacists,Bath Salts: An 'Ivory Wave' Epidemic?,"Are you aware of this dangerous ""legal high""?"
" August, 2011 ",Medscape Pharmacists,Does Insulin Glargine Increase Cancer Risk in Children?,What research is available regarding the risk of this long-acting insulin when used in children?
" August, 2011 ",Medscape Pharmacists,Do Biologics Cause Cancer?,Do the newer biologics for rheumatologic diseases increase risk for cancer?
" August, 2011 ",Medscape Internal Medicine,Switching From Simvastatin 80 mg: How to Shop for Statins,Dr. Sandra Fryhofer discusses the recent FDA warnings on simvastatin 80 mg and offers solid suggestions on how to switch your patients to other agents.
" August, 2011 ",Medscape Medical News,"Few Adverse Events Linked to Vaccines, IOM Panel Says","The expert committee also reported that scientific evidence favors rejecting a causal relationship between autism and the measles, mumps, and rubella vaccine."
" August, 2011 ",Medscape Medical News,Macrolide Useful in COPD But May Cause Hearing Loss,A macrolide antibiotic given daily for 1 year in addition to usual treatment reduced chronic obstructive pulmonary disease exacerbations and improved quality of life but caused hearing decrements.
" August, 2011 ",FDA Expert Commentaries and Interviews,Simvastatin 80 mg: An FDA Expert Interview,"Medscape talked to the FDA's Amy Egan, MD, about drug safety communication on the 80-mg dose of simvastatin."
