Date,Source,Headlines,Teaser
" January, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,Managing the Drug Shortage Crisis,Do you know how to prepare for drug shortages?
" January, 2011 ",American Journal of Clinical Pathology,DNA-Based Specimen Provenance Testing in Surgical Pathology,"DNA-based analysis to confirm patient identity may detect errors that can't be captured by current laboratory protocols, a finding that has important implications for patient safety."
" January, 2011 ",Journal Watch,Preventing Medical Harm: Still Far to Go,"Disappointingly, rates of overall and preventable harms did not change significantly between 2002 and 2007."
" January, 2011 ",Southern Medical Journal,Use of PET-CT to Localize a Paraganglioma in Pregnancy,"A pheochromocytoma was apparently the cause of this pregnant patient's hypertension, but MRI could not localize a tumor. Was it safe to perform FDG PET-CT?"
" January, 2011 ",Heartwire from Medscape,Justice Department Sues Boston Scientific Over Defibrillators,"The US Department of Justiceannounced yesterday that it is suing Boston Scientific, claiming that its Guidant subsidiary sold ICDs it knew were defective to Medicare between 2002 and 2005. The move follows the breakdown of an agreement between the government department and Boston Scientific last year."
" January, 2011 ",Journal of Hospital Medicine,Night or Weekend Admission and Patient Outcomes,Does being admitted to the hospital at night or on the weekend increase a patient's chance of an unfavorable outcome?
" February, 2011 ",Medscape General Surgery,Is Outpatient Appendectomy Safe?,"Commentary on a study on the clinical outcomes and cost of outpatient appendectomy, published in the Journal of the American College of Surgeons."
" February, 2011 ",Medscape General Surgery,Surgical Safety Checklists and Postoperative Outcomes,"Commentary on a study on the effectiveness of a comprehensive surgical safety system in postoperative outcomes, published November 2010 in The New England Journal of Medicine."
" February, 2011 ",Pharmacotherapy,Compounding Anticancer Drugs,How should patients dispose of compounded oral chemotherapy?
" February, 2011 ",Medscape Business of Medicine,The Surprise Malpractice Suit: 'Why Did You Sue Me?',Many doctors are stunned when they learn that they are being sued. Experts tell why some lawsuits seem to come out of nowhere.
" February, 2011 ",Medscape Radiology,Reducing Radiation Exposure of Children in Electrophysiology,Stunning results from implementing a radiation safety protocol have lessons for all who perform electrophysiology procedures in children.
" February, 2011 ",American Journal of Health-System Pharmacy,Systematic Review of Medication Safety Assessment Methods,What is a good tool for reporting ADEs?
" February, 2011 ",American Journal of Critical Care,Medication Errors in Critically Ill Adults,"In an ICU environment, critically ill patients are particularly susceptible to the consequences of errors. What do we need to do to eliminate medication errors?"
" February, 2011 ",Pacing and Clinical Electrophysiology,Recall Alerts in ICD Recipients,"Despite advances in ICD system design and manufacturing, devices are subject to recall but outcomes may not be adversely affected."
" February, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,ISMP Updates List of Drug Name Pairs With TALL Man Letters,"Survey results describe use and benefits of ""Tall man"" lettering for drug error prevention."
" February, 2011 ",CDC Expert Commentary,Make Every Injection Safe!,"In this video commentary from the CDC, Dr. Joseph Perz clears up myths and misperceptions that could be putting your patients at risk."
" February, 2011 ",Nursing Economics,Observation Assistants: Sitter Effectiveness ,Should we replace sitters with a more cost effective method for observing at-risk patients?
" February, 2011 ",Pediatric Pharmacotherapy,Pediatric Medications and the Development of REMS,"The use of Risk Evaluation and Mitigation Strategies (REMS) programs has grown significantly in recent years, especially for pediatric medications. How do they operate? What resources are available?"
" February, 2011 ",Journal Watch,A Decade of Radiation Exposure in Patients Undergoing MPI,Patients undergoing multiple myocardial perfusion imaging incur substantial radiation exposure. How much is too much?
" February, 2011 ",Medscape Medical News,Energy Drinks Pose Serious Health Risks for Young People,"Review article raises concern regarding energy drinks and serious adverse health effects in children, adolescents, and young adults who consume them."
" February, 2011 ",Medscape Medical News,Medication Formulation Associated With Dosing Error Risk in the Elderly,"Elderly people are significantly more likely to get the wrong dose of a medication when it is administered in forms other than capsules or tablets, a new study shows. "
" February, 2011 ",Medscape Medical News,First Surgical Quality Improvement Program for Children,A report on the phase 1 pilot of the American College of Surgeons National Surgical Quality Improvement Program–Pediatric may prevent complications and reduce mortality
" February, 2011 ",Medscape Medical News,Sterile Gloving Before Venipuncture May Reduce Contamination of Blood Draws,A randomized crossover trial in Korea shows that routine sterile gloving just before venipuncture cuts blood culture contamination rates in half.
" February, 2011 ",Medscape Medical News,Pennsylvania Cracks Down on Abortion Clinics After MD Murder Charges,"A grand jury faulted state agencies for ""official neglect"" in the case of a Philadelphia abortion provider described as a ""butcher of women."""
" February, 2011 ",Medscape Medical News,New Protocol Thwarts Infections After Cervical Spinal Surgery,Preoperative preparation with intrawound vancomycin powder plus alcohol foam and multiple drains in obese patients undergoing posterior cervical spine surgeries eliminated postoperative infections.
" March, 2011 ",CDC Expert Commentary,Medication Use in Pregnancy,Responsibilities of healthcare providers to counsel pregnant patients about medication use are outlined in this CDC commentary.
" March, 2011 ",Medscape Nurses,Analgesic Prescribing Errors,"The ""who, what, when, where, and why"" of analgesic errors are explored in this hospital-based study."
" March, 2011 ",Headache,Neuroimaging in Children With Recurrent Headaches,Are neuroimaging procedures performed more than necessary in children and adolescents with headaches? The authors suggest stricter guidelines for their use in pediatric headache patients.
" March, 2011 ",Journal of Hospital Medicine,Cognitive Error Most Frequent in Cases of Medical Injury,"Cognitive factors, such as errors in judgment or failure of vigilance, play an important role as causes of medical injury.  Which factors are the most contributory?"
" March, 2011 ",American Journal of Pharmaceutical Education,Medication Error Identification Rates by Students,Do health profession students accurately identify wrong drug name or dose?
" March, 2011 ",Medscape Medical News,Perinatal Safety Initiative May Lower Adverse Obstetric Outcomes,"Implementing a comprehensive perinatal safety initiative significantly reduced adverse obstetric outcomes, improving patient safety as well as staff and patient experiences."
" March, 2011 ",Medscape Medical News,Nurses Often Silent About Physician Mistakes,"Clinical shortcuts, incompetence, and disrespect toward colleagues are the ""undiscussables"" that nurses need to bring to the light of day, according to a study by 2 nursing organizations and a training company."
" March, 2011 ",Nanomedicine,Graphene in Biomedicine: Opportunities and Challenges,"Graphene, an allotrope of carbon, has exciting potential for various biomedical applications, including drug delivery, cancer therapies and biosensing.  "
" March, 2011 ",Annals of Surgery,Assessing Both Inpatient and Outpatient Surgical Quality,The majority of surgical procedures in the United States are performed in an outpatient setting. How does quality of care compare with inpatient surgeries?
" March, 2011 ",American Journal of Pharmaceutical Education,A Virtual Clean Room to Teach USP 797,Can a virtual setting teach sterile compounding standards?
" March, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,Perilous Infection Control Practices,Some still don't realize that reusing needles or syringes can transmit disease.
" March, 2011 ",Journal of Medical Case Reports,Misdeployment of Self-Expanding Stents into the Carotid Artery,This patient had previously undergone dual carotid artery stenting--but mistakes had been made. What should the course of action be?
" March, 2011 ",Medscape Emergency Medicine,How Can ED Physicians Avoid Iatrogenic Patient Injuries?,Three simple rules can help emergency department physicians avert medical errors when performing bedside procedures.
" March, 2011 ",Medscape Business of Medicine,Is the FDA's Bad Ad Program Working?,Latest legal and malpractice developments; FDA fights bad ads; hospital errors from not using checklists
" April, 2011 ",International Journal for Quality in Health Care,Adverse Events Rates in Hospitals and Hospital Departments,"How are adverse events reported in hospitals, and how do they differ from department to department?"
" April, 2011 ",Pediatric Nursing,Cultivating Safety in Handoff Communication,"Efforts to improve handoff practices among providers during shift changes are needed to augment patient safety, particularly among pediatric patients."
" April, 2011 ",Annals of Surgery,A Surgical Safety Checklist Prevents Malpractice Claims,Could a significant proportion of surgical malpractice claims be prevented by the simple use of a surgical safety checklist?
" April, 2011 ",American Journal of Health-System Pharmacy,Preventing Excessive Drug-Drug Interaction Alerts,"Do you have ""alert fatigue""?"
" April, 2011 ",Medscape Medical News,ACOG Recommends Partnering With Patients to Improve Safety,"ACOG recommends actively involving patients in the planning of health services to reduce risk and improve quality of care, outcomes, patient engagement, satisfaction, and treatment adherence."
" April, 2011 ",Medscape Medical News,"New Patient Safety Initiative Stresses Teamwork, Not Blame","The federal Partnership for Patients, funded through the new healthcare reform law, will aim to reduce preventable hospital-acquired conditions by 40% and readmissions by 20% by the end of 2013."
" April, 2011 ",Reuters Health Information,Mistakes Common in U.S. Hospitals,"About one in three people in the United States will encounter some kind of mistake during a hospital stay, U.S. researchers said on Thursday."
" April, 2011 ",Medscape Family Medicine,The Potential Complications of Chiropractic Therapy,"Rare, serious complications can occur with chiropractic care. This case discusses the risks."
" April, 2011 ",Medscape Gastroenterology,Hepatic Encephalopathy and Driving,"Should patients with hepatic encephalopathy be driving, and what is the healthcare provider's responsibility?"
" April, 2011 ",Medscape Dental & Oral Health,MRSA in the Dental Office,How big a threat are MRSA and other multidrug-resistant bacteria in dental care settings?
" April, 2011 ",American Nurse Today,When Medication Regulations Collide With Common Sense,"What is the right window of time that allows accurate, safe administration of a patient's medications in a hospital or other care facility?"
" April, 2011 ",International Journal for Quality in Health Care,"Self-reported Medical, Medication and Laboratory Error ",How often are medical and medication errors self-reported?
" April, 2011 ",Nursing Economics,How Competent is the Organization Where You Work?,Hospitals can no longer afford to neglect technology and engineering strategies that have been shown to be effective in other industries. Find out why.
" April, 2011 ",Journal of Medical Case Reports,Persistent Groin Pain After Total Hip Arthroplasty,"When this patient's hip pain was not relieved by total hip arthroplasty, further radiological examination discovered a more ominous cause."
" April, 2011 ",Pharmacotherapy,The Drug Renal Alert Pharmacy (DRAP) Program,Patients with renal insufficiency are at increased risk of adverse drug effects.
" April, 2011 ",Journal of Medical Case Reports,Malposition of a Pacemaker Lead into the Left Ventricle,The inadvertent insertion of pacing wires into the left ventricle in this pacemaker patient was only discovered two years after the fact. What course of action should be taken?
" April, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,Dakin's Solution Accidentally Given IV,This solution is used for topical wound irrigation.
" April, 2011 ",BMC Psychiatry,Prediction of Violent Behavior in an Acute Psychiatric ICU,Threatening and violent behavior by psychiatric inpatients are major concerns. Are there identifiable clinical and environmental factors that might be predictive of aggressive incidents?
" May, 2011 ",Medscape Dental & Oral Health,Minimizing Dental Patient Exposure to BPA,Dr. Ewoldsen describes the endocrine disruption potential of BisGMA resin found in dental materials such as sealants.
" May, 2011 ",Journal of Medical Case Reports,Inferior Alveolar Nerve Injury With Laryngeal Mask Airway,Did improper use of a laryngeal mask airway cause this patient's lip numbness and scabbing?
" May, 2011 ",American Journal of Clinical Pathology,Communicating Pathology and Laboratory Errors,"Attitudes and experiences regarding the communication of errors with hospitals, treating physicians, and affected patients are reviewed."
" May, 2011 ",Medscape Business of Medicine,Legal and Malpractice Corner: Transparency and Errors,Challenges continue for physicians as the legal landscape becomes more complex. Battles emerge over public disclosure of physician records and other issues.
" May, 2011 ",Medscape Medical News,Breast Implants and Lymphoma Risk: Webinar Triggers Debate ,A fierce debate was triggered when 2 plastic surgery organizations advised their members about the risk for postimplant anaplastic large cell lymphoma; a consumer rights advocate objected to the FDA.
" May, 2011 ",Expert Review of Clinical Pharmacology,Combating Inappropriate Use of Medicines,Why aren't medications used appropriately? What can be done?
" May, 2011 ",Newborn & Infant Nursing Reviews,Change in Pediatric Care Based on a Safety Event Reporting ,Nonpunitive measures and clear data work best to improve patient safety in the NICU.
" May, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,A Patient Verification Process Is Needed Everywhere,"In all locations and situations, patients have been given drugs meant for someone else."
" May, 2011 ",Future Cardiology,How Safe and How Good Are Drug-Eluting Stents?,"Current evidence suggests that although DES have reduced restenosis rates, important concerns have been raised regarding increased stent thrombosis, myocardial infarction and death."
" May, 2011 ",Annals of Surgery,Complication Rates and Failure-to-Rescue for Trauma Patients,What are the primary drivers of differences in hospital quality for outcome in trauma patients? Do high-mortality hospitals have higher rates of complications?
" May, 2011 ",Medscape Medical News,FDA Pushes for Safer Reusable Medical Devices,"The agency has announced steps to improve the reprocessing of medical devices, making them less likely to transmit infections. "
" May, 2011 ",WebMD Health News,New Dosing Guidelines for Kids' Liquid Medicines,FDA takes steps to prevent accidental overdoses of liquid medicine.
" May, 2011 ",Medscape Medical News,No Increase in Cardiac Events or Death With ADHD Drugs,"A large observational study provides reassurance that ADHD medications do not raise the risk for cardiovascular events and death in children and adolescents, researchers say."
" May, 2011 ",Medscape Medical News,"Cell Phones Possibly Carcinogenic, WHO Says",The IARC has classified radiofrequency electromagnetic fields as possibly carcinogenic to humans.
" June, 2011 ",Journal of the American Board of Family Medicine,Urinary Symptoms After a Routine Pelvic Exam,Are urinary symptoms and UTIs more common among women in the weeks directly following a pelvic examination?
" June, 2011 ",Medscape Medical News,Physicians Fight Florida 'Gag Law' on Gun Questions,Organized medicine finds itself in a showdown with the National Rifle Association over a Florida law that prohibits clinicians from asking patients about gun ownership.
" June, 2011 ",Medscape Medical News,Poultry Drug to Be Pulled From Market Due to Arsenic Concern,"The FDA says it has found above-average levels of inorganic arsenic in the livers of chickens that received roxarsone. Continuing to eat treated chickens does not pose a health risk, it adds."
" June, 2011 ",Medscape Medical News,High Central-Line Infection Rates at Many Teaching Hospitals,"By faithfully adhering to a simple checklist of precautions, any hospital can reduce central-line-associated bloodstream infections to zero, according to Consumer Reports, which produced the study."
" June, 2011 ",Medscape Medical News,New Rules for Resident Hours Called Inadequate,"Beginning July 1, first-year residents can work no more than 16 hours straight, but a group of patient safety advocates wants to extend that rule to all residents."
" June, 2011 ",Annals of Family Medicine,Racial Differences in PC Opioid Risk Reduction Strategies,Are physicians monitoring patients on long-term opioid analgesics sufficiently--and equitably?
" June, 2011 ",Medscape Radiology,CT Use and Radiation Exposure in Children,The growing use of pediatric CT scanning and heightened awareness about the long-term effects of radiation have prompted greater scrutiny of the radiation doses used in children.
" June, 2011 ",CDC Expert Commentary,"Vaccine Administration, Storage, and Handling",Make sure that your vaccine procedures are error proof with this concise summary from the CDC.
" June, 2011 ",Medscape Medical News,Mortality for Surgery Declining Based on Volume,The concentration of surgical procedures in high-volume centers only partially explains reduced mortality rates for high-risk surgeries; many other factors are also at play. 
" June, 2011 ",Medscape Medical News,Wrong-Site Surgery Occurs 40 Times a Week,The Joint Commission is working with 8 hospitals and ambulatory surgery centers to provide a road map to reduce the risk for wrong-site surgery.
" June, 2011 ",Journal of the American Board of Family Medicine,Genitourinary Infections After a Routine Pelvic Exam,Urinary tract infections are very common among adult women. Could routine gynecologic exams be contributing to the problem?
" June, 2011 ",Journal of the American Geriatrics Society,Older Adults' Medication Use Pre- and Post- Hip Fracture,Certain drugs can increase the risk of falls and fractures in the elderly. How widely are these drugs prescribed before and after fractures?
" June, 2011 ",Medscape Medical News,"Poorly Coordinated Care Ups Risk for Drug, Medical Errors","Data from 7 countries show that patients who received poorly coordinated care or were not able to afford basic medical care were twice as likely to report medication, treatment, or care errors. "
" June, 2011 ",Medscape Medical News,FDA Plans to Extend Its Global Regulatory Reach ,The FDA's new strategy calls for it to evolve into a global agency that can work anywhere in the world.
" June, 2011 ",Medscape Medical News,Physician Offices Nearly as Malpractice-Prone as Hospitals,"The number of paid malpractice claims in outpatient settings approaches that in hospitals, yet patient safety initiatives have focused mostly on inpatient care, according to a new JAMA study."
" June, 2011 ",Medscape Medical News,New Criteria Define Inappropriate Meds in Older Inpatients,STOPP criteria define potentially inappropriate medications and are significantly associated with avoidable adverse drug events leading to urgent hospitalization in older persons.
" June, 2011 ",American Nurse Today,"How a ""Just Culture"" Can Improve Safety in Health Care",Find out how air traffic controller workplace policies can help nursing professionals to soar above the blame-game.
" June, 2011 ",Medscape Medical News,Medication Error Prevention: A Shared Responsibility,"Medication delivery is a 3-tiered process involving physician, pharmacist, and nurse. If the physician makes an error, there are 2 chances to catch it; if the nurse makes an error, there are none."
" June, 2011 ",The Gerontologist,Self-report Measure of Psychological Abuse of Older Adults,"Emotional abuse of the elderly is a significant, but often under-reported problem. The authors propose a self-report measure that could be use to assess psychological abuse of older adults."
" June, 2011 ",Wounds,Interactions of Hyperbaric Oxygen and Prescribed Medications,Recognizing potential drug interactions with the use of hyperbaric oxygen can empower clinicians with knowledge to avoid dangerous interactions that may result in negative patient outcomes.
" June, 2011 ",American Journal of Health-System Pharmacy,Achieving Optimal Outcomes From the Use of Medicines,How can medicine be used better?
" June, 2011 ",The Annals of Pharmacotherapy,Dexmedetomidine for Sedation in the Intensive Care Unit,This centrally-acting agent causes sedation without respiratory depression.
" June, 2011 ",Annals of Surgery,Causes of Short-Term Mortality After Appendectomy,"Although death is rare after appendectomy, this detailed analysis indicates that the appendicitis itself is most often not the cause. So what are the contributing factors? "
" June, 2011 ",Eye,Wrong IOL Implant; Learning From Patient Safety Incidents,A review of claims at the NHS Litigation Authority found cataract care to be the largest share of litigation in ophthalmology.
" June, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,Height and Weight Mix-Up Leads to Dosing Error,Did an electronic prescribing system provide enough safeguards to prevent this error?
" June, 2011 ",American Heart Journal,Safety and Value of MRI in Patients With Pacemakers and ICDs,Parameters for safely performing cardiac MRI are outlined for patients with implanted cardiac devices.
" June, 2011 ",Medscape Medical News,AAP Issues Revised Statement on Pediatric Patient Safety,An American Academy of Pediatrics policy statement describes guidelines to reduce unintended harm to pediatric patients by supporting and adopting a culture of safety.
" July, 2011 ",American Journal of Health-System Pharmacy,Supporting Optimal Pharmacy Practice Models ,Are new technologies improving patient safety?
" July, 2011 ",American Journal of Clinical Pathology,Text Messaging for Reporting of Critical Lab Results,This study evaluates the use of text messaging as a means to communicate critical laboratory results. Can it decrease response time and facilitate timely intervention?
" July, 2011 ",Journal for Nurse Practitioners,Warfarin Drug Interactions: Minimizing Adverse Drug Events,"Helpful strategies to identify, prevent, and manage drug/drug interactions involving warfarin anticoagulation therapy are outlined for both acute and primary care settings."
" July, 2011 ",Pacing and Clinical Electrophysiology,ICD and Neuromodulation Devices: Peaceful Coexistence?,Learn what precautions need to be taken to avoid possible interference issues and damage to implantable neuromodulation devices from concomitant ICD therapy delivery.
" July, 2011 ",Medscape Medical News,Drug Shortages Often Delay Care at Hospitals,"One in 5 hospitals surveyed by the American Hospital Association reports that scarcities always or frequently delay treatment, whereas 11% said patients frequently receive a less-effective medication."
" July, 2011 ",Medscape Medical News,Incorrect Surgical Procedures Decrease in VHA Hospitals,"A new study finds that the number of surgical procedures has decreased in VHA centers, but the number of near misses has increased."
" July, 2011 ",Medscape Pharmacists,Do Relief Pharmacists Need Professional Liability Insurance?,Do employers provide liability protection to per-diem pharmacists?
" July, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,Safe Practices in Pharmacy Sterile Compounding Areas,These procedures can help reduce IV drug compounding errors.
" July, 2011 ",Spine,New Neurological Deficit Associated With Spine Surgery,"Even among skilled spinal deformity surgeons, new neurologic deficits are inherent potential complications of spine surgery."
" July, 2011 ",Medscape Medical News,FDA Clears First Antiviral Surgical Mask ,"In in vitro tests, the BioMask deactivates influenza virus with a copper and zinc ion filter."
" July, 2011 ",Medscape Medical News,E-Prescriptions Just as Error-Prone as Paper Scripts,"Some e-prescribing programs outperformed pen and paper, however, and most errors could be eliminated by software improvements. "
" July, 2011 ",Medscape Pediatrics,Helping Families Manage Food Allergy in Schools,School can be a frightening place for food-allergic kids and their parents. Are you providing the best information to help them?
" July, 2011 ",Government Perspectives on Healthcare,CMS Partnership to Drastically Cut Errors,"Donald M. Berwick, MD, of the CMS talks about Partnership for Patients, a public-private coalition to prevent hospital complications and dramatically reduce patient errors."
" July, 2011 ",Medscape Public Health,Florida 'Gag Law' on Asking Patients About Firearms,"What are the potential implications of the Florida ""gag"" law on gun questions for clinical practice and public health? Stephen W. Hargarten, MD, MPH, offers his perspectives."
" July, 2011 ",Pharmacogenomics,Transporter-mediated Drug-Drug Interactions,"Drug-drug interactions are a serious clinical issue. This article looks at the mechanisms of interactions of selected intestinal, hepatic and renal drug transporters."
" July, 2011 ",Medscape Medical News,"AMA, NRA Enter Fray Over Florida 'Gag Law' on Gun Questions ",The AMA views the law as an infringement on a physician's First Amendment right to free speech; the NRA considers it a defense of the Second Amendment right to bear arms.
" July, 2011 ",Medscape Medical News,UK Drug Regulator Destroys All Trial Data After 15 Years,Cochrane investigator says his attempts to obtain data on fluoxetine were thwarted.
" July, 2011 ",Medscape Medical News,July Mortality Effect in Hospitals Is Real,A meta-analysis suggests that year-end changeovers are associated with higher mortality and decreased efficiency.
" August, 2011 ",Medscape Medical News,Two Physicians Indicted in Pain-Med Deaths of 4 Patients ,The physicians were charged with illegally prescribing opioid painkillers and other controlled substances that led 4 patients to overdose and die. 
" August, 2011 ",Medscape Medical News,Most Effective Way to Reduce Radiation Errors Rarely Used,"A new study that quantifies the value of standard quality-assurance measures in American radiation clinics finds the best one is rarely used, leading to unnecessary errors."
" August, 2011 ",BMC Musculoskeletal Disorders,Cement Leakage and Potential Thermal Injury In Vertebroplasty,Vertebroplasty is widely used to treat osteoporotic compression fractures--but this animal study indicates there may be a risk of thermal damage to neural tissue.
" August, 2011 ",WebMD Health News,'Electronic Tattoo' May Help Monitor Patients,Researchers see a variety of medical applications for ultra-thin electronics.
" August, 2011 ",Medscape Medical News,Meds for Chronic Illness Often Dropped After Hospital Stay,"Disrupted medication regimens are the worst for statins and antiplatelet/anticoagulant agents, according to a new JAMA study."
" August, 2011 ",Medscape Business of Medicine,Malpractice Risks Rise With New Pressure to Undertreat,New payment arrangements designed to lower costs may exert pressure on physicians to avoid various tests and procedures. But doctors are still subject to lawsuits for missing a diagnosis.
" August, 2011 ",American Journal of Health-System Pharmacy,Challenges in Bar-Code Scanning of Large-Volume IV Bags,Medication bar codes are scanned for patient safety. Why can scanning of large volume infusion bags fail?
" August, 2011 ",American Journal of Pharmaceutical Education,Pharmacy Students' Retention of Drug-Drug Interactions,Do you remember whether warfarin interacts with gemfibrozil? How can students better remember key drug-drug interactions?
" August, 2011 ",BMC Pregnancy and Childbirth,Maternity Clinical Handover Safety: Patients' Perceptions ,Many different clinicians may see a pregnant woman through her delivery and in the postpartum period. How do women feel about this transfer of care?
" September, 2011 ",Medscape Medical News,Principles of Conservative Prescribing Reviewed,"A review article provides a series of principles to guide more cautious and conservative prescribing, based on recent studies demonstrating problems with widely prescribed drugs."
" September, 2011 ",Medscape Medical News,Judge Blocks Florida 'Gag Law' on Physicians’ Gun Questions,"A federal judge in Miami has ruled that the Florida law has 'chilled' the free speech of physicians who want to counsel gun owners on how to avoid accidental shootings, especially of children."
" September, 2011 ",Pain Management Nursing,Monitoring for Opioid-Induced Sedation and Respiratory Depression,Unintended sedation and respiratory depression are among the most serious adverse effects from pain management with opioids. How can patients reap the benefits without the negative consequences?
" September, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,Parents and Critical Events During a Child's Hospitalization,How can we strengthen the partnership between parent and provider in order to protect hospitalized children?
" September, 2011 ",The Annals of Pharmacotherapy,Laboratory Monitoring of Cardiovascular Medications,Are antihypertensives and antihyperlipidemics monitored appropriately?
" September, 2011 ",Medscape Medical News,FDA Panel Calls for Tougher Approvals for Vaginal Mesh,FDA panel recommends more stringent pre- and postmarketing approval for vaginal mesh products used for repair of pelvic organ prolapse.
" September, 2011 ",IRB: Ethics & Human Research,Pediatric MRI Research and the Minimal-Risk Standard,"How can discomfort be minimized for pediatric MRI patients, and what types of safety recommendations are in place for this young age group?"
" September, 2011 ",OJIN: The Online Journal of Issues in Nursing,Improving the Culture of Patient Safety ,Transformational leadership has penetrated the world of hospital patient safety and is drawing followers - like a magnet.
" September, 2011 ",Medscape Radiology,New Technologies Promise Dramatic Cuts in CT Dose,Common dose-reduction features seldom used on installed systems could lower dose without sacrificing quality.
" October, 2011 ",International Journal for Quality in Health Care,Promoting Patient-centered Care,How can healthcare facilities ensure the very best possible experience for their patients? This new study explains.
" October, 2011 ",Seminars in Neurology,Neuroimaging During Pregnancy,"This comprehensive review looks at potential risks to the embryo and fetus from CT and MRI, as well as conditions that might require neuroimaging during pregnancy."
" October, 2011 ",BMC Public Health,Evaluating and Managing a Blood Supply Risk,"This article takes an in-depth look at blood supplies, and how to keep them accessible and safe in our society."
" October, 2011 ",Medscape Medical News,Survey Unveils Scope of Unreported Radiation Errors,A courageous study details the gap between errors and near misses and their being reported.
" October, 2011 ",Medscape Medical News,"For Obese Children Having General Anesthesia, Less Is More",Obese children require less propofol than normal-weight children when dosing is based on actual body weight.
" October, 2011 ",Medscape Medical News,Safe Practices in Hospitals Not Linked to Better Outcomes,"In a retrospective cohort study, hospitals in better compliance with the National Quality Forum patient safety practices did not have lower rates of infection or overall mortality."
" October, 2011 ",Medscape Medical News,Many Pharmacists Likely to Fill Dangerous Prescriptions,"About 50% of pharmacists state that they would fill prescriptions that they  believe are unsafe but have been validated by physician prescribers, raising patient safety concerns."
" October, 2011 ",Medscape Medical News,Hand Hygiene Compliance Poor and Self-Assessment Unreliable,"Compared with direct observation, self-assessment of hand hygiene in a hospital was unreliable, vastly overestimating compliance. On direct observation, nurses did the best and doctors did the worst."
" October, 2011 ",Heartwire from Medscape,Renal-Assessment Update Issued for Dabigatran,Boehringer Ingelheim has agreed with the European Medicines Agencies to issue an update to the labeling for dabigatran.
" October, 2011 ",Medscape Medical News,Need for Continuing Education to Prevent SIDS Evident,Data from a study of infant deaths in New Mexico highlight the need for more education campaigns aimed at parents about safe sleep environments for their newborns.
" October, 2011 ",Medscape Medical News,Obama Orders FDA to Double Down on Drug Shortage Crisis,The president is directing the agency to broaden its reporting of potential drug shortages and work with the Department of Justice to ferret out price gougers.
" October, 2011 ",Annals of Clinical Microbiology and Antimicrobials,Infection Control in Countries With Limited Resources,Nosocomial infections and their control are a world-wide challenge. This study compares the hurdles faced by a country with limited resources with a more affluent one.
" October, 2011 ",Europace,Applications of Magnets on Cardiac Rhythm Management Devices,Many healthcare providers are unfamiliar with the functions of today's sophisticated cardiac rhythm management devices. Learn what's needed to stay abreast and prevent adverse events.
" October, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,Scanner Beep Only Means the Barcode Has Been Scanned,"Why can't you rely on the audible ""beep"" from a bedside barcode scanning system to verify medication?"
" October, 2011 ",Current Opinion in Allergy and Clinical Immunology,Ocular Surface Damage by Ophthalmic Compounds,A review of the ways to identify and minimize ocular surface damage in patients using chronic eye drop therapies.
" October, 2011 ",Nature Reviews Urology,Reducing Radiation Exposure Time for Ureteroscopic Procedures,What are some techniques to reduce the level of radiation exposure when using fluoroscopy?
" October, 2011 ",Medscape Nurses,When 'to Err' Is a Crime,Misdemeanor or mistake? A trend toward criminalization of errors in healthcare deserves attention.
" October, 2011 ",CDC Expert Commentary,Protect Outpatient Oncology Patients From Infections,One thing 1 million patients undergoing treatment for cancer don't need is an avoidable infection.
" October, 2011 ",Medscape Radiology,Unique Gad Contrast Agent Shows Few Complications,Does this unique MRI contrast agent have an edge in preserving renal function?
" October, 2011 ",Medscape Critical Care,Preventing Medication Discontinuation After Hospitalization,Unintentional discontinuation of medication in a hospital or ICU setting is common. How can this problem and the negative outcomes it may lead to be avoided?
" October, 2011 ",Medscape Business of Medicine,Medical Mistakes; Controversial Ruling,Cognitive Glitches that Cause Medical Mistakes; HHS Yanks Public Access to Data Bank; NJ High Court Issues Controversial Ruling: A Roundup of Legal and Medical Malpractice News
" October, 2011 ",FDA Expert Commentaries and Interviews,Surgical Fires: How They Start and How to Prevent Them,"In this FDA peer-to-peer video Stephanie Joseph and Dr. Kenneth Silverstein discuss his experience with surgical fires, which led to important and innovative improvements in preventive systems."
" October, 2011 ",BMC Clinical Pharmacology,Information Letters on Reporting of ADRs and Report Quality,Can ADR reminder letters improve the quality of ADR reports?
" October, 2011 ",HIV Medicine,ART-related Errors and Interventions by the Clinical Pharmacist,Clinical pharmacists trained in HIV pharmacotherapy could help to detect errors and reduce the duration of their effects.
" October, 2011 ",ISMP Medication Safety Alert!® Acute Care Edition,Misadministration of IV Insulin,Examples of serious errors with IV insulin are described. What can you do to prevent insulin errors in your institution?
" October, 2011 ",CHOP Expert Commentary,Keeping Teens Safe Behind the Wheel,Driving is the most dangerous task of adolescence. Are you doing all you can to keep teens safe?
